date,portfolio_value_0.2,portfolio_value_0.3,portfolio_value_0.4,portfolio_value_0.5,portfolio_value_0.6,portfolio_value_0.7,portfolio_value_0.8,bm_20,bm_40,bm_60,bm_80
2015-02-26,1.0151120571486614,1.0190934136586502,1.0230548932202679,1.0263348792216513,1.028317989472583,1.0302002457375394,1.0327359728904062,1.0228294125117852,1.0205988715982546,1.0177722609788598,1.014347925326229
2015-02-27,1.016523825925154,1.0207464125687602,1.024947974522899,1.028450985621261,1.0306139740281934,1.0326643324427738,1.03538610870883,1.0223155304936524,1.0206471383841798,1.018379868438408,1.0155110804435679
2015-02-28,1.016523825925154,1.0207464125687602,1.024947974522899,1.028450985621261,1.0306139740281934,1.0326643324427738,1.03538610870883,1.0228285327432383,1.0210387940055885,1.0186504123125106,1.0156609591929269
2015-03-01,1.016523825925154,1.0207464125687602,1.024947974522899,1.028450985621261,1.0306139740281934,1.0326643324427738,1.03538610870883,1.0228285327432383,1.0210387940055885,1.0186504123125106,1.0156609591929269
2015-03-02,1.0198483041113346,1.0248422220661877,1.0298113239443842,1.0340122754989303,1.0367668784347803,1.039409264493676,1.0427725235362857,1.0227745023137185,1.022908562696013,1.0224350120079477,1.021348024531834
2015-03-03,1.014533325477692,1.017936121873688,1.021321810738605,1.0239047611858303,1.0249037309643603,1.0257583877225573,1.0274143069152333,1.0181330850071342,1.0131192142633871,1.0075052556854076,1.0012946705190584
2015-03-04,1.017508723804672,1.0223685939429632,1.0272039175072438,1.0311840181906773,1.0333618183390412,1.035308812428448,1.0381556214214447,1.0192004397360024,1.0154889465671373,1.0111622445826292,1.0062214884575684
2015-03-05,1.0153850779588427,1.0196316195580823,1.0238565916411002,1.0271945065941166,1.0286692746879158,1.0299113366879884,1.0320836407752787,1.0153862668143985,1.0102495079598866,1.0045121062383182,0.9981778227240806
2015-03-06,1.0121809284542465,1.0153709199510408,1.0185446918644956,1.0209043169478766,1.0215820645783857,1.0220719822116313,1.023414639269252,1.0132363569163327,1.007402247482371,1.000976811254867,0.9939650566614386
2015-03-07,1.0121809284542465,1.0153709199510408,1.0185446918644956,1.0209043169478766,1.0215820645783857,1.0220719822116313,1.023414639269252,1.0132363569163327,1.007402247482371,1.000976811254867,0.9939650566614386
2015-03-08,1.0121809284542465,1.0153709199510408,1.0185446918644956,1.0209043169478766,1.0215820645783857,1.0220719822116313,1.023414639269252,1.0132363569163327,1.007402247482371,1.000976811254867,0.9939650566614386
2015-03-09,1.0174201548483062,1.0224930193739017,1.0275403869199244,1.0317988016072774,1.0343885788744935,1.0367615071204566,1.0399681571821742,1.0146696010787526,1.012528040462776,1.0097471075369504,1.0063253561013188
2015-03-10,1.0183435027960286,1.023593889691331,1.0288177766817612,1.0331486181777736,1.0355888736394852,1.0377861162995736,1.0409316832221145,1.013502743304654,1.010483365639658,1.0068301863551614,1.0025434322742586
2015-03-11,1.0187955617580327,1.023946588046041,1.0290716803584317,1.0333412988709418,1.0357996526138127,1.0380290245245338,1.0411738042763363,1.0169040218454948,1.013349431905948,1.0091627099482996,1.0043450712338053
2015-03-12,1.022730650105344,1.0287900165481578,1.034819205272921,1.0400798252236807,1.0437324792551765,1.047175352237715,1.051416021663642,1.020424350502147,1.0206449480923452,1.0201999287758883,1.0190834376813436
2015-03-13,1.0257496945489373,1.0325678455557417,1.039352183383455,1.045326798761701,1.049640301865616,1.0537473751916764,1.058674011899996,1.0196361421174553,1.021701082708083,1.0230993120546577,1.0238213393492521
2015-03-14,1.0257496945489373,1.0325678455557417,1.039352183383455,1.045326798761701,1.049640301865616,1.0537473751916764,1.058674011899996,1.0196361421174553,1.021701082708083,1.0230993120546577,1.0238213393492521
2015-03-15,1.0257496945489373,1.0325678455557417,1.039352183383455,1.045326798761701,1.049640301865616,1.0537473751916764,1.058674011899996,1.0196361421174553,1.021701082708083,1.0230993120546577,1.0238213393492521
2015-03-16,1.0344961684796314,1.0440453090254826,1.0535471061807973,1.0621703821417523,1.068987250274623,1.0755582914730226,1.0830010923703197,1.021675031989785,1.0291118199977023,1.0358952553642322,1.042005170600671
2015-03-17,1.0380203994031385,1.0482466841353348,1.058422307001927,1.0677284677187546,1.0752425826325844,1.0825016766772262,1.0906185504353914,1.0233448792828752,1.0337600148500194,1.0435598334992426,1.05271831095043
2015-03-18,1.0428242731038662,1.0547199663043176,1.0665569087167763,1.0775163579549045,1.0867335768474105,1.09571367701467,1.1055102299341875,1.0266206218260445,1.042047857457076,1.056952201661273,1.0712982804351152
2015-03-19,1.0433410589598957,1.0546611848909075,1.06592553352824,1.0762718901406894,1.084874222692467,1.0932818065398435,1.1025139782281181,1.0261379709263716,1.041270959292374,1.05587309233692,1.0699094739490969
2015-03-20,1.0454712566717563,1.0579973090494967,1.0704618020523076,1.0820176926935696,1.0918623782556267,1.1015074133674696,1.1119438646918198,1.0294016156869004,1.0471744535903795,1.0644874370713027,1.0813013345726927
2015-03-21,1.0454712566717563,1.0579973090494967,1.0704618020523076,1.0820176926935696,1.0918623782556267,1.1015074133674696,1.1119438646918198,1.0294016156869004,1.0471744535903795,1.0644874370713027,1.0813013345726927
2015-03-22,1.0454712566717563,1.0579973090494967,1.0704618020523076,1.0820176926935696,1.0918623782556267,1.1015074133674696,1.1119438646918198,1.0294016156869004,1.0471744535903795,1.0644874370713027,1.0813013345726927
2015-03-23,1.0512724886739562,1.0662207823765641,1.081095640322256,1.0949584476904997,1.106987775074455,1.1188282695788023,1.1315077670671505,1.0326060169115756,1.054698785921603,1.0764712829079248,1.0978780566240518
2015-03-24,1.0513309507172295,1.0664959678646073,1.0815866409525774,1.0954976843128492,1.107411147208941,1.1192097085728403,1.1319419881975283,1.0322444047392227,1.0544781953637,1.076397967858267,1.0979581321445522
2015-03-25,1.0498494174337054,1.065266742164528,1.0806084325338827,1.094653449378557,1.1065365429294511,1.1183255378958499,1.1311329269378563,1.0306714746700325,1.051211127038837,1.0713682151383266,1.0910989169516596
2015-03-26,1.046425631960881,1.0618743150294123,1.0772472357029017,1.091476994674217,1.1038102629139674,1.1160530952044196,1.1291803129181601,1.028362974047914,1.0500125975834416,1.0713248456474662,1.092254587734637
2015-03-27,1.0510177378708647,1.066897938729466,1.0827001109815106,1.097283678939768,1.1098793225159342,1.122397178300419,1.1358394959259646,1.0283772373961446,1.0513810106250527,1.074102362233327,1.096494681520287
2015-03-28,1.0510177378708647,1.066897938729466,1.0827001109815106,1.097283678939768,1.1098793225159342,1.122397178300419,1.1358394959259646,1.0283772373961446,1.0513810106250527,1.074102362233327,1.096494681520287
2015-03-29,1.0510177378708647,1.066897938729466,1.0827001109815106,1.097283678939768,1.1098793225159342,1.122397178300419,1.1358394959259646,1.0283772373961446,1.0513810106250527,1.074102362233327,1.096494681520287
2015-03-30,1.0598745444337603,1.0771403605655652,1.0943212013816033,1.1103932494702984,1.124671791718757,1.1388585665319306,1.153854944024183,1.0316751037779766,1.0612144662408316,1.09074979361328,1.1202282589928723
2015-03-31,1.0567814500481028,1.0746764289563622,1.092483180322208,1.1091255455616766,1.1237598838560188,1.1382258448540108,1.1535964844104911,1.0279784485153556,1.0560480111284674,1.0840376308948958,1.111894889449758
2015-04-01,1.0636940349030566,1.084144354077827,1.1044938694768611,1.1235998827894345,1.1405714045989586,1.1573585191663431,1.1750960668744068,1.0329342174459974,1.0644002789565643,1.0959588815458545,1.1275561279131445
2015-04-02,1.069786241016013,1.090598124727761,1.1113072322363429,1.1306689730554493,1.1477404688118995,1.16463574787083,1.1825603192238285,1.0354992713783235,1.0664749868878711,1.0975097630620496,1.1285495068409452
2015-04-03,1.0743303559918793,1.096248318995247,1.118058027880994,1.1385086878027064,1.1566359220679894,1.1745656255717383,1.1935253373041428,1.0361984712700374,1.069809520836067,1.103631831829102,1.1376113111976047
2015-04-04,1.0743303559918793,1.096248318995247,1.118058027880994,1.1385086878027064,1.1566359220679894,1.1745656255717383,1.1935253373041428,1.0361984712700374,1.069809520836067,1.103631831829102,1.1376113111976047
2015-04-05,1.0743303559918793,1.096248318995247,1.118058027880994,1.1385086878027064,1.1566359220679894,1.1745656255717383,1.1935253373041428,1.0361984712700374,1.069809520836067,1.103631831829102,1.1376113111976047
2015-04-06,1.0743303559918793,1.096248318995247,1.118058027880994,1.1385086878027064,1.1566359220679894,1.1745656255717383,1.1935253373041428,1.0361984712700374,1.069809520836067,1.103631831829102,1.1376113111976047
2015-04-07,1.079228053997708,1.1034937478072377,1.1276397120915742,1.1504515095539083,1.1709490735678632,1.1912088452209113,1.212473430198477,1.0388187785832506,1.0772802026778607,1.116254739924719,1.1556902607648403
2015-04-08,1.0771639291825619,1.1012129440483793,1.1251436280284832,1.1479422669157302,1.1687513590458312,1.1893109345515582,1.210709070739745,1.0359995267969206,1.077172248473097,1.1190604255955066,1.161615684686332
2015-04-09,1.073443637132045,1.0973667852271223,1.1211721382992728,1.1438348940636585,1.16438902663517,1.1846282521431002,1.2057520845351988,1.034581616949877,1.0740589320932024,1.1141232469995475,1.1547232092442736
2015-04-10,1.0836700410195304,1.110829279155322,1.1378544364005325,1.1636671955138855,1.187134474651695,1.210189448751143,1.2342185009824553,1.0381674202471196,1.0817843671987692,1.1262889720063867,1.171635693016278
2015-04-11,1.0836700410195304,1.110829279155322,1.1378544364005325,1.1636671955138855,1.187134474651695,1.210189448751143,1.2342185009824553,1.0381674202471196,1.0817843671987692,1.1262889720063867,1.171635693016278
2015-04-12,1.0836700410195304,1.110829279155322,1.1378544364005325,1.1636671955138855,1.187134474651695,1.210189448751143,1.2342185009824553,1.0381674202471196,1.0817843671987692,1.1262889720063867,1.171635693016278
2015-04-13,1.0915399900813452,1.1214179712090357,1.151148042029575,1.179666229427064,1.205619488662799,1.2310033152584916,1.257433866435282,1.0418346032076302,1.0891973894413756,1.1377464997404199,1.187444619629475
2015-04-14,1.0931127249441424,1.1234511978843353,1.153639318542353,1.1826498363428017,1.2089870882727314,1.2346519867880383,1.2614047903192331,1.044289009916943,1.092151451246288,1.1412376070414199,1.1915113030783995
2015-04-15,1.0864519415628575,1.114739166389505,1.1428863160744838,1.1700230340072244,1.1947602135671322,1.218834306820158,1.2438639998220515,1.0436985394687401,1.0883400465249116,1.133917482472808,1.180384275067226
2015-04-16,1.0983140554242534,1.130353150891612,1.1622333959674385,1.1931879261007283,1.2218418599119432,1.249793556380198,1.2786415508716809,1.0496535190141527,1.1008660103562915,1.1535487958432618,1.2076705218791455
2015-04-17,1.1038592895914587,1.1354749937616957,1.1669341753166613,1.1975233547321653,1.226009378183589,1.253854200415809,1.2825049564933144,1.052639885073302,1.1080008655653215,1.1652194359771704,1.2242798496129248
2015-04-18,1.1038592895914587,1.1354749937616957,1.1669341753166613,1.1975233547321653,1.226009378183589,1.253854200415809,1.2825049564933144,1.052639885073302,1.1080008655653215,1.1652194359771704,1.2242798496129248
2015-04-19,1.1038592895914587,1.1354749937616957,1.1669341753166613,1.1975233547321653,1.226009378183589,1.253854200415809,1.2825049564933144,1.052639885073302,1.1080008655653215,1.1652194359771704,1.2242798496129248
2015-04-20,1.0961908153586466,1.1246180676923128,1.1529047090920765,1.1803616707923523,1.2058613343436806,1.230790940545558,1.2564824918329403,1.0560603481626651,1.1065441085980043,1.1583691837952719,1.211494556401791
2015-04-21,1.1096743181212232,1.142182177177252,1.174528725595845,1.2059374452885332,1.2351504820076007,1.2637521456004555,1.2932372135424244,1.0614208938860341,1.1164381982124647,1.1732042800979785,1.2316929926839508
2015-04-22,1.1252968467897688,1.1603555081714412,1.195240154772383,1.2291118421634635,1.2607018282815639,1.2916729536253866,1.3235383897049577,1.065291257934809,1.1264126578357625,1.1898895452387679,1.2557230046242494
2015-04-23,1.1266984215753064,1.1621541325283793,1.1974337276726474,1.231544024319346,1.263120343928838,1.29407194260905,1.3260337874577695,1.0646716362246562,1.1259720343148572,1.1896507308862276,1.2557101563656679
2015-04-24,1.1239949850710982,1.158455722117815,1.1927451839330325,1.2257923144514329,1.2561769840460881,1.2859437769156061,1.3167982361539265,1.061431967922414,1.1212144802586557,1.183217466064806,1.2474349034085062
2015-04-25,1.1239949850710982,1.158455722117815,1.1927451839330325,1.2257923144514329,1.2561769840460881,1.2859437769156061,1.3167982361539265,1.061431967922414,1.1212144802586557,1.183217466064806,1.2474349034085062
2015-04-26,1.1239949850710982,1.158455722117815,1.1927451839330325,1.2257923144514329,1.2561769840460881,1.2859437769156061,1.3167982361539265,1.061431967922414,1.1212144802586557,1.183217466064806,1.2474349034085062
2015-04-27,1.1312477523115936,1.1666886944738926,1.2019536327928837,1.2360361393217363,1.2676019811223072,1.2985551935395665,1.330504472153604,1.0663375115115805,1.1310646903796275,1.1985389256278043,1.2687818282698657
2015-04-28,1.1234445788390737,1.1562650011465487,1.1889228070758233,1.2205141530421981,1.2498807883780856,1.2787111011152419,1.3084109723167503,1.0652136960218206,1.1265145333727595,1.1901588706422284,1.2561436355892261
2015-04-29,1.130171860691453,1.1644902518387115,1.198638285017551,1.2315877148606478,1.262121551274412,1.2921273560711044,1.3230924953863328,1.066239616415271,1.1291592287165133,1.1946008377460497,1.2625710897439484
2015-04-30,1.1318040967907759,1.1663741502232337,1.2007723546311555,1.2338768043505535,1.2644590561695266,1.2945418221505787,1.3256353081462557,1.0671314596292512,1.1285214212020898,1.1922520837054709,1.2583194688554016
2015-05-01,1.1318040967907759,1.1663741502232337,1.2007723546311555,1.2338768043505535,1.2644590561695266,1.2945418221505787,1.3256353081462557,1.0671314596292512,1.1285214212020898,1.1922520837054709,1.2583194688554016
2015-05-02,1.1318040967907759,1.1663741502232337,1.2007723546311555,1.2338768043505535,1.2644590561695266,1.2945418221505787,1.3256353081462557,1.0671314596292512,1.1285214212020898,1.1922520837054709,1.2583194688554016
2015-05-03,1.1318040967907759,1.1663741502232337,1.2007723546311555,1.2338768043505535,1.2644590561695266,1.2945418221505787,1.3256353081462557,1.0671314596292512,1.1285214212020898,1.1922520837054709,1.2583194688554016
2015-05-04,1.1336483481078075,1.1684329018361554,1.2030446117616442,1.2363655728835503,1.2672578545861992,1.2976938373931899,1.3290896056085486,1.0680717710382157,1.1313977883813398,1.1972791281146136,1.2657234988480661
2015-05-05,1.1180852316020802,1.148862344643356,1.1794865709652846,1.2088327766696418,1.235764569201765,1.262266422668588,1.289740888698365,1.0610486042329794,1.1150941505791068,1.1706459066569657,1.2276512892975033
2015-05-06,1.1163924847642142,1.147665081892245,1.178782363359815,1.2085949212345561,1.2359284343111447,1.2628171509583976,1.29070029593777,1.0575179032439688,1.1097732461134129,1.1633693365213666,1.218247468505751
2015-05-07,1.1130842575810902,1.1435724025322356,1.1739090244792778,1.2029290492737712,1.229467441924822,1.2555882319246523,1.2827220133774537,1.0549091535724975,1.1029061195772083,1.1518416631964068,1.2016429118436582
2015-05-08,1.1239045554639557,1.1579624539325484,1.191851018980977,1.224170957972276,1.2535981826290465,1.2825818621214016,1.3127547940520183,1.0607482062817122,1.1127011992029925,1.1659254445476368,1.2203563563973123
2015-05-09,1.1239045554639557,1.1579624539325484,1.191851018980977,1.224170957972276,1.2535981826290465,1.2825818621214016,1.3127547940520183,1.0607482062817122,1.1127011992029925,1.1659254445476368,1.2203563563973123
2015-05-10,1.1239045554639557,1.1579624539325484,1.191851018980977,1.224170957972276,1.2535981826290465,1.2825818621214016,1.3127547940520183,1.0607482062817122,1.1127011992029925,1.1659254445476368,1.2203563563973123
2015-05-11,1.1401073498506533,1.1783147259171205,1.2163321981012578,1.2525419343682966,1.2854812924197092,1.3179501566879852,1.3517586346187933,1.0656541461230973,1.124225441486365,1.1846840332217259,1.2469857865966607
2015-05-12,1.1484687779385245,1.188508842919623,1.2283502857605937,1.266195164635594,1.3005735043474456,1.334527251374715,1.3698945234720046,1.0681140155941862,1.1294182333404024,1.1928935044189415,1.2585083690703938
2015-05-13,1.1493880680840223,1.1890312598924566,1.2284773311885353,1.2658811136828099,1.2996234201309782,1.3328802614091266,1.3676598496971601,1.068622410930813,1.1282071116040342,1.1897673394190853,1.253261681341542
2015-05-14,1.1516871594421438,1.1895003361639225,1.2271254539514604,1.2627570581406025,1.2948232609376424,1.3264233285658595,1.3595073867710745,1.0699976779048959,1.1283238704979672,1.1884824242026821,1.2504250058334847
2015-05-15,1.1471487946689425,1.1842394934691167,1.2211458268128468,1.2558864182747853,1.286913430327487,1.3175635521398459,1.349778282136724,1.0675866712734248,1.1216745231687475,1.1771526726515986,1.2339534147304567
