date,NON_NON_38.4,NON_NON_57.6,NON_NON_76.8,bm_38.4,bm_57.6,bm_76.8
2017-10-10,1.1301433745892397,1.166007070282527,1.201069002847038,1.0914976063269906,1.1176878763089437,1.1425231649341048
2017-10-11,1.1314781237544125,1.1679196391448534,1.2034107303155006,1.0920780019818432,1.1186657178485677,1.143914775640901
2017-10-12,1.1317785624920709,1.1678674927622814,1.2030604753665297,1.092830483798347,1.1192480453021543,1.1443175183579553
2017-10-13,1.1346627743735953,1.1711719689132563,1.2066610319749853,1.095754316302013,1.1221462579944301,1.147182190560095
2017-10-14,1.1346627743735953,1.1711719689132563,1.2066610319749853,1.095754316302013,1.1221462579944301,1.147182190560095
2017-10-15,1.1346627743735953,1.1711719689132563,1.2066610319749853,1.095754316302013,1.1221462579944301,1.147182190560095
2017-10-16,1.1342822186392274,1.1711992454826017,1.2070104835869173,1.0956779044102065,1.1225217386056716,1.1480299044854734
2017-10-17,1.1336052300170363,1.1701306457658989,1.2055958070613728,1.093577364575554,1.120422254338394,1.1459364232629772
2017-10-18,1.1331509666456965,1.1703705191257294,1.2064296709077758,1.0927980994522108,1.120278670127496,1.1464592907857314
2017-10-19,1.1324010715564996,1.1690435942522863,1.204578782370096,1.0953956883694091,1.122284475481965,1.1478395098380834
2017-10-20,1.1321278725977224,1.1700167259762806,1.2065806982710934,1.0913405507464307,1.119631197528169,1.1466614045616368
2017-10-21,1.1321278725977224,1.1700167259762806,1.2065806982710934,1.0913405507464307,1.119631197528169,1.1466614045616368
2017-10-22,1.1321278725977224,1.1700167259762806,1.2065806982710934,1.0913405507464307,1.119631197528169,1.1466614045616368
2017-10-23,1.1307057959061375,1.1673291816437323,1.2028684778142273,1.0901107321988925,1.1178701335679682,1.1443464041593767
2017-10-24,1.1303757138796962,1.1677888720624041,1.2040100197465375,1.0888488625925299,1.1170139620537558,1.1439181557288807
2017-10-25,1.1281732976401655,1.1645750503919003,1.2001130317707196,1.0882631280569428,1.1155700288428854,1.1415760911550916
2017-10-26,1.1271317766829485,1.163800074921679,1.199534629102695,1.0861151392105572,1.1140592177208632,1.1407372458932965
2017-10-27,1.1315406150118452,1.1695409905168177,1.206192686481293,1.0861857532948662,1.115338265302658,1.1432824336067986
2017-10-28,1.1315406150118452,1.1695409905168177,1.206192686481293,1.0861857532948662,1.115338265302658,1.1432824336067986
2017-10-29,1.1315406150118452,1.1695409905168177,1.206192686481293,1.0861857532948662,1.115338265302658,1.1432824336067986
2017-10-30,1.1317993929112153,1.1688037208924558,1.2045675356515508,1.0900766735923217,1.1184275602995646,1.1455203733986632
2017-10-31,1.1329338495846146,1.1709818351798793,1.2075872795808646,1.0907602297158736,1.1193405393692366,1.146672240293874
2017-11-01,1.13413560453525,1.1725654807059838,1.2094357581074278,1.09063394219199,1.1201232785360231,1.1484087049598095
2017-11-02,1.1355688976063743,1.1743031586236847,1.211377423730506,1.0926320752163072,1.121843444844389,1.1498319318368786
