Date_aligned,YYYY_aligned,MM_aligned,mid_aligned,CPI XYOY,CPI YOY,USTBTOT,USURTOT,CHPMINDX,CONCCONF,CONSSENT,EMPRGBCI,INJCJC,NAPMPMI,NAPMPRIC,NHSPATOT,NHSPSTOT,SAARTOTL,USHBMIDX,CPI CHNG,CPUPXCHG,DGNOCHNG,DGNOXTCH,DOEASCRD,NFP TCH,OUTFGAF,PCE CRCH,PITLCHNG,RSTAMOM,RSTAXMOM
2007-05-31,2007.0,5.0,24089.0,-1.4842049720999684,-0.37263906721073736,-1.3863667337493188,0.38078498082879897,-1.4942662132894171,-0.2776783338754379,-0.24798802269863976,0.4110582806811553,-1.7091059952543366,1.4776718621154992,0.8058461415830454,0.2259658791338945,-0.021804550259854012,-0.00386319569892568,-0.7390388928263727,0.5589037517195701,0.30799237383838396,0.9124473281138451,0.7357898611931325,1.77127868667682,0.3100842344920654,-0.2534653807951829,-0.08152416709979214,0.7279767648523012,0.3847012066655384,0.7060535749601011
2007-06-30,2007.0,6.0,24090.0,-0.7453431082598061,0.15837160356456373,1.433140001188273,-0.1472847567356682,1.6154015430703348,0.3299210078008795,0.25191150411177227,0.4473957239675542,0.45180876005211523,0.09039487665816417,-0.2891420353558988,-1.147783314891696,0.11584676597029328,-0.0989768483295238,-0.807196953227563,1.4265725131303706,-0.6829396115546761,0.14614796012433554,0.7357898611931325,0.13580311959198307,0.6510900715190923,-0.024623676615301307,0.33896890530966,-0.9026911884168526,-0.38999829729088153,-0.4048325339029929
2007-07-31,2007.0,7.0,24091.0,-0.006481244419650474,-0.018631953360536888,-0.3516853631300189,-0.1472847567356682,-0.3035034837623614,-0.3498319376154306,-0.5861762252311007,0.8339352769266234,-0.0965183735778138,0.34504735318470303,-0.4037812637779894,0.9361150008008019,-0.4004843011390246,-0.45067810626704086,-0.5890911599437534,-0.019542089220963697,0.30799237383838396,-0.7843584152914974,-0.6325056215295493,-0.3409960177652189,0.5275372320165463,0.7648802028052901,0.33896890530966,0.11647628237636863,0.9872452652983096,1.400357392999535
2007-08-31,2007.0,8.0,24092.0,-0.006481244419650474,-0.5496426241358388,0.5277938018963857,0.38078498082879897,-1.1956678134489733,0.7325972855428807,1.0594497661771412,0.0752186158888361,0.27049994861107896,-0.8074955658889171,-0.41816590340237997,-0.9610215453322906,-0.023760356061979016,-0.061360108371906016,-1.2745665102642976,-0.3087650096912306,0.30799237383838396,0.36509063669276676,-0.35884652498501296,-1.1510092917761197,0.32985268881247276,0.26142845360955064,-0.5020172395092443,0.11647628237636863,-0.9925423559236527,-0.9602755883345399
2007-09-30,2007.0,9.0,24093.0,-0.7453431082598094,-0.7266461810609386,-0.24821722606808927,-0.1472847567356682,0.016562492328770804,-0.6125077694425471,-1.348904553297541,0.04761528660341762,0.06342922060769382,-0.3551007448407375,-0.7900272795385698,-0.2964614748653916,-0.6872047514357174,0.5935912989123913,-0.7390388928263727,-0.8872108506317644,0.30799237383838396,1.596643192390193,1.9398898859890925,-2.021909876211924,-0.1445902148773038,-0.264907466004177,0.128722369104934,0.3203097765350128,0.04039031601824068,0.15061052052855414
2007-10-31,2007.0,10.0,24094.0,-0.006481244419650474,1.3973965020402666,0.4501926990999389,0.38078498082880363,0.016001981526535612,-0.4526591638944904,0.01011066601023516,-0.07718087263908595,-0.48912145104705396,-0.3608087141351243,-0.0777294322917844,-0.7069949655843312,-0.4111406537279064,-0.051398103813027965,-0.807196953227563,0.26968083124930314,0.30799237383838396,-1.3590829412836298,-1.0703601760008075,-0.40521546955665905,0.41881073325430584,0.3586861778860003,0.5492154415143861,-0.08735721178227568,0.04039031601824068,-0.9602755883345399
2007-11-30,2007.0,11.0,24095.0,0.7323806194205085,1.2203929451151667,0.3208575277725264,-0.1472847567356682,-0.8944306989032327,-0.38648774091449056,-0.5159897786001759,0.3969682516517354,0.3112944311853124,-0.4438509942907204,0.44542717868043114,-0.9390396090023225,-1.2605912177775203,-0.10713712651900031,-0.8889866257089911,0.26968083124930314,0.30799237383838396,-0.48331223500990445,0.07900802948624522,-0.1468230526788361,0.6955690937400087,0.1241234311016217,-0.08152416709979214,0.11647628237636863,0.298623484003714,0.15061052052855414
2007-12-31,2007.0,12.0,24096.0,0.7323806194205053,1.3973965020402666,-0.2999512945990532,-0.1472847567356682,0.5891829218054673,-0.7843885404627491,-1.0312170471489233,0.049071736276021044,0.5783245616002434,-0.05900085872988524,0.47345342569679927,-0.5581592141543636,0.4276353240279741,0.07625565498653218,0.5105255478621187,1.7157954336006378,1.2989243592314437,-0.12753038558620358,-0.46831016360282746,-0.11683378038000321,0.3397369159726764,0.2042180275645802,-0.29177070330451815,-0.2911907059409199,-0.04568740664358374,-0.12711100668721936
2008-01-31,2008.0,1.0,24097.0,0.7323806194205085,-0.37263906721073814,-1.334632665218355,1.4369244559577379,0.6451104585731477,0.12027592802778275,-0.12826550349465202,-0.14958603133801138,-0.47090608303834686,-1.243461242337287,-0.02056972850037648,-0.2731047181787177,-0.3861230023126989,0.05180762217048618,0.010699771586722091,0.26968083124930314,0.30799237383838396,0.009308787269065966,-0.46831016360282746,-1.938606342048499,-0.03586371611506335,-0.5910068944605082,1.6004481225380167,0.11647628237636863,0.8150898199746607,2.094661211038969
2008-02-29,2008.0,2.0,24098.0,0.7323806194205085,0.33537516048966437,1.148602624267967,-0.6753544943001353,-0.965688372584258,-0.08244481814701678,0.6842439297637418,0.022282916587838084,1.2708516082574914,1.2417562952319634,0.8301011573364716,-1.1216617511517315,-1.8430924663236166,-0.8741075282021159,0.010699771586722091,0.5589037517195701,1.2989243592314437,1.4050683503928154,1.3378398735911123,2.2380813999344107,-0.20883769141862774,-1.4606053703440582,-0.29177070330451815,0.3203097765350128,-0.5621537426145304,-0.9602755883345399
2008-03-31,2008.0,3.0,24099.0,-1.4842049720999684,-0.549642624135838,0.1915223564451121,-0.67535449430014,-1.4268018000990292,-1.3174997328436846,-1.6912337513972278,-0.7281205663474526,-0.16173822068669375,-0.9689740994307743,-0.1284962744749432,-0.2172848374596106,0.10816975718888941,0.11538289678210407,0.48421892805814964,-0.5979879301614975,-1.6738715969477362,-1.4685542795678452,-0.960896537382993,1.973024700323514,-0.4361749161033123,-1.6379576910834666,0.128722369104934,-0.08735721178227568,0.04039031601824068,0.011749756920667345
2008-04-30,2008.0,4.0,24100.0,0.7323806194205085,-0.018631953360536888,-1.0242282540325625,1.4369244559577379,0.7779883916252426,-1.2573939782523431,-0.31214814870536045,-0.9343588502306428,0.08652029915448063,0.10496963385912904,0.7399193106846587,-1.0194789244237537,0.6796633867363527,-0.23847488205004444,0.010699771586722091,0.26968083124930314,0.30799237383838396,-0.48331223500990445,-1.508214730472066,-0.8517224126726156,-0.5201908469650436,-1.2603688791866619,-0.5020172395092443,0.3203097765350128,-0.7343091879381793,-0.6825540611187664
2008-05-31,2008.0,5.0,24101.0,-0.7453431082598094,-0.19563551028563753,1.0968685557369995,-0.6753544943001353,-0.03794572958175489,-0.31554889931846536,-1.7323340065394446,-0.27002325767337687,0.22570600696093954,-0.019598994092824555,0.014684460065583682,-0.7750412549407767,-1.3297267185334858,-0.5758241605290658,0.010699771586722091,-0.019542089220963697,-0.6829396115546761,-0.10016255101514969,0.7357898611931325,1.8145965244418008,-0.22366403215893324,-1.6894470745239398,0.128722369104934,-0.08735721178227568,-0.04568740664358374,-0.2659717702951061
2008-06-30,2008.0,6.0,24102.0,-0.006481244419650474,0.512378717414765,-0.6620897743158077,2.493063931086677,0.10787179087302587,-0.7402888042244048,-0.7749051539605195,-2.120450268271307,0.5981969976731362,0.3930666252541744,0.1505711597744924,1.0134066048219204,1.1400567312341732,-0.15478674800385808,-0.439143427061135,1.1373495926601038,0.30799237383838396,-0.1548982201572575,1.283108054282205,-1.279448195359,-0.3669853259818866,-1.157390112305715,-0.29177070330451815,-0.2911907059409199,-0.38999829729088153,0.28947128413644085
2008-07-31,2008.0,7.0,24103.0,0.7323806194205085,1.3973965020402666,0.3208575277725264,-0.1472847567356682,0.0436625046749281,-1.069553411720967,-0.9877558361551687,-1.2178811691419487,-1.2992377454432655,0.22300845470069522,0.3214029821137418,-0.05833672123689086,-0.6454518851745115,-0.6263325527464586,-0.46281938488470653,2.5834641950114383,1.2989243592314437,-0.018059047301987947,-0.5777738022206421,-1.6671882816469406,-0.4312328025232105,-1.243205751373171,0.9697085139238383,3.1739786947560322,0.6429343746510118,1.261496629391648
2008-08-31,2008.0,8.0,24104.0,0.7323806194205085,1.0433893881900653,0.8123311788166935,0.9088547183932708,0.18466714032898923,0.25254266026646893,1.5037881836445601,-0.4737793469307554,3.9023879290060974,-0.09950158014965592,-0.3307313998931019,2.1964349722577325,1.184096731761296,-1.017719679913101,-0.988951780964071,1.7157954336006378,1.2989243592314437,0.20088362926644338,1.0094489577376689,0.5907918770954883,-0.37686955314209025,-1.1974374105371943,0.5492154415143861,-0.4950242000995641,-0.13176512930540818,0.7060535749601011
2008-09-30,2008.0,9.0,24105.0,-0.006481244419650474,-0.3726390672107366,-1.3604996994838379,1.9649941935222048,1.3478112312464805,0.8447094787112693,0.5263080434279772,-0.0820927353485451,-0.3320031786391333,-0.059710092293352855,-1.0804462699885304,-2.2604881204287874,-1.1320580194843368,1.1925248606284602,0.010699771586722091,-0.8872108506317644,0.30799237383838396,0.3377228021217129,0.2979353067218743,-1.663553218337991,-0.539959301285451,-0.9914798767753008,-0.29177070330451815,-2.125692153368718,-0.3039205746290571,0.15061052052855414
2008-10-31,2008.0,10.0,24106.0,-0.006481244419650474,-0.9036497379860393,0.8381982130821763,-0.1472847567356682,-0.26741464243167323,0.4411465670169282,2.0437644608528394,-1.191682521415371,0.8759084046116077,-2.5918537885154795,-2.4327834618793704,-1.3830763788613838,-0.8585742950949647,-1.1696684594415119,1.1353077682063637,-0.5979879301614975,-0.6829396115546761,-1.249611602999414,-1.7271420077076949,2.5625108002581487,-0.910617819793089,-0.04750784703328949,-0.7122637757139703,0.3203097765350128,-0.47607601995270593,-1.3768578791582
2008-11-30,2008.0,11.0,24107.0,-2.223066835940124,-2.142674636461743,0.7088630417547639,1.9649941935222095,-3.4136234896503783,-3.254626515051693,-3.1605013904475414,-1.4269288844673766,0.9430115023452985,-2.140415680557538,-2.4576030808032403,-1.2336218573859679,-1.0385168355094054,-1.9872855042245907,-1.9886033335148632,-3.4902171348641664,-2.664803582340796,0.20088362926644338,-0.6872374408384566,0.10854014477486225,-1.310929019781338,-2.410298442690567,-1.3430033843281484,-0.2911907059409199,-1.250775523909126,-1.2379971155503133
2008-12-31,2008.0,12.0,24108.0,-1.4842049720999684,-4.62072443341315,-0.14474908900615965,0.9088547183932708,-1.1238412198031424,1.6028698453004566,-0.6906989679145494,-0.6357850549721354,1.332105204438214,-1.4116293943682252,-2.476119706242109,-1.5609152011122664,-0.35717871204725965,-0.47597871789882706,-3.202465933040825,-5.514777578156035,-1.6738715969477362,-1.7148647907073307,-2.4933874780323966,0.22062126346747005,-2.758968298751177,-2.5132772095715135,-2.8147291377612307,-0.08735721178227568,-2.628019086498317,-3.459769333276502
2009-01-31,2009.0,1.0,24109.0,-1.4842049720999668,-1.7886675226115416,4.381981907453279,2.493063931086677,0.030502711060399527,-1.3790239242883304,1.533499671337103,-0.6299951633941413,-2.380215889441009,-2.1248776289271825,-2.3473059063624233,-2.073381308127515,-2.549658370117487,0.15293983146389686,0.010699771586722091,-2.6225483734533652,-1.6738715969477362,-0.2917373930125271,0.5715944032664106,2.126000281241803,-2.7144892765302604,-2.147130482883703,-1.9737429929423267,-1.106524682575497,-1.7672418598800728,-2.626604751629181
2009-02-28,2009.0,2.0,24110.0,-0.7453431082598094,-0.1956355102856374,0.16565532217963105,1.9649941935222048,-0.29494097508179523,-0.08239198199742782,0.3313383185131238,-0.5763906142062215,4.141346012485633,1.9611959787727686,4.637946130499434,-1.7199543519042688,-1.4430453469276388,-0.9251612319741696,-0.988951780964071,0.26968083124930314,0.30799237383838396,-0.7296227461493896,-2.0555329235611386,1.5307586644013318,-3.0802056814577963,-1.6551208188969575,-2.8147291377612307,-1.106524682575497,-2.5419413638364925,-4.709516205747482
2009-03-31,2009.0,3.0,24111.0,0.7323806194205085,0.3353751604896641,1.0451344872060355,2.493063931086677,0.2131843796236864,-3.0084421094186657,-1.3950933058491795,-0.818931438128057,0.5693539108402915,0.09307263006596075,-0.0777294322917844,-0.7559254041198942,-1.8460728249083274,-0.6312431211460173,1.1353077682063637,0.5589037517195701,0.30799237383838396,-1.4411864449967915,-1.4534829111631584,0.32876439690871595,-3.342137701203194,-2.6276980616614543,0.5492154415143861,0.11647628237636863,0.6429343746510118,0.8449143385679879
2009-04-30,2009.0,4.0,24112.0,-0.006481244419650474,-1.08065329491114,2.623023577400468,1.9649941935222095,-0.8828115071876451,0.34360475768064824,0.32184620477050835,-0.6593778728449841,-0.05585591198278584,0.2605064402684044,0.45444712024891665,0.9280900423843452,3.1266174237961826,1.0491753817755143,0.010699771586722091,-0.8872108506317644,0.30799237383838396,0.9124473281138451,2.049353524606907,0.6001824573102744,-3.401443064164416,-2.267272377578141,-0.29177070330451815,-1.106524682575497,-0.3039205746290571,0.5671928113522143
2009-05-31,2009.0,5.0,24113.0,0.7323806194205069,-0.5496426241358382,-0.3775523973955017,1.9649941935222095,2.7297154768150436,4.503464721130472,2.3992126641112073,-0.41129040311706233,-1.0740961773371906,2.0798799750808348,0.17119185841273712,-0.9420976133452473,-1.5072593685765532,-0.7175858008537854,5.008957534340685,-0.5979879301614975,1.2989243592314437,-0.23700172387041923,-0.4135783442939202,0.2851436372013227,-2.788620980231788,-1.6608418615014546,-1.1327568481234227,-1.310358176734141,-1.1646978012473015,-1.6545794063739738
2009-06-30,2009.0,6.0,24114.0,-0.7453431082598078,-1.08065329491114,-0.37755239739550084,2.493063931086677,-1.3639343789914395,3.5501402078230835,0.9806568871459047,-0.3881165850217701,-0.05585591198278584,1.3307746360995218,2.6954093219632784,-0.5228674375264474,-1.2208973035090886,0.8178567781066519,1.2959660534377406,-0.3087650096912306,-0.6829396115546761,0.5019298095480363,0.3526671260307816,-1.2255280896095833,-1.829850945692031,-1.557863094620508,-0.9225103119186964,0.3203097765350128,-0.5621537426145304,-1.0991363519424266
2009-07-31,2009.0,7.0,24115.0,-0.7453431082598094,-0.19563551028563714,0.8640652473476583,0.38078498082879897,1.3830637374561414,-0.9194377585441652,0.5465952766016015,-0.9847735081681271,-0.8084835705237109,0.917576197508301,1.0753197648797355,0.9060433236804522,2.0244380298572127,-0.29759950902354015,-0.5516042267230988,1.4265725131303706,0.30799237383838396,0.47456197497698244,0.5168625839575035,-0.7753860831846773,-2.4327888024644553,-0.39077040330311186,-0.08152416709979214,2.154811223962811,0.21254576134188957,0.28947128413644085
2009-08-31,2009.0,8.0,24116.0,-1.4842049720999668,-1.2576568518362405,-0.2223501918026064,-0.6753544943001353,0.8240151786593168,-0.4992920300451717,-1.1797680344781223,-0.3013875488596246,-0.2115247693810988,1.8158418833867067,0.6939265688922337,1.5450574258689844,1.1921213668700732,2.0475072805490595,1.210281634647673,-0.5979879301614975,-0.6829396115546761,-0.7022549115783357,0.5168625839575035,0.8649362349787588,-1.3455238148420507,-0.6939856613414549,0.128722369104934,-3.348693118320584,0.298623484003714,0.011749756920667345
2009-09-30,2009.0,9.0,24117.0,-0.7453431082598094,1.043389388190066,-1.2570315624219064,1.436924455957733,1.471703423662105,1.4193354295593246,-0.06966529231796116,6.6822953678588455,-0.23599498915646056,1.6209367196302138,1.325281478951884,0.006313992219523027,0.01356274502585947,3.241518097398146,0.5399270641136125,0.5589037517195701,-0.6829396115546761,1.3229648466796537,0.3526671260307816,-1.6871811298461625,-1.1923182938588939,-0.024623676615301307,-0.29177070330451815,-0.6988576942582083,-0.3039205746290571,-1.2379971155503133
2009-10-31,2009.0,10.0,24118.0,0.7323806194205085,0.335375160489664,0.3725915963034912,0.38078498082880835,-0.8438487738762406,-0.17658008525342317,2.0937567008836835,0.25985247328692485,-0.7183583089883312,-0.13333556744025707,-0.255803894103481,0.6614759698835674,0.3950497563203012,-4.484370024481645,0.5105255478621187,-0.019542089220963697,0.30799237383838396,-0.6748870770072818,-0.0851874284404766,-0.19438179763759134,-1.4245976321236802,0.5417595412299056,2.0209411949474685,-0.2911907059409199,2.1062556599020277,1.1226358657837614
2009-11-30,2009.0,11.0,24119.0,1.4712424832606656,1.9284071728155685,-1.4639678365457667,1.9649941935222002,1.709537648031335,-0.916691799042497,-0.6823663600222768,0.3526107528554131,-0.5140695627014271,1.1623820365311073,0.1045515128697942,-0.0776999451304466,-0.13002345935547202,1.7391897618782624,-0.46281938488470653,0.26968083124930314,0.30799237383838396,0.2556192984085512,0.4073989453396889,0.6356243245725315,-1.063823340776246,0.3930124335129826,-1.7634964567376006,-0.6988576942582083,-1.5090086918945993,0.28947128413644085
2009-12-31,2009.0,12.0,24120.0,-0.006481244419650474,3.5214391851414724,0.9675333844095888,-1.2034242318646025,0.29398457339026174,0.3234664088009876,-0.7853889751094573,-0.044892615353241114,-0.7566758676006858,-0.7757328021817776,-1.2648925110364266,-0.5163950787910944,-1.2384956194026002,0.5678236456349212,-0.4891260046886745,0.5589037517195701,-1.6738715969477362,-0.1822660547283114,-0.7967010794562711,-1.0561947238010216,-0.1791850099380167,0.6905066489468286,0.7594619777191121,-0.2911907059409199,0.9872452652983096,-0.12711100668721936
2010-01-31,2010.0,1.0,24121.0,0.7323806194205085,1.5744000589653675,-0.8690260484396688,-0.1472847567356682,0.6408373930862151,0.5987583160448283,1.338131812067159,-0.24116016945514632,-1.1161682016759322,0.8409935978961189,0.8342276600165998,1.0627197491839881,1.0822887684094562,0.35405272539018134,-0.5185275209401683,-0.3087650096912306,-0.6829396115546761,0.03667662184011988,1.0094489577376689,0.5044591235079391,-0.5449014148655528,0.902185225313219,0.33896890530966,0.11647628237636863,0.9011675426364851,1.261496629391648
2010-02-28,2010.0,2.0,24122.0,-1.4842049720999668,-0.19563551028563753,-0.9466271512361174,-1.7314939694290792,0.1927835853590172,0.4922377006091054,0.47006032919901125,1.8317125537821,0.11784962672040085,0.8773396955433166,0.98878699210889,2.067056884950043,-0.3299998516991271,-0.5052499744573273,-0.5516042267230988,-0.019542089220963697,-2.664803582340796,0.06404445641117379,0.4073989453396889,0.8361586504495757,-0.22366403215893324,0.604691009879373,-0.29177070330451815,0.11647628237636863,-0.47607601995270593,-0.6825540611187664
2010-03-31,2010.0,3.0,24123.0,-2.2230668359401258,-0.9036497379860393,0.7864641445512125,-0.1472847567356682,0.12118730196404935,-1.587395109073752,-0.1786066547661461,0.2612520286419444,0.5723791196604042,-0.6720911737247048,-0.40843914708493445,-0.7225937234325838,0.7864290180997862,-0.5368294692372245,1.210281634647673,-0.5979879301614975,-0.6829396115546761,0.8029759898296295,-0.4135783442939202,0.5356600835764218,-0.30273784944056265,0.741996032387302,0.33896890530966,-0.4950242000995641,0.21254576134188957,0.4283320477443276
2010-04-30,2010.0,4.0,24124.0,-1.4842049720999668,0.3353751604896636,-0.5844886715193628,-0.1472847567356682,-0.6697637342379243,1.244649939981099,0.01011066601023516,0.038125203097249344,-0.11024855541509616,1.080793965390695,0.8436508676294298,-0.14662641017142747,-0.29867159247335356,1.7421644057745473,-1.0477548134670587,-0.3087650096912306,-1.6738715969477362,0.11878012555328162,0.4073989453396889,0.7004496202487965,0.6758006394196014,0.8163695862457634,-0.08152416709979214,-0.6988576942582083,0.04039031601824068,0.7060535749601011
2010-05-31,2010.0,5.0,24125.0,-1.4842049720999675,-0.19563551028563675,-0.1447490890061578,0.9088547183932755,0.7969894218461165,0.9026836813397867,-0.32373437699363034,0.20152293631569745,-0.49288897747370053,0.24960300725300236,0.23093296818182285,2.085921450677835,1.1269849474419724,-0.6249504625031611,2.409863497708624,-0.8872108506317644,-1.6738715969477362,-0.3738408967256888,1.4473035122089268,0.6922707278036603,1.308391177672637,0.890743140104225,0.5492154415143861,-0.08735721178227568,1.1594007106219586,0.4283320477443276
2010-06-30,2010.0,6.0,24126.0,-0.006481244419650474,-0.37263906721073814,0.062187185117701445,-1.2034242318646118,-0.7055974728393563,0.8173602846061261,0.3504291586014315,-0.07266257485393322,0.28373059160812675,-0.2520308545263471,-0.12719456057281098,-1.8294713139635197,0.9396382236404809,0.482542751444085,1.4312572410010067,-1.1764337711020314,-0.6829396115546761,0.7756081552585755,-0.6325056215295493,-0.45216837063058934,2.005229192466996,0.9593956513581893,-0.7122637757139703,0.11647628237636863,0.12646803868006515,0.15061052052855414
2010-07-31,2010.0,7.0,24127.0,-0.006481244419650474,-1.611663965686441,-0.48102053445743137,-1.2034242318646025,-0.1599758772777551,-1.4735021102397872,0.5824164540168668,0.07488936818342236,-0.11096424809183772,-1.1953849547448254,-2.1188840160688627,-0.7860232904642911,-1.4129915452462087,-0.6317984320530562,-2.0340420404489903,-0.8872108506317644,0.30799237383838396,-0.319105227583581,0.4073989453396889,-1.4009198942663939,-0.7425859580696265,0.19277594235558618,-0.29177070330451815,0.11647628237636863,-1.250775523909126,-1.9323009335897472
2010-08-31,2010.0,8.0,24128.0,-0.006481244419650474,0.15837160356456334,-1.9295744533244517,-0.1472847567356682,0.4861154794307289,-0.43251477236206226,-1.8835186606222254,-0.1895292066978727,0.7744106496601968,-0.2694012070854386,-0.010040309380905471,0.44414129554853526,-0.8790183218128245,0.8837995229572295,-1.576982105993949,0.26968083124930314,-0.6829396115546761,-0.2917373930125271,-0.4135783442939202,-0.803254901886623,-0.7722386395502374,0.026865706825172017,-0.7122637757139703,-0.6988576942582083,-0.6482314652763549,-0.5436932975108796
2010-09-30,2010.0,9.0,24129.0,-0.006481244419650474,-0.19563551028563714,1.8728795837014762,0.38078498082879897,-0.9634906453795565,0.5349057530236111,0.29485671196043717,0.2012273581744004,-0.9125400460416812,0.2694900019470159,0.45907474244492374,-0.5028263199064872,-0.03257152599218567,-0.4359307856500465,-0.6319333693387872,0.26968083124930314,-1.6738715969477362,0.06404445641117379,-2.164996562178953,-0.45943849724848823,-0.3916958938823958,-0.705427746550449,0.128722369104934,-0.2911907059409199,0.12646803868006515,-0.12711100668721936
2010-10-31,2010.0,10.0,24130.0,-0.7453431082598085,-0.018631953360536888,-0.8690260484396688,-0.1472847567356682,0.5979330451207474,-0.8434285730111024,-0.1681984425897999,-0.08000899866109565,-0.22301379179915556,-0.6964292479205659,1.0515232523677527,0.2133948712508398,1.207553357463878,0.29183224651130807,0.010699771586722091,-0.3087650096912306,-1.6738715969477362,-0.3738408967256888,1.0094489577376689,1.0372988202114448,-0.5943225506665711,-0.30495476423565626,0.128722369104934,0.3203097765350128,0.12646803868006515,0.4283320477443276
2010-11-30,2010.0,11.0,24131.0,-1.4842049720999675,0.15837160356456334,0.6312619389583153,-0.1472847567356682,-0.025500409786320632,0.29959104672716447,-0.11856023451911438,1.042532142670406,-0.33820873519320876,0.9020714608825482,-0.02300205632128749,-0.7846680921371494,0.2818403698704269,0.5595075004002437,2.0868991499614458,-0.019542089220963697,-1.6738715969477362,0.8850794935427911,-0.5230419829117348,-0.8898905774165847,0.6214373900384813,-0.20769703995920658,-0.29177070330451815,-0.9026911884168526,0.298623484003714,0.15061052052855414
2010-12-31,2010.0,12.0,24132.0,1.4712424832606665,-0.19563551028563714,1.4072729669227901,0.9088547183932755,0.2567240285493746,0.6788293712690956,1.0211560462996385,-0.5234157783560158,-0.46023708177610356,-0.12534002625590357,-0.24075534803488646,0.4358341890283234,-1.8023931619942095,-0.0012736092027472044,0.010699771586722091,-0.3087650096912306,-0.6829396115546761,-0.921197588146767,-1.5629465497809731,-1.054983036031372,0.06792066906707526,1.022327120007657,0.128722369104934,0.3203097765350128,0.8150898199746607,0.15061052052855414
2011-01-31,2011.0,1.0,24133.0,-0.006481244419650474,0.6893822743398649,0.13978828791415004,-2.2595637069935464,0.9234584327423162,-0.2752244928894672,0.7209634790464045,0.05030276264861772,0.6604215587742944,0.12213633523766503,0.25535948908261125,-0.5116290691768812,0.8889228927178503,0.2720197798976199,0.010699771586722091,0.848126672189837,-0.6829396115546761,-0.3738408967256888,1.2283762349732978,-0.5506180019146367,0.38421593819359295,1.1253058868886037,0.128722369104934,-0.08735721178227568,0.4707789293273629,1.261496629391648
2011-02-28,2011.0,2.0,24134.0,1.4712424832606656,0.15837160356456373,-0.5586216372538799,-2.2595637069935464,-0.029483960317538048,1.360111891606357,-0.06056333734091777,0.10818911894970726,-1.8064434158874032,1.3174376125914506,0.8801883622814789,3.401549585673236,-0.5421841273772093,-0.011793804343475482,0.010699771586722091,0.5589037517195701,0.30799237383838396,-0.7022549115783357,0.18847166810405977,0.6768217087406251,0.05309432832676975,0.8392537566637517,0.7594619777191121,0.11647628237636863,0.298623484003714,0.28947128413644085
2011-03-31,2011.0,3.0,24135.0,0.7323806194205085,0.8663858312649655,-1.4381008022802828,-0.6753544943001353,0.29225722561076517,1.4262016293566424,0.7906678863103805,0.1673836609958916,0.4034281842576655,0.17831760887030954,-0.03038857332344005,-1.8233324868588432,1.5944324864903594,0.8624402890550251,0.010699771586722091,0.848126672189837,0.30799237383838396,0.7208724861164677,-2.0555329235611386,0.8640274691515214,0.8240640468226565,1.78894682901026,-0.29177070330451815,1.339477247328234,0.04039031601824068,0.011749756920667345
2011-04-30,2011.0,4.0,24136.0,0.7323806194205069,1.043389388190066,0.16565532217963105,-0.6753544943001353,-0.14363850133509148,-0.8965628237522942,-2.2544971833063183,0.1129260755359273,-0.5305927117131553,-0.08492651559205405,0.20458373887310027,-1.2410631657731446,-2.382766574948607,-0.3200087890344651,0.573003769896543,0.848126672189837,-0.6829396115546761,-0.26436955844147314,-0.4135783442939202,0.6931794936308976,0.9426747727451007,2.218025024347538,0.7594619777191121,-0.08735721178227568,0.6429343746510118,0.5671928113522143
2011-05-31,2011.0,5.0,24137.0,0.7323806194205085,0.8663858312649655,-0.5844886715193628,0.908854718393266,-0.48649158609179294,0.26840888294702714,0.6081348869593818,0.1487019401533547,1.6545221846374165,-0.28176303461915436,-0.03233790281037178,2.580835140715256,1.8343692426267597,0.06714793560992145,-0.5185275209401683,0.5589037517195701,0.30799237383838396,0.6661368169743599,0.626326222575318,1.2472237263032753,1.0810539529879521,0.7934854158277753,0.5492154415143861,0.3203097765350128,0.12646803868006515,0.7060535749601011
2011-06-30,2011.0,6.0,24138.0,1.4712424832606656,0.6893822743398649,1.200336692798931,0.38078498082879897,-1.696523107163449,-0.6377753713112372,1.1416034847052896,-0.09004678399418539,-0.2585123738031694,-2.3107130469375674,-0.8899989072223291,-1.1128817758786334,-0.5484891131664132,-1.36524813352163,0.010699771586722091,-0.019542089220963697,1.2989243592314437,-1.0033010918599288,-0.9061647180740856,-1.3657809489465493,0.14205237276860286,-0.04178680442879244,0.128722369104934,0.11647628237636863,0.21254576134188957,0.4283320477443276
2011-07-31,2011.0,7.0,24139.0,0.7323806194205085,-0.018631953360536888,-1.645037076404144,0.38078498082879897,0.7413462853214127,-0.34863994429622613,-0.6512889346649892,-0.5056224314681701,-0.32068566771059437,0.6551671438599865,-0.9351249891629153,1.9428428161558968,0.9059361340416037,-0.3953425855158561,-1.6762122233427406,-1.1764337711020314,1.2989243592314437,0.5019298095480363,0.24320348741296705,-0.16742174476288296,-0.03586371611506335,-0.705427746550449,-0.7122637757139703,-0.08735721178227568,-0.38999829729088153,0.011749756920667345
