DATE,PAYEMS,NAPM,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,NPPTTL,GACDISA066MSFRBNY,I42IMSM144SCEN,TTLCONS,GACDFSA066MSFRBPHI,IR,NMFCI,NAPMPRI,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,JTSJOL,PCEC96,PCEPI,NAPMEI,IQ,AMDMVS,AMTMUO,AMDMTI,DSPIC96,BOPTEXP,BOPTIMP,GDPC1,ULCNFB,A261RX1Q020SBEA
1995-08-31,256.0,47.1,0.001965923984272644,0.03664506597723527,0.007812804997072043,-0.08366013071895428,-0.030800821355236097,0.0,0.012622610322103656,,,,0.0014384886957703458,0.006675899163594234,1.2,-0.0029673590504450953,,48.5,32.0,0.7323999999999984,0.0023973107262913462,0.0024783147459728205,0.003250991331374964,,,0.0021569118588404823,45.0,-0.004770992366412208,0.016860868894204906,0.004881857218305807,0.0005910031141318495,0.0006850820159507442,0.013656850961538458,-0.000996673266259962,,,
1995-09-30,239.0,48.1,0.001308044473512071,0.03759101391444042,0.0023484294575371045,-0.032810271041369465,-0.03319209039548021,-0.10000000000000053,0.004009665078193114,,,,0.00454231514006187,0.005471909051971258,26.2,0.0,,48.8,35.0,0.008799999999993702,0.0013227159768056662,0.0024721878862792313,0.004028288172179595,,,0.0006803949067581971,45.5,0.0009587727708533222,0.02532726237905525,0.009323242294614564,0.006285164739468607,0.003268058282525521,0.021847070506454846,0.009356504388389197,0.008506775349641948,0.005595923144445347,0.012325761369326838
1995-10-31,157.0,46.7,0.0026126714565644082,-0.029355392539409997,-0.0040095456170352595,0.026548672566371723,0.0,-0.09999999999999964,-0.001230050124542581,,,,0.003922809237583147,0.0020234255276518898,21.7,-0.003968253968253843,,46.5,-21.0,-0.44079999999999586,0.002428447528187272,0.0030826140567201676,0.004279465199499288,,,0.0025948436155744936,45.9,0.0009578544061301653,-0.009714127116291937,0.0018361044700427875,0.004846222730590544,0.0011330131712781188,-0.012154968597246962,-0.008655348818571551,,,
1995-11-30,144.0,45.9,0.0013029315960910726,0.0043287258880964075,0.012067359925500565,-0.04597701149425293,0.060628195763331005,0.09999999999999964,0.0025166763273125614,,,,0.0006050293061070633,0.0041665765979983505,5.5,0.0019920318725097363,,44.5,30.0,-0.13679999999999382,0.0006389180986863252,0.0018438844499077955,0.002584780075247206,,,-2.76805115357881e-05,44.5,0.0,-0.0034691081215745267,0.0042869378337517805,-0.0015689240700661466,0.0027521637923273445,-0.0014095881359664775,0.004095986202993895,,,
1995-12-31,146.0,46.2,0.0013012361743658385,0.0456816056767384,0.008314802745083005,0.06777108433734935,-0.01446280991735538,0.0,0.003816279141190204,,,,0.001020369600544191,0.0009113006664334122,19.6,0.003976143141153132,,40.3,12.0,-0.037700000000000955,0.0014100432324577472,0.0006134969325153339,-0.001400533256584402,,,0.0019238488048607394,46.2,-0.000956937799043045,0.03875552333393739,0.006989136011376962,0.0029777642765795864,0.0013723050877889609,0.015615580290843756,0.010989895736886579,0.0067902102754229254,0.0025581028818060236,0.006522334320685053
1996-01-31,-5.0,45.5,0.005198180636777128,-0.04576828618499629,-0.008079886311246676,0.007052186177715081,0.02515723270440251,0.0,-0.006536704112377056,,,,0.005855901204738334,0.030800085311845304,-14.7,0.001980198019801982,,40.3,-55.0,-0.9060000000000059,0.001129102960906403,0.0036787247087675112,0.0054242757906808325,,,0.002224064097251066,45.3,0.00478927203065127,-0.05609371615604919,0.010864561685772323,0.010645497818177807,0.0013704244473475846,-0.011176904923918873,0.01887393485705191,,,
1996-02-29,421.0,45.9,0.0019392372333548735,-0.03230299218258603,0.015855370653429013,0.07703081232492992,0.01635991820040905,-0.09999999999999964,0.015402207431032933,,,,-0.0009049660533471116,-0.012320521335749013,4.8,-0.0019762845849802257,,38.8,33.0,0.9035999999999973,0.0013003210997000192,0.0018326206475260953,0.0005521181351124671,,,0.0015713084588773185,44.6,-0.0019065776930410339,-0.01232144109229294,0.0032362745704861418,0.0002885853398646443,0.00773805717209175,0.023426404486156516,0.005901203689229417,,,
1996-03-31,257.0,46.9,0.003225806451612856,0.09420121639816137,0.008881740311686315,-0.062418725617685356,-0.04493628437290409,0.0,-0.0009402065553364425,,,,-0.0007513430256583797,0.011417968777506227,-3.5,0.005940594059405946,,39.9,17.0,-0.4510999999999967,0.002318986536626655,0.0024390243902439046,-0.002149752289218876,,,0.003013830592444755,44.4,-0.0009551098376313627,0.036967240622660436,0.02277474682484426,0.0012612719243088044,0.003236451326310341,-0.0014592483440392101,0.004351373402230019,0.00748946819728058,0.004607347570561249,0.011149631705018592
1996-04-30,167.0,49.3,0.0038585209003214604,-0.04937687906119681,0.0036700936458289313,0.020804438280166426,0.06460674157303381,0.09999999999999964,0.009148252909397803,,,,0.013588647860612868,0.02771966345132948,21.3,0.008858267716535417,,41.5,26.0,0.3790000000000049,0.0013485106889303822,0.001216545012165282,0.0029975352475772876,,,0.003004774710499092,44.7,0.005736137667304186,0.0074622221115785425,0.0019755607835025835,-0.002253392093918394,-0.006009235245746147,0.004713669641961626,0.01698193493481881,,,
1996-05-31,328.0,49.1,0.0019218449711724261,0.048919211885481095,0.007560230300545978,0.013586956521739024,-0.0079155672823219,0.0,0.007323147109063788,,,,-0.0005234005374128436,0.016465017342293553,19.6,-0.006829268292682933,,50.2,-6.0,0.22529999999999006,0.0017427813205530551,0.002430133657351119,0.001663120356492298,,,0.0017235954748777704,44.7,0.0038022813688212143,0.022869498069498118,0.010374358456123556,0.0008256415382850157,0.01266386661575658,0.01287682172090232,0.01797895270698624,,,
1996-06-30,282.0,53.6,0.0019181585677747748,0.0005896584843954056,-0.0010679661024785014,-0.03351206434316356,-0.024601063829787218,-0.2999999999999998,0.008450181195879924,,,,-0.0035378963124234053,0.003272318914469885,21.2,-0.01080550098231825,,47.9,-28.0,0.31790000000000873,0.0007644353063671616,0.00242424242424244,-0.0006379803594627198,,,-1.3655792104105835e-05,48.2,-0.0018939393939393367,0.016288494174915513,0.004724268695974088,-0.00043652613977718246,0.006057940049016608,0.00038012642723384005,-0.022070546034276606,0.016678474261538456,-0.0004092687330725653,0.014545171088033326
1996-07-31,242.0,49.7,0.0019144862795150708,-0.00614220013487321,0.001221837569653994,0.06796116504854366,0.0034083162917519783,0.20000000000000018,-0.0012965626283526488,,,,0.0011338290731981449,-0.0037382711948850122,29.0,-0.0009930486593844323,,44.1,21.0,-0.4930999999999983,0.001883288775335501,0.0018137847642079041,0.004687215230277708,,,0.0021166766810507553,46.7,-0.004743833017077814,-0.019973376754578887,0.00955872697158,0.001428582002827472,-0.0026109660574411553,-0.023249268182841676,0.012990982729634615,,,
1996-08-31,187.0,51.6,0.001273885350318471,-0.038376898060982434,0.00012018564058946524,0.07272727272727275,0.05774456521739135,-0.40000000000000036,0.00579891756976636,,,,-0.0007357408869397286,0.006767805913995506,13.8,0.0009940357852884496,,46.6,-37.0,0.09729999999998995,0.0008675763072798492,0.0018105009052504784,0.0021738215361672975,,,0.0009538994044944182,47.4,-0.0019065776930410339,0.004287108960482122,-0.005641491502096918,0.0016002424385772596,0.0025551742278113743,0.016699325687280275,0.017388352444176247,,,
1996-09-30,211.0,51.1,0.0031806615776082126,0.05169410717691192,0.013394466578541042,-0.06779661016949157,-0.05266538214515093,0.10000000000000053,0.0068857670221493805,,,,-0.00719323281834916,0.01905261781014933,12.9,0.010923535253227312,,50.1,-21.0,0.18430000000000746,0.003020751247701625,0.003012048192771122,0.0007270356247455201,,,0.002818128599240133,47.2,-0.0076408787010505685,0.017884313488709003,0.005458289553082807,0.0032986860602839396,0.002361260338322513,-0.00014171733061241198,-0.002113224335446584,0.008969913774119487,0.004022109560337661,0.009225398097946202
1996-10-31,256.0,50.5,0.003170577045022105,-0.0010638169267779274,0.00822782500820951,-0.06493506493506496,-0.05627118644067797,0.0,-0.0005945015607257131,,,,0.0029914672355175753,0.010228022344044962,8.2,0.005893909626719207,,45.7,-34.0,-0.44310000000000116,0.0023831347387717194,0.0018018018018017834,0.003708485646731541,,,0.0030274232962259617,46.0,-0.002887391722810495,-0.021455434150739694,0.013369146670303866,0.002000654625962106,-6.232005085315961e-05,0.045582753391067765,-0.004260167434487538,,,
1996-11-30,295.0,53.0,0.003160556257901348,0.033382546924352274,-0.00043879489731291077,0.0708333333333333,0.06968390804597702,0.20000000000000018,0.008828568335105924,,,,0.0007269434313390555,-0.001526309948678084,11.1,-0.001953125,,46.3,54.0,0.33209999999999695,0.0013063015989132065,0.0023980815347719453,6.770285218182792e-05,,,0.0017866085567721512,47.6,-0.0038610038610037423,0.029436547146364456,0.014716845165618775,0.0025215173147858927,0.0027297883479171503,0.006696579864170493,0.014016715586289141,,,
1996-12-31,183.0,55.2,0.002520478890989386,-0.049483847923973645,0.004652362612745042,0.044098573281452724,-0.07991940899932837,0.0,0.006498770195809023,,,,0.0006184907994304378,-0.023733432987764425,8.1,0.0029354207436398383,,52.0,-1.0,0.1343000000000103,0.0003913792203726896,0.0011961722488038617,0.00018816136479715695,,,0.0011484158616494877,48.6,0.0,-0.0026910688312988817,-0.00178767119094414,-0.0026140249394087656,0.0034184846789733214,-0.019134696955415254,0.02190577817026651,0.010383819880298795,0.004917541229385369,0.012361005462074193
1997-01-31,220.0,53.8,0.0018856065367693908,-0.00311090850848883,0.006711983819163825,0.03105590062111796,-0.010948905109489093,-0.10000000000000053,0.0014175624699708234,,,,0.009918774734711144,0.004174380195288485,12.8,-0.0029268292682926855,,53.3,-29.0,-0.28660000000000707,0.0010563104770351384,0.002389486260454099,0.0031244836489670025,,,0.0012955465587045634,49.8,0.0009689922480620172,-0.006240995725183662,-0.0010262763545518805,0.005003156797392272,0.0028617443012883825,0.0009335273605886041,0.010346027821453108,,,
1997-02-28,310.0,53.1,0.0018820577164364583,0.051870207072985286,0.008685302106219428,-0.034939759036144546,0.09667896678966792,-0.09999999999999964,0.012097365187097697,,,,0.0005504232919419927,0.011184539145065564,16.9,-0.009784735812133127,,56.4,63.0,0.5889999999999986,0.002058283287521334,0.0017878426698449967,0.002908358429625446,,,0.0021025392204432336,45.9,0.0019361084220717029,0.03433012293012183,0.00505684085583602,0.0029036747007753494,0.002791812330916077,0.03175147442051851,0.009764905736585172,,,
1997-03-31,317.0,53.8,0.0006261740763933155,-0.015585621045581921,0.003278295818509358,0.03745318352059934,-0.019515477792732216,0.0,0.0066961246642653904,,,,0.005727000652754999,0.008209094675950324,13.4,-0.011857707509881465,,51.1,-9.0,0.1349000000000018,0.002392064585743814,0.0017846519928614857,-0.00036014073191681373,,,0.0010490639122013867,50.8,0.0009661835748790981,0.008731366861016276,-0.0018183076910546214,-0.002115912683093857,0.004742722692388179,0.024260551678298548,0.005082293149492267,0.006455643649041276,0.013618189413379556,0.011046160967293828
1997-04-30,297.0,53.7,0.0006257822277846437,0.03870667430535657,-0.0068358381860710304,-0.10469314079422387,0.024021962937542884,-0.10000000000000053,0.00023483414070368802,,,,0.001485847708773802,-0.006917370303336057,6.6,-0.01200000000000001,,50.3,-15.0,-0.4124000000000052,0.001945399131054959,0.002969121140142583,0.004215362566709402,,,0.0009807873169420667,51.8,0.0,0.0160587682583071,0.003998180419931385,0.0058904034597908606,0.0007601579166769401,0.009331602855288779,0.004939543267823865,,,
1997-05-31,261.0,56.1,0.0,-0.0314155377066887,-0.00750617723660485,0.021505376344086002,-0.03351206434316356,-0.1999999999999993,0.005853495441476841,,,,0.005637029126688509,0.013905140585060982,1.1,0.0,,48.5,-7.0,0.04470000000000596,0.0007378163225681966,0.001776198934280604,0.003867492073316825,,,-0.0004563574621156974,50.7,-0.0019305019305018156,-0.01955443463640183,0.0003067964557899039,0.0033234283558101207,0.004385964912280826,0.0014658797207114382,0.004915264108089179,,,
1997-06-30,268.0,54.9,0.0018761726078797558,0.037025613040228667,0.014031373217481713,0.04342105263157903,0.03606102635228847,0.09999999999999964,0.004878448184207684,,,,0.017367514439152965,0.0026458879891411158,18.2,0.0,,48.9,-12.0,-0.05270000000000152,0.001474544701986824,0.0011820330969267712,0.006033175099530164,,,0.001289127019296732,51.3,-0.0019342359767892114,0.02853043398728672,0.003138113557056732,0.0009221255898892444,0.0032080212729621582,0.01291681111410714,-0.0027121944434785883,0.016620014538414107,-0.005569554671125632,0.012933640236981958
1997-07-31,294.0,57.7,0.0012484394506866447,0.023062667307296225,0.011705012452611463,0.015132408575031508,-0.0381526104417671,-0.09999999999999964,0.007627525736210616,,,,-0.004039679694036069,0.017583126329031584,20.0,-0.0030364372469635637,56.7,52.0,38.0,0.16219999999999857,0.000671609020225894,0.0017709563164107767,0.0020562517078501763,,,0.0005900891839334399,51.7,0.0,0.018035092009537124,0.004167012567855677,0.004938762238520189,0.0037813848866192767,0.01533800656618789,0.012656462466441143,,,
1997-08-31,-20.0,56.3,0.0024937655860348684,-0.008710723470871096,0.0026497247521894973,0.012422360248447228,-0.032707028531663185,-0.10000000000000053,0.010448285392556045,,,,0.00356805708891339,0.003424797226275089,17.2,-0.0010152284263958977,62.0,52.1,9.0,0.379800000000003,-0.0003872066909316185,0.0005892751915146377,0.0011998593671325164,,,0.0008041925236901282,51.3,0.0,-0.010607516432642572,0.005466420129976113,0.0031852514946595356,0.005196472697320598,-0.018439680894892563,0.0026741036588164846,,,
1997-09-30,495.0,53.9,0.0024875621890545485,0.003006170263166741,0.004374010614498269,0.030674846625766916,0.11223021582733805,0.10000000000000053,0.008883033489645475,,,,0.009079748732502058,0.010839705875455241,19.1,0.0,56.2,53.0,45.0,0.23449999999999704,0.0020659022828219964,0.002355712603062221,0.0062080564658824056,,,0.002410638953247002,51.2,-0.0029069767441860517,0.005539952215153132,0.005591118384110638,0.0005913067161691377,0.0026149304091100944,0.00845819236346057,0.013632461512047112,0.01250848032934071,0.0017169313109068884,0.015985572668194115
1997-10-31,346.0,56.4,0.0018610421836229296,-0.00019118846121402022,-0.0020667616103372533,-0.04761904761904767,-0.01681759379042691,-0.20000000000000018,0.008603553420288401,,,,0.0035075800067938534,0.010316677132860885,19.3,0.00203252032520318,56.6,53.6,5.0,0.19610000000000127,0.001520461808060869,0.002350176263219872,0.003752896603928191,,,0.0012959424975618195,52.8,-0.0038872691933916625,-0.008522056927120825,0.00630788375784741,0.004942551789347105,0.00495180404317197,0.0012107911763592494,-0.0009485523284701314,,,
1997-11-30,306.0,55.7,0.0012383900928791824,0.07528641571194772,0.0026279608068362492,0.08000000000000007,-0.006578947368421018,-0.10000000000000053,0.008779013942656455,,,,0.008088831508262118,-0.014522440431355976,19.8,-0.005070993914807254,58.5,52.1,-30.0,0.19899999999999807,0.0003087769858221012,0.0011723329425556983,0.0017673408887557418,,,5.337176100139729e-05,53.7,0.0,0.024662386539738845,0.02466116658970785,-0.0027478010463740654,0.006458248618652407,-0.0136427194739428,-0.004362962293154915,,,
1997-12-31,313.0,54.5,0.0006184291898578831,-0.09109929022370766,0.0032155875716022297,-0.08217592592592593,0.03708609271523189,0.10000000000000053,0.00308355742456623,,,,0.009156257687156666,-0.0026238523558745896,15.6,-0.00917431192660545,55.5,52.2,-13.0,-0.28699999999999193,0.0005659163987137283,0.0023419203747070405,0.005169605756270013,,,-0.0002134756504337254,52.1,-0.004878048780487809,-0.0061360297294961175,-0.007206363880760347,0.0032628467891515633,0.00576324357725122,0.009425287356321865,0.02544104625025545,0.00858816512500904,0.012979030237121325,0.013545460888500394
1998-01-31,264.0,53.8,0.0012360939431395046,0.0029809518328824947,0.001756199687690696,0.09962168978562413,-0.0261813537675607,-0.10000000000000053,0.005135450851287748,,,,0.00245304773770183,0.005708536013619536,18.6,-0.013374485596707841,57.0,47.0,99.0,-0.11760000000001014,0.0015425354140423675,0.00233644859813098,0.0026867655990703287,,,0.0004937678490406494,51.1,-0.006862745098039191,-0.02359239130434787,0.0014532929943875672,0.008591885441527447,0.008790273987169028,-0.00037956426022922596,-0.0060114915805905556,,,
1998-02-28,201.0,52.9,0.0,0.04006013035894607,0.00041884907183908915,-0.006880733944954143,0.03868852459016403,0.0,0.001313368895085043,,,,0.010212746248378979,0.0037711828969499983,13.2,-0.009384775808133572,56.2,45.5,92.0,-0.4375,0.0008470878147701644,0.0017482517482518833,0.0063788748302018305,,,-0.0005202011444425114,51.7,-0.0029615004935833467,0.04738421120010683,-0.0009220659724585856,0.007144824858198451,0.006312732042678348,-0.01363153098420411,-0.00321883631827502,,,
1998-03-31,150.0,52.9,0.0,-0.024184917526341887,0.006038397127121398,-0.034642032332563466,-0.010732323232323204,0.10000000000000053,0.0006754171219391925,,,,0.006514247289232555,0.02898378543512714,10.4,-0.009473684210526412,54.7,44.2,-42.0,-0.48619999999999663,0.0010643754808925543,0.0017452006980802626,0.004938430754385603,,,0.0001601451983130886,51.4,-0.002970297029702973,-0.0013817146015348003,-0.009603009410248275,0.004225623761681785,0.0057377621563743375,0.011304872258792953,0.02454885747807145,0.009994799150143896,0.010957337565347336,0.010438222032973288
1998-04-30,279.0,52.2,0.0012345679012344402,0.022777382042671546,0.012454790782682634,0.03588516746411474,-0.01723037651563497,-0.40000000000000036,0.003700768718656322,,,,-0.0005883715015619906,0.011163492306262013,8.7,-0.002125398512220933,54.9,40.5,-58.0,-0.2242999999999995,0.0018446639252909236,0.0017421602787457413,0.0020750782163005965,,,0.0012409265584969464,49.0,-0.003972194637537285,-0.01733790284814163,0.004230748815016838,0.0057582847365296175,0.0031591737545564325,-0.015048469776176243,-0.0013741656851197215,,,
1998-05-31,402.0,50.9,0.002466091245376223,-0.0015532155984854246,0.004614680531896065,0.024249422632794504,-0.0025974025974025983,0.10000000000000053,0.006358652805622311,,,,0.0074026526488506494,-3.855558900334177e-05,13.2,-0.0021299254526091493,56.2,41.1,7.0,0.008600000000001273,0.0009717800196913373,0.002318840579710102,-0.0008509028135327279,,,0.0013726561562963369,49.3,0.0009970089730808596,0.006899390210880929,0.0004404777519582126,0.0032115936795835687,0.004072074566260797,-0.006170612938963704,-0.0023698752812179036,,,
1998-06-30,232.0,48.9,0.0012300123001232066,-0.04675199574830868,0.007997469155330617,0.040586245772266105,0.068359375,0.09999999999999964,-0.006274003594267441,,,,-0.003140634838048051,0.042786490193897686,24.1,-0.006403415154749292,55.1,39.3,-3.0,-1.0197999999999894,-0.0012646423872361146,0.001735106998264735,0.0004597281009743881,,,-0.0008517434122969902,47.0,-0.004980079681274896,-0.03209844671055462,-0.0034068183330268065,0.004035384019048571,0.005675486265093399,-0.00241098163246789,-0.01249055818892375,0.009258071380773059,0.007041034224043452,0.014096145306437213
1998-07-31,126.0,49.2,0.002457002457002311,-0.01004709940820847,-0.006527988751773184,-0.050920910075839654,0.034734917733089565,0.0,-0.003473521142922764,,,,0.00148638426626313,-0.009438590852658746,8.3,-0.008592910848549962,55.8,38.4,59.0,-0.7474000000000132,0.00282666530236364,0.0017321016166282899,0.001934113946995497,,,0.0024774894773296197,45.1,-0.004004004004004025,-0.01034674372082689,-0.0028490476012825727,-0.00012064389369548234,0.0017707202833152635,-0.010550798456360977,-0.0012194040439872378,,,
1998-08-31,338.0,49.3,0.001225490196078427,0.05029948550677865,-0.004346892098512689,-0.03424657534246578,-0.04946996466431097,0.0,0.02052456003583525,,,,0.009105225591310884,0.0023200390501623147,10.4,-0.00325027085590468,53.5,37.8,44.0,1.2270000000000039,0.0019514061603214117,0.0028818443804035088,0.00218413046890209,,,0.0013818394408864343,46.7,-0.005025125628140725,0.03617109681186759,0.0016067989650323522,0.002557959148496103,0.003227277910822224,-0.008365178794206063,0.016004794779018505,,,
1998-09-30,213.0,48.7,0.000611995104039087,0.013343908664882997,0.009184403013804188,0.02127659574468077,-0.019826517967781898,0.09999999999999964,-0.0019543084489991314,,,,0.0056398856304547,0.013471201278797196,-14.2,0.0021739130434783593,55.0,34.0,-77.0,-0.5867999999999967,-0.00016548282797435032,0.0011494252873562871,0.004174938552819363,,,-0.0005838176365999814,45.7,-0.005050505050505083,0.016321664679744163,0.0008374978865957061,0.0012550848127861336,0.0029554522410284445,0.02207596143659285,0.005014201441992494,0.012525674022645372,0.0027623359504842515,0.01369458826796488
1998-10-31,204.0,48.7,0.0024464831804280607,-0.015957270893276476,0.016763781177950188,0.03356481481481488,0.08407079646017701,-0.09999999999999964,0.00809709275704762,,,,0.0028134315305290425,0.0005398827804246054,3.5,0.0010845986984815426,53.8,34.7,142.0,0.2552999999999912,0.0019479279393979088,0.0011481056257176547,0.0022487544533835724,,,0.0021905950452720813,45.2,-0.0010152284263958977,0.01275379628049822,-0.00946209269982945,0.0036197292415052207,0.0014507043849807388,0.028142370333899214,0.023554603854389677,,,
1998-11-30,275.0,48.2,0.0012202562538132788,0.02169419751634205,0.0071820539354934265,0.1142217245240762,-0.03206997084548102,-0.09999999999999964,-0.0006493382693507632,,,,0.00585229360181394,-0.00013842922382167888,-4.7,-0.005417118093174467,52.6,34.5,-47.0,-0.44939999999999714,0.0001651884418916172,0.002293577981651307,0.00406625650028003,,,5.298925642827079e-05,45.3,0.00203252032520318,0.007518005306827336,-0.004600737307815073,-0.0017622743262294405,0.004130781679700268,-0.0029489231389648873,0.0013168234819360691,,,
1998-12-31,364.0,46.8,0.001828153564899626,-0.021798245614035094,0.009165298762541463,-0.04623115577889447,0.07951807228915664,0.0,0.003713396281890491,,,,0.004622865660188102,-0.0012093042968446266,4.6,-0.008714596949891074,52.9,31.9,70.0,-0.07680000000000575,0.0017278398190849753,0.003432494279176135,-0.00037491172406500795,,,0.0010067425255990692,41.9,-0.001014198782961384,-0.004148987312668551,-0.011124680494155714,-0.005656089208524562,0.001949823050740429,-0.009290038803291378,-0.01233428783540147,0.0161588022905792,-0.0020803328532565946,0.009595081246967396
1999-01-31,106.0,50.6,0.0018248175182480342,0.045414294041160375,0.0013710298949418664,-0.07797681770284515,-0.024553571428571397,-0.10000000000000053,0.004681313987927149,,,,0.001241291677837042,0.002587027520937424,13.8,0.003296703296703285,55.6,33.7,-10.0,0.015500000000002956,0.0019151013989120447,0.0011402508551880963,-9.56197786262658e-05,,,0.0018261939735599864,45.5,0.0,0.007603186097031145,0.0030743629158498376,-0.006432907805330457,0.003768321353446069,-0.0044525528820392735,0.00915953482878229,,,
1999-02-28,418.0,51.7,0.0,-0.005259292220429201,0.010742583080836754,-0.030857142857142805,-0.04462242562929064,0.10000000000000053,0.005332775424719216,,,,0.008392172685091737,0.02467488128123163,15.1,-0.0010952902519166807,54.4,35.2,-12.0,0.07990000000000919,1.265854831755675e-05,0.0,0.00523730827793667,,,-0.0002377650089161465,45.8,-0.0020304568527919065,0.00703546897050944,-0.0022977008931709397,0.0021200187366632317,0.003339534258242516,-0.005100406238386368,0.025973611406682195,,,
1999-03-31,108.0,52.4,0.0006071645415908211,-0.004618800728660277,0.004596825905738955,0.017688679245283057,0.0239520958083832,-0.20000000000000018,0.0015862543807407814,,,,0.0033609410634978243,0.015032190200300777,4.3,0.0032894736842103978,55.3,42.5,-55.0,-0.21330000000000382,0.00034177647818345314,0.0005694760820045275,0.006769980447409729,,,0.0007795262066141451,47.6,-0.004069175991861518,-0.01532232208420814,0.0016265890950084572,0.005969198382361096,0.0010163963722467084,0.010484961679654736,-0.0007363541137304086,0.009464718808496864,0.0044671492715111505,0.013216383427345324
1999-04-30,371.0,52.3,0.006674757281553312,-0.009183004943445483,0.007220735078809826,0.06373117033603704,-0.09181286549707601,0.09999999999999964,0.0027132498322870457,,,,0.0012361925270167884,-0.01144560826666452,20.6,0.009836065573770592,55.5,47.4,-65.0,-0.10760000000000502,0.00232834763242451,0.0034149117814457064,0.0026301521671920902,,,0.004620706043883427,48.8,0.002042900919305257,0.009458288475172605,-0.003975455881082057,-0.0036587044813106706,-0.001941465918346763,0.005392038139428124,0.008043591074208711,,,
1999-05-31,212.0,54.3,0.0006027727546713546,0.0162301290213287,0.008943388902751481,-0.0326797385620915,0.03734707018673533,-0.09999999999999964,0.006884359080057356,,,,0.002186916158558594,-0.0019621618358151016,13.1,0.007575757575757347,55.3,51.2,40.0,0.24190000000000111,0.0007827294533517826,0.0011344299489506326,0.002733050420983041,,,0.0004993692178301146,51.1,0.0010193679918450993,0.015102801015524303,-0.004247591181960386,0.0023594275192848624,0.0019117038759517424,0.0008494776346485988,0.02103474903474911,,,
1999-06-30,277.0,55.8,0.0,-0.01813801670224724,0.002802912830981219,0.0394144144144144,-0.0322780881440099,0.09999999999999964,-0.0016704615115159527,,,,0.0006105667793867564,0.01623547139097936,5.8,-0.002148227712137407,56.7,54.2,62.0,-0.4480999999999966,0.0004289030174589037,0.0005665722379604166,0.0026252275516582824,,,0.0002101557779705665,51.3,0.0,-0.01380183375273547,-0.006280017022311402,-0.001892059553349923,0.00340325820129439,0.003737062795323043,0.03207687963859307,0.0076915864198321415,0.0014710242433917387,0.006026506184074076
1999-07-31,321.0,53.6,0.004216867469879482,0.03556054548441856,0.007856754185767034,-0.024918743228602436,0.07055805003207194,0.0,0.00632898900650658,,,,0.010784911955112886,0.008993908007256746,9.8,0.009687836383207582,56.2,55.5,-20.0,0.2125999999999948,0.0017653140998159511,0.0028312570781428015,0.004805320800668422,,,0.002652659225213405,50.4,-0.0010183299389002753,0.0025568270400049276,0.006686773891604547,0.005783620097302933,0.0011231581873785146,0.015334326173107593,0.014860917058300505,,,
1999-08-31,156.0,54.8,0.002399520095980767,0.0017505539895177336,0.010774656640357927,-0.007777777777777772,-0.012582384661473989,-0.09999999999999964,0.004209133918667618,,,,0.002286138854358688,-0.005753437514665172,13.7,0.010660980810234477,56.4,60.6,-11.0,0.04099999999999682,0.00042796364826425126,0.001129305477131748,0.0016602328492421048,,,0.001755029337803915,53.1,0.003058103975535298,0.020008501021159253,-0.0008386508659982139,-0.002155956688615346,0.004487592473285451,0.018570771544705433,0.010108789833445764,,,
1999-09-30,205.0,57.0,0.00418910831837227,-0.0026608381640216283,0.0041770741267339595,-0.0750279955207167,-0.007888349514563076,0.0,-0.004219702288013827,,,,0.005484910259882847,0.013321214148159788,13.9,0.010548523206751037,56.2,65.8,-120.0,-0.6412999999999869,0.0025541016607952827,0.0028200789622110367,0.005742859855591975,,,0.0035039092121431636,51.3,0.00101626016260159,-0.01563691063025341,0.004040662076571833,0.005804072139765637,-0.0006192635187438622,0.014888398032778971,0.010894014487228265,0.013096648337818317,-0.0005921000193570558,0.009634910963465693
1999-10-31,409.0,57.2,0.0017878426698449967,0.029839606161664367,0.0019172116624635027,0.0556900726392251,-0.016513761467889854,-0.10000000000000053,0.0133360210952993,,,,0.010551985453359558,0.011317510467100167,16.0,0.0020876826722338038,57.6,68.8,98.0,0.7852999999999923,0.0015812657655960294,0.0016872890888637304,0.0031647675064689906,,,0.0015894937071685433,53.0,0.003045685279187804,0.017718029333870344,0.009001896092514672,-0.0013443021088097584,0.006340319118330662,0.004833880451643235,0.009739494451410868,,,
1999-11-30,289.0,58.1,0.0017846519928614857,-0.0408641613594658,0.012019800013749915,-0.010321100917431214,0.02487562189054726,0.0,0.0047226872864871705,,,,0.013044362758853012,0.028020570965356262,20.9,0.007291666666666696,54.9,68.1,23.0,0.09380000000000166,0.0009397436379356972,0.0016844469399215356,0.011266699289994575,,,0.0008715333784274915,53.1,0.002024291497975783,-0.0097903445896933,-0.002373485802112163,0.007227215432673795,0.007212992182259903,0.010482857655717215,0.02398782400836641,,,
1999-12-31,307.0,57.8,0.002375296912114022,0.05223556648820726,0.018485460343818927,0.011587485515643037,0.03640776699029136,-0.09999999999999964,0.007729263857718216,,,,0.004705303940475636,0.010537647897654656,14.2,0.007238883143743546,56.9,67.4,11.0,0.343900000000005,0.0013519603424967386,0.0016816143497757619,0.007908098378409889,,,0.0024043772662880603,55.7,0.0,0.005983514597623918,0.014375096539425147,0.006621052703171371,0.008122004737836308,0.008301654409587744,0.016541284821957714,0.016995850307821136,0.004739606475943292,0.015899370454283135
