date,SHCOMP INDEX,MXWD INDEX,SPX INDEX,SHSZ300 INDEX,HSI INDEX
2006-09-27,1725.039,338.31,1336.59,1371.12,17521.51
2006-09-28,1736.963,338.91,1339.15,1387.0,17530.57
2006-09-29,1752.424,338.28,1335.85,1403.27,17543.05
2006-09-30,1752.424,338.28,1335.85,1403.27,17543.05
2006-10-01,1752.424,338.28,1335.85,1403.27,17543.05
2006-10-02,1752.424,338.87,1331.32,1403.27,17543.05
2006-10-03,1752.424,338.17,1334.11,1403.27,17606.53
2006-10-04,1752.424,339.95,1350.22,1403.27,17629.21
2006-10-05,1752.424,342.42,1353.22,1403.27,17907.67
2006-10-06,1752.424,340.84,1349.58,1403.27,17903.39
2006-10-07,1752.424,340.84,1349.58,1403.27,17903.39
2006-10-08,1752.424,340.84,1349.58,1403.27,17903.39
2006-10-09,1785.385,341.18,1350.66,1436.07,17675.24
2006-10-10,1784.862,341.81,1353.42,1437.24,17823.7
2006-10-11,1790.104,341.22,1349.95,1435.91,17862.79
2006-10-12,1778.181,343.59,1362.83,1426.5,17873.09
2006-10-13,1784.656,344.75,1365.62,1430.88,17988.86
2006-10-14,1784.656,344.75,1365.62,1430.88,17988.86
2006-10-15,1784.656,344.75,1365.62,1430.88,17988.86
2006-10-16,1771.299,346.51,1369.06,1418.52,18010.2
2006-10-17,1763.901,344.69,1364.05,1414.45,18014.84
2006-10-18,1787.185,345.68,1365.96,1437.59,18048.09
2006-10-19,1792.253,346.75,1366.96,1439.38,17986.97
2006-10-20,1790.364,347.47,1368.6,1440.18,18113.55
2006-10-21,1790.364,347.47,1368.6,1440.18,18113.55
2006-10-22,1790.364,347.47,1368.6,1440.18,18113.55
2006-10-23,1759.394,348.48,1377.02,1408.71,18089.85
2006-10-24,1805.181,348.69,1377.38,1440.05,18153.41
2006-10-25,1806.646,350.27,1382.22,1446.83,18157.94
2006-10-26,1810.646,352.44,1389.09,1456.1,18353.74
2006-10-27,1807.175,351.21,1377.34,1439.05,18297.55
2006-10-28,1807.175,351.21,1377.34,1439.05,18297.55
2006-10-29,1807.175,351.21,1377.34,1439.05,18297.55
2006-10-30,1809.656,349.99,1377.93,1446.24,18297.55
2006-10-31,1837.993,350.75,1377.94,1464.47,18324.35
2006-11-01,1855.713,350.17,1367.81,1479.41,18453.65
2006-11-02,1851.314,349.57,1367.34,1479.66,18714.78
2006-11-03,1866.362,349.1,1364.3,1488.29,18749.69
2006-11-04,1866.362,349.1,1364.3,1488.29,18749.69
2006-11-05,1866.362,349.1,1364.3,1488.29,18749.69
2006-11-06,1886.307,352.28,1379.78,1507.89,18936.55
2006-11-07,1889.53,354.5,1382.84,1516.1,18939.31
2006-11-08,1866.817,353.82,1385.72,1498.17,18811.24
2006-11-09,1896.482,352.93,1378.33,1524.71,18952.86
2006-11-10,1883.347,353.71,1380.9,1504.06,18891.14
2006-11-11,1883.347,353.71,1380.9,1504.06,18891.14
2006-11-12,1883.347,353.71,1380.9,1504.06,18891.14
2006-11-13,1863.765,353.27,1384.42,1475.78,18868.54
2006-11-14,1888.239,354.99,1393.22,1493.78,18878.42
2006-11-15,1922.935,355.94,1396.57,1534.76,19093.0
2006-11-16,1941.547,356.3,1399.76,1533.29,19154.07
2006-11-17,1971.793,355.54,1401.2,1562.08,19182.71
2006-11-18,1971.793,355.54,1401.2,1562.08,19182.71
2006-11-19,1971.793,355.54,1401.2,1562.08,19182.71
2006-11-20,2017.279,354.61,1400.5,1593.16,18954.63
2006-11-21,2037.552,355.68,1402.81,1612.25,19008.3
2006-11-22,2041.355,358.19,1406.09,1624.03,19250.79
2006-11-23,2062.363,358.37,1406.09,1634.91,19265.32
2006-11-24,2050.812,358.03,1400.95,1636.58,19260.3
2006-11-25,2050.812,358.03,1400.95,1636.58,19260.3
2006-11-26,2050.812,358.03,1400.95,1636.58,19260.3
2006-11-27,2047.277,354.58,1381.9,1651.8,19204.01
2006-11-28,2038.721,354.46,1386.72,1644.01,18639.53
2006-11-29,2054.091,358.69,1399.48,1667.14,18780.93
2006-11-30,2099.289,360.04,1400.63,1714.36,18960.48
2006-12-01,2102.049,359.6,1396.71,1729.22,18690.82
2006-12-02,2102.049,359.6,1396.71,1729.22,18690.82
2006-12-03,2102.049,359.6,1396.71,1729.22,18690.82
2006-12-04,2161.648,361.92,1409.12,1780.74,18702.73
2006-12-05,2173.285,363.33,1414.76,1794.23,18944.19
2006-12-06,2156.604,363.82,1412.9,1779.41,19026.36
2006-12-07,2156.75,363.7,1407.29,1775.71,18842.99
2006-12-08,2093.638,363.68,1409.84,1711.58,18739.99
2006-12-09,2093.638,363.68,1409.84,1711.58,18739.99
2006-12-10,2093.638,363.68,1409.84,1711.58,18739.99
2006-12-11,2180.496,363.46,1413.04,1789.92,18924.66
2006-12-12,2218.951,363.79,1411.56,1802.79,18907.17
2006-12-13,2223.455,364.56,1413.21,1803.86,18718.19
2006-12-14,2249.11,366.96,1425.49,1836.14,18919.4
2006-12-15,2273.908,367.13,1427.09,1867.64,19110.65
2006-12-16,2273.908,367.13,1427.09,1867.64,19110.65
2006-12-17,2273.908,367.13,1427.09,1867.64,19110.65
2006-12-18,2332.434,366.39,1422.48,1916.11,19192.91
2006-12-19,2364.177,365.92,1425.55,1921.44,18964.55
2006-12-20,2373.205,367.15,1423.53,1936.55,19240.12
2006-12-21,2342.938,366.18,1418.3,1908.98,19222.84
2006-12-22,2343.668,364.72,1410.77,1895.64,19320.52
2006-12-23,2343.668,364.72,1410.77,1895.64,19320.52
2006-12-24,2343.668,364.72,1410.77,1895.64,19320.52
2006-12-25,2435.762,364.55,1410.77,1939.1,19320.52
2006-12-26,2479.732,365.15,1416.9,1938.24,19320.52
2006-12-27,2536.39,368.17,1426.84,1982.88,19725.73
2006-12-28,2567.59,368.4,1424.73,1979.93,20001.91
2006-12-29,2675.474,367.78,1418.3,2041.05,19964.72
2006-12-30,2675.474,367.78,1418.3,2041.05,19964.72
2006-12-31,2675.474,367.78,1418.3,2041.05,19964.72
2007-01-01,2675.474,367.79,1418.3,2041.05,19964.72
2007-01-02,2675.474,370.68,1418.3,2041.05,20310.18
2007-01-03,2675.474,369.2,1416.6,2041.05,20413.39
2007-01-04,2715.719,367.76,1418.34,2067.09,20025.58
2007-01-05,2641.334,364.03,1409.71,2072.88,20211.28
2007-01-06,2641.334,364.03,1409.71,2072.88,20211.28
2007-01-07,2641.334,364.03,1409.71,2072.88,20211.28
2007-01-08,2707.199,364.22,1412.84,2131.56,20029.66
2007-01-09,2807.804,364.15,1412.11,2200.09,19898.08
2007-01-10,2825.576,362.12,1414.85,2255.97,19568.34
2007-01-11,2770.11,364.66,1423.83,2231.63,19385.37
2007-01-12,2668.11,367.76,1430.73,2173.75,19613.41
2007-01-13,2668.11,367.76,1430.73,2173.75,19613.41
2007-01-14,2668.11,367.76,1430.73,2173.75,19613.41
2007-01-15,2794.701,369.47,1430.73,2287.34,20068.56
2007-01-16,2821.017,368.71,1431.9,2353.87,20027.95
2007-01-17,2778.9,368.76,1430.62,2308.93,20064.57
2007-01-18,2756.983,368.22,1426.37,2317.09,20277.51
2007-01-19,2832.207,369.53,1430.5,2396.09,20327.72
2007-01-20,2832.207,369.53,1430.5,2396.09,20327.72
2007-01-21,2832.207,369.53,1430.5,2396.09,20327.72
2007-01-22,2933.19,368.97,1422.95,2491.31,20772.22
2007-01-23,2949.144,370.5,1427.99,2508.13,20769.7
2007-01-24,2975.129,372.99,1440.13,2536.43,20821.05
2007-01-25,2857.365,370.49,1423.9,2452.83,20669.83
2007-01-26,2882.558,368.28,1422.18,2512.92,20281.13
2007-01-27,2882.558,368.28,1422.18,2512.92,20281.13
2007-01-28,2882.558,368.28,1422.18,2512.92,20281.13
2007-01-29,2945.263,368.42,1420.62,2576.92,20236.68
2007-01-30,2930.562,370.35,1428.82,2551.88,20460.46
2007-01-31,2786.335,371.2,1438.24,2385.34,20106.42
2007-02-01,2785.432,374.73,1445.94,2395.17,20430.16
2007-02-02,2673.212,375.33,1448.39,2298.0,20563.68
2007-02-03,2673.212,375.33,1448.39,2298.0,20563.68
2007-02-04,2673.212,375.33,1448.39,2298.0,20563.68
2007-02-05,2612.537,374.65,1446.99,2271.8,20455.62
2007-02-06,2675.697,376.04,1448.0,2316.04,20655.2
2007-02-07,2716.175,377.11,1450.02,2369.79,20679.69
2007-02-08,2737.732,375.75,1448.31,2410.6,20735.05
2007-02-09,2730.386,375.03,1438.06,2397.24,20677.66
2007-02-10,2730.386,375.03,1438.06,2397.24,20677.66
2007-02-11,2730.386,375.03,1438.06,2397.24,20677.66
2007-02-12,2807.174,372.91,1433.37,2485.39,20593.41
2007-02-13,2831.872,375.53,1444.26,2522.63,20132.25
2007-02-14,2905.093,379.74,1455.3,2588.35,20209.91
2007-02-15,2993.008,381.13,1456.81,2668.63,20538.42
2007-02-16,2998.474,380.69,1455.54,2676.74,20567.91
2007-02-17,2998.474,380.69,1455.54,2676.74,20567.91
2007-02-18,2998.474,380.69,1455.54,2676.74,20567.91
2007-02-19,2998.474,381.36,1455.54,2676.74,20567.91
2007-02-20,2998.474,381.49,1459.68,2676.74,20567.91
2007-02-21,2998.474,380.17,1457.63,2676.74,20651.42
2007-02-22,2998.474,380.73,1456.38,2676.74,20809.23
2007-02-23,2998.474,381.29,1451.19,2676.74,20711.65
2007-02-24,2998.474,381.29,1451.19,2676.74,20711.65
2007-02-25,2998.474,381.29,1451.19,2676.74,20711.65
2007-02-26,3040.599,381.93,1449.38,2707.68,20507.95
2007-02-27,2771.791,372.26,1399.04,2457.49,20147.87
2007-02-28,2881.073,368.78,1406.82,2544.57,19651.51
2007-03-01,2797.19,366.3,1403.17,2473.54,19346.6
2007-03-02,2831.526,363.54,1387.17,2508.73,19442.01
2007-03-03,2831.526,363.54,1387.17,2508.73,19442.01
2007-03-04,2831.526,363.54,1387.17,2508.73,19442.01
2007-03-05,2785.306,357.31,1374.12,2475.61,18664.88
2007-03-06,2840.175,362.6,1395.41,2520.29,19058.56
2007-03-07,2896.594,363.23,1391.97,2589.44,18918.64
2007-03-08,2928.015,366.77,1401.89,2627.63,19175.17
2007-03-09,2937.91,367.38,1402.85,2611.39,19134.88
2007-03-10,2937.91,367.38,1402.85,2611.39,19134.88
2007-03-11,2937.91,367.38,1402.85,2611.39,19134.88
2007-03-12,2954.914,368.77,1406.6,2616.17,19442.42
2007-03-13,2964.794,363.81,1377.95,2640.17,19333.14
2007-03-14,2906.334,360.21,1387.17,2597.36,18836.93
2007-03-15,2951.698,364.03,1392.28,2645.55,18969.44
2007-03-16,2930.481,363.63,1386.94,2604.23,18953.5
2007-03-17,2930.481,363.63,1386.94,2604.23,18953.5
2007-03-18,2930.481,363.63,1386.94,2604.23,18953.5
2007-03-19,3014.442,367.82,1402.06,2659.41,19266.74
2007-03-20,3032.195,370.34,1410.94,2672.77,19356.9
2007-03-21,3057.38,374.18,1435.04,2702.6,19516.41
2007-03-22,3071.225,377.47,1434.54,2711.32,19690.25
2007-03-23,3074.286,377.99,1436.11,2716.27,19692.64
2007-03-24,3074.286,377.99,1436.11,2716.27,19692.64
2007-03-25,3074.286,377.99,1436.11,2716.27,19692.64
2007-03-26,3122.811,377.65,1437.5,2764.03,19765.85
2007-03-27,3138.826,376.01,1428.61,2784.02,19706.79
2007-03-28,3173.018,373.92,1417.23,2797.65,19553.87
2007-03-29,3197.537,375.55,1422.53,2783.3,19821.78
2007-03-30,3183.983,375.3,1420.86,2781.78,19800.93
2007-03-31,3183.983,375.3,1420.86,2781.78,19800.93
2007-04-01,3183.983,375.3,1420.86,2781.78,19800.93
2007-04-02,3252.595,376.18,1424.55,2850.11,19809.7
2007-04-03,3291.299,379.71,1437.77,2888.11,20002.7
2007-04-04,3291.542,381.37,1439.37,2911.82,20209.71
2007-04-05,3319.14,382.43,1443.76,2945.05,20209.71
2007-04-06,3323.585,382.34,1443.76,2972.01,20209.71
2007-04-07,3323.585,382.34,1443.76,2972.01,20209.71
2007-04-08,3323.585,382.34,1443.76,2972.01,20209.71
2007-04-09,3398.95,382.27,1444.61,3038.17,20209.71
2007-04-10,3444.291,384.44,1448.39,3081.57,20347.87
2007-04-11,3495.224,383.29,1438.87,3121.32,20449.43
2007-04-12,3531.029,384.36,1447.8,3176.44,20380.21
2007-04-13,3518.267,385.61,1452.85,3169.23,20340.97
2007-04-14,3518.267,385.61,1452.85,3169.23,20340.97
2007-04-15,3518.267,385.61,1452.85,3169.23,20340.97
2007-04-16,3596.441,390.09,1468.47,3256.0,20757.53
2007-04-17,3611.87,390.66,1471.48,3283.6,20788.61
2007-04-18,3612.396,390.92,1472.5,3304.5,20777.09
2007-04-19,3449.016,389.08,1470.73,3150.3,20299.71
2007-04-20,3584.204,392.67,1484.35,3289.28,20566.59
2007-04-21,3584.204,392.67,1484.35,3289.28,20566.59
2007-04-22,3584.204,392.67,1484.35,3289.28,20566.59
2007-04-23,3710.886,391.95,1480.93,3431.32,20556.57
2007-04-24,3720.532,391.22,1480.41,3445.2,20572.8
2007-04-25,3743.959,393.83,1495.42,3448.28,20536.78
2007-04-26,3783.063,393.4,1494.25,3493.58,20667.29
2007-04-27,3759.867,392.76,1494.07,3470.52,20526.5
2007-04-28,3759.867,392.76,1494.07,3470.52,20526.5
2007-04-29,3759.867,392.76,1494.07,3470.52,20526.5
2007-04-30,3841.272,391.14,1482.37,3558.71,20318.98
2007-05-01,3841.272,390.68,1486.3,3558.71,20318.98
2007-05-02,3841.272,393.13,1495.92,3558.71,20388.49
2007-05-03,3841.272,394.43,1502.39,3558.71,20681.58
2007-05-04,3841.272,396.45,1505.62,3558.71,20841.08
2007-05-05,3841.272,396.45,1505.62,3558.71,20841.08
2007-05-06,3841.272,396.45,1505.62,3558.71,20841.08
2007-05-07,3841.272,398.4,1509.48,3558.71,20896.64
2007-05-08,3950.011,396.07,1507.72,3686.03,20706.35
2007-05-09,4013.085,397.71,1512.58,3701.28,20844.78
2007-05-10,4049.701,393.46,1491.47,3724.51,20746.27
2007-05-11,4021.678,395.48,1505.85,3702.61,20468.21
2007-05-12,4021.678,395.48,1505.85,3702.61,20468.21
2007-05-13,4021.678,395.48,1505.85,3702.61,20468.21
2007-05-14,4046.392,395.58,1503.15,3734.42,20979.24
2007-05-15,3899.178,395.66,1501.19,3604.64,20868.15
2007-05-16,3986.043,396.91,1514.14,3700.29,20937.26
2007-05-17,4048.293,396.25,1512.75,3778.61,20994.61
2007-05-18,4030.258,398.43,1522.75,3776.63,20904.84
2007-05-19,4030.258,398.43,1522.75,3776.63,20904.84
2007-05-20,4030.258,398.43,1522.75,3776.63,20904.84
2007-05-21,4071.458,398.89,1525.1,3831.44,20927.75
2007-05-22,4110.379,399.39,1524.12,3870.49,20843.92
2007-05-23,4173.709,400.59,1522.28,3938.95,20798.97
2007-05-24,4151.133,396.61,1507.51,3919.75,20798.97
2007-05-25,4179.776,397.22,1515.73,3985.25,20520.66
2007-05-26,4179.776,397.22,1515.73,3985.25,20520.66
2007-05-27,4179.776,397.22,1515.73,3985.25,20520.66
2007-05-28,4272.111,397.73,1515.73,4072.58,20529.76
2007-05-29,4334.924,398.7,1518.11,4168.29,20469.59
2007-05-30,4053.088,399.12,1530.23,3886.46,20293.76
2007-05-31,4109.654,401.52,1530.62,3927.95,20634.47
2007-06-01,4000.742,403.99,1536.34,3803.95,20602.87
2007-06-02,4000.742,403.99,1536.34,3803.95,20602.87
2007-06-03,4000.742,403.99,1536.34,3803.95,20602.87
2007-06-04,3670.401,405.19,1539.18,3511.43,20729.59
2007-06-05,3767.101,403.98,1530.95,3634.63,20842.15
2007-06-06,3776.317,399.77,1517.38,3677.58,20818.61
2007-06-07,3890.803,394.41,1490.72,3802.3,20800.16
2007-06-08,3913.135,394.23,1507.67,3837.87,20509.15
2007-06-09,3913.135,394.23,1507.67,3837.87,20509.15
2007-06-10,3913.135,394.23,1507.67,3837.87,20509.15
2007-06-11,3995.68,395.71,1509.12,3931.86,20615.49
2007-06-12,4072.138,392.7,1493.0,4036.11,20636.39
2007-06-13,4176.48,395.33,1515.67,4118.27,20578.75
2007-06-14,4115.209,399.15,1522.97,4075.82,20867.26
2007-06-15,4132.869,403.25,1532.91,4099.38,21017.05
2007-06-16,4132.869,403.25,1532.91,4099.38,21017.05
2007-06-17,4132.869,403.25,1532.91,4099.38,21017.05
2007-06-18,4253.348,403.72,1531.05,4227.57,21582.89
2007-06-19,4269.524,403.82,1533.7,4253.0,21582.89
2007-06-20,4181.323,401.95,1512.84,4157.6,21684.67
2007-06-21,4230.823,401.84,1522.19,4197.28,21954.67
2007-06-22,4091.445,398.98,1502.56,4051.43,21999.91
2007-06-23,4091.445,398.98,1502.56,4051.43,21999.91
2007-06-24,4091.445,398.98,1502.56,4051.43,21999.91
2007-06-25,3941.081,397.7,1497.74,3877.59,21822.35
2007-06-26,3973.371,396.2,1492.89,3928.21,21803.57
2007-06-27,4078.599,396.07,1506.35,4040.48,21705.56
2007-06-28,3914.204,398.31,1505.71,3858.52,21938.22
2007-06-29,3820.703,399.79,1503.35,3764.08,21772.73
2007-06-30,3820.703,399.79,1503.35,3764.08,21772.73
2007-07-01,3820.703,399.79,1503.35,3764.08,21772.73
2007-07-02,3836.294,403.53,1519.43,3757.66,21772.73
2007-07-03,3899.724,405.79,1524.87,3832.23,22151.14
2007-07-04,3816.165,406.7,1524.87,3743.58,22218.55
2007-07-05,3615.872,406.05,1525.4,3537.43,22252.99
2007-07-06,3781.348,407.96,1530.44,3710.28,22531.74
2007-07-07,3781.348,407.96,1530.44,3710.28,22531.74
2007-07-08,3781.348,407.96,1530.44,3710.28,22531.74
2007-07-09,3883.216,409.42,1531.85,3821.3,22817.43
2007-07-10,3853.021,406.4,1510.12,3775.62,22885.84
2007-07-11,3865.723,406.81,1518.76,3789.87,22607.02
2007-07-12,3915.991,412.16,1547.7,3816.92,22809.02
2007-07-13,3914.395,414.66,1552.5,3820.12,23099.29
2007-07-14,3914.395,414.66,1552.5,3820.12,23099.29
2007-07-15,3914.395,414.66,1552.5,3820.12,23099.29
2007-07-16,3821.916,414.29,1549.52,3697.97,22953.94
2007-07-17,3896.191,413.79,1549.37,3789.65,23057.3
2007-07-18,3930.06,411.71,1546.17,3807.57,22841.92
2007-07-19,3912.941,414.62,1553.08,3807.0,23016.2
2007-07-20,4058.853,411.98,1534.1,3971.88,23291.9
2007-07-21,4058.853,411.98,1534.1,3971.88,23291.9
2007-07-22,4058.853,411.98,1534.1,3971.88,23291.9
2007-07-23,4213.361,413.22,1541.57,4156.72,23365.56
2007-07-24,4210.329,407.75,1511.04,4161.35,23472.88
2007-07-25,4323.966,405.65,1518.09,4255.46,23362.18
2007-07-26,4346.458,396.66,1482.66,4303.19,23211.69
2007-07-27,4345.357,390.07,1458.95,4307.14,22570.41
2007-07-28,4345.357,390.07,1458.95,4307.14,22570.41
2007-07-29,4345.357,390.07,1458.95,4307.14,22570.41
2007-07-30,4440.769,392.35,1473.91,4410.3,22739.9
2007-07-31,4471.032,393.34,1455.28,4460.56,23184.94
2007-08-01,4300.563,389.87,1465.81,4290.48,22455.36
2007-08-02,4407.73,392.02,1472.2,4436.19,22443.25
2007-08-03,4560.774,386.86,1433.06,4598.38,22538.44
2007-08-04,4560.774,386.86,1433.06,4598.38,22538.44
2007-08-05,4560.774,386.86,1433.06,4598.38,22538.44
2007-08-06,4628.108,388.89,1467.67,4703.98,21936.73
2007-08-07,4651.225,391.19,1476.71,4724.55,21907.99
2007-08-08,4663.162,398.05,1497.48,4668.09,22536.67
2007-08-09,4754.095,389.71,1453.09,4777.29,22439.36
2007-08-10,4749.369,383.15,1453.64,4726.68,21792.71
2007-08-11,4749.369,383.15,1453.64,4726.68,21792.71
2007-08-12,4749.369,383.15,1453.64,4726.68,21792.71
2007-08-13,4820.064,385.35,1452.92,4721.19,21891.1
2007-08-14,4872.785,379.81,1426.54,4795.57,22007.32
2007-08-15,4869.883,373.77,1406.7,4798.75,21375.72
2007-08-16,4765.448,366.99,1411.27,4721.94,20672.39
2007-08-17,4656.574,372.66,1445.94,4626.58,20387.13
2007-08-18,4656.574,372.66,1445.94,4626.58,20387.13
2007-08-19,4656.574,372.66,1445.94,4626.58,20387.13
2007-08-20,4904.855,375.99,1445.55,4885.43,21595.63
2007-08-21,4955.207,377.25,1447.12,4972.71,21729.35
2007-08-22,4980.075,382.32,1464.07,5051.69,22346.88
2007-08-23,5032.494,384.83,1462.5,5135.93,22966.97
2007-08-24,5107.668,387.82,1479.37,5217.58,22921.89
2007-08-25,5107.668,387.82,1479.37,5217.58,22921.89
2007-08-26,5107.668,387.82,1479.37,5217.58,22921.89
2007-08-27,5150.118,387.56,1466.79,5243.15,23577.73
2007-08-28,5194.689,381.0,1432.36,5251.77,23363.76
2007-08-29,5109.427,384.56,1463.76,5171.82,23020.6
2007-08-30,5167.884,385.82,1457.64,5241.23,23484.54
2007-08-31,5218.825,391.49,1473.99,5296.81,23984.14
2007-09-01,5218.825,391.49,1473.99,5296.81,23984.14
2007-09-02,5218.825,391.49,1473.99,5296.81,23984.14
2007-09-03,5321.055,391.91,1473.99,5419.17,23904.09
2007-09-04,5294.045,394.19,1489.42,5360.33,23886.07
2007-09-05,5310.716,390.16,1472.29,5363.25,24069.17
2007-09-06,5393.66,392.11,1478.55,5412.04,24050.4
2007-09-07,5277.176,387.26,1453.55,5294.8,23982.61
2007-09-08,5277.176,387.26,1453.55,5294.8,23982.61
2007-09-09,5277.176,387.26,1453.55,5294.8,23982.61
2007-09-10,5355.287,384.78,1451.7,5377.22,23999.7
2007-09-11,5113.968,390.13,1471.49,5124.09,23952.24
2007-09-12,5172.627,391.11,1471.56,5202.86,24310.14
2007-09-13,5273.592,393.65,1483.95,5349.97,24537.02
2007-09-14,5312.182,393.34,1484.25,5397.28,24898.11
2007-09-15,5312.182,393.34,1484.25,5397.28,24898.11
2007-09-16,5312.182,393.34,1484.25,5397.28,24898.11
2007-09-17,5421.392,390.21,1476.65,5498.91,24599.34
2007-09-18,5425.208,396.3,1519.78,5476.84,24576.85
2007-09-19,5395.265,404.47,1529.03,5419.27,25554.64
2007-09-20,5470.065,404.78,1518.75,5494.91,25701.13
2007-09-21,5454.674,405.98,1525.75,5468.1,25843.78
2007-09-22,5454.674,405.98,1525.75,5468.1,25843.78
2007-09-23,5454.674,405.98,1525.75,5468.1,25843.78
2007-09-24,5485.013,405.94,1517.73,5513.9,26551.94
2007-09-25,5425.88,405.31,1517.21,5454.61,26430.29
2007-09-26,5338.52,407.25,1525.42,5361.02,26430.29
2007-09-27,5409.403,411.34,1531.38,5427.66,27065.15
2007-09-28,5552.301,411.92,1526.75,5580.81,27142.47
2007-09-29,5552.301,411.92,1526.75,5580.81,27142.47
2007-09-30,5552.301,411.92,1526.75,5580.81,27142.47
2007-10-01,5552.301,415.88,1547.04,5580.81,27142.47
2007-10-02,5552.301,417.07,1546.63,5580.81,28199.75
2007-10-03,5552.301,416.13,1539.6,5580.81,27479.94
2007-10-04,5552.301,416.05,1542.84,5580.81,26973.98
2007-10-05,5552.301,420.18,1557.59,5580.81,27831.52
2007-10-06,5552.301,420.18,1557.59,5580.81,27831.52
2007-10-07,5552.301,420.18,1557.59,5580.81,27831.52
2007-10-08,5692.755,418.38,1552.58,5653.14,27770.29
2007-10-09,5715.892,421.51,1565.15,5675.93,28228.04
2007-10-10,5771.464,422.56,1562.47,5685.76,28569.33
2007-10-11,5913.23,424.31,1554.41,5760.08,29133.02
2007-10-12,5903.264,423.88,1561.8,5737.22,28838.37
2007-10-13,5903.264,423.88,1561.8,5737.22,28838.37
2007-10-14,5903.264,423.88,1561.8,5737.22,28838.37
2007-10-15,6030.086,422.0,1548.71,5821.45,29540.78
2007-10-16,6092.057,417.61,1538.53,5877.2,28954.55
2007-10-17,6036.281,418.98,1541.24,5824.12,29298.71
2007-10-18,5825.282,419.53,1540.08,5615.75,29465.05
2007-10-19,5818.047,412.59,1500.63,5614.06,29465.05
2007-10-20,5818.047,412.59,1500.63,5614.06,29465.05
2007-10-21,5818.047,412.59,1500.63,5614.06,29465.05
2007-10-22,5667.332,408.68,1506.33,5472.68,28373.63
2007-10-23,5773.387,414.14,1519.59,5540.09,29376.86
2007-10-24,5843.109,412.76,1515.88,5588.01,29333.53
2007-10-25,5562.394,415.14,1514.4,5333.79,29854.49
2007-10-26,5589.631,421.42,1535.28,5394.81,30405.22
2007-10-27,5589.631,421.42,1535.28,5394.81,30405.22
2007-10-28,5589.631,421.42,1535.28,5394.81,30405.22
2007-10-29,5747.997,425.46,1540.98,5508.36,31586.9
2007-10-30,5897.193,423.26,1531.02,5596.07,31638.22
2007-10-31,5954.765,427.63,1549.38,5688.54,31352.58
2007-11-01,5914.285,420.71,1508.44,5605.23,31492.88
2007-11-02,5777.809,418.69,1509.65,5472.93,30468.34
2007-11-03,5777.809,418.69,1509.65,5472.93,30468.34
2007-11-04,5777.809,418.69,1509.65,5472.93,30468.34
2007-11-05,5634.452,415.05,1502.17,5360.31,28942.32
2007-11-06,5536.569,419.51,1520.27,5317.55,29438.13
2007-11-07,5601.783,414.66,1475.62,5350.63,29708.93
2007-11-08,5330.023,411.81,1474.77,5093.67,28760.22
2007-11-09,5315.54,406.48,1453.7,5040.52,28783.41
2007-11-10,5315.54,406.48,1453.7,5040.52,28783.41
2007-11-11,5315.54,406.48,1453.7,5040.52,28783.41
2007-11-12,5187.735,399.91,1439.18,4978.25,27665.73
2007-11-13,5158.118,405.98,1481.05,4939.24,27803.35
2007-11-14,5412.694,408.76,1470.58,5145.89,29166.01
2007-11-15,5365.267,403.08,1451.15,5081.11,28751.21
2007-11-16,5316.274,401.5,1458.74,5007.66,27614.43
2007-11-17,5316.274,401.5,1458.74,5007.66,27614.43
2007-11-18,5316.274,401.5,1458.74,5007.66,27614.43
2007-11-19,5269.817,395.1,1433.27,4994.42,27460.17
2007-11-20,5293.703,398.54,1439.7,5069.38,27771.21
2007-11-21,5214.225,390.75,1416.77,4997.62,26618.19
2007-11-22,4984.161,391.69,1416.77,4772.62,26004.92
2007-11-23,5032.13,396.16,1440.7,4856.16,26541.09
2007-11-24,5032.13,396.16,1440.7,4856.16,26541.09
2007-11-25,5032.13,396.16,1440.7,4856.16,26541.09
2007-11-26,4958.849,393.68,1407.21,4800.08,27626.62
2007-11-27,4861.111,395.11,1428.23,4711.15,27210.21
2007-11-28,4803.394,402.51,1469.02,4648.75,27371.24
2007-11-29,5003.333,405.44,1469.72,4842.07,28482.54
2007-11-30,4871.778,408.1,1481.14,4737.41,28643.61
2007-12-01,4871.778,408.1,1481.14,4737.41,28643.61
2007-12-02,4871.778,408.1,1481.14,4737.41,28643.61
2007-12-03,4868.611,406.6,1472.42,4772.67,28658.42
2007-12-04,4915.889,404.26,1462.79,4829.21,28879.59
2007-12-05,5042.654,408.86,1485.01,4965.95,29345.45
2007-12-06,5035.073,412.43,1507.35,4971.06,29558.92
2007-12-07,5091.756,413.89,1504.66,5041.35,28842.47
2007-12-08,5091.756,413.89,1504.66,5041.35,28842.47
2007-12-09,5091.756,413.89,1504.66,5041.35,28842.47
2007-12-10,5161.919,416.18,1515.96,5133.56,28501.1
2007-12-11,5175.076,411.45,1477.65,5140.0,29226.84
2007-12-12,5095.543,411.89,1486.59,5077.39,28521.06
2007-12-13,4958.043,405.95,1488.41,4884.3,27744.45
2007-12-14,5007.911,400.98,1467.95,4977.65,27563.64
2007-12-15,5007.911,400.98,1467.95,4977.65,27563.64
2007-12-16,5007.911,400.98,1467.95,4977.65,27563.64
2007-12-17,4876.761,392.88,1445.9,4857.29,26596.58
2007-12-18,4836.174,394.0,1454.98,4829.91,26732.87
2007-12-19,4941.784,393.28,1453.0,4946.28,27029.26
2007-12-20,5043.535,394.26,1460.12,5037.19,27017.09
