datetime,US_BFT_Value
2017-05-19,0.3230228227796508
2017-05-20,0.3230228227796508
2017-05-21,0.3230228227796508
2017-05-22,0.3237757622713373
2017-05-23,0.32538249721236334
2017-05-24,0.3277325148146979
2017-05-25,0.3393398903112972
2017-05-26,0.33384332183212506
2017-05-27,0.33384332183212506
2017-05-28,0.33384332183212506
2017-05-29,0.33384332183212506
2017-05-30,0.3323654132241274
2017-05-31,0.3416449625796265
2017-06-01,0.3597171234873142
2017-06-02,0.356671906392924
2017-06-03,0.356671906392924
2017-06-04,0.356671906392924
2017-06-05,0.3440182363006308
2017-06-06,0.346753638280215
2017-06-07,0.337989131928794
2017-06-08,0.3547375125264498
2017-06-09,0.35530025686119227
2017-06-10,0.35530025686119227
2017-06-11,0.35530025686119227
2017-06-12,0.35306234221731136
2017-06-13,0.3581776641970149
2017-06-14,0.3528974861326286
2017-06-15,0.34092490217777516
2017-06-16,0.3405480317635292
2017-06-17,0.3405480317635292
2017-06-18,0.3405480317635292
2017-06-19,0.34449794647863086
2017-06-20,0.3289375570760682
2017-06-21,0.33038129055778076
2017-06-22,0.33781136031240444
2017-06-23,0.3460174962033915
2017-06-24,0.3460174962033915
2017-06-25,0.3460174962033915
2017-06-26,0.35021147117636175
2017-06-27,0.3317375588602176
2017-06-28,0.3510886817788026
2017-06-29,0.33691611553292433
2017-06-30,0.3396842805232039
2017-07-01,0.3396842805232039
2017-07-02,0.3396842805232039
2017-07-03,0.3598937630488719
2017-07-04,0.3598937630488719
2017-07-05,0.36298089492984587
2017-07-06,0.34618913612019697
2017-07-07,0.36033609001880285
2017-07-08,0.36033609001880285
2017-07-09,0.36033609001880285
2017-07-10,0.3584825779559313
2017-07-11,0.3542503559902861
2017-07-12,0.366652747377723
2017-07-13,0.3809442102408698
2017-07-14,0.3878547884403014
2017-07-15,0.3878547884403014
2017-07-16,0.3878547884403014
2017-07-17,0.38607777864663784
2017-07-18,0.37396771964203657
2017-07-19,0.3803992532671636
2017-07-20,0.39222771890701846
2017-07-21,0.3928931280203305
2017-07-22,0.3928931280203305
2017-07-23,0.3928931280203305
2017-07-24,0.3998440673227852
2017-07-25,0.4123515250781842
2017-07-26,0.40465126049328126
2017-07-27,0.4082924397564076
2017-07-28,0.40369915713716753
2017-07-29,0.40369915713716753
2017-07-30,0.40369915713716753
2017-07-31,0.3990463429948954
2017-08-01,0.4122473590718614
2017-08-02,0.3987809771532542
2017-08-03,0.3926524889997356
2017-08-04,0.3947270483093883
2017-08-05,0.3947270483093883
2017-08-06,0.3947270483093883
2017-08-07,0.40077264578869176
2017-08-08,0.38366924412240433
2017-08-09,0.3785807850504024
2017-08-10,0.38001881409358407
2017-08-11,0.3655187258440622
2017-08-12,0.3655187258440622
2017-08-13,0.3655187258440622
2017-08-14,0.3780937142604026
2017-08-15,0.381910477947653
2017-08-16,0.3865291160251516
2017-08-17,0.36354733226292746
2017-08-18,0.3621114811054973
2017-08-19,0.3621114811054973
2017-08-20,0.3621114811054973
2017-08-21,0.36319412057988054
2017-08-22,0.3768603952611187
2017-08-23,0.37485279170119257
2017-08-24,0.3772992255916141
2017-08-25,0.38851599427182837
2017-08-26,0.38851599427182837
2017-08-27,0.38851599427182837
2017-08-28,0.38515564501208654
2017-08-29,0.3737380596404103
2017-08-30,0.37389090015233784
2017-08-31,0.38050586101557804
2017-09-01,0.393878869257424
2017-09-02,0.393878869257424
2017-09-03,0.393878869257424
2017-09-04,0.393878869257424
2017-09-05,0.36986917821970877
2017-09-06,0.3758315246953876
2017-09-07,0.37994835925817805
2017-09-08,0.3745489813030898
2017-09-09,0.3745489813030898
2017-09-10,0.3745489813030898
2017-09-11,0.3905340195184108
2017-09-12,0.3899488161759692
2017-09-13,0.38758484944767724
2017-09-14,0.38253487622052607
2017-09-15,0.3838958287099046
2017-09-16,0.3838958287099046
2017-09-17,0.3838958287099046
2017-09-18,0.39250023904973275
2017-09-19,0.38879311002020844
2017-09-20,0.38403908062326986
2017-09-21,0.38367672679243814
2017-09-22,0.38670953464851365
2017-09-23,0.38670953464851365
2017-09-24,0.38670953464851365
2017-09-25,0.3792869769365783
2017-09-26,0.374125435039405
2017-09-27,0.3680126450927321
2017-09-28,0.3614067730131667
2017-09-29,0.35607561687641254
2017-09-30,0.35607561687641254
2017-10-01,0.35607561687641254
2017-10-02,0.3601133307993334
2017-10-03,0.3678440115918211
2017-10-04,0.3647176552902833
2017-10-05,0.3626364732950831
2017-10-06,0.35733478968055277
2017-10-07,0.35733478968055277
2017-10-08,0.35733478968055277
2017-10-09,0.3432753442674228
2017-10-10,0.3619123599822216
2017-10-11,0.3658226161231366
2017-10-12,0.36997197234262025
2017-10-13,0.3970341430237807
2017-10-14,0.3970341430237807
2017-10-15,0.3970341430237807
2017-10-16,0.38259173292858395
2017-10-17,0.3820809642566749
2017-10-18,0.38377704258732837
2017-10-19,0.39250095211637115
2017-10-20,0.38742784934668495
2017-10-21,0.38742784934668495
2017-10-22,0.38742784934668495
2017-10-23,0.3903682757918927
2017-10-24,0.396537200523281
2017-10-25,0.38620626311923
2017-10-26,0.37752562731795725
2017-10-27,0.3742261894838328
2017-10-28,0.3742261894838328
2017-10-29,0.3742261894838328
2017-10-30,0.36631608642085056
2017-10-31,0.3715968328213717
2017-11-01,0.38017560111931803
2017-11-02,0.3855051283161439
2017-11-03,0.37906313090564137
2017-11-04,0.37906313090564137
2017-11-05,0.37906313090564137
2017-11-06,0.37995861528214636
2017-11-07,0.37569030724280505
2017-11-08,0.38516321483367744
2017-11-09,0.40005098742929723
2017-11-10,0.38979376202623484
2017-11-11,0.38979376202623484
2017-11-12,0.38979376202623484
2017-11-13,0.37620401489823996
2017-11-14,0.37451401634694803
2017-11-15,0.36801001649801846
2017-11-16,0.38782230787368244
2017-11-17,0.4145633580378143
2017-11-18,0.4145633580378143
2017-11-19,0.4145633580378143
2017-11-20,0.40782747312041967
2017-11-21,0.40231912564042993
2017-11-22,0.41559685522497136
2017-11-23,0.41559685522497136
2017-11-24,0.41432750964548615
2017-11-25,0.41432750964548615
2017-11-26,0.41432750964548615
2017-11-27,0.4141065153061647
2017-11-28,0.4332406355004079
2017-11-29,0.4564476407459712
2017-11-30,0.49115311140326523
2017-12-01,0.48500778098787745
2017-12-02,0.48500778098787745
2017-12-03,0.48500778098787745
2017-12-04,0.5260802774476916
2017-12-05,0.5010831221621266
2017-12-06,0.5076314805271009
2017-12-07,0.5237001802802252
2017-12-08,0.5271097548044648
2017-12-09,0.5271097548044648
2017-12-10,0.5271097548044648
2017-12-11,0.5281694645655779
2017-12-12,0.5238811898187505
2017-12-13,0.5253529351525408
2017-12-14,0.5065589217613418
2017-12-15,0.5234384584516869
2017-12-16,0.5234384584516869
2017-12-17,0.5234384584516869
2017-12-18,0.5373199202905137
2017-12-19,0.534777746730873
2017-12-20,0.5427129857962318
2017-12-21,0.5466259256681263
2017-12-22,0.5574193580228122
2017-12-23,0.5574193580228122
2017-12-24,0.5574193580228122
2017-12-25,0.5574193580228122
2017-12-26,0.5539282055467263
2017-12-27,0.5495900616413156
2017-12-28,0.5568057314652615
2017-12-29,0.5528326359636233
2017-12-30,0.5528326359636233
2017-12-31,0.5528326359636233
2018-01-01,0.5528326359636233
2018-01-02,0.5828295408761388
2018-01-03,0.5850693070266153
2018-01-04,0.5797284331128223
2018-01-05,0.5906659267375063
2018-01-06,0.5906659267375063
2018-01-07,0.5906659267375063
2018-01-08,0.598260645890978
2018-01-09,0.608361581045423
2018-01-10,0.6120487950636622
2018-01-11,0.6280140753565138
2018-01-12,0.6381402557590456
2018-01-13,0.6381402557590456
2018-01-14,0.6381402557590456
2018-01-15,0.6381402557590456
2018-01-16,0.6314437963849417
2018-01-17,0.6463680970624623
2018-01-18,0.6496129160433461
2018-01-19,0.6929507512557467
2018-01-20,0.6929507512557467
2018-01-21,0.6929507512557467
2018-01-22,0.708614486704694
2018-01-23,0.6936277140421192
2018-01-24,0.7003696918830196
2018-01-25,0.7171613718444823
2018-01-26,0.737528995014552
2018-01-27,0.737528995014552
2018-01-28,0.737528995014552
2018-01-29,0.7325143731010202
2018-01-30,0.7109435092473839
2018-01-31,0.6976038060715393
2018-02-01,0.7040745452618875
2018-02-02,0.6640043206304391
2018-02-03,0.6640043206304391
2018-02-04,0.6640043206304391
2018-02-05,0.6278817731200474
2018-02-06,0.6465609833812158
2018-02-07,0.6360794018234461
2018-02-08,0.5853965569006518
2018-02-09,0.5871763839065642
2018-02-10,0.5871763839065642
2018-02-11,0.5871763839065642
2018-02-12,0.5922745274079948
2018-02-13,0.6090670078081919
2018-02-14,0.6226342081025247
2018-02-15,0.6464411780432937
2018-02-16,0.6485843068289876
2018-02-17,0.6485843068289876
2018-02-18,0.6485843068289876
2018-02-19,0.6485843068289876
2018-02-20,0.6217978182095849
2018-02-21,0.6149547921847305
2018-02-22,0.605788289132416
2018-02-23,0.6230581067835343
2018-02-24,0.6230581067835343
2018-02-25,0.6230581067835343
2018-02-26,0.6335007727722499
2018-02-27,0.6141953502921511
2018-02-28,0.6025079660535706
2018-03-01,0.6030234201040616
2018-03-02,0.5935148177583371
2018-03-03,0.5935148177583371
2018-03-04,0.5935148177583371
2018-03-05,0.6182116827607058
2018-03-06,0.623941357890502
2018-03-07,0.6006667466369298
2018-03-08,0.5537525149491296
2018-03-09,0.5706466088353288
2018-03-10,0.5706466088353288
2018-03-11,0.5706466088353288
2018-03-12,0.572777335394183
2018-03-13,0.568737608031364
2018-03-14,0.5511798619917561
2018-03-15,0.5548188901844999
2018-03-16,0.5610123868461641
2018-03-17,0.5610123868461641
2018-03-18,0.5610123868461641
2018-03-19,0.543245832723227
2018-03-20,0.5545849414103887
2018-03-21,0.5506180581523101
2018-03-22,0.5176160400952863
2018-03-23,0.5016780353569175
2018-03-24,0.5016780353569175
2018-03-25,0.5016780353569175
2018-03-26,0.5351027949607101
2018-03-27,0.5201287418545077
2018-03-28,0.5262833410905838
2018-03-29,0.5437081823976095
2018-03-30,0.5437081823976095
2018-03-31,0.5437081823976095
2018-04-01,0.5437081823976095
2018-04-02,0.510596209402534
2018-04-03,0.5534328680994856
2018-04-04,0.5552359873051489
2018-04-05,0.5562027586948535
2018-04-06,0.5456765011713149
2018-04-07,0.5456765011713149
2018-04-08,0.5456765011713149
2018-04-09,0.5458900737466934
2018-04-10,0.5690243379008324
2018-04-11,0.5710261847358911
2018-04-12,0.5751219784259218
2018-04-13,0.5720779284672752
2018-04-14,0.5720779284672752
2018-04-15,0.5720779284672752
2018-04-16,0.5705511845450921
2018-04-17,0.5855577407937698
2018-04-18,0.5992967730138865
2018-04-19,0.5989057035853356
2018-04-20,0.5917512906889089
2018-04-21,0.5917512906889089
2018-04-22,0.5917512906889089
2018-04-23,0.6030945038111957
2018-04-24,0.6045139575916687
2018-04-25,0.5919187483949686
2018-04-26,0.5955574362542451
2018-04-27,0.6148303108702406
2018-04-28,0.6148303108702406
2018-04-29,0.6148303108702406
2018-04-30,0.608260112058199
2018-05-01,0.6011687443612157
2018-05-02,0.6035056110627846
2018-05-03,0.5780182699582896
2018-05-04,0.5888161262463902
2018-05-05,0.5888161262463902
2018-05-06,0.5888161262463902
2018-05-07,0.580685279639858
2018-05-08,0.5735951290380183
2018-05-09,0.5843184793577973
2018-05-10,0.5808027262256725
2018-05-11,0.5716882105636698
2018-05-12,0.5716882105636698
2018-05-13,0.5716882105636698
2018-05-14,0.5803841561088134
2018-05-15,0.5825173632686917
2018-05-16,0.5798295684761805
2018-05-17,0.5784973756576877
2018-05-18,0.563971187124805
2018-05-19,0.563971187124805
2018-05-20,0.563971187124805
2018-05-21,0.5718172439081313
2018-05-22,0.5732599098630458
2018-05-23,0.5591673895842928
2018-05-24,0.549453047507545
2018-05-25,0.5454571066661262
2018-05-26,0.5454571066661262
2018-05-27,0.5454571066661262
2018-05-28,0.5454571066661262
2018-05-29,0.5159246580608836
2018-05-30,0.5298546353923534
2018-05-31,0.5123523562055023
2018-06-01,0.5247142855802118
2018-06-02,0.5247142855802118
2018-06-03,0.5247142855802118
2018-06-04,0.5355488920161129
2018-06-05,0.5371545199502559
2018-06-06,0.5383138844572883
2018-06-07,0.5348102370010812
2018-06-08,0.5374368993811478
2018-06-09,0.5374368993811478
2018-06-10,0.5374368993811478
2018-06-11,0.5576080414797939
2018-06-12,0.554124057166689
2018-06-13,0.5521746389048989
2018-06-14,0.5411089805206888
2018-06-15,0.5203111165461014
2018-06-16,0.5203111165461014
2018-06-17,0.5203111165461014
2018-06-18,0.5288607855777416
2018-06-19,0.5220969298028031
2018-06-20,0.5094004308890354
2018-06-21,0.48990125433108833
2018-06-22,0.5204062307397941
2018-06-23,0.5204062307397941
2018-06-24,0.5204062307397941
2018-06-25,0.506394811072453
2018-06-26,0.5020234023301446
2018-06-27,0.4711171928910656
2018-06-28,0.462720825252404
2018-06-29,0.46777654168434846
2018-06-30,0.46777654168434846
2018-07-01,0.46777654168434846
2018-07-02,0.45307129086829767
2018-07-03,0.4496879797139526
2018-07-04,0.4496879797139526
2018-07-05,0.4615087036464731
2018-07-06,0.4686429889349124
2018-07-07,0.4686429889349124
2018-07-08,0.4686429889349124
2018-07-09,0.48475282463229097
2018-07-10,0.474414248036124
2018-07-11,0.45202654517141716
2018-07-12,0.4573388572366692
2018-07-13,0.4667456955448597
2018-07-14,0.4667456955448597
2018-07-15,0.4667456955448597
2018-07-16,0.46594863621223714
2018-07-17,0.4729980919047305
2018-07-18,0.47788890260257144
2018-07-19,0.4712637484058504
2018-07-20,0.4642634510409036
2018-07-21,0.4642634510409036
2018-07-22,0.4642634510409036
2018-07-23,0.48159814825062575
2018-07-24,0.4993737502050801
2018-07-25,0.5164643109440967
2018-07-26,0.5249040027465781
2018-07-27,0.5212549946020237
2018-07-28,0.5212549946020237
2018-07-29,0.5212549946020237
2018-07-30,0.5346886470886343
2018-07-31,0.5542472956527738
2018-08-01,0.5525379992150097
2018-08-02,0.5370133513430353
2018-08-03,0.5543794209052784
2018-08-04,0.5543794209052784
2018-08-05,0.5543794209052784
2018-08-06,0.5588001111288052
2018-08-07,0.5513723931444849
2018-08-08,0.5647084142824264
2018-08-09,0.5580087117745567
2018-08-10,0.5343599034231139
2018-08-11,0.5343599034231139
2018-08-12,0.5343599034231139
2018-08-13,0.5114846253111045
2018-08-14,0.5180104461791144
2018-08-15,0.4938884499577729
2018-08-16,0.5171136602844262
2018-08-17,0.5091408963276787
2018-08-18,0.5091408963276787
2018-08-19,0.5091408963276787
2018-08-20,0.522302990017403
2018-08-21,0.5387633849522517
2018-08-22,0.5388249779607703
2018-08-23,0.5217435196957885
2018-08-24,0.5422388937870413
2018-08-25,0.5422388937870413
2018-08-26,0.5422388937870413
2018-08-27,0.561070530991518
2018-08-28,0.567248191630005
2018-08-29,0.5734590863416178
2018-08-30,0.5632748401880916
2018-08-31,0.5576306624171172
2018-09-01,0.5576306624171172
2018-09-02,0.5576306624171172
2018-09-03,0.5576306624171172
2018-09-04,0.5507881030294419
2018-09-05,0.5475873040181509
2018-09-06,0.5333879619271222
2018-09-07,0.5118944777476735
2018-09-08,0.5118944777476735
2018-09-09,0.5118944777476735
2018-09-10,0.5112970200808766
2018-09-11,0.5149534975182406
2018-09-12,0.5228393242396339
2018-09-13,0.5263931826205734
2018-09-14,0.5274327080827688
2018-09-15,0.5274327080827688
2018-09-16,0.5274327080827688
2018-09-17,0.5251178557076623
2018-09-18,0.5310666310850765
2018-09-19,0.517653017859941
2018-09-20,0.5321821515338583
2018-09-21,0.5397875382367201
2018-09-22,0.5397875382367201
2018-09-23,0.5397875382367201
2018-09-24,0.5367115948492145
2018-09-25,0.5591324504094339
2018-09-26,0.5512406679263437
2018-09-27,0.5518836462693775
2018-09-28,0.543611001446419
2018-09-29,0.543611001446419
2018-09-30,0.543611001446419
2018-10-01,0.5382555897616501
2018-10-02,0.5387945029319643
2018-10-03,0.5431556504978692
2018-10-04,0.5154455711282371
2018-10-05,0.5020910304250825
2018-10-06,0.5020910304250825
2018-10-07,0.5020910304250825
2018-10-08,0.5089491868459812
2018-10-09,0.49674229408339676
2018-10-10,0.46016011844472304
2018-10-11,0.43139880625582694
2018-10-12,0.4470136409129788
2018-10-13,0.4470136409129788
2018-10-14,0.4470136409129788
2018-10-15,0.44581546237668923
2018-10-16,0.46813008372396325
2018-10-17,0.47066803269924495
2018-10-18,0.44930895899466194
2018-10-19,0.4372869226059424
2018-10-20,0.4372869226059424
2018-10-21,0.4372869226059424
2018-10-22,0.43026141404105944
2018-10-23,0.4161659152629287
2018-10-24,0.3619180648908713
2018-10-25,0.3807205494144916
2018-10-26,0.35641431416049274
2018-10-27,0.35641431416049274
2018-10-28,0.35641431416049274
2018-10-29,0.3556722786263029
2018-10-30,0.3755377717510593
2018-10-31,0.3562113707143397
2018-11-01,0.3814954238913477
2018-11-02,0.3836114699157267
2018-11-03,0.3836114699157267
2018-11-04,0.3836114699157267
2018-11-05,0.37510028708858045
2018-11-06,0.41380420038081
2018-11-07,0.43203123216293426
2018-11-08,0.4104800375649573
2018-11-09,0.3997509949876865
2018-11-10,0.3997509949876865
2018-11-11,0.3997509949876865
2018-11-12,0.3732418207671113
2018-11-13,0.36725261320223757
2018-11-14,0.37274093170461375
2018-11-15,0.37892272411657024
2018-11-16,0.38345872113207213
2018-11-17,0.38345872113207213
2018-11-18,0.38345872113207213
2018-11-19,0.3733189322357038
2018-11-20,0.3461684146845869
2018-11-21,0.36274373983047825
2018-11-22,0.36274373983047825
2018-11-23,0.34237237053352754
2018-11-24,0.34237237053352754
2018-11-25,0.34237237053352754
2018-11-26,0.35667215754974047
2018-11-27,0.3457580511456322
2018-11-28,0.37650128745791145
2018-11-29,0.359687847447435
2018-11-30,0.36671209748448064
2018-12-01,0.36671209748448064
2018-12-02,0.36671209748448064
2018-12-03,0.383305835906119
2018-12-04,0.3434352658994222
2018-12-05,0.3434352658994222
2018-12-06,0.339751972609291
2018-12-07,0.3248608275805207
2018-12-08,0.3248608275805207
2018-12-09,0.3248608275805207
2018-12-10,0.3143816451704389
2018-12-11,0.31714982787106427
2018-12-12,0.3334572253546142
2018-12-13,0.3322756646666012
2018-12-14,0.3195604311738558
2018-12-15,0.3195604311738558
2018-12-16,0.3195604311738558
2018-12-17,0.2975970806724886
2018-12-18,0.30191649535260545
2018-12-19,0.2882331704889185
2018-12-20,0.267454758341104
2018-12-21,0.2403199572140977
2018-12-22,0.2403199572140977
2018-12-23,0.2403199572140977
2018-12-24,0.217358769346212
2018-12-25,0.217358769346212
2018-12-26,0.2651633465356644
2018-12-27,0.2610709907382882
2018-12-28,0.26169247959404607
2018-12-29,0.26169247959404607
2018-12-30,0.26169247959404607
2018-12-31,0.2642711824724384
2019-01-01,0.2642711824724384
2019-01-02,0.2676218896512996
2019-01-03,0.24124808112271046
2019-01-04,0.3026753454304363
2019-01-05,0.3026753454304363
2019-01-06,0.3026753454304363
2019-01-07,0.3135054020522805
2019-01-08,0.3387549399076968
2019-01-09,0.35508561024222485
2019-01-10,0.35855929437564993
2019-01-11,0.3510381267372247
2019-01-12,0.3510381267372247
2019-01-13,0.3510381267372247
2019-01-14,0.35135310162559064
2019-01-15,0.346303598662002
2019-01-16,0.35961970138930366
2019-01-17,0.3738913438212108
2019-01-18,0.39321443031194936
2019-01-19,0.39321443031194936
2019-01-20,0.39321443031194936
2019-01-21,0.39321443031194936
2019-01-22,0.3548051254143483
2019-01-23,0.3492650877895027
2019-01-24,0.36318861698622973
2019-01-25,0.3999660026153318
2019-01-26,0.3999660026153318
2019-01-27,0.3999660026153318
2019-01-28,0.39999295857386463
2019-01-29,0.39383442805759805
2019-01-30,0.41062138371518997
2019-01-31,0.4183785162802862
2019-02-01,0.42031328004297075
2019-02-02,0.42031328004297075
2019-02-03,0.42031328004297075
2019-02-04,0.4259494427211943
2019-02-05,0.4238570258350569
2019-02-06,0.4261517679561724
2019-02-07,0.4033947449777797
2019-02-08,0.3856391991685906
2019-02-09,0.3856391991685906
2019-02-10,0.3856391991685906
2019-02-11,0.38591068465572653
2019-02-12,0.4362684312263365
2019-02-13,0.4440565008229289
2019-02-14,0.4365558543835746
2019-02-15,0.46395191685222237
2019-02-16,0.46395191685222237
2019-02-17,0.46395191685222237
2019-02-18,0.46395191685222237
2019-02-19,0.4699740179872016
2019-02-20,0.4838243159975453
2019-02-21,0.47598581640166815
2019-02-22,0.48689670110476935
2019-02-23,0.48689670110476935
2019-02-24,0.48689670110476935
2019-02-25,0.49135504050754686
2019-02-26,0.4636403592932532
2019-02-27,0.4544145128627475
2019-02-28,0.4441699792271483
2019-03-01,0.44825464466886666
2019-03-02,0.44825464466886666
2019-03-03,0.44825464466886666
2019-03-04,0.444695610567313
2019-03-05,0.4297436209237475
2019-03-06,0.4051830309445372
2019-03-07,0.3788898761851487
2019-03-08,0.37251747252235856
2019-03-09,0.37251747252235856
2019-03-10,0.37251747252235856
2019-03-11,0.3855998041726405
2019-03-12,0.3903895149692831
2019-03-13,0.40046339691110333
2019-03-14,0.3905599890122402
2019-03-15,0.40186014035216244
2019-03-16,0.40186014035216244
2019-03-17,0.40186014035216244
2019-03-18,0.4182538847085904
2019-03-19,0.40815341511174297
2019-03-20,0.3928327646357832
2019-03-21,0.3922687460763006
2019-03-22,0.3373433991533241
2019-03-23,0.3373433991533241
2019-03-24,0.3373433991533241
2019-03-25,0.33297758006413614
2019-03-26,0.33667683429386996
2019-03-27,0.33621130568741364
2019-03-28,0.34308035535607684
2019-03-29,0.34586149816862966
2019-03-30,0.34586149816862966
2019-03-31,0.34586149816862966
2019-04-01,0.3830598659955404
2019-04-02,0.36191349196141065
2019-04-03,0.367785625321567
2019-04-04,0.3820667471113792
2019-04-05,0.3967722636230817
2019-04-06,0.3967722636230817
2019-04-07,0.3967722636230817
2019-04-08,0.3905743054016777
2019-04-09,0.37211970402700967
2019-04-10,0.40281761669950167
2019-04-11,0.41177097844877397
2019-04-12,0.40968728634061224
2019-04-13,0.40968728634061224
2019-04-14,0.40968728634061224
2019-04-15,0.3972281400398765
2019-04-16,0.3964391429439984
2019-04-17,0.40134717975353484
2019-04-18,0.3975316888064435
2019-04-19,0.3975316888064435
2019-04-20,0.3975316888064435
2019-04-21,0.3975316888064435
2019-04-22,0.3903361252840458
2019-04-23,0.3910129906826181
2019-04-24,0.3869357034564691
2019-04-25,0.3738665822675369
2019-04-26,0.3645809914084628
2019-04-27,0.3645809914084628
2019-04-28,0.3645809914084628
2019-04-29,0.3830149523180939
2019-04-30,0.39233608654509
2019-05-01,0.3813051634546063
2019-05-02,0.36603087873196705
2019-05-03,0.38197140182031997
2019-05-04,0.38197140182031997
2019-05-05,0.38197140182031997
2019-05-06,0.37736709993049344
2019-05-07,0.369076263958231
2019-05-08,0.3631375270518493
2019-05-09,0.3588113305309377
2019-05-10,0.3701450876445551
2019-05-11,0.3701450876445551
2019-05-12,0.3701450876445551
2019-05-13,0.33092007458501493
2019-05-14,0.3441868247450177
2019-05-15,0.34996375267464797
2019-05-16,0.35172814811471587
2019-05-17,0.33397174167067534
2019-05-18,0.33397174167067534
2019-05-19,0.33397174167067534
2019-05-20,0.3230263590096001
2019-05-21,0.33909661447740747
2019-05-22,0.3215217435946416
2019-05-23,0.29225885123378137
2019-05-24,0.29472769812621635
2019-05-25,0.29472769812621635
2019-05-26,0.29472769812621635
2019-05-27,0.29472769812621635
2019-05-28,0.2970066984180968
2019-05-29,0.2895302397244828
2019-05-30,0.27260609188349116
2019-05-31,0.27004312089087845
2019-06-01,0.27004312089087845
2019-06-02,0.27004312089087845
2019-06-03,0.2893676063710977
2019-06-04,0.3216675118116834
2019-06-05,0.3100865850241983
2019-06-06,0.3159602329301916
2019-06-07,0.32255297810783556
2019-06-08,0.32255297810783556
2019-06-09,0.32255297810783556
2019-06-10,0.3405273589045297
2019-06-11,0.35215382298650333
2019-06-12,0.35023294854167175
2019-06-13,0.36140005095733985
2019-06-14,0.34670363479743704
2019-06-15,0.34670363479743704
2019-06-16,0.34670363479743704
2019-06-17,0.3518865571104768
2019-06-18,0.3563635085238104
2019-06-19,0.3596264576999284
2019-06-20,0.3602295544742773
2019-06-21,0.35220425181793735
2019-06-22,0.35220425181793735
2019-06-23,0.35220425181793735
2019-06-24,0.34740468056078
2019-06-25,0.3340371873863137
2019-06-26,0.3333372905564411
2019-06-27,0.3330714266402419
2019-06-28,0.35507383573742235
2019-06-29,0.35507383573742235
2019-06-30,0.35507383573742235
2019-07-01,0.35214187996710544
2019-07-02,0.3473573810715429
2019-07-03,0.35292829415368976
2019-07-04,0.35292829415368976
2019-07-05,0.3583666636320071
2019-07-06,0.3583666636320071
2019-07-07,0.3583666636320071
2019-07-08,0.3520103242047756
2019-07-09,0.34293247871459065
2019-07-10,0.3472307262494141
2019-07-11,0.3355751704785277
2019-07-12,0.34650600721639857
2019-07-13,0.34650600721639857
2019-07-14,0.34650600721639857
2019-07-15,0.3514654856612618
2019-07-16,0.3472129974038556
2019-07-17,0.33114522439709915
2019-07-18,0.3330057661254593
2019-07-19,0.33174027444105736
2019-07-20,0.33174027444105736
2019-07-21,0.33174027444105736
2019-07-22,0.32427948931378014
2019-07-23,0.33350603027178094
2019-07-24,0.33538428255659847
2019-07-25,0.3279732097196433
2019-07-26,0.34353782184555315
2019-07-27,0.34353782184555315
2019-07-28,0.34353782184555315
2019-07-29,0.33340412508883355
2019-07-30,0.3367735101060869
2019-07-31,0.33909833284729984
2019-08-01,0.32876512199694674
2019-08-02,0.3261257523271608
2019-08-03,0.3261257523271608
2019-08-04,0.3261257523271608
2019-08-05,0.29739037262198176
2019-08-06,0.30950605514591745
2019-08-07,0.3316330438496702
2019-08-08,0.3434445526493093
2019-08-09,0.3293618934215299
2019-08-10,0.3293618934215299
2019-08-11,0.3293618934215299
2019-08-12,0.3019280910669184
2019-08-13,0.3079250780343046
2019-08-14,0.2828754576405468
2019-08-15,0.2840607530465651
2019-08-16,0.3040179984819005
2019-08-17,0.3040179984819005
2019-08-18,0.3040179984819005
2019-08-19,0.3212882788908493
2019-08-20,0.3158365446178857
2019-08-21,0.33070033276170685
2019-08-22,0.33196273265784115
2019-08-23,0.2954666197198672
2019-08-24,0.2954666197198672
2019-08-25,0.2954666197198672
2019-08-26,0.3107390317409402
2019-08-27,0.28905792990570855
2019-08-28,0.3041048378605522
2019-08-29,0.31223514090748905
2019-08-30,0.3213842913817284
2019-08-31,0.3213842913817284
2019-09-01,0.3213842913817284
2019-09-02,0.3213842913817284
2019-09-03,0.3181244659499862
2019-09-04,0.3399670736007401
2019-09-05,0.35260148440913475
2019-09-06,0.35059728232290577
2019-09-07,0.35059728232290577
2019-09-08,0.35059728232290577
2019-09-09,0.3752845472880433
2019-09-10,0.390193996893202
2019-09-11,0.39685312400301354
2019-09-12,0.3931571255110189
2019-09-13,0.4112513145372023
2019-09-14,0.4112513145372023
2019-09-15,0.4112513145372023
2019-09-16,0.41590944600237356
2019-09-17,0.40397945835742655
2019-09-18,0.394735017386866
2019-09-19,0.39336926313579834
2019-09-20,0.3910667646382091
2019-09-21,0.3910667646382091
2019-09-22,0.3910667646382091
2019-09-23,0.38998110111525497
2019-09-24,0.382431561768251
2019-09-25,0.3882372450944853
2019-09-26,0.38359235740360753
2019-09-27,0.3775130024159121
2019-09-28,0.3775130024159121
2019-09-29,0.3775130024159121
2019-09-30,0.38277222358155427
2019-10-01,0.3646819547259599
2019-10-02,0.33895608313221115
2019-10-03,0.33523488780774024
2019-10-04,0.3468381051584226
2019-10-05,0.3468381051584226
2019-10-06,0.3468381051584226
2019-10-07,0.3424683376598361
2019-10-08,0.3204285953510868
2019-10-09,0.33270351770503037
2019-10-10,0.3316934469910935
2019-10-11,0.36162707848661335
2019-10-12,0.36162707848661335
