datetime,US_Profit
2017-07-26,2.193541871404002
2017-07-27,2.1936961203470915
2017-07-28,2.1735924768490738
2017-07-29,2.1735924768490738
2017-07-30,2.1735924768490738
2017-07-31,2.1705072387425117
2017-08-01,2.173352189614824
2017-08-02,2.1473880693992173
2017-08-03,2.1456097008783113
2017-08-04,2.142485440652053
2017-08-05,2.142485440652053
2017-08-06,2.142485440652053
2017-08-07,2.1551554770007013
2017-08-08,2.122631071368214
2017-08-09,2.1602103727985638
2017-08-10,2.124351733302806
2017-08-11,2.1438438106706483
2017-08-12,2.1438438106706483
2017-08-13,2.1438438106706483
2017-08-14,2.1595783926877687
2017-08-15,2.1348742968411663
2017-08-16,2.1512729725303896
2017-08-17,2.1183868474487473
2017-08-18,2.111698832527333
2017-08-19,2.111698832527333
2017-08-20,2.111698832527333
2017-08-21,2.1119656144354684
2017-08-22,2.1521633232872444
2017-08-23,2.1381617319661492
2017-08-24,2.138247550309265
2017-08-25,2.158502499107357
2017-08-26,2.158502499107357
2017-08-27,2.158502499107357
2017-08-28,2.1721974760374194
2017-08-29,2.167061309050118
2017-08-30,2.187700074939269
2017-08-31,2.2163156670344795
2017-09-01,2.2134770608202627
2017-09-02,2.2134770608202627
2017-09-03,2.2134770608202627
2017-09-04,2.2134770608202627
2017-09-05,2.2111132320029787
2017-09-06,2.2289395735260684
2017-09-07,2.240900917309965
2017-09-08,2.231803791690485
2017-09-09,2.231803791690485
2017-09-10,2.231803791690485
2017-09-11,2.2467678649141716
2017-09-12,2.258261986736414
2017-09-13,2.255293292486465
2017-09-14,2.265338169349928
2017-09-15,2.259848991394762
2017-09-16,2.259848991394762
2017-09-17,2.259848991394762
2017-09-18,2.278342111543243
2017-09-19,2.2889449630591705
2017-09-20,2.2835357120964757
2017-09-21,2.2632115518875904
2017-09-22,2.2798206364655984
2017-09-23,2.2798206364655984
2017-09-24,2.2798206364655984
2017-09-25,2.2883150468169084
2017-09-26,2.286554157803433
2017-09-27,2.2988240873092347
2017-09-28,2.3010971288705013
2017-09-29,2.3212221630383865
2017-09-30,2.3212221630383865
2017-10-01,2.3212221630383865
2017-10-02,2.3158901286350666
2017-10-03,2.3567600521236587
2017-10-04,2.3494328040550507
2017-10-05,2.346852920260148
2017-10-06,2.3506748788723444
2017-10-07,2.3506748788723444
2017-10-08,2.3506748788723444
2017-10-09,2.334589446231544
2017-10-10,2.338543674326373
2017-10-11,2.355540618454414
2017-10-12,2.371364667410693
2017-10-13,2.376823378001568
2017-10-14,2.376823378001568
2017-10-15,2.376823378001568
2017-10-16,2.3852199105625957
2017-10-17,2.379443798180402
2017-10-18,2.3785053837057117
2017-10-19,2.3627453825800186
2017-10-20,2.361024992232348
2017-10-21,2.361024992232348
2017-10-22,2.361024992232348
2017-10-23,2.3570031086925955
2017-10-24,2.3538649739384985
2017-10-25,2.2989003009077815
2017-10-26,2.325212719640859
2017-10-27,2.3057044969678886
2017-10-28,2.3057044969678886
2017-10-29,2.3057044969678886
2017-10-30,2.2682449994790055
2017-10-31,2.2838757227596886
2017-11-01,2.2625892885191736
2017-11-02,2.289359555793035
2017-11-03,2.2915903582986177
2017-11-04,2.2915903582986177
2017-11-05,2.2915903582986177
2017-11-06,2.2912420532002375
2017-11-07,2.3016423648563302
2017-11-08,2.321017882666344
2017-11-09,2.287225137279452
2017-11-10,2.2930568039349555
2017-11-11,2.2930568039349555
2017-11-12,2.2930568039349555
2017-11-13,2.3095159606150992
2017-11-14,2.315751405512613
2017-11-15,2.297103927483895
2017-11-16,2.3363509125402837
2017-11-17,2.332427870379864
2017-11-18,2.332427870379864
2017-11-19,2.332427870379864
2017-11-20,2.352243487852646
2017-11-21,2.3691590367312316
2017-11-22,2.3656787173330938
2017-11-23,2.3656787173330938
2017-11-24,2.381669152307257
2017-11-25,2.381669152307257
2017-11-26,2.381669152307257
2017-11-27,2.38010933405107
2017-11-28,2.4272521919217915
2017-11-29,2.410298009337296
2017-11-30,2.440512716470893
2017-12-01,2.4522859428297465
2017-12-02,2.4522859428297465
2017-12-03,2.4522859428297465
2017-12-04,2.489438702707729
2017-12-05,2.4911997868120874
2017-12-06,2.46562302858169
2017-12-07,2.4774992830062836
2017-12-08,2.497389751000917
2017-12-09,2.497389751000917
2017-12-10,2.497389751000917
2017-12-11,2.494877900237646
2017-12-12,2.495401251511382
2017-12-13,2.5053711760670123
2017-12-14,2.497637203756746
2017-12-15,2.5142856819205015
2017-12-16,2.5142856819205015
2017-12-17,2.5142856819205015
2017-12-18,2.5675930590944844
2017-12-19,2.565821159775699
2017-12-20,2.569494328683191
2017-12-21,2.5589928682464516
2017-12-22,2.5670964500841755
2017-12-23,2.5670964500841755
2017-12-24,2.5670964500841755
2017-12-25,2.5670964500841755
2017-12-26,2.5671259392283
2017-12-27,2.5633855701039385
2017-12-28,2.5776398592479213
2017-12-29,2.5617260532970825
2017-12-30,2.5617260532970825
2017-12-31,2.5617260532970825
2018-01-01,2.5617260532970825
2018-01-02,2.571346320501189
2018-01-03,2.588422427074407
2018-01-04,2.6303568832370567
2018-01-05,2.6448738309323243
2018-01-06,2.6448738309323243
2018-01-07,2.6448738309323243
2018-01-08,2.6660860062652887
2018-01-09,2.6701514321320845
2018-01-10,2.642202253946743
2018-01-11,2.6718386713322797
2018-01-12,2.6898954781379594
2018-01-13,2.6898954781379594
2018-01-14,2.6898954781379594
2018-01-15,2.6898954781379594
2018-01-16,2.6626082038792678
2018-01-17,2.6954512308082426
2018-01-18,2.697853064762143
2018-01-19,2.758929381461888
2018-01-20,2.758929381461888
2018-01-21,2.758929381461888
2018-01-22,2.786008386898984
2018-01-23,2.786422706974081
2018-01-24,2.7706989375696685
2018-01-25,2.774260088449299
2018-01-26,2.7841627785908662
2018-01-27,2.7841627785908662
2018-01-28,2.7841627785908662
2018-01-29,2.7604148382738245
2018-01-30,2.7301918745405676
2018-01-31,2.7360084347665588
2018-02-01,2.7475930075909645
2018-02-02,2.6709616500389615
2018-02-03,2.6709616500389615
2018-02-04,2.6709616500389615
2018-02-05,2.5515980763948987
2018-02-06,2.622803392741541
2018-02-07,2.6294793279490665
2018-02-08,2.5055045753455154
2018-02-09,2.5493430416558107
2018-02-10,2.5493430416558107
2018-02-11,2.5493430416558107
2018-02-12,2.611727173423406
2018-02-13,2.6293302828364076
2018-02-14,2.6812115431417203
2018-02-15,2.7274442104836627
2018-02-16,2.7316800489599307
2018-02-17,2.7316800489599307
2018-02-18,2.7316800489599307
2018-02-19,2.7316800489599307
2018-02-20,2.7325810028765014
2018-02-21,2.704601796849291
2018-02-22,2.683201254098423
2018-02-23,2.7405576717651456
2018-02-24,2.7405576717651456
2018-02-25,2.7405576717651456
2018-02-26,2.76228861029846
2018-02-27,2.688944793311623
2018-02-28,2.6661428026389564
2018-03-01,2.6296893437186744
2018-03-02,2.6579532703321087
2018-03-03,2.6579532703321087
2018-03-04,2.6579532703321087
2018-03-05,2.7055928537104337
2018-03-06,2.721943551971915
2018-03-07,2.7285249357949417
2018-03-08,2.745686686703332
2018-03-09,2.801828773148187
2018-03-10,2.801828773148187
2018-03-11,2.801828773148187
2018-03-12,2.8109117665559302
2018-03-13,2.7988458535144463
2018-03-14,2.7834516872512087
2018-03-15,2.769571854087072
2018-03-16,2.777282610773429
2018-03-17,2.777282610773429
2018-03-18,2.777282610773429
2018-03-19,2.7331276001847598
2018-03-20,2.7493920949703017
2018-03-21,2.728376460191355
2018-03-22,2.651424796439694
2018-03-23,2.6151994038653297
2018-03-24,2.6151994038653297
2018-03-25,2.6151994038653297
2018-03-26,2.6994959421333986
2018-03-27,2.641697496294351
2018-03-28,2.6331766433685524
2018-03-29,2.704951538830123
2018-03-30,2.704951538830123
2018-03-31,2.704951538830123
2018-04-01,2.704951538830123
2018-04-02,2.597393043932454
2018-04-03,2.6377451742814584
2018-04-04,2.683960464633588
2018-04-05,2.7034137365478297
2018-04-06,2.65419859473047
2018-04-07,2.65419859473047
2018-04-08,2.65419859473047
2018-04-09,2.649501047801066
2018-04-10,2.6987570520223496
2018-04-11,2.699743306758601
2018-04-12,2.7087306404053137
2018-04-13,2.6876490811882157
2018-04-14,2.6876490811882157
2018-04-15,2.6876490811882157
2018-04-16,2.736322601435858
2018-04-17,2.7760746303712454
2018-04-18,2.7967716816873183
2018-04-19,2.7494414806160794
2018-04-20,2.7139028660558644
2018-04-21,2.7139028660558644
