datetime,US_Trading_factortest
2012-05-24,0.46731319647497904
2012-05-25,0.47587725851312856
2012-05-26,0.47587725851312856
2012-05-27,0.47587725851312856
2012-05-28,0.47587725851312856
2012-05-29,0.488411499093526
2012-05-30,0.4618411938111213
2012-05-31,0.4510793800293593
2012-06-01,0.4337391396598238
2012-06-02,0.4337391396598238
2012-06-03,0.4337391396598238
2012-06-04,0.43848035031201293
2012-06-05,0.45212290677741596
2012-06-06,0.4971805269879641
2012-06-07,0.470587051956606
2012-06-08,0.4800904530630763
2012-06-09,0.4800904530630763
2012-06-10,0.4800904530630763
2012-06-11,0.45475584541303826
2012-06-12,0.4736644777655701
2012-06-13,0.4645364951252957
2012-06-14,0.4786919223562818
2012-06-15,0.4846483235865291
2012-06-16,0.4846483235865291
2012-06-17,0.4846483235865291
2012-06-18,0.49713243049654565
2012-06-19,0.5073211833586349
2012-06-20,0.5062651155199931
2012-06-21,0.46042760453918574
2012-06-22,0.4741927810285116
2012-06-23,0.4741927810285116
2012-06-24,0.4741927810285116
2012-06-25,0.4530998344300472
2012-06-26,0.460305825013118
2012-06-27,0.4730436550792678
2012-06-28,0.4617961991150594
2012-06-29,0.5096812444731247
2012-06-30,0.5096812444731247
2012-07-01,0.5096812444731247
2012-07-02,0.5222265257309591
2012-07-03,0.546886068080852
2012-07-04,0.546886068080852
2012-07-05,0.5365601735014458
2012-07-06,0.5187798924236173
2012-07-07,0.5187798924236173
2012-07-08,0.5187798924236173
2012-07-09,0.532559444405625
2012-07-10,0.47858480405323944
2012-07-11,0.47496698988667485
2012-07-12,0.482570406156265
2012-07-13,0.4989382462974643
2012-07-14,0.4989382462974643
2012-07-15,0.4989382462974643
2012-07-16,0.5054430800207215
2012-07-17,0.5117945554936465
2012-07-18,0.506180601214478
2012-07-19,0.4930175439327402
2012-07-20,0.4715640581105369
2012-07-21,0.4715640581105369
2012-07-22,0.4715640581105369
2012-07-23,0.4556138872992652
2012-07-24,0.44634797567094675
2012-07-25,0.44813020486187916
2012-07-26,0.4698038510906233
2012-07-27,0.4793693786802826
2012-07-28,0.4793693786802826
2012-07-29,0.4793693786802826
2012-07-30,0.47565826879437556
2012-07-31,0.4553964731509197
2012-08-01,0.4350794282264623
2012-08-02,0.4499044937016803
2012-08-03,0.4621318007030859
2012-08-04,0.4621318007030859
2012-08-05,0.4621318007030859
2012-08-06,0.48255672531481775
2012-08-07,0.49756044068953775
2012-08-08,0.49256392771826896
2012-08-09,0.5122991993178694
2012-08-10,0.5161583472551561
2012-08-11,0.5161583472551561
2012-08-12,0.5161583472551561
2012-08-13,0.5102449328718255
2012-08-14,0.5025716606676012
2012-08-15,0.5090432797334306
2012-08-16,0.5229257417377313
2012-08-17,0.5370671149166628
2012-08-18,0.5370671149166628
2012-08-19,0.5370671149166628
2012-08-20,0.5300156199006794
2012-08-21,0.5337258066010857
2012-08-22,0.5416297195846993
2012-08-23,0.5381347053553007
2012-08-24,0.5431009428094982
2012-08-25,0.5431009428094982
2012-08-26,0.5431009428094982
2012-08-27,0.5416392323123429
2012-08-28,0.5375182437565085
2012-08-29,0.5425474341925218
2012-08-30,0.5355726550289592
2012-08-31,0.5607709499037961
2012-09-01,0.5607709499037961
2012-09-02,0.5607709499037961
2012-09-03,0.5607709499037961
2012-09-04,0.5818483185218932
2012-09-05,0.5887922449235157
2012-09-06,0.6206833558287701
2012-09-07,0.6340643784625792
2012-09-08,0.6340643784625792
2012-09-09,0.6340643784625792
2012-09-10,0.617625155388486
2012-09-11,0.6367583616311108
2012-09-12,0.6357777602843562
2012-09-13,0.658959071194716
2012-09-14,0.6780820229004454
2012-09-15,0.6780820229004454
2012-09-16,0.6780820229004454
2012-09-17,0.6915429963457354
2012-09-18,0.7049381192433135
2012-09-19,0.6386374703330309
2012-09-20,0.6467129202044075
2012-09-21,0.6666246064516557
2012-09-22,0.6666246064516557
2012-09-23,0.6666246064516557
2012-09-24,0.615156261711747
2012-09-25,0.5954951745313912
2012-09-26,0.5818881154930522
2012-09-27,0.6044475455148852
2012-09-28,0.6043994903221792
2012-09-29,0.6043994903221792
2012-09-30,0.6043994903221792
2012-10-01,0.6164527259316528
2012-10-02,0.6268646196652994
2012-10-03,0.6287586029265848
2012-10-04,0.6423184321167799
2012-10-05,0.6386135604972718
2012-10-06,0.6386135604972718
2012-10-07,0.6386135604972718
2012-10-08,0.634928264395568
2012-10-09,0.6090803233228621
2012-10-10,0.6085667483599577
2012-10-11,0.6111982900350683
2012-10-12,0.6062355855297643
2012-10-13,0.6062355855297643
2012-10-14,0.6062355855297643
2012-10-15,0.612661112007115
2012-10-16,0.6244634718768909
2012-10-17,0.6472900979372822
2012-10-18,0.6369004850452196
2012-10-19,0.6171970873432067
2012-10-20,0.6171970873432067
2012-10-21,0.6171970873432067
2012-10-22,0.6230047937428176
2012-10-23,0.6017381425861772
2012-10-24,0.5891095982939165
2012-10-25,0.5949343998604915
2012-10-26,0.5915438750422781
2012-10-27,0.5915438750422781
2012-10-28,0.5915438750422781
2012-10-29,0.5915438750422781
2012-10-30,0.5915438750422781
2012-10-31,0.6160454336494194
2012-11-01,0.6361935283558138
2012-11-02,0.6103867022795313
2012-11-03,0.6103867022795313
2012-11-04,0.6103867022795313
2012-11-05,0.6181728743803008
2012-11-06,0.6309164382354033
2012-11-07,0.5984698951871223
2012-11-08,0.6046155725262223
2012-11-09,0.6063000524278717
2012-11-10,0.6063000524278717
2012-11-11,0.6063000524278717
2012-11-12,0.6080180947194891
2012-11-13,0.5950066220572192
2012-11-14,0.5528174444901672
2012-11-15,0.5486100891321364
2012-11-16,0.5735170861683168
2012-11-17,0.5735170861683168
2012-11-18,0.5735170861683168
2012-11-19,0.6083466752901305
2012-11-20,0.6045408307229663
2012-11-21,0.6053044788191251
2012-11-22,0.6053044788191251
2012-11-23,0.6185148282152864
2012-11-24,0.6185148282152864
2012-11-25,0.6185148282152864
2012-11-26,0.6246638611419131
2012-11-27,0.6230377155986713
2012-11-28,0.6298985385719713
2012-11-29,0.6424366035727078
2012-11-30,0.6450714382846723
2012-12-01,0.6450714382846723
2012-12-02,0.6450714382846723
2012-12-03,0.6371894902416138
2012-12-04,0.6261602601634986
2012-12-05,0.6080113777513547
2012-12-06,0.6029248349681187
2012-12-07,0.6039546897377437
2012-12-08,0.6039546897377437
2012-12-09,0.6039546897377437
2012-12-10,0.6160666359127258
2012-12-11,0.6160374989073305
2012-12-12,0.6111202445111779
2012-12-13,0.6015595636691504
2012-12-14,0.6055548564908451
2012-12-15,0.6055548564908451
2012-12-16,0.6055548564908451
2012-12-17,0.6122132255641652
2012-12-18,0.6203167019141818
2012-12-19,0.6163403732224961
2012-12-20,0.6196698774940006
2012-12-21,0.6084785715129408
2012-12-22,0.6084785715129408
2012-12-23,0.6084785715129408
2012-12-24,0.6070816141189295
2012-12-25,0.6070816141189295
2012-12-26,0.6023648347178936
2012-12-27,0.599914747916771
2012-12-28,0.5891948367807573
2012-12-29,0.5891948367807573
2012-12-30,0.5891948367807573
2012-12-31,0.613702554306303
2013-01-01,0.613702554306303
2013-01-02,0.637710808726897
2013-01-03,0.6430882638397186
2013-01-04,0.6608162132980142
2013-01-05,0.6608162132980142
2013-01-06,0.6608162132980142
2013-01-07,0.6608288066918635
2013-01-08,0.6576552112435183
2013-01-09,0.6627862665002602
2013-01-10,0.6711620138837424
2013-01-11,0.668555903118605
2013-01-12,0.668555903118605
2013-01-13,0.668555903118605
2013-01-14,0.6698967219326968
2013-01-15,0.6856128226519729
2013-01-16,0.6728405689993382
2013-01-17,0.6856818924607626
2013-01-18,0.6910127756582078
2013-01-19,0.6910127756582078
2013-01-20,0.6910127756582078
2013-01-21,0.6910127756582078
2013-01-22,0.7010185511769333
2013-01-23,0.691954726991904
2013-01-24,0.6907782583350672
2013-01-25,0.6934117405255835
2013-01-26,0.6934117405255835
2013-01-27,0.6934117405255835
2013-01-28,0.689364273368243
2013-01-29,0.6960560226893788
2013-01-30,0.6837090147317322
2013-01-31,0.6846481224293925
2013-02-01,0.7001088931964128
2013-02-02,0.7001088931964128
2013-02-03,0.7001088931964128
2013-02-04,0.6864756670351315
2013-02-05,0.6983851444239382
2013-02-06,0.6898143550979448
2013-02-07,0.6826176940489603
2013-02-08,0.6746986960159462
2013-02-09,0.6746986960159462
2013-02-10,0.6746986960159462
2013-02-11,0.672768030524268
2013-02-12,0.6853300790548125
2013-02-13,0.6887107333153235
2013-02-14,0.6892936047490836
2013-02-15,0.690410628957377
2013-02-16,0.690410628957377
2013-02-17,0.690410628957377
2013-02-18,0.690410628957377
2013-02-19,0.7094482083581588
2013-02-20,0.6820093229547073
2013-02-21,0.6698390269621872
2013-02-22,0.6804937812746503
2013-02-23,0.6804937812746503
2013-02-24,0.6804937812746503
2013-02-25,0.668618964203272
2013-02-26,0.6868772831309282
2013-02-27,0.7063311046376297
2013-02-28,0.7064877579747568
2013-03-01,0.7115081456098526
2013-03-02,0.7115081456098526
2013-03-03,0.7115081456098526
2013-03-04,0.7033921108641785
2013-03-05,0.7071181633376065
2013-03-06,0.7075827918975295
2013-03-07,0.7172931747102127
2013-03-08,0.721408514612147
2013-03-09,0.721408514612147
2013-03-10,0.721408514612147
2013-03-11,0.7251567037964091
2013-03-12,0.7298591910526115
2013-03-13,0.7327780606032956
2013-03-14,0.7458071547543224
2013-03-15,0.7473312456126986
2013-03-16,0.7473312456126986
2013-03-17,0.7473312456126986
2013-03-18,0.7424764129512793
2013-03-19,0.7402544921035776
2013-03-20,0.7548248440093825
2013-03-21,0.7567867361149423
2013-03-22,0.7519779988463593
2013-03-23,0.7519779988463593
2013-03-24,0.7519779988463593
2013-03-25,0.7492941555566832
2013-03-26,0.7567784819103014
2013-03-27,0.7688685269460849
2013-03-28,0.7721988706520047
2013-03-29,0.7721988706520047
2013-03-30,0.7721988706520047
2013-03-31,0.7721988706520047
2013-04-01,0.7540851441220338
2013-04-02,0.7492149678273465
2013-04-03,0.7146940515611531
2013-04-04,0.7296796630926508
2013-04-05,0.7267531212551228
2013-04-06,0.7267531212551228
2013-04-07,0.7267531212551228
2013-04-08,0.7434592779465725
2013-04-09,0.7554546856902427
2013-04-10,0.7741873165804916
2013-04-11,0.7795920668732392
2013-04-12,0.7686730668511395
2013-04-13,0.7686730668511395
2013-04-14,0.7686730668511395
2013-04-15,0.7089443445691908
2013-04-16,0.7322137199481942
2013-04-17,0.6974629912661301
2013-04-18,0.7015504920227447
2013-04-19,0.7175724768867364
2013-04-20,0.7175724768867364
2013-04-21,0.7175724768867364
2013-04-22,0.7273109687012591
2013-04-23,0.7448390441397468
2013-04-24,0.7588488259544115
2013-04-25,0.7644610064742683
2013-04-26,0.7352994082706377
2013-04-27,0.7352994082706377
2013-04-28,0.7352994082706377
2013-04-29,0.7503953610009324
2013-04-30,0.7575989705606101
2013-05-01,0.7230413144561054
2013-05-02,0.738061049334618
2013-05-03,0.7527692463968847
2013-05-04,0.7527692463968847
2013-05-05,0.7527692463968847
2013-05-06,0.7520588144160802
2013-05-07,0.7542610127422515
2013-05-08,0.7629764352668797
2013-05-09,0.7470054282452387
2013-05-10,0.7540933953761173
2013-05-11,0.7540933953761173
2013-05-12,0.7540933953761173
2013-05-13,0.7366218173156021
2013-05-14,0.7566960725938112
2013-05-15,0.7574424865869049
2013-05-16,0.7672103055620494
2013-05-17,0.7733767385590895
2013-05-18,0.7733767385590895
2013-05-19,0.7733767385590895
2013-05-20,0.7805796308385045
2013-05-21,0.7831942600944957
2013-05-22,0.7642479219666769
2013-05-23,0.7602121589418487
2013-05-24,0.7608465961228947
2013-05-25,0.7608465961228947
2013-05-26,0.7608465961228947
2013-05-27,0.7608465961228947
2013-05-28,0.7661694323322648
2013-05-29,0.7490837317705521
2013-05-30,0.7439379880205939
2013-05-31,0.7147147662354714
2013-06-01,0.7147147662354714
2013-06-02,0.7147147662354714
2013-06-03,0.7269440134127507
2013-06-04,0.7353146642838329
2013-06-05,0.711339288799455
2013-06-06,0.7412320414542395
2013-06-07,0.7359757464003047
2013-06-08,0.7359757464003047
2013-06-09,0.7359757464003047
2013-06-10,0.7292196410908975
2013-06-11,0.6962157637374462
2013-06-12,0.673105268394792
2013-06-13,0.7063150966758047
2013-06-14,0.7029710660256216
2013-06-15,0.7029710660256216
2013-06-16,0.7029710660256216
2013-06-17,0.7151000320130523
2013-06-18,0.7240602481804097
2013-06-19,0.6889862727499843
2013-06-20,0.6308006461440276
2013-06-21,0.6343379366457709
2013-06-22,0.6343379366457709
2013-06-23,0.6343379366457709
2013-06-24,0.6104348434156848
2013-06-25,0.634354868336247
2013-06-26,0.6417268693571994
2013-06-27,0.673915811780742
2013-06-28,0.6885835743167685
2013-06-29,0.6885835743167685
2013-06-30,0.6885835743167685
2013-07-01,0.6935385948022696
2013-07-02,0.6798786938342525
2013-07-03,0.6746332855468289
2013-07-04,0.6746332855468289
2013-07-05,0.6636780424666038
2013-07-06,0.6636780424666038
2013-07-07,0.6636780424666038
2013-07-08,0.6845015608891087
2013-07-09,0.6888562419628164
2013-07-10,0.6768318017468828
2013-07-11,0.7283585649392363
2013-07-12,0.7345029546073623
2013-07-13,0.7345029546073623
2013-07-14,0.7345029546073623
2013-07-15,0.7441020793084516
2013-07-16,0.7354344621063236
2013-07-17,0.735343609443053
2013-07-18,0.7322112455821279
2013-07-19,0.759439317816589
2013-07-20,0.759439317816589
2013-07-21,0.759439317816589
2013-07-22,0.7678571418812421
2013-07-23,0.7769405385851786
2013-07-24,0.7469487422326806
2013-07-25,0.7717478428762798
2013-07-26,0.7888015160557829
2013-07-27,0.7888015160557829
2013-07-28,0.7888015160557829
2013-07-29,0.7611574356478918
2013-07-30,0.7657981628701895
2013-07-31,0.7641215610167764
2013-08-01,0.7754415681386646
2013-08-02,0.7792041763428137
2013-08-03,0.7792041763428137
2013-08-04,0.7792041763428137
2013-08-05,0.7792186109316306
2013-08-06,0.7558309492002169
2013-08-07,0.7422111520606323
2013-08-08,0.7824863579533812
2013-08-09,0.7819424849695489
2013-08-10,0.7819424849695489
2013-08-11,0.7819424849695489
2013-08-12,0.7921666936888938
2013-08-13,0.7894417198951242
2013-08-14,0.7993180350295415
2013-08-15,0.7889822938871818
2013-08-16,0.7813257286960844
2013-08-17,0.7813257286960844
2013-08-18,0.7813257286960844
2013-08-19,0.7617658692151221
2013-08-20,0.7909265860712431
2013-08-21,0.7730445048958108
2013-08-22,0.7901556287382303
2013-08-23,0.777990439533583
2013-08-24,0.777990439533583
2013-08-25,0.777990439533583
2013-08-26,0.7844163038960952
2013-08-27,0.7407968140657311
2013-08-28,0.7339691999647873
2013-08-29,0.7455378594578814
2013-08-30,0.7323848822703032
2013-08-31,0.7323848822703032
2013-09-01,0.7323848822703032
2013-09-02,0.7323848822703032
2013-09-03,0.747930359414879
2013-09-04,0.7457307367356942
2013-09-05,0.7536609536152805
2013-09-06,0.7669048687592579
2013-09-07,0.7669048687592579
2013-09-08,0.7669048687592579
2013-09-09,0.7880503914398862
2013-09-10,0.7810129449947005
2013-09-11,0.7920281161979434
2013-09-12,0.8008176628451933
2013-09-13,0.8094185984484095
2013-09-14,0.8094185984484095
2013-09-15,0.8094185984484095
2013-09-16,0.8195216572651822
2013-09-17,0.8382771997413161
2013-09-18,0.9069145090674422
2013-09-19,0.9199456788984026
2013-09-20,0.8844970002849302
2013-09-21,0.8844970002849302
2013-09-22,0.8844970002849302
2013-09-23,0.859556564375143
2013-09-24,0.8705460003851615
2013-09-25,0.8829715179281528
2013-09-26,0.8825651512341495
2013-09-27,0.8809526972735253
2013-09-28,0.8809526972735253
2013-09-29,0.8809526972735253
2013-09-30,0.8623258157632678
2013-10-01,0.8755622597446708
2013-10-02,0.8630352079928598
2013-10-03,0.8497451633990436
2013-10-04,0.8587791106498299
2013-10-05,0.8587791106498299
2013-10-06,0.8587791106498299
2013-10-07,0.8454647136678075
2013-10-08,0.8112294094859902
2013-10-09,0.8192366966116085
2013-10-10,0.8624869267170097
2013-10-11,0.8714961989738295
2013-10-12,0.8714961989738295
2013-10-13,0.8714961989738295
2013-10-14,0.8799199834540712
2013-10-15,0.872180740402652
2013-10-16,0.8814611398719123
2013-10-17,0.916183234888388
2013-10-18,0.9271843352759315
2013-10-19,0.9271843352759315
2013-10-20,0.9271843352759315
2013-10-21,0.9274237816662128
2013-10-22,0.9473799025304808
2013-10-23,0.9338916941309439
2013-10-24,0.9519387236178267
2013-10-25,0.9480523342514287
2013-10-26,0.9480523342514287
2013-10-27,0.9480523342514287
2013-10-28,0.9505359607344268
2013-10-29,0.9280909628446044
2013-10-30,0.9235745669194548
2013-10-31,0.9073888607816523
2013-11-01,0.9223183838386555
2013-11-02,0.9223183838386555
2013-11-03,0.9223183838386555
2013-11-04,0.9266298204905059
2013-11-05,0.9048959311988838
2013-11-06,0.914640803115693
2013-11-07,0.8720926770720849
2013-11-08,0.8854116313379978
2013-11-09,0.8854116313379978
2013-11-10,0.8854116313379978
2013-11-11,0.8897363905414604
2013-11-12,0.8878044695166729
2013-11-13,0.917619379754032
2013-11-14,0.942423577475203
2013-11-15,0.939852810141727
2013-11-16,0.939852810141727
2013-11-17,0.939852810141727
2013-11-18,0.93073302873934
2013-11-19,0.9013094148224992
2013-11-20,0.8920843255118391
2013-11-21,0.9111029129053154
2013-11-22,0.9072709897702829
2013-11-23,0.9072709897702829
2013-11-24,0.9072709897702829
2013-11-25,0.9137791677528817
2013-11-26,0.9094307496019676
2013-11-27,0.9191383507546482
2013-11-28,0.9191383507546482
2013-11-29,0.9260937359079093
2013-11-30,0.9260937359079093
2013-12-01,0.9260937359079093
2013-12-02,0.9013663177799582
2013-12-03,0.8936205187833082
2013-12-04,0.9029268683405935
2013-12-05,0.8911022917007905
2013-12-06,0.9039835274076886
2013-12-07,0.9039835274076886
2013-12-08,0.9039835274076886
2013-12-09,0.9192046967127716
2013-12-10,0.9176573868359323
2013-12-11,0.9258880102358145
2013-12-12,0.9153314644261525
2013-12-13,0.924432277597006
2013-12-14,0.924432277597006
2013-12-15,0.924432277597006
2013-12-16,0.9380875091620438
2013-12-17,0.9528201270479599
2013-12-18,0.9738033095086365
2013-12-19,0.9754508403743556
2013-12-20,1.0046844610119217
2013-12-21,1.0046844610119217
2013-12-22,1.0046844610119217
2013-12-23,1.029231452626831
2013-12-24,1.0360089529983112
2013-12-25,1.0360089529983112
2013-12-26,1.0470299442401862
2013-12-27,1.0397300172240573
2013-12-28,1.0397300172240573
2013-12-29,1.0397300172240573
2013-12-30,1.034742746963178
2013-12-31,1.0424513240683786
2014-01-01,1.0424513240683786
2014-01-02,1.039808053322394
2014-01-03,1.0499311522154922
2014-01-04,1.0499311522154922
2014-01-05,1.0499311522154922
2014-01-06,1.0704736519610973
2014-01-07,1.088766953072795
2014-01-08,1.0798098407331462
2014-01-09,1.0923869511941895
2014-01-10,1.1071959100028899
2014-01-11,1.1071959100028899
2014-01-12,1.1071959100028899
2014-01-13,1.0833930900015618
2014-01-14,1.093901649708687
2014-01-15,1.1129749182386628
2014-01-16,1.1218634013467499
2014-01-17,1.1197556713216508
2014-01-18,1.1197556713216508
2014-01-19,1.1197556713216508
2014-01-20,1.1197556713216508
2014-01-21,1.1323404855286268
2014-01-22,1.12896449624479
2014-01-23,1.1236387778562698
2014-01-24,1.0802274307913873
2014-01-25,1.0802274307913873
2014-01-26,1.0802274307913873
2014-01-27,1.064781419544667
2014-01-28,1.0892303069281812
2014-01-29,1.07117793046733
2014-01-30,1.1179426634481904
2014-01-31,1.1165648747026995
2014-02-01,1.1165648747026995
2014-02-02,1.1165648747026995
2014-02-03,1.0650986838538827
2014-02-04,1.0859542809733722
2014-02-05,1.0852032560632527
2014-02-06,1.0654201038830133
2014-02-07,1.1138588333646404
2014-02-08,1.1138588333646404
2014-02-09,1.1138588333646404
2014-02-10,1.1253102652547584
2014-02-11,1.1464576273940095
2014-02-12,1.1429874721658324
2014-02-13,1.1658097881059688
2014-02-14,1.1602737481476884
2014-02-15,1.1602737481476884
2014-02-16,1.1602737481476884
2014-02-17,1.1602737481476884
2014-02-18,1.1984246693302398
2014-02-19,1.168793229441456
2014-02-20,1.1736924967841245
2014-02-21,1.154443360452758
2014-02-22,1.154443360452758
2014-02-23,1.154443360452758
2014-02-24,1.1508563058808097
2014-02-25,1.1462868715789432
2014-02-26,1.1733846704486495
2014-02-27,1.1787465453933237
2014-02-28,1.1720808185513953
2014-03-01,1.1720808185513953
2014-03-02,1.1720808185513953
2014-03-03,1.1460778440641235
2014-03-04,1.1857440505021821
2014-03-05,1.19531983011588
2014-03-06,1.1844698233861397
2014-03-07,1.1671534059711668
2014-03-08,1.1671534059711668
2014-03-09,1.1671534059711668
2014-03-10,1.1538063738771145
2014-03-11,1.1285404332813354
2014-03-12,1.1519895882264604
2014-03-13,1.1267829598599821
2014-03-14,1.1428993280663629
2014-03-15,1.1428993280663629
2014-03-16,1.1428993280663629
2014-03-17,1.1392134681935486
2014-03-18,1.156098870663548
2014-03-19,1.1235961229098446
2014-03-20,1.1152142931776674
2014-03-21,1.12770299813827
2014-03-22,1.12770299813827
2014-03-23,1.12770299813827
2014-03-24,1.0880404228125533
2014-03-25,1.0940021239450712
2014-03-26,1.0671169950238109
2014-03-27,1.057424175389297
2014-03-28,1.067853497087773
2014-03-29,1.067853497087773
2014-03-30,1.067853497087773
2014-03-31,1.090675634420736
2014-04-01,1.1056623183948822
2014-04-02,1.1141808311349717
2014-04-03,1.0973921276614202
2014-04-04,1.0756392017356928
2014-04-05,1.0756392017356928
2014-04-06,1.0756392017356928
2014-04-07,1.0586150609397067
2014-04-08,1.085609000649952
2014-04-09,1.1059973738135724
2014-04-10,1.057668492231815
2014-04-11,1.039318883758805
2014-04-12,1.039318883758805
2014-04-13,1.039318883758805
2014-04-14,1.0478285399161673
2014-04-15,1.0583225579998294
2014-04-16,1.0797004334176714
2014-04-17,1.0692230936421567
2014-04-18,1.0692230936421567
2014-04-19,1.0692230936421567
2014-04-20,1.0692230936421567
2014-04-21,1.0745095001224558
2014-04-22,1.0938384111475243
2014-04-23,1.093163284554096
2014-04-24,1.0906865801190468
2014-04-25,1.067347166343111
2014-04-26,1.067347166343111
2014-04-27,1.067347166343111
2014-04-28,1.083434927102188
2014-04-29,1.0836945089504368
2014-04-30,1.0803970143279953
2014-05-01,1.0867306349730925
2014-05-02,1.089749609091228
2014-05-03,1.089749609091228
2014-05-04,1.089749609091228
2014-05-05,1.0953098823677343
2014-05-06,1.0702609742336446
2014-05-07,1.0713246593036265
2014-05-08,1.0675661937929433
2014-05-09,1.0762368819733905
2014-05-10,1.0762368819733905
2014-05-11,1.0762368819733905
2014-05-12,1.105510113890582
2014-05-13,1.097584736400997
2014-05-14,1.1015007683018245
2014-05-15,1.0956154685586967
2014-05-16,1.094140606125947
2014-05-17,1.094140606125947
2014-05-18,1.094140606125947
2014-05-19,1.1090520984303458
2014-05-20,1.1011374789845783
2014-05-21,1.1001240127898684
2014-05-22,1.1145828744662003
2014-05-23,1.1233659827136604
2014-05-24,1.1233659827136604
2014-05-25,1.1233659827136604
2014-05-26,1.1233659827136604
2014-05-27,1.1171123627588697
2014-05-28,1.1079285280178568
2014-05-29,1.1123025250921854
2014-05-30,1.106080568731695
2014-05-31,1.106080568731695
2014-06-01,1.106080568731695
2014-06-02,1.09950340553207
2014-06-03,1.0965477467829121
2014-06-04,1.1054245006883519
2014-06-05,1.1356107493092011
2014-06-06,1.1471222964836985
2014-06-07,1.1471222964836985
2014-06-08,1.1471222964836985
2014-06-09,1.145277296354549
2014-06-10,1.1415973586704933
2014-06-11,1.1497410977421954
2014-06-12,1.15661548636358
2014-06-13,1.1676803169889243
2014-06-14,1.1676803169889243
2014-06-15,1.1676803169889243
2014-06-16,1.1788575950208635
2014-06-17,1.1787093868880283
2014-06-18,1.1949781866316336
2014-06-19,1.2349098151071414
2014-06-20,1.2332137831052323
2014-06-21,1.2332137831052323
2014-06-22,1.2332137831052323
2014-06-23,1.244807185514213
2014-06-24,1.2257537281672333
2014-06-25,1.244372596072568
2014-06-26,1.255195021755847
2014-06-27,1.2694424463005851
2014-06-28,1.2694424463005851
2014-06-29,1.2694424463005851
2014-06-30,1.2756027192658803
2014-07-01,1.2901120688430634
2014-07-02,1.3050538207319513
2014-07-03,1.3010536809383235
2014-07-04,1.3010536809383235
2014-07-05,1.3010536809383235
2014-07-06,1.3010536809383235
2014-07-07,1.2703825091597456
2014-07-08,1.2483753340608992
2014-07-09,1.257021970517357
2014-07-10,1.243699748652972
2014-07-11,1.2602816625518973
2014-07-12,1.2602816625518973
2014-07-13,1.2602816625518973
2014-07-14,1.2545745832633162
2014-07-15,1.2365673610615158
2014-07-16,1.2413497225064338
2014-07-17,1.233283204877798
2014-07-18,1.257889316834269
2014-07-19,1.257889316834269
2014-07-20,1.257889316834269
2014-07-21,1.258365726586677
2014-07-22,1.2734592480339004
2014-07-23,1.276622583526584
2014-07-24,1.2793637657732737
2014-07-25,1.2529149796913095
2014-07-26,1.2529149796913095
2014-07-27,1.2529149796913095
2014-07-28,1.255649984629538
2014-07-29,1.2531089035794882
2014-07-30,1.249288633331409
2014-07-31,1.2119323286731025
2014-08-01,1.2088537097007097
2014-08-02,1.2088537097007097
2014-08-03,1.2088537097007097
2014-08-04,1.2143542335950173
2014-08-05,1.2229559240186294
2014-08-06,1.2444045494963643
2014-08-07,1.2536862086838139
2014-08-08,1.258172367194251
2014-08-09,1.258172367194251
2014-08-10,1.258172367194251
2014-08-11,1.3404572157681667
2014-08-12,1.3089904802556287
2014-08-13,1.342873824208668
2014-08-14,1.3433898734876246
2014-08-15,1.3518492630311028
2014-08-16,1.3518492630311028
2014-08-17,1.3518492630311028
2014-08-18,1.3637694300693233
2014-08-19,1.3600740224338028
2014-08-20,1.3468831495057523
2014-08-21,1.3376127128712807
2014-08-22,1.330479234190992
2014-08-23,1.330479234190992
2014-08-24,1.330479234190992
2014-08-25,1.326543250940246
2014-08-26,1.3320234868279428
2014-08-27,1.32833628030521
2014-08-28,1.3206277010115008
2014-08-29,1.3384915694591188
2014-08-30,1.3384915694591188
2014-08-31,1.3384915694591188
2014-09-01,1.3384915694591188
2014-09-02,1.3427118274460454
2014-09-03,1.336738758422638
2014-09-04,1.2874754837848226
2014-09-05,1.2936281512544547
2014-09-06,1.2936281512544547
2014-09-07,1.2936281512544547
2014-09-08,1.2692024279143732
2014-09-09,1.2572268209535022
2014-09-10,1.258033124262194
2014-09-11,1.2634277628742794
2014-09-12,1.2365387089553113
2014-09-13,1.2365387089553113
2014-09-14,1.2365387089553113
2014-09-15,1.214494972612623
2014-09-16,1.2363737484392656
2014-09-17,1.2154837354343266
2014-09-18,1.206357469980901
2014-09-19,1.1841419431064857
2014-09-20,1.1841419431064857
2014-09-21,1.1841419431064857
2014-09-22,1.149881758584446
2014-09-23,1.1621898255244814
2014-09-24,1.1581022375178889
2014-09-25,1.1455857040125434
2014-09-26,1.1549090467167962
2014-09-27,1.1549090467167962
2014-09-28,1.1549090467167962
2014-09-29,1.1478267778024085
2014-09-30,1.1202907971175176
2014-10-01,1.098722569125707
2014-10-02,1.1199258583855634
2014-10-03,1.123662023859492
2014-10-04,1.123662023859492
2014-10-05,1.123662023859492
2014-10-06,1.1213421504609906
2014-10-07,1.0613372074744913
2014-10-08,1.1102173493992535
2014-10-09,1.0902671900241474
2014-10-10,1.0468764897636387
2014-10-11,1.0468764897636387
2014-10-12,1.0468764897636387
2014-10-13,1.028699917174384
2014-10-14,1.0661422190434053
2014-10-15,1.0809235538608708
2014-10-16,1.09134908777814
2014-10-17,1.0847692626225172
2014-10-18,1.0847692626225172
2014-10-19,1.0847692626225172
2014-10-20,1.0860802699421757
2014-10-21,1.1126060414672523
2014-10-22,1.117007901876145
