datetime,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest
2017-12-23,0.4048449873400102,0.10568184952242055,0.11520807885367157,0.20147818850888055,0.3300212189900118,0.05152380659195388,0.10725619539790232,0.24384946560859522,0.5014575568004176,0.24621409093736712,0.45072977053973373,0.20771246523553244,0.4036950020110064,0.43322346345068397,0.14638449573129608,0.30135545909354233,0.4396032784296233,0.5308727592159801,0.5233624368385426,0.6074338534908736,0.23526088699209624,0.41952821362609405,0.4380170668292247,0.5415394290893221,1.0395300421145568,0.8813445380328226,0.3246462213852701,0.36012862271371726,0.14687204337869963,0.11573779211152191,0.32183610046663014
2017-12-24,0.4048449873400102,0.10568184952242055,0.11520807885367157,0.20147818850888055,0.3300212189900118,0.05152380659195388,0.10725619539790232,0.24384946560859522,0.5014575568004176,0.24621409093736712,0.45072977053973373,0.20771246523553244,0.4036950020110064,0.43322346345068397,0.14638449573129608,0.30135545909354233,0.4396032784296233,0.5308727592159801,0.5233624368385426,0.6074338534908736,0.23526088699209624,0.41952821362609405,0.4380170668292247,0.5415394290893221,1.0395300421145568,0.8813445380328226,0.3246462213852701,0.36012862271371726,0.14687204337869963,0.11573779211152191,0.32183610046663014
2017-12-25,0.4048449873400102,0.10568184952242055,0.11520807885367157,0.20147818850888055,0.3300212189900118,0.05152380659195388,0.10725619539790232,0.24384946560859522,0.5014575568004176,0.24621409093736712,0.45072977053973373,0.20771246523553244,0.4036950020110064,0.43322346345068397,0.14638449573129608,0.30135545909354233,0.4396032784296233,0.5308727592159801,0.5233624368385426,0.6074338534908736,0.23526088699209624,0.41952821362609405,0.4380170668292247,0.5415394290893221,1.0395300421145568,0.8813445380328226,0.3246462213852701,0.36012862271371726,0.14687204337869963,0.11573779211152191,0.32183610046663014
2017-12-26,0.4062036096675701,0.10651212822230716,0.12366650558407333,0.20004716490836993,0.3306387545578604,0.05400565459502826,0.10548223778453414,0.24693161423677457,0.5064142154794729,0.2506613640943254,0.454891071419522,0.21129094117553437,0.408089747836331,0.4377392353962859,0.14653767999548228,0.2997481263161845,0.4362577848916047,0.5239833788018979,0.5225036473276004,0.6034964838322441,0.23346660943294162,0.42548989134668624,0.43967018770900945,0.540714441493565,1.0456911388537846,0.8868778578689482,0.3196163467819584,0.35074696404164074,0.14902755710987736,0.1158146193163565,0.3220776163155501
2017-12-27,0.4103870432558807,0.1097905605912024,0.1197062354467382,0.1953205250713701,0.32545577280419447,0.04970877109772953,0.10817554919693984,0.24736714817574068,0.5075180550818634,0.25143645987297414,0.4563446456023761,0.21163747561334456,0.4097885407554889,0.43927432573611225,0.14612450037439872,0.30035221611121266,0.4376334825966146,0.5260026065990486,0.5265495708398518,0.6043218196400142,0.23362798702479326,0.42887081988870857,0.4419730526295589,0.5406462827214564,1.050308191722892,0.888833386918479,0.31678384089545397,0.34830564534840325,0.14660546955964415,0.11369042858553446,0.32537987450025607
2017-12-28,0.4165390447429982,0.11311713162317716,0.1218372192873245,0.19965121664321428,0.3310383840772708,0.05018416970244566,0.10890425601482012,0.24838046461480268,0.5091935958324674,0.25279439117679026,0.45671285038322895,0.21295837280763408,0.41109212680189855,0.4409729997903806,0.14813844899560102,0.30235566744498543,0.4400176449507056,0.525799995236085,0.531673998886748,0.6064919951911834,0.2339739387102695,0.4331466900547021,0.44665960534469806,0.5431793312238411,1.0551075288334761,0.8924476329051785,0.32024247314166243,0.3537195310605079,0.14974002441628298,0.11742687573033361,0.3294417309878148
2017-12-29,0.41088798697858864,0.10828129852019663,0.119343000298469,0.19125387487415813,0.32072697276321804,0.04547723012361593,0.10462303381685611,0.24354921528160167,0.5024747764228512,0.24855782682578398,0.4508783771975289,0.20858112700785147,0.40515265778117837,0.43569426116854193,0.1420267682848253,0.2979161923339606,0.43130490337698335,0.5198929933918695,0.5197101127217607,0.5960442214659265,0.2280873302686408,0.42719123752197086,0.43875447516586075,0.5319686802672008,1.0403625658254243,0.8774897386406149,0.31281878096011795,0.3416310312027224,0.14362829570297042,0.1121547557373812,0.3270210036196688
2017-12-30,0.41088798697858864,0.10828129852019663,0.119343000298469,0.19125387487415813,0.32072697276321804,0.04547723012361593,0.10462303381685611,0.24354921528160167,0.5024747764228512,0.24855782682578398,0.4508783771975289,0.20858112700785147,0.40515265778117837,0.43569426116854193,0.1420267682848253,0.2979161923339606,0.43130490337698335,0.5198929933918695,0.5197101127217607,0.5960442214659265,0.2280873302686408,0.42719123752197086,0.43875447516586075,0.5319686802672008,1.0403625658254243,0.8774897386406149,0.31281878096011795,0.3416310312027224,0.14362829570297042,0.1121547557373812,0.3270210036196688
2017-12-31,0.41088798697858864,0.10828129852019663,0.119343000298469,0.19125387487415813,0.32072697276321804,0.04547723012361593,0.10462303381685611,0.24354921528160167,0.5024747764228512,0.24855782682578398,0.4508783771975289,0.20858112700785147,0.40515265778117837,0.43569426116854193,0.1420267682848253,0.2979161923339606,0.43130490337698335,0.5198929933918695,0.5197101127217607,0.5960442214659265,0.2280873302686408,0.42719123752197086,0.43875447516586075,0.5319686802672008,1.0403625658254243,0.8774897386406149,0.31281878096011795,0.3416310312027224,0.14362829570297042,0.1121547557373812,0.3270210036196688
2018-01-01,0.41088798697858864,0.10828129852019663,0.119343000298469,0.19125387487415813,0.32072697276321804,0.04547723012361593,0.10462303381685611,0.24354921528160167,0.5024747764228512,0.24855782682578398,0.4508783771975289,0.20858112700785147,0.40515265778117837,0.43569426116854193,0.1420267682848253,0.2979161923339606,0.43130490337698335,0.5198929933918695,0.5197101127217607,0.5960442214659265,0.2280873302686408,0.42719123752197086,0.43875447516586075,0.5319686802672008,1.0403625658254243,0.8774897386406149,0.31281878096011795,0.3416310312027224,0.14362829570297042,0.1121547557373812,0.3270210036196688
2018-01-02,0.41518035925817665,0.10827875240703255,0.12975673317692604,0.20989533862654808,0.3435609285447676,0.05101291601977653,0.12080548281776293,0.2471490147684443,0.5062540228404921,0.24733801544528689,0.4521621597254233,0.2103386379576233,0.40654560100899495,0.43542038678510187,0.14756706990832158,0.3050274550920531,0.45725532299405613,0.5470437239781858,0.5438226668481474,0.6223037465998309,0.24057547347050257,0.4283693066737779,0.44061532272044146,0.5519110559781426,1.0654224622764676,0.8954145222138394,0.3294245190804672,0.35359228997087255,0.1653067518392859,0.1250220770280892,0.3228061125468482
2018-01-03,0.4215314795044265,0.11120465923063394,0.13423578248830137,0.21370528436656966,0.3508487212303113,0.05805694888371171,0.12437087635362953,0.25238793698847406,0.5131615011062587,0.25370781451632873,0.4586861480268585,0.21648529855304344,0.41271194061156824,0.4435028204418263,0.15835308559603,0.31819680963843666,0.4778036575304725,0.560607371877889,0.5566488156105489,0.6397799387509717,0.2481271571953485,0.4224064376200096,0.436657912081603,0.5675429880478682,1.0881862587872275,0.9150360666348205,0.33226712933346425,0.35387615456010946,0.1646794100119302,0.12728353880712295,0.3222464743361291
2018-01-04,0.4286441865706858,0.12057756117264984,0.1334907905677145,0.21036181547087862,0.34751096442316753,0.05901847115369763,0.12488893119517863,0.2638100880992298,0.5209445550674199,0.25983487309556663,0.46718269385088385,0.22224935303023563,0.4207341772145494,0.45173149106143096,0.16084870208613844,0.32549814021852885,0.4778172374131422,0.5685973478977784,0.5563934428275894,0.6429503749887451,0.2499768698668785,0.4332600442518302,0.4375604449942838,0.5740002348368836,1.097526397944788,0.9312781667953771,0.3436855800332317,0.358900924939894,0.16101344583425425,0.13633758270506302,0.3239841822032805
2018-01-05,0.43884717895987424,0.12729550020182234,0.13797655743113424,0.2120374911570706,0.35061748905813594,0.07663198389230796,0.14297548866996346,0.27243439607234543,0.5426483978947141,0.27131490757017285,0.489449829799784,0.23337224303147597,0.4423831698088516,0.47227275070649766,0.17334195764935356,0.3401122212086889,0.4879312460270946,0.5858698327531242,0.5674561621236656,0.6588150949965172,0.25701167519933854,0.4392996568794778,0.4429165065913745,0.5782690108400161,1.1107096900268636,0.9507033831224239,0.32739182361232744,0.37320934568921804,0.17052278619162675,0.13931964705005595,0.33129072223402556
2018-01-06,0.43884717895987424,0.12729550020182234,0.13797655743113424,0.2120374911570706,0.35061748905813594,0.07663198389230796,0.14297548866996346,0.27243439607234543,0.5426483978947141,0.27131490757017285,0.489449829799784,0.23337224303147597,0.4423831698088516,0.47227275070649766,0.17334195764935356,0.3401122212086889,0.4879312460270946,0.5858698327531242,0.5674561621236656,0.6588150949965172,0.25701167519933854,0.4392996568794778,0.4429165065913745,0.5782690108400161,1.1107096900268636,0.9507033831224239,0.32739182361232744,0.37320934568921804,0.17052278619162675,0.13931964705005595,0.33129072223402556
2018-01-07,0.43884717895987424,0.12729550020182234,0.13797655743113424,0.2120374911570706,0.35061748905813594,0.07663198389230796,0.14297548866996346,0.27243439607234543,0.5426483978947141,0.27131490757017285,0.489449829799784,0.23337224303147597,0.4423831698088516,0.47227275070649766,0.17334195764935356,0.3401122212086889,0.4879312460270946,0.5858698327531242,0.5674561621236656,0.6588150949965172,0.25701167519933854,0.4392996568794778,0.4429165065913745,0.5782690108400161,1.1107096900268636,0.9507033831224239,0.32739182361232744,0.37320934568921804,0.17052278619162675,0.13931964705005595,0.33129072223402556
2018-01-08,0.4429639930440772,0.12685719894659186,0.12761234781999153,0.20708093960115992,0.34381133728019386,0.08381657011104737,0.1531560617342942,0.2746703572972704,0.5421452701746223,0.2762034565186642,0.48986583990983057,0.2382649021954475,0.4423133832476982,0.47127884423256083,0.1827661857990348,0.34765162620474466,0.49375975704542574,0.5884369898086412,0.5802581742828872,0.6708167139911421,0.2585589974354989,0.438359834084201,0.4440902912256728,0.5769568310338968,1.1234511659792026,0.965202875656022,0.3277786787973547,0.3730790109685769,0.18012433355764434,0.142557453263765,0.33045157756234556
2018-01-09,0.4440913257891377,0.1256439935981839,0.1435410814928948,0.20913807240265747,0.3462533037443285,0.07842880694939458,0.1525724686963028,0.27576604760671986,0.5510100383219709,0.2768705711620276,0.4988934815246975,0.23892291446621017,0.4515260018817253,0.4798019138617946,0.17942230828159333,0.345083392624715,0.4985319049369952,0.592559493301223,0.5775523756401975,0.6687122113679238,0.2512219401255382,0.4350153228825766,0.4413999976804295,0.5795323886142181,1.126771092767663,0.9727963370429076,0.3273070676042802,0.3675436351979571,0.1849389669293915,0.14489538605371144,0.3309230524091853
2018-01-10,0.4322010261203606,0.12015089452454975,0.1349312138312122,0.20252715215938233,0.33837241264452356,0.08208785789532858,0.15062296513335682,0.2701108323510857,0.5455517915124408,0.26525166280287893,0.4931489789174963,0.22733417218770136,0.44562448441415303,0.4746242839799568,0.16768235829802625,0.3411021947785018,0.49784454703177206,0.5866219800369215,0.5626793555970686,0.6632977097747523,0.24047944478700622,0.42874965146639843,0.4372047827917016,0.5783421426275732,1.1207594265019836,0.9702046995828499,0.3316418365779845,0.36099440155361107,0.18300369112366788,0.14216714570330846,0.3280235068891373
2018-01-11,0.4447286110921638,0.12968594258550148,0.14182593000437538,0.20968465585368312,0.34651027480885577,0.09792565324670655,0.16379031724433069,0.282474288777425,0.5694722992832253,0.2788448334909208,0.5158984045574813,0.24089988458177425,0.46757315474231187,0.49534170095023855,0.1771116965415105,0.3488954925603198,0.5127747122479853,0.5914260093789663,0.5730799295568465,0.6721168152487575,0.24914385940250527,0.4430208882214206,0.4507650454511243,0.5935276079055329,1.1494728155990757,0.9997080341517715,0.3465141574101107,0.3742343424903276,0.19757705011913673,0.16368221020161222,0.3390343584853608
2018-01-12,0.45071230129476536,0.12966643108181275,0.14351492075268935,0.20887584362574008,0.34564127686731694,0.10394405281590657,0.16596742922106822,0.2927489938955743,0.5863540149036348,0.28901692539879065,0.5314503911248245,0.2503333137652197,0.48318788178011807,0.5108168284131454,0.1733539965161306,0.34285559767878104,0.5074869842967575,0.5970631113891276,0.5618687215569333,0.6659912827344066,0.2560535579615739,0.4539547473385228,0.4589710230134856,0.6066172685796187,1.1745309511729642,1.0220065095422384,0.35182436064758105,0.3779495710789895,0.212440505342119,0.1646788444557863,0.3452720925792132
2018-01-13,0.45071230129476536,0.12966643108181275,0.14351492075268935,0.20887584362574008,0.34564127686731694,0.10394405281590657,0.16596742922106822,0.2927489938955743,0.5863540149036348,0.28901692539879065,0.5314503911248245,0.2503333137652197,0.48318788178011807,0.5108168284131454,0.1733539965161306,0.34285559767878104,0.5074869842967575,0.5970631113891276,0.5618687215569333,0.6659912827344066,0.2560535579615739,0.4539547473385228,0.4589710230134856,0.6066172685796187,1.1745309511729642,1.0220065095422384,0.35182436064758105,0.3779495710789895,0.212440505342119,0.1646788444557863,0.3452720925792132
2018-01-14,0.45071230129476536,0.12966643108181275,0.14351492075268935,0.20887584362574008,0.34564127686731694,0.10394405281590657,0.16596742922106822,0.2927489938955743,0.5863540149036348,0.28901692539879065,0.5314503911248245,0.2503333137652197,0.48318788178011807,0.5108168284131454,0.1733539965161306,0.34285559767878104,0.5074869842967575,0.5970631113891276,0.5618687215569333,0.6659912827344066,0.2560535579615739,0.4539547473385228,0.4589710230134856,0.6066172685796187,1.1745309511729642,1.0220065095422384,0.35182436064758105,0.3779495710789895,0.212440505342119,0.1646788444557863,0.3452720925792132
2018-01-15,0.45071230129476536,0.12966643108181275,0.14351492075268935,0.20887584362574008,0.34564127686731694,0.10394405281590657,0.16596742922106822,0.2927489938955743,0.5863540149036348,0.28901692539879065,0.5314503911248245,0.2503333137652197,0.48318788178011807,0.5108168284131454,0.1733539965161306,0.34285559767878104,0.5074869842967575,0.5970631113891276,0.5618687215569333,0.6659912827344066,0.2560535579615739,0.4539547473385228,0.4589710230134856,0.6066172685796187,1.1745309511729642,1.0220065095422384,0.35182436064758105,0.3779495710789895,0.212440505342119,0.1646788444557863,0.3452720925792132
2018-01-16,0.43942294357204514,0.12019285365793597,0.13091570526812712,0.20330219744677347,0.3389264451855627,0.09924936925472716,0.15577861172248575,0.28568549986157543,0.5829720447960018,0.281831210665626,0.5301773520437678,0.24327984004119907,0.48137895355662796,0.508735661324065,0.16714655323390692,0.3376437283086271,0.49851390902033454,0.5851258792686749,0.5544539148891892,0.6613143294445825,0.2634748127699589,0.45182613699536334,0.45308822515446745,0.6089903828346623,1.1502381727494342,1.013718071330787,0.34367321260608086,0.37405574440852285,0.21848387235900124,0.16125870547322885,0.33989644191214374
2018-01-17,0.4508912999224739,0.13088644513191516,0.13887335799260625,0.21019193200927577,0.3477943885602126,0.10065500704827746,0.16437981874737995,0.2986112919168733,0.6103833925472442,0.299053464417383,0.5586596300589151,0.2605656775378984,0.5088416426854951,0.5369010451618894,0.1794058055939871,0.35421979795252345,0.508426329692504,0.5975955691479864,0.5625637760956916,0.6675374454211134,0.2730500510847953,0.4589509117210826,0.46205898988932903,0.6185234179579215,1.162848618115528,1.0297491199241646,0.3487827429471131,0.38720883819802276,0.23288233481594256,0.165329005401597,0.3509001141175905
2018-01-18,0.453467622201579,0.1306441478749003,0.1381679768588422,0.21300078619808782,0.3503739313698071,0.09547062637350345,0.16025259321782026,0.30052724676992315,0.5982763386360614,0.2986254557366719,0.5449926564346621,0.2596037192201208,0.4956805163615656,0.5274691359763466,0.18171818942822093,0.3558407937776975,0.5066186742900354,0.599926073307234,0.5661313121470513,0.6673012507977754,0.2751394288384901,0.45793395812983917,0.46120663695253916,0.613604974398319,1.1612242847401313,1.0212118689770104,0.34287655267659245,0.38176041980691866,0.22841556844004063,0.155266801948029,0.35171231428812577
2018-01-19,0.4617966697586482,0.13931003373701412,0.14293752749146216,0.21912109966562832,0.35812039520450956,0.1000784326723756,0.16589248709559135,0.31339541552987327,0.6149433091905863,0.3161340077820771,0.5607781472884565,0.27686760220250917,0.5108724166967136,0.5390031302346547,0.19655306074015555,0.3662714565947791,0.5147806968310684,0.6041543232482549,0.5734628059241509,0.680959462822718,0.28108026397616315,0.4749986080895763,0.480353077249559,0.6226734991923666,1.1748257665963333,1.0342064459725648,0.34932359645864497,0.3845394091630807,0.23773949610068912,0.16235313807887275,0.3715083440359126
2018-01-20,0.4617966697586482,0.13931003373701412,0.14293752749146216,0.21912109966562832,0.35812039520450956,0.1000784326723756,0.16589248709559135,0.31339541552987327,0.6149433091905863,0.3161340077820771,0.5607781472884565,0.27686760220250917,0.5108724166967136,0.5390031302346547,0.19655306074015555,0.3662714565947791,0.5147806968310684,0.6041543232482549,0.5734628059241509,0.680959462822718,0.28108026397616315,0.4749986080895763,0.480353077249559,0.6226734991923666,1.1748257665963333,1.0342064459725648,0.34932359645864497,0.3845394091630807,0.23773949610068912,0.16235313807887275,0.3715083440359126
2018-01-21,0.4617966697586482,0.13931003373701412,0.14293752749146216,0.21912109966562832,0.35812039520450956,0.1000784326723756,0.16589248709559135,0.31339541552987327,0.6149433091905863,0.3161340077820771,0.5607781472884565,0.27686760220250917,0.5108724166967136,0.5390031302346547,0.19655306074015555,0.3662714565947791,0.5147806968310684,0.6041543232482549,0.5734628059241509,0.680959462822718,0.28108026397616315,0.4749986080895763,0.480353077249559,0.6226734991923666,1.1748257665963333,1.0342064459725648,0.34932359645864497,0.3845394091630807,0.23773949610068912,0.16235313807887275,0.3715083440359126
2018-01-22,0.4655241649629329,0.14441914418373236,0.1539844769668226,0.22978195750037256,0.369671979798319,0.10550420465044197,0.1643122667884993,0.32320866095517276,0.6293907575538249,0.320701133008499,0.57419848594945,0.2811687904811586,0.5232236931137908,0.5517204693319275,0.204224859102909,0.38323411689974507,0.5334054971917401,0.6160415760386115,0.5849708029315501,0.7011464826545453,0.2818456891611234,0.4830191470117702,0.48613800613777913,0.6334875266185762,1.1994844819825228,1.0543774960731382,0.3658738212547268,0.3823712485907629,0.24897492079891248,0.18381815111323374,0.37728395027781714
2018-01-23,0.46877183477695006,0.14706290375183784,0.15318459230849557,0.23184268555801757,0.3703951664785281,0.12788526002105227,0.16100579927191272,0.32369323122802607,0.6203305737421818,0.32005268489570926,0.5655433827868852,0.2801080645895433,0.5149628221795164,0.5452489523888686,0.20996507902828632,0.3901975361427428,0.5481023061311512,0.6237109508373511,0.6025096177368288,0.7196665081111209,0.28661010361712225,0.4853051231427241,0.48990997193515406,0.6411346688085344,1.2200817570630549,1.067869921503576,0.37652237812405476,0.3860175479932506,0.24267496930882526,0.18820298067433439,0.38227095538935707
2018-01-24,0.46231434131288207,0.1437300901516112,0.1416336695782341,0.23286404184747034,0.3689077757123329,0.14484867886072617,0.17296169653637405,0.3198736492410521,0.6271237680644535,0.31206275520459603,0.5732530699501022,0.27270709542827243,0.5225133874867443,0.5507496196970361,0.19550601558433778,0.3670272210351191,0.5377159035073291,0.6251266429956879,0.5853382236712941,0.7079796272694057,0.27834275591704705,0.48574705416861663,0.48584764871773833,0.6284823860520705,1.2078477713349196,1.0617074588483209,0.3839569002907075,0.3917319955153957,0.2602551973570364,0.1863686062920109,0.3810669826744808
2018-01-25,0.46277222746765423,0.14047922788603562,0.14137949203123434,0.23246436089088407,0.36499603690228466,0.15848964389002562,0.1767712256700369,0.3203009348741541,0.6352826624343313,0.29788780561191297,0.5839485609143118,0.2587681750576005,0.5323568243817354,0.5598736031846103,0.1828136352758989,0.3737438902099075,0.5455361816388569,0.6318382636437079,0.5761205856896254,0.7106808209607942,0.2629859009777251,0.4899731402952734,0.49080315020731646,0.6304827660711765,1.2221061511481492,1.0782596389544885,0.38600821648045947,0.39010449984477447,0.26538866546989937,0.19153112140312256,0.37646003344712553
2018-01-26,0.4720037092504372,0.14776257005352322,0.15541573031745481,0.24283969998841792,0.3776997752636526,0.18810325192335697,0.20447429880960422,0.3299596178668289,0.6613396896166153,0.3058231596537637,0.6119042304276217,0.2668249457470435,0.560313215851395,0.5859113111596339,0.19129475341463031,0.3926540790119626,0.5698803365838467,0.6624585934370091,0.5950695542248061,0.7296608544018324,0.2777954951586925,0.4996574884486067,0.5095921448586673,0.6545325190725839,1.2583614197053317,1.1120374578483672,0.38973057154188373,0.4004779621222132,0.2768669277795437,0.19587943296769805,0.3933528233469108
2018-01-27,0.4720037092504372,0.14776257005352322,0.15541573031745481,0.24283969998841792,0.3776997752636526,0.18810325192335697,0.20447429880960422,0.3299596178668289,0.6613396896166153,0.3058231596537637,0.6119042304276217,0.2668249457470435,0.560313215851395,0.5859113111596339,0.19129475341463031,0.3926540790119626,0.5698803365838467,0.6624585934370091,0.5950695542248061,0.7296608544018324,0.2777954951586925,0.4996574884486067,0.5095921448586673,0.6545325190725839,1.2583614197053317,1.1120374578483672,0.38973057154188373,0.4004779621222132,0.2768669277795437,0.19587943296769805,0.3933528233469108
2018-01-28,0.4720037092504372,0.14776257005352322,0.15541573031745481,0.24283969998841792,0.3776997752636526,0.18810325192335697,0.20447429880960422,0.3299596178668289,0.6613396896166153,0.3058231596537637,0.6119042304276217,0.2668249457470435,0.560313215851395,0.5859113111596339,0.19129475341463031,0.3926540790119626,0.5698803365838467,0.6624585934370091,0.5950695542248061,0.7296608544018324,0.2777954951586925,0.4996574884486067,0.5095921448586673,0.6545325190725839,1.2583614197053317,1.1120374578483672,0.38973057154188373,0.4004779621222132,0.2768669277795437,0.19587943296769805,0.3933528233469108
2018-01-29,0.4575431138642352,0.13578252412738068,0.14912606050538812,0.23538575210538926,0.36900827298413486,0.1907854571179346,0.1990625225057887,0.32171795090626465,0.6471883501943765,0.2916716181257706,0.5979435766510419,0.252607295215141,0.546424277705629,0.5717035018320458,0.17366376422857854,0.3798457160402544,0.5514478599580646,0.64869773873106,0.5823136688331463,0.7180234059410533,0.26458227216532726,0.4904000182225856,0.504150766318278,0.6461913404033928,1.2574306066265062,1.1077997866613827,0.3696846603181074,0.3793519159590033,0.265050732661414,0.18076501364081787,0.3849761158474976
2018-01-30,0.44292130412650765,0.12688350263926518,0.13741660359994423,0.22820040452405443,0.360484514379116,0.17644165325746974,0.1909415756646098,0.3115952720076216,0.6255031372269311,0.28209344304652095,0.5764738545534906,0.24377385015402786,0.5251971593167613,0.550534365759024,0.16921776959224033,0.37317644715499587,0.5325778410015889,0.6291208051675106,0.5689135436203803,0.7052342338847883,0.2521666541131222,0.47910065522801304,0.48909265856921125,0.6231399164720133,1.2493237316054966,1.1005827773638521,0.3454588002658463,0.3693185651112294,0.24706052801040146,0.1714822209608129,0.37192587288895784
2018-01-31,0.444141055315862,0.13440991292414317,0.12980317460409507,0.21978848725224154,0.3507478670426831,0.16653701147259325,0.1937004818835577,0.3077494282793116,0.630834477711079,0.2764731560008278,0.5824388549049566,0.23850433523998804,0.530915430246367,0.5595725595214167,0.16576563627787833,0.3739960187685496,0.5219279310146532,0.6360692381285775,0.5717357922679471,0.7018540341275958,0.26076403578579144,0.46914629433733235,0.488105571012343,0.6092742963290096,1.2622911983086773,1.1151560414091364,0.3443461463737605,0.3624408140527273,0.23396340668282511,0.16685702630673283,0.3675142254700392
2018-02-01,0.4312044494842864,0.12620377020199802,0.13140187057497288,0.22021011679590052,0.35273059018545316,0.15239926734773146,0.1892074692833996,0.3115461092779441,0.64850104337308,0.2800391732749601,0.5935849217615057,0.24238130316391326,0.5410175180361589,0.5728144857335047,0.18076742458731032,0.3989535249446605,0.5332839333673651,0.6264741996282306,0.5779328768072569,0.7158324265652787,0.24788274635886065,0.47565888735715545,0.4929133724558723,0.6057931840523001,1.2409383795754714,1.1047880721799452,0.34928127887580085,0.37808834812992953,0.2246209424354899,0.1691768144652277,0.3644275866922879
2018-02-02,0.3938851091998623,0.10259287965757746,0.10939771855665348,0.21751490773957838,0.34627469121509713,0.13355021683828583,0.16023995270150704,0.2852887313421546,0.6122607059002825,0.2532017147276282,0.5552472572083371,0.2157272022443708,0.5046065216243565,0.5338130603505598,0.15598018129519065,0.3759939848104652,0.5143723705622574,0.589710997545519,0.5506883288521272,0.6725496068319905,0.22732719531284395,0.44483814039779124,0.4648507617765423,0.5924214770645295,1.2462950677005753,1.1001607092035628,0.30034235854757063,0.3381163861787082,0.18450809508339372,0.13505359251186255,0.34153572470814764
2018-02-03,0.3938851091998623,0.10259287965757746,0.10939771855665348,0.21751490773957838,0.34627469121509713,0.13355021683828583,0.16023995270150704,0.2852887313421546,0.6122607059002825,0.2532017147276282,0.5552472572083371,0.2157272022443708,0.5046065216243565,0.5338130603505598,0.15598018129519065,0.3759939848104652,0.5143723705622574,0.589710997545519,0.5506883288521272,0.6725496068319905,0.22732719531284395,0.44483814039779124,0.4648507617765423,0.5924214770645295,1.2462950677005753,1.1001607092035628,0.30034235854757063,0.3381163861787082,0.18450809508339372,0.13505359251186255,0.34153572470814764
2018-02-04,0.3938851091998623,0.10259287965757746,0.10939771855665348,0.21751490773957838,0.34627469121509713,0.13355021683828583,0.16023995270150704,0.2852887313421546,0.6122607059002825,0.2532017147276282,0.5552472572083371,0.2157272022443708,0.5046065216243565,0.5338130603505598,0.15598018129519065,0.3759939848104652,0.5143723705622574,0.589710997545519,0.5506883288521272,0.6725496068319905,0.22732719531284395,0.44483814039779124,0.4648507617765423,0.5924214770645295,1.2462950677005753,1.1001607092035628,0.30034235854757063,0.3381163861787082,0.18450809508339372,0.13505359251186255,0.34153572470814764
2018-02-05,0.3484784728330239,0.0585443528874674,0.06526497089092209,0.16872125444787933,0.29169172605536886,0.09321589739111902,0.12242987176157194,0.24183320993148483,0.5435450354850668,0.2050955796700964,0.48800138281413163,0.16907339485931772,0.4396472065690846,0.46674376534076156,0.11130661407117026,0.3277763393595958,0.4578036602674991,0.5205085773224254,0.4968611715451121,0.6037291856431053,0.17787091038356606,0.40461863683440447,0.42231251511979284,0.5299029776508426,1.1722842864262892,1.0309824781411923,0.2605948746445266,0.29472048088592406,0.14387382687771821,0.09743144078613519,0.29950890519867435
2018-02-06,0.38437090286159625,0.0827268931805416,0.08326163083925242,0.1764303005653305,0.3054220055648009,0.11347502419399524,0.14545648556195312,0.26952759636376644,0.5812642536454049,0.23521168996062047,0.5253108563982234,0.1987717962425275,0.47570754797975723,0.5042907758947957,0.13563790865638903,0.3543677225973525,0.47920669717515385,0.558393807296313,0.5275772549150315,0.6277698146202173,0.2057597226297474,0.4173592468134859,0.4355041096109651,0.5423978453377185,1.2074065149699935,1.0743148101191182,0.27441267160704186,0.3232285368569303,0.15695173873066826,0.1141979893206786,0.31039222179128934
2018-02-07,0.3717276438381787,0.07720209581736692,0.06430954956186596,0.1655358167473786,0.2916184615186488,0.10638092314382774,0.13276549094161139,0.26561964730827325,0.5871068721685082,0.2264904005734072,0.533139332564206,0.1905424150210544,0.4826500370884219,0.5138595606340031,0.11931776479220235,0.33512651722505726,0.46784629512261344,0.5380089022417474,0.50879937376532,0.6042075471677999,0.19930762374448485,0.42101930047592373,0.4332879081979808,0.5413611508281586,1.190246661638196,1.0628756765530016,0.26262623540873475,0.3031494898088549,0.15205591636354998,0.1098244561086652,0.3043751870245004
2018-02-08,0.33966938602584196,0.0444360767087677,0.027394703153435618,0.12747305583873914,0.2622107597567509,0.0623311852870283,0.0903375615312565,0.21660945617440608,0.5229408795122164,0.17557472597255908,0.4713635565283294,0.14056304227583616,0.42233861517983606,0.45132134643067845,0.07097558305025009,0.2805834607374851,0.4187009116076781,0.47320722558916395,0.45721195066283293,0.5439803874797755,0.16097487338210592,0.37754300974953026,0.38768515381125934,0.4916084710817632,1.1115456163331676,0.9800514182277933,0.22511441811937072,0.2702284905662662,0.12403663297387757,0.07550616401463195,0.2751570064020574
