datetime,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest
2017-08-05,0.08867590877163267,0.47393599798365615,-0.05371709972580352,0.07147425550966657,0.009552259723050627,0.47231598886470283,0.3732991251657116,0.2091687771652342,0.3146828693468273,0.17778380289134166,0.3603299482567992,0.11012615467541953,0.25220956358774926,0.11421827772831405,0.08774274785460734,0.20623522132373262,0.054044371018852955,0.13485340539998836,0.016510643120044355,0.047223227421546055,-0.09839951139413028
2017-08-06,0.08867590877163267,0.47393599798365615,-0.05371709972580352,0.07147425550966657,0.009552259723050627,0.47231598886470283,0.3732991251657116,0.2091687771652342,0.3146828693468273,0.17778380289134166,0.3603299482567992,0.11012615467541953,0.25220956358774926,0.11421827772831405,0.08774274785460734,0.20623522132373262,0.054044371018852955,0.13485340539998836,0.016510643120044355,0.047223227421546055,-0.09839951139413028
2017-08-07,0.0886738313355433,0.4825001591375844,-0.05332656948241443,0.07104536646986093,0.008023857763898246,0.4769482505510876,0.38002507144659914,0.21219606154356474,0.318528931703304,0.1695232426200599,0.36447647260536686,0.11242827564310498,0.2545977199819949,0.11783674046916426,0.08994457085894547,0.2007307680853898,0.05253236726305577,0.13595069412984384,0.016895395347044095,0.04651092689675651,-0.09866584488500518
2017-08-08,0.08120816208054649,0.47652918942754696,-0.05902817009260908,0.06617796463015302,0.006216666146381833,0.46540222121260966,0.37688616490318516,0.20250628896223422,0.3119194427801968,0.17090654998456367,0.35750443186469627,0.10322468038734178,0.24667409302498444,0.11080856404337158,0.08041900970275973,0.20170443692144158,0.04027810358506856,0.13529418375515445,0.013223880552168943,0.026030200895639233,-0.10880030110805583
2017-08-09,0.08021169985302157,0.4700488605083981,-0.059981330364273555,0.06345010395777195,0.0020700734470080473,0.4573952605349829,0.3825704062470354,0.1985056869549231,0.31275437170579723,0.1640713172743098,0.3578874421611584,0.09537615538483046,0.24844922757999366,0.1101020376419799,0.07636095751909289,0.19688188812011553,0.029459127792180517,0.1371180476727798,0.01039106079721197,0.02560681206247728,-0.10656142935089807
2017-08-10,0.07504021565253671,0.4608719708720532,-0.07469034723834722,0.0542630008119227,-0.010890244385848957,0.4379729068993057,0.367144990227837,0.16998138347860103,0.3017223127167501,0.1430654773149025,0.34496194367986655,0.06611605562796652,0.23528167359487773,0.10155870415141433,0.053334170872133546,0.17116051521259745,0.015586412591218402,0.12884212359478742,0.0021927268019008572,0.017445526209280304,-0.11441130750217676
2017-08-11,0.07983072408107872,0.4685518381455549,-0.06961767981231481,0.05691656800927358,-0.008342826030302786,0.4531703086060934,0.37155613840628243,0.1847278371757981,0.30758273625859145,0.14707278376357236,0.35266867256434953,0.08436879699824495,0.24317288785495705,0.1093829042210479,0.07019596311450571,0.173843085316423,0.015635196058514156,0.12633813159304674,0.003408927681688656,0.0150979328813996,-0.11730010391038903
2017-08-12,0.07983072408107872,0.4685518381455549,-0.06961767981231481,0.05691656800927358,-0.008342826030302786,0.4531703086060934,0.37155613840628243,0.1847278371757981,0.30758273625859145,0.14707278376357236,0.35266867256434953,0.08436879699824495,0.24317288785495705,0.1093829042210479,0.07019596311450571,0.173843085316423,0.015635196058514156,0.12633813159304674,0.003408927681688656,0.0150979328813996,-0.11730010391038903
2017-08-13,0.07983072408107872,0.4685518381455549,-0.06961767981231481,0.05691656800927358,-0.008342826030302786,0.4531703086060934,0.37155613840628243,0.1847278371757981,0.30758273625859145,0.14707278376357236,0.35266867256434953,0.08436879699824495,0.24317288785495705,0.1093829042210479,0.07019596311450571,0.173843085316423,0.015635196058514156,0.12633813159304674,0.003408927681688656,0.0150979328813996,-0.11730010391038903
2017-08-14,0.08543940988014365,0.48002708969105945,-0.05613855463793116,0.06605943557011207,0.0006755067003068049,0.46470581418515433,0.3753561009178521,0.20323944529857618,0.31433795312544843,0.15446648511180205,0.3594045529839569,0.10170023831311759,0.2488927961390317,0.11502807861977327,0.08696082249837112,0.19590681636680052,0.022165272414437,0.13450289985442576,0.009886556561307325,0.02130844979075852,-0.11524178359045467
2017-08-15,0.08238898559303243,0.48110889125807343,-0.057606042284888304,0.06438810905264081,-0.000496786962726592,0.4564836488636448,0.36044327221361416,0.20284785405567973,0.32049651299749904,0.15193825499907154,0.36567870048427276,0.10056882579219928,0.25397812215594584,0.12050444549409067,0.08683301392616838,0.19285862252571317,0.01990404816269664,0.1345821609024136,0.00926407759132597,0.019453051144492584,-0.11924374085731337
2017-08-16,0.08415145918703937,0.48462629223612863,-0.051598256337239246,0.07025169125161757,0.0044760513593393725,0.45323094816601817,0.37194388484605234,0.21311128788565914,0.32491448512037824,0.14371588908794508,0.3712120622566042,0.11055413133491321,0.25905367949589264,0.12463549882177993,0.09576463353103692,0.1950961263177553,0.016987711471004197,0.13516765618487492,0.011230322444162555,0.02092620146373303,-0.1183532629551648
2017-08-17,0.07191082546677396,0.4700250059021829,-0.062075407934998106,0.053025017955292686,-0.011998727558585998,0.43551298221559387,0.35045302146231805,0.19170300945542884,0.30806754749686616,0.12391855844945643,0.35297510308750635,0.08582470415862131,0.24216776129380713,0.1091775930689527,0.07429601644006545,0.17034987652976574,-0.0009488797944926519,0.11864068078266254,-0.004867843587595955,0.011717753875961634,-0.12615686713744767
2017-08-18,0.06957930896772968,0.46957376852677335,-0.060855669009766244,0.05146064933036798,-0.017046304587294614,0.4333291566050139,0.34513103936354006,0.19562574823864942,0.30384141051882496,0.13000430876921976,0.34885614730303516,0.0879231346886391,0.2388815132819817,0.10684512459682893,0.07699964571686291,0.17327101227399222,-0.004167164747572505,0.11875282195933079,-0.004046242696480129,0.010831711811821965,-0.12581412596466257
2017-08-19,0.06957930896772968,0.46957376852677335,-0.060855669009766244,0.05146064933036798,-0.017046304587294614,0.4333291566050139,0.34513103936354006,0.19562574823864942,0.30384141051882496,0.13000430876921976,0.34885614730303516,0.0879231346886391,0.2388815132819817,0.10684512459682893,0.07699964571686291,0.17327101227399222,-0.004167164747572505,0.11875282195933079,-0.004046242696480129,0.010831711811821965,-0.12581412596466257
2017-08-20,0.06957930896772968,0.46957376852677335,-0.060855669009766244,0.05146064933036798,-0.017046304587294614,0.4333291566050139,0.34513103936354006,0.19562574823864942,0.30384141051882496,0.13000430876921976,0.34885614730303516,0.0879231346886391,0.2388815132819817,0.10684512459682893,0.07699964571686291,0.17327101227399222,-0.004167164747572505,0.11875282195933079,-0.004046242696480129,0.010831711811821965,-0.12581412596466257
2017-08-21,0.07108631877389482,0.4736803590212917,-0.05987385277586943,0.05359085808565789,-0.014820722399386255,0.43380463193225216,0.350951102305338,0.20387776857052886,0.3125601837656795,0.12324949650781836,0.3580781821133099,0.09074098813525744,0.24639507610598632,0.11291216152218997,0.08140628171535691,0.17669794525230653,-0.004080156080962127,0.12240921513662983,-0.0014150084248089057,0.010102041462249245,-0.1302166946570794
2017-08-22,0.08007604911437927,0.4919777653948689,-0.050068214636145414,0.06195940451036397,-0.008641892357547643,0.4557155134571669,0.35936665480515617,0.22431296635912545,0.321890896726414,0.14023970402165098,0.3676234063017958,0.10864169494651721,0.25554760413094746,0.12098310102283016,0.09732505225381205,0.19055544923416523,0.009334611245606306,0.12852311175415476,0.004077631205978927,0.017359267994127014,-0.12085002291159674
2017-08-23,0.07542635454403723,0.48283114703334995,-0.05470860493375018,0.06103599297423146,-0.009870891332968701,0.44827777985476214,0.351143199748704,0.21831122760583832,0.31657885018672616,0.14464376999773987,0.36212997605968367,0.10515611087310539,0.2508501091236146,0.11564186648186014,0.09363517053408899,0.18899444253930797,0.006972324979354294,0.12411004242955648,0.002198855383013898,0.01752497063868974,-0.1161135978039829
2017-08-24,0.0716725804678473,0.482211324608695,-0.053175112853645956,0.06031993556496973,-0.010460388174879931,0.45609193346143395,0.33912755471612943,0.22152287526053693,0.31584969508202754,0.14366305689191883,0.36080815946036826,0.10957464563773978,0.24985076109833448,0.11354411701144973,0.09823441426403834,0.19338763570788942,0.01288483167670229,0.11652482840465717,0.001071231323809041,0.01877730595753868,-0.11736527484135839
2017-08-25,0.07780643253955444,0.4820697898095312,-0.05244818665006734,0.06318497501590326,-0.005594526016015733,0.44821810651687666,0.34335051658685134,0.22500180968394212,0.31735262411342546,0.14340125990630015,0.36541624665931094,0.11559520939773726,0.2531152761423825,0.11796127232029763,0.10449804751345515,0.1939454569316601,0.016026419103040368,0.122407771817856,0.006746766060619747,0.0269725894482038,-0.11419535087382116
2017-08-26,0.07780643253955444,0.4820697898095312,-0.05244818665006734,0.06318497501590326,-0.005594526016015733,0.44821810651687666,0.34335051658685134,0.22500180968394212,0.31735262411342546,0.14340125990630015,0.36541624665931094,0.11559520939773726,0.2531152761423825,0.11796127232029763,0.10449804751345515,0.1939454569316601,0.016026419103040368,0.122407771817856,0.006746766060619747,0.0269725894482038,-0.11419535087382116
2017-08-27,0.07780643253955444,0.4820697898095312,-0.05244818665006734,0.06318497501590326,-0.005594526016015733,0.44821810651687666,0.34335051658685134,0.22500180968394212,0.31735262411342546,0.14340125990630015,0.36541624665931094,0.11559520939773726,0.2531152761423825,0.11796127232029763,0.10449804751345515,0.1939454569316601,0.016026419103040368,0.122407771817856,0.006746766060619747,0.0269725894482038,-0.11419535087382116
2017-08-28,0.07849707287777519,0.4838290125207929,-0.05148290348812157,0.060877308543738184,-0.008315830045504513,0.453045010168863,0.34241955801670176,0.22196537723423382,0.31927488974132867,0.1390908183812638,0.36582538041835333,0.11351011000942801,0.2539904612537187,0.11821487905378514,0.10255902420488483,0.19018525742254067,0.02128830310544516,0.12141537855971696,0.006104704663117522,0.027624991943515198,-0.1162579854246909
2017-08-29,0.07758551937717417,0.48600253318251196,-0.05043379664776515,0.05833366279922125,-0.011378990751817253,0.45398063181072534,0.3421934115432579,0.22359007611844617,0.3244398171226759,0.13873771142370117,0.37108439548937144,0.1161793481625979,0.2580298194090396,0.12208816411396461,0.10460525824894495,0.18822909810548882,0.020106112564025835,0.12165979212947375,0.0037004295665605813,0.029507488268279758,-0.11566857074057812
2017-08-30,0.0826438808510761,0.49157241278634434,-0.043802828563599405,0.062493333457158906,-0.008986804414250038,0.4706315765785296,0.3450395061171301,0.24616810648920984,0.3281375295020268,0.14902452104227337,0.37591536369927536,0.13855515769277216,0.2624427259112603,0.1262464896173996,0.12320752173097516,0.1929847360667396,0.02529139064089314,0.12054465269373948,0.007258977085889962,0.03483798996666598,-0.11307463416616015
2017-08-31,0.08898886347109403,0.49650881986550455,-0.03379725077689477,0.06957909151631347,-0.0005028039173466947,0.48713518816717283,0.3479171793297573,0.26219671160189484,0.338613426138787,0.1632080218804699,0.3875167454491042,0.15591033812641664,0.273756939273337,0.13554429872943663,0.14036641775306768,0.19524338209616565,0.0358646076872251,0.12500386725843815,0.01626229870658058,0.041442980234286386,-0.10598247374453407
2017-09-01,0.09668076548783122,0.4970742269304542,-0.029894527495484935,0.07262626147238427,0.0033315654069667744,0.4937717019092418,0.3523408653994695,0.2598123739394682,0.34128531267035034,0.17252558656322847,0.3907363983244445,0.15499669508687575,0.27718601711845503,0.13775397405996692,0.13817296755851305,0.19899367818465064,0.036286841225830146,0.12811458017655153,0.01571126274782153,0.04331922795288823,-0.1024084719312276
2017-09-02,0.09668076548783122,0.4970742269304542,-0.029894527495484935,0.07262626147238427,0.0033315654069667744,0.4937717019092418,0.3523408653994695,0.2598123739394682,0.34128531267035034,0.17252558656322847,0.3907363983244445,0.15499669508687575,0.27718601711845503,0.13775397405996692,0.13817296755851305,0.19899367818465064,0.036286841225830146,0.12811458017655153,0.01571126274782153,0.04331922795288823,-0.1024084719312276
2017-09-03,0.09668076548783122,0.4970742269304542,-0.029894527495484935,0.07262626147238427,0.0033315654069667744,0.4937717019092418,0.3523408653994695,0.2598123739394682,0.34128531267035034,0.17252558656322847,0.3907363983244445,0.15499669508687575,0.27718601711845503,0.13775397405996692,0.13817296755851305,0.19899367818465064,0.036286841225830146,0.12811458017655153,0.01571126274782153,0.04331922795288823,-0.1024084719312276
2017-09-04,0.09668076548783122,0.4970742269304542,-0.029894527495484935,0.07262626147238427,0.0033315654069667744,0.4937717019092418,0.3523408653994695,0.2598123739394682,0.34128531267035034,0.17252558656322847,0.3907363983244445,0.15499669508687575,0.27718601711845503,0.13775397405996692,0.13817296755851305,0.19899367818465064,0.036286841225830146,0.12811458017655153,0.01571126274782153,0.04331922795288823,-0.1024084719312276
2017-09-05,0.08903034501443519,0.48595467836929895,-0.03408882651130174,0.0666169972061228,-0.004576635406479679,0.48497296267013845,0.3605348905078125,0.26245617198063864,0.33548178692718267,0.1752121559783646,0.3849068194126213,0.154810058407993,0.2719929010221338,0.13302251567389778,0.13794605261069415,0.1818824145867839,0.023865662563423484,0.12629995631891644,0.00452292996594883,0.041526928665623464,-0.10553973780022752
2017-09-06,0.09490322946426333,0.47848162486645296,-0.02922639893059409,0.07020078444227629,-0.0010178862359662144,0.48170302053973435,0.37220275282306114,0.2585482231291987,0.3353916144790401,0.1827590011289224,0.38518657038577775,0.1479130108955926,0.2729560895165939,0.13375749466685005,0.13158968509723623,0.18286601926962365,0.032686177897274016,0.13197314675885186,0.006109323377685882,0.04319929472152717,-0.09893346231732414
2017-09-07,0.08674458687083231,0.48618527039748916,-0.025391747855690983,0.07383070796733349,-0.00046997828735784175,0.4911450249858911,0.3766074063231495,0.2689251051720516,0.33698974747989374,0.18609477722276502,0.38723260312984653,0.15855332349036688,0.2739137551200095,0.13584925345554044,0.1405489031716689,0.17476049862376497,0.03987307142463803,0.12582883967930436,0.0002010007319921403,0.04483386852118265,-0.10106058973421828
2017-09-08,0.08802047623712306,0.49154587068526734,-0.025142956472974043,0.07608099568585525,0.0026726880785432616,0.4904032697863685,0.37635164962987666,0.2631620643552952,0.33128861812313226,0.16922153093240233,0.3811157125362412,0.1522947445368339,0.2679013776639869,0.13097636138566737,0.13651494241382944,0.17578469889302673,0.04163633094112318,0.1232170332314868,0.0004382808677336758,0.04693393566140047,-0.10005520973903881
2017-09-09,0.08802047623712306,0.49154587068526734,-0.025142956472974043,0.07608099568585525,0.0026726880785432616,0.4904032697863685,0.37635164962987666,0.2631620643552952,0.33128861812313226,0.16922153093240233,0.3811157125362412,0.1522947445368339,0.2679013776639869,0.13097636138566737,0.13651494241382944,0.17578469889302673,0.04163633094112318,0.1232170332314868,0.0004382808677336758,0.04693393566140047,-0.10005520973903881
2017-09-10,0.08802047623712306,0.49154587068526734,-0.025142956472974043,0.07608099568585525,0.0026726880785432616,0.4904032697863685,0.37635164962987666,0.2631620643552952,0.33128861812313226,0.16922153093240233,0.3811157125362412,0.1522947445368339,0.2679013776639869,0.13097636138566737,0.13651494241382944,0.17578469889302673,0.04163633094112318,0.1232170332314868,0.0004382808677336758,0.04693393566140047,-0.10005520973903881
2017-09-11,0.09245869348839264,0.5012274120275322,-0.015219348551960166,0.0916540230881091,0.018897420511842622,0.49340883798186064,0.37962737899250487,0.276030135594836,0.33962003968769316,0.18453967640724445,0.3904980347092972,0.16821995106141752,0.27554237350441135,0.13937614019910827,0.1514142108724379,0.19541624362327492,0.05211241795897914,0.13223020693330434,0.013389375720699093,0.05173666840999869,-0.09633730273408325
2017-09-12,0.0990091264513333,0.49333693339611573,-0.016032164653229097,0.09720571600829175,0.026459660626209303,0.4961862385349507,0.38830278890205117,0.27420998118920803,0.3398253049545521,0.187691515591762,0.3903812889596596,0.16540212286897504,0.27506634602503,0.13979559992870683,0.15301658659513584,0.20843563379491137,0.051136521331470286,0.13241764433428038,0.013009154800253997,0.0527687280532676,-0.09568748115842485
2017-09-13,0.10014116235782122,0.4926623529227492,-0.020768697365290967,0.09486614977380481,0.023564429114264485,0.4961064585086823,0.39161114153205734,0.27667620029425954,0.33536999851026517,0.2004126846966352,0.38592207379168353,0.16461287884357345,0.2715146237703754,0.134144183461941,0.1508024693658896,0.21027111419092637,0.05576378651313374,0.13481253443083796,0.011690067693028494,0.05840537933933021,-0.09170033456140991
2017-09-14,0.1022534470748333,0.49540680337262066,-0.021984653604430804,0.09439946497317386,0.02416159343569846,0.4863150312781044,0.38898045373792134,0.2719143317338013,0.3405459178327017,0.20775090464546575,0.39116049004635567,0.1636474398154637,0.27725130116710095,0.138532009998515,0.15044343663320436,0.20754412093376184,0.04510845247754913,0.13415619416708902,0.012295027223264032,0.06080908988494982,-0.08916323612035759
2017-09-15,0.10089736198365795,0.5014896287181083,-0.02261780621860887,0.09931911421462125,0.027222420383840262,0.4866653207497853,0.3944894966889856,0.26718348610477194,0.34254570688685293,0.21320041451143434,0.39207065758091075,0.1613763075216852,0.2780907348581656,0.13744195597403652,0.1481662818260483,0.20877212364095765,0.04981407458421305,0.13441070970516455,0.009127806208194755,0.06118418768898848,-0.09119588319593674
2017-09-16,0.10089736198365795,0.5014896287181083,-0.02261780621860887,0.09931911421462125,0.027222420383840262,0.4866653207497853,0.3944894966889856,0.26718348610477194,0.34254570688685293,0.21320041451143434,0.39207065758091075,0.1613763075216852,0.2780907348581656,0.13744195597403652,0.1481662818260483,0.20877212364095765,0.04981407458421305,0.13441070970516455,0.009127806208194755,0.06118418768898848,-0.09119588319593674
2017-09-17,0.10089736198365795,0.5014896287181083,-0.02261780621860887,0.09931911421462125,0.027222420383840262,0.4866653207497853,0.3944894966889856,0.26718348610477194,0.34254570688685293,0.21320041451143434,0.39207065758091075,0.1613763075216852,0.2780907348581656,0.13744195597403652,0.1481662818260483,0.20877212364095765,0.04981407458421305,0.13441070970516455,0.009127806208194755,0.06118418768898848,-0.09119588319593674
2017-09-18,0.10776673014073257,0.5106376954805785,-0.01803827318374185,0.10641888391010834,0.036691133265951414,0.48842866294838827,0.39274981214216087,0.2685175655301588,0.3463407137881116,0.2176831844476772,0.3964564719416943,0.16402193808363252,0.28194464258391605,0.14053580550965683,0.15139527131118924,0.2189519454663551,0.04991937984959449,0.13023733274156357,0.0028006225244971983,0.06014873697483525,-0.09140010787036223
2017-09-19,0.10513870105339462,0.5126411987161401,-0.021501503932976673,0.10564606411785671,0.03791368584762411,0.4875770085960469,0.3892082710182685,0.265344617822461,0.34288165762210654,0.21633653392841445,0.3936270027589126,0.15948875524607753,0.2799040621183242,0.1374755146858817,0.149937893566904,0.2219941714775029,0.04933092653132087,0.13100401602542888,0.004029288688026211,0.05622779532810962,-0.09086834549965939
2017-09-20,0.10967706089095142,0.5253680423814486,-0.01965823916819376,0.10975721259834237,0.03947367684873804,0.48604987808581757,0.3952842906945595,0.26115941416809285,0.34041274052306836,0.22420119577142117,0.3910289750641476,0.15472759341434128,0.2772517768889675,0.13507688366350923,0.14466355168357792,0.22785547665739903,0.05348451673498422,0.13354552024136002,0.002925037162158306,0.05571853858143472,-0.0896494991585629
2017-09-21,0.11126280794005794,0.5247085416050243,-0.022369951003172184,0.10879682108638633,0.0397331580520599,0.4821815460864818,0.39263720738850294,0.25534355608143167,0.33349523669570513,0.22305335336963084,0.3839048735255419,0.1497997560435338,0.27094789660558827,0.12929869061574517,0.14083538400221118,0.22749662004840498,0.05444901761867982,0.1278354497370351,-0.000987285314016817,0.05303597437012675,-0.09069693679679225
2017-09-22,0.11315639669185629,0.5305902599287655,-0.01799293038561245,0.11151683874173024,0.04136988042116485,0.47951797944871166,0.39734484420584293,0.260961507837145,0.33610889663787447,0.23071367742793059,0.38723780852738465,0.1515536719210484,0.2734154498623538,0.13159912570833177,0.14530448812494967,0.2324114442019709,0.061017950684130184,0.12810527417855555,-0.00048102070220157334,0.057378631760284904,-0.08870670238093115
2017-09-23,0.11315639669185629,0.5305902599287655,-0.01799293038561245,0.11151683874173024,0.04136988042116485,0.47951797944871166,0.39734484420584293,0.260961507837145,0.33610889663787447,0.23071367742793059,0.38723780852738465,0.1515536719210484,0.2734154498623538,0.13159912570833177,0.14530448812494967,0.2324114442019709,0.061017950684130184,0.12810527417855555,-0.00048102070220157334,0.057378631760284904,-0.08870670238093115
2017-09-24,0.11315639669185629,0.5305902599287655,-0.01799293038561245,0.11151683874173024,0.04136988042116485,0.47951797944871166,0.39734484420584293,0.260961507837145,0.33610889663787447,0.23071367742793059,0.38723780852738465,0.1515536719210484,0.2734154498623538,0.13159912570833177,0.14530448812494967,0.2324114442019709,0.061017950684130184,0.12810527417855555,-0.00048102070220157334,0.057378631760284904,-0.08870670238093115
2017-09-25,0.11419647548053335,0.5213311033437538,-0.025983767426537296,0.10622825044344153,0.03934942519729767,0.47358063136819406,0.40253385897787375,0.2364566469818623,0.33933611994609136,0.23402875713372895,0.389246841264526,0.1296310580835498,0.27574696831783063,0.13350014000772892,0.12593779679846184,0.2247860135900217,0.06824927213129262,0.1325752411472343,-0.0010419417517251173,0.06964713781926424,-0.07906373909333797
2017-09-26,0.1128711232691475,0.5197619159164133,-0.02632752411456296,0.10472535488744605,0.038186744741141476,0.4712132609872537,0.4055482511394852,0.2339168849708515,0.34382785932233095,0.23545975035817857,0.39341744908999354,0.12905948283939095,0.27927245163225556,0.13632643775395725,0.12570170308433615,0.22622447636205378,0.07113777056987503,0.1332324152514579,0.001152762798344309,0.07017613550223167,-0.07890507947901859
2017-09-27,0.10721294163315043,0.5276321313544798,-0.01811036567358637,0.10312467212779475,0.040194813908620564,0.479724601319496,0.40831987156907346,0.2550738057486108,0.3469113880761481,0.25092362386900025,0.3969667711879532,0.14518695893842515,0.28220690481724287,0.13838077604551136,0.1415611121936995,0.2428201357280375,0.07485609580933161,0.13151595599256716,-0.004956289449363438,0.06561506544582629,-0.07858073617883876
2017-09-28,0.10720101525234815,0.5328130900173158,-0.020760848301728085,0.1066635985837654,0.04513971659542437,0.4821974331554455,0.40826281970000666,0.25401120846150693,0.34739136047038066,0.24393073948515553,0.39703426512199247,0.14466375869652381,0.28233577175418745,0.1372212612944006,0.14041321486410174,0.24318966968756972,0.0737640002879476,0.1350535454442514,-0.0008564461210646135,0.06523290193274667,-0.08014527788911141
2017-09-29,0.10863664112248217,0.5324230207619323,-0.013184191434530645,0.1113207599213284,0.05143681020790836,0.4923180561777365,0.40927299335317446,0.26523084593005963,0.34607306666485926,0.25036714428945595,0.3954970890865048,0.15521790392490575,0.2825447965967258,0.13826391388270243,0.1523171070984206,0.25411187384216816,0.07357813104868915,0.1366882718138389,-0.0005136146595726698,0.0646929658184987,-0.08131174028755794
2017-09-30,0.10863664112248217,0.5324230207619323,-0.013184191434530645,0.1113207599213284,0.05143681020790836,0.4923180561777365,0.40927299335317446,0.26523084593005963,0.34607306666485926,0.25036714428945595,0.3954970890865048,0.15521790392490575,0.2825447965967258,0.13826391388270243,0.1523171070984206,0.25411187384216816,0.07357813104868915,0.1366882718138389,-0.0005136146595726698,0.0646929658184987,-0.08131174028755794
2017-10-01,0.10863664112248217,0.5324230207619323,-0.013184191434530645,0.1113207599213284,0.05143681020790836,0.4923180561777365,0.40927299335317446,0.26523084593005963,0.34607306666485926,0.25036714428945595,0.3954970890865048,0.15521790392490575,0.2825447965967258,0.13826391388270243,0.1523171070984206,0.25411187384216816,0.07357813104868915,0.1366882718138389,-0.0005136146595726698,0.0646929658184987,-0.08131174028755794
2017-10-02,0.10996736896776738,0.5348502699908229,-0.01101944728660531,0.11529363914376023,0.057672638240176655,0.4921013156193135,0.4134054134384988,0.27026122850951295,0.34690620299442987,0.2582976310956966,0.39668072017880607,0.16119263069707235,0.2847236704354079,0.14053489408726194,0.15979591044092878,0.26063956552602474,0.08054999784889083,0.13797808542936996,-0.002840859783071581,0.06509106726531888,-0.0800236238902653
2017-10-03,0.11697391846226712,0.535424166545448,-0.007095538173222615,0.1170389620636938,0.06148968786423237,0.4992567745955847,0.4213830332722568,0.2815227002783818,0.34745198954253254,0.2629417512572494,0.3974142141427275,0.16943569640498257,0.28552004308396284,0.1400492752050837,0.16733866458810653,0.263455848755876,0.08333754811607186,0.1453886557071189,0.0017052333747040738,0.06780163208272305,-0.077330715880358
2017-10-04,0.1186161158200223,0.5356070394783639,-0.01247875608302984,0.12147402304679455,0.06647553552980034,0.4943007715738812,0.42511747244897746,0.28732337531307217,0.35082325330717223,0.2686097758381685,0.4013672112188551,0.1754475330552192,0.29197749756467894,0.14678838888213042,0.17533361200322695,0.2581898771531941,0.07906527177962919,0.14974879938480612,0.006004252050278547,0.062414413588390616,-0.08271997247328766
2017-10-05,0.12352512560592399,0.5464866882857573,-0.012749574864587387,0.122453532329166,0.06812476758848462,0.5087732837906238,0.4269728898172107,0.2994901205716751,0.36198620481345856,0.2850578986760839,0.4136510441874104,0.19141529698464033,0.30221921196113666,0.15557074252859215,0.18957313785467833,0.26871410969775633,0.08603024720137253,0.14960042999729128,0.010233349463659058,0.06455638070994563,-0.08211334356974587
2017-10-06,0.12531369184686247,0.5493647454335187,-0.012803300056155265,0.11912746578696165,0.06761129392784748,0.504291988842895,0.42706559499127006,0.3064521607122872,0.3649167821612458,0.2956150779347495,0.4172911248459936,0.20199103602163415,0.30311692143981817,0.15719924352459214,0.19685164251164888,0.27061686629307036,0.08041457106418526,0.14684693822882955,0.010034969605417388,0.06317469605099935,-0.0843202139307192
2017-10-07,0.12531369184686247,0.5493647454335187,-0.012803300056155265,0.11912746578696165,0.06761129392784748,0.504291988842895,0.42706559499127006,0.3064521607122872,0.3649167821612458,0.2956150779347495,0.4172911248459936,0.20199103602163415,0.30311692143981817,0.15719924352459214,0.19685164251164888,0.27061686629307036,0.08041457106418526,0.14684693822882955,0.010034969605417388,0.06317469605099935,-0.0843202139307192
2017-10-08,0.12531369184686247,0.5493647454335187,-0.012803300056155265,0.11912746578696165,0.06761129392784748,0.504291988842895,0.42706559499127006,0.3064521607122872,0.3649167821612458,0.2956150779347495,0.4172911248459936,0.20199103602163415,0.30311692143981817,0.15719924352459214,0.19685164251164888,0.27061686629307036,0.08041457106418526,0.14684693822882955,0.010034969605417388,0.06317469605099935,-0.0843202139307192
2017-10-09,0.11862128889281975,0.5471015969275959,-0.0062970179952331895,0.11502359525892825,0.06360300986172662,0.4969379589970211,0.4233411280666084,0.30234348991924187,0.3629118820597297,0.2909993061320002,0.4150679350873947,0.19400958028860904,0.30479481429317756,0.15983219059008236,0.1903032376404159,0.2606648317129967,0.07050901149658606,0.14563606002417218,0.0075777654156006236,0.05892642378721802,-0.08754268736430282
2017-10-10,0.11780542478145373,0.5489124712779447,0.00022947503608250486,0.12092643868655895,0.06966669304323614,0.5061532462772371,0.42192063438887883,0.29551878513160124,0.3681331383222961,0.28409957008595166,0.4202132509968084,0.18935425870998168,0.31213515150495375,0.16474493255823663,0.1854869171733844,0.26145404120179694,0.08036961439786006,0.15397321203520908,0.010282021137577146,0.059794833797964575,-0.08654132814506865
2017-10-11,0.11902233576385512,0.5494636360240195,0.00043638405757429055,0.1230272491354314,0.07373656077851254,0.5020358308232211,0.42255632019031,0.301119197379603,0.36472936850723214,0.2883717814319551,0.4168235068000159,0.19430077670482415,0.3086162110674431,0.16108022356608398,0.18874686470323798,0.25703545765669955,0.07792491054029771,0.1596720380934351,0.013454698185264347,0.06063343352893691,-0.08612848756769853
2017-10-12,0.11783409685463875,0.5496578771511791,-0.008644812839813443,0.12088336874804462,0.07124820157049716,0.48976992505862804,0.4204607528391302,0.30033029140952183,0.36515538561821614,0.29196644993966037,0.4177989711417649,0.19893234840543994,0.3104814615423577,0.16297203551933492,0.19444969142025847,0.2548011321935235,0.07062194651356357,0.15593164450684527,0.006193905888182583,0.05826022770843009,-0.0892728817499554
