Date,Price,Position,PortfolioValue
2014/5/22,0.864410655,100,86.4410655
2014/5/23,0.871384475,100,87.1384475
2014/5/26,0.874356922,100,87.4356922
2014/5/27,0.871155825,100,87.1155825
2014/5/28,0.879730193,100,87.9730193
2014/5/29,0.874242597,100,87.4242597
2014/5/30,0.874814222,100,87.4814222
2014/6/3,0.872299074,100,87.2299074
2014/6/4,0.863953355,100,86.3953355
2014/6/5,0.872642049,100,87.2642049
2014/6/6,0.867268778,100,86.7268778
2014/6/9,0.867040128,100,86.7040128
2014/6/10,0.877443695,100,87.7443695
2014/6/11,0.877215045,100,87.7215045
2014/6/12,0.874585572,100,87.4585572
2014/6/13,0.88361724,100,88.361724
2014/6/16,0.889790785,100,88.9790785
2014/6/17,0.881902367,100,88.1902367
2014/6/18,0.878701269,100,87.8701269
2014/6/19,0.865896879,100,86.5896879
2014/6/20,0.870469875,100,87.0469875
2014/6/23,0.869669601,100,86.9669601
2014/6/24,0.874928547,100,87.4928547
2014/6/25,0.87127015,100,87.127015
2014/6/26,0.87755802,100,87.755802
2014/6/27,0.878586944,100,87.8586944
2014/6/30,0.884417515,100,88.4417515
2014/7/1,0.884417515,100,88.4417515
2014/7/2,0.886932663,100,88.6932663
2014/7/3,0.891391334,100,89.1391334
2014/7/4,0.891048359,100,89.1048359
2014/7/7,0.89013376,100,89.013376
2014/7/8,0.891734309,100,89.1734309
2014/7/9,0.879730193,100,87.9730193
2014/7/10,0.878243969,100,87.8243969
2014/7/11,0.882931291,100,88.2931291
2014/7/14,0.892648908,100,89.2648908
2014/7/15,0.893906482,100,89.3906482
2014/7/16,0.892534583,100,89.2534583
2014/7/17,0.888075912,100,88.8075912
2014/7/18,0.892191609,100,89.2191609
2014/7/21,0.892877558,100,89.2877558
2014/7/22,0.90339545,100,90.339545
2014/7/23,0.905453298,100,90.5453298
2014/7/24,0.920887161,100,92.0887161
2014/7/25,0.930490454,100,93.0490454
2014/7/28,0.955641934,100,95.5641934
2014/7/29,0.958843032,100,95.8843032
2014/7/30,0.955870584,100,95.5870584
2014/7/31,0.966960101,100,96.6960101
2014/8/1,0.958843032,100,95.8843032
2014/8/4,0.976792043,100,97.6792043
2014/8/5,0.97439122,100,97.439122
2014/8/6,0.971990397,100,97.1990397
2014/8/7,0.958042758,100,95.8042758
2014/8/8,0.959871956,100,95.9871956
2014/8/11,0.973133646,100,97.3133646
2014/8/12,0.969932548,100,96.9932548
2014/8/13,0.970732823,100,97.0732823
2014/8/14,0.96181548,100,96.181548
2014/8/15,0.971533097,100,97.1533097
2014/8/18,0.976906368,100,97.6906368
2014/8/19,0.977020693,100,97.7020693
2014/8/20,0.97370527,100,97.370527
2014/8/21,0.969017949,100,96.9017949
2014/8/22,0.973362296,100,97.3362296
2014/8/25,0.964444953,100,96.4444953
2014/8/26,0.957128158,100,95.7128158
2014/8/27,0.958500057,100,95.8500057
2014/8/28,0.952097862,100,95.2097862
2014/8/29,0.962615754,100,96.2615754
2014/9/1,0.969246599,100,96.9246599
2014/9/2,0.981936664,100,98.1936664
2014/9/3,0.990625357,100,99.0625357
2014/9/4,0.997370527,100,99.7370527
2014/9/5,1.006402195,100,100.6402195
2014/9/9,1.004458672,100,100.4458672
2014/9/10,0.9995427,100,99.95427
2014/9/11,0.996112953,100,99.6112953
2014/9/12,1.002172173,100,100.2172173
2014/9/15,1.001829199,100,100.1829199
2014/9/16,0.982851263,100,98.2851263
2014/9/17,0.987767234,100,98.7767234
2014/9/18,0.990739682,100,99.0739682
2014/9/19,0.997370527,100,99.7370527
2014/9/22,0.979192866,100,97.9192866
2014/9/23,0.987309935,100,98.7309935
2014/9/24,1.004115697,100,100.4115697
2014/9/25,1.002057848,100,100.2057848
2014/9/26,1.001943523,100,100.1943523
2014/9/29,1.005944895,100,100.5944895
2014/9/30,1.007202469,100,100.7202469
2014/10/8,1.017834686,100,101.7834686
2014/10/9,1.01932091,100,101.932091
2014/10/10,1.013376015,100,101.3376015
2014/10/13,1.008688693,100,100.8688693
2014/10/14,1.005373271,100,100.5373271
2014/10/15,1.012118441,100,101.2118441
2014/10/16,1.004572996,100,100.4572996
2014/10/17,1.003429747,100,100.3429747
2014/10/20,1.008460043,100,100.8460043
2014/10/21,1.000114325,100,100.0114325
2014/10/22,0.994398079,100,99.4398079
2014/10/23,0.985480736,100,98.5480736
2014/10/24,0.983422888,100,98.3422888
2014/10/27,0.974734195,100,97.4734195
2014/10/28,0.993597805,100,99.3597805
2014/10/29,1.007088145,100,100.7088145
2014/10/30,1.013947639,100,101.3947639
2014/10/31,1.029038527,100,102.9038527
2014/11/3,1.030524751,100,103.0524751
2014/11/4,1.030867726,100,103.0867726
2014/11/5,1.026980679,100,102.6980679
2014/11/6,1.028123928,100,102.8123928
2014/11/7,1.026409055,100,102.6409055
2014/11/10,1.051103235,100,105.1103235
2014/11/11,1.048473762,100,104.8473762
2014/11/12,1.062192752,100,106.2192752
2014/11/13,1.056476506,100,105.6476506
2014/11/14,1.056933806,100,105.6933806
2014/11/17,1.05144621,100,105.144621
2014/11/18,1.041385618,100,104.1385618
2014/11/19,1.039556419,100,103.9556419
2014/11/20,1.039670744,100,103.9670744
