factor_metric,pr_mean_w_annreport,pr_std_w_annreport,pr_tstat_w_annreport,pr_num_w_annreport,industry
CFOOE_TTM_gr_1yr,0.1136966672813702,0.1508736117949403,2.2607664639705365,9,工程机械
CFOOA_TTM_gr_1yr,0.1156497084798798,0.148814085009212,2.3314266617851547,9,工程机械
ARTOS_Abnormal,0.12133841620331297,0.1803149205815854,2.018774971232824,9,电机
UNLOCKAMTTMKTCAP,0.1197603068770539,0.12991793107747848,2.765445213385512,9,电机
UNLOCKAMTTMKTCAP,0.06419881111310866,0.05050460958960097,3.813442671953297,9,纺织制造
UNLOCKAMTTMKTCAP,0.0904794161654872,0.12149048445064685,2.2342346375837208,9,商业物业经营
Leverage,0.0696442079585459,0.09764046325815164,2.1398159830852155,9,专业连锁
PETTM,0.04456466344492047,0.06444168782281028,2.0746506625085335,9,房地产开发
RNDOE,0.0946442043738556,0.04315995354694238,6.57861257456524,9,房地产开发
RNDOA,0.0948307416945631,0.04257847311176182,6.681597631200672,9,房地产开发
RNDOE_gr_1yr,0.06648177091680088,0.02611715783400578,7.636562677226516,9,房地产开发
RNDOA_gr_1yr,0.06487712747901696,0.025375178169329327,7.670148407954805,9,房地产开发
RNDOE_gr_2yr,0.09023786197961528,0.042556553168423,6.3612667329391615,9,房地产开发
RNDOA_gr_2yr,0.09043924743040464,0.042015231417962914,6.457604376664615,9,房地产开发
RNDOE_gr_3yr,0.09801593279572288,0.047349826490460406,6.210113535398289,9,房地产开发
RNDOA_gr_3yr,0.09853240694208476,0.047351589099578255,6.2426040275993,9,房地产开发
ESTMEDIANROA,0.15690707599927786,0.21566145617715995,2.182685939072716,9,综合
RNDOE,0.1339508389371135,0.12391638916123933,3.242932751118597,9,综合
RNDOA,0.1053304573745141,0.15763467453576496,2.0045803567910343,9,综合
RNDOE_gr_1yr,0.16919201940040032,0.1357259500112577,3.7397126942865415,9,综合
RNDOA_gr_1yr,0.14514221705710456,0.17942554244417527,2.426781857475995,9,综合
RNDOE_gr_2yr,0.14638262111705655,0.11886263033874482,3.6945830838477054,9,综合
RNDOA_gr_2yr,0.11265093497633633,0.14434555014936265,2.341276226245352,9,综合
RNDOE_gr_3yr,0.12201495130712105,0.12811906535915513,2.857067782185522,9,综合
RNDOA_gr_3yr,0.10686196820155616,0.12660586750217734,2.532156770689597,9,综合
WRATINGNUMOFHOLD,0.2088822656950687,0.21533207558911666,2.910141442563972,9,楼宇设备
ROAGrVar,0.093515096911106,0.1305364709456154,2.1491717119440112,9,楼宇设备
ESTPEG,0.11241132009722396,0.16724453024766356,2.016412493683829,9,地面兵装
RNDOA,0.09802175086814112,0.14393999113979086,2.042971173444319,9,地面兵装
RNDOE_gr_1yr,0.10335621353756462,0.1125431215738913,2.7551096528730565,9,地面兵装
RNDOA_gr_1yr,0.12159978855612233,0.10175308009380396,3.585143224480933,9,地面兵装
RNDOE_gr_2yr,0.10832913176100517,0.15011885510918027,2.1648672649858325,9,地面兵装
RNDOA_gr_2yr,0.114797026139042,0.14721942858081838,2.339304545174669,9,地面兵装
RNDOA_gr_3yr,0.10926085678309072,0.1445369144367312,2.26781214769016,9,地面兵装
UNLOCKAMTTMKTCAP,0.05906544231755331,0.06908472654389954,2.56491319886837,9,地面兵装
RNDOE,0.05885786251475428,0.047325728870413857,3.731027324011264,9,显示器件
RNDOE_gr_2yr,0.06947685508303053,0.08534537051574699,2.4422011878269863,9,显示器件
RNDOA_gr_2yr,0.08665415598205717,0.08459342672066311,3.073081184009681,9,显示器件
RNDOE_gr_3yr,0.07443712179770715,0.08519905704996783,2.621054423902286,9,显示器件
UNLOCKAMTTTTUNLOCKAMT,0.35158181597188354,0.29052812356256424,3.630441813969568,9,营销服务
BV_gr_3yr,0.1429833580940242,0.18601388004366828,2.3060111115437896,9,互联网传媒
UNLOCKAMTTMKTCAP,0.05260662620191392,0.04431606844256507,3.561233750017355,9,互联网传媒
RNDOE,0.3089864564657228,0.4019596265881066,2.3061006829599733,9,动物保健
RNDOE_gr_3yr,0.3089864564657228,0.4019596265881066,2.3061006829599733,9,动物保健
OPOE_TTM_Abnormal,0.051646219412571255,0.07585492016654588,2.042565701704423,9,化学原料
RNDOE,0.11078602012001412,0.08290799030303106,4.00875789107014,9,化学原料
RNDOA,0.09013966358716463,0.07733359801811472,3.496785326064236,9,化学原料
RNDOE_gr_1yr,0.1232419828112139,0.17516706479560698,2.110704708473908,9,化学原料
RNDOA_gr_1yr,0.13940075084428394,0.16372144665740024,2.5543522920853032,9,化学原料
RNDOE_gr_2yr,0.08509193976213482,0.02448057148710832,10.427690359305336,9,化学原料
RNDOA_gr_2yr,0.06456488175995223,0.055106472855754034,3.514916401687861,9,化学原料
RNDOE_gr_3yr,0.06781255656477796,0.08360739313818298,2.4332497648635,9,化学原料
RNDOA_gr_3yr,0.09969874339333487,0.12931926585655035,2.3128512847558413,9,化学原料
ARTOS_gr_3yr,0.11385347280393482,0.1530254880824489,2.232049201030971,9,影视动漫
ARTOS_Abnormal,0.11379751540859215,0.16119208402263782,2.1179237696178137,9,影视动漫
ARTOS_Semi_gr_3yr,0.13644929626195798,0.18153920726670225,2.254873175602746,9,影视动漫
ESTMEDIANROA,0.0919592084903176,0.11064940929163973,2.493258908810073,9,贸易
OPOE_Semi_gr_3yr,0.14203389281505874,0.20340500402254214,2.094843637170077,9,印制电路板
OPOA_Semi_gr_3yr,0.1430769831076433,0.1864097018835245,2.3026212959190766,9,印制电路板
RNDOE_gr_3yr,0.06284057727064453,0.0801269464133775,2.3527881724001287,9,印制电路板
UNLOCKAMTTMKTCAP,0.027189250566129475,0.027109878403333475,3.008783384596765,9,印制电路板
RNDOE_gr_1yr,0.15885289978644687,0.22510362689469907,2.1170636205798203,9,航空装备
GPOA_TTM_gr_3yr,0.08068693569243975,0.11038485907806177,2.1928805191130345,9,专业工程
S_TTM_gr_3yr,0.049784251123908864,0.0645471859483789,2.3138538292152697,9,专业工程
RNDOE,0.18585148373949328,0.22061670755110385,2.5272539754919854,9,农产品加工
RNDOA,0.19645983841405654,0.18714449031189415,3.1493287045742693,9,农产品加工
RNDOA_gr_1yr,0.16580273931408854,0.1934630288637454,2.5710763491281154,9,农产品加工
RNDOE_gr_2yr,0.1714140081558451,0.23707125489692174,2.1691454102739147,9,农产品加工
RNDOA_gr_2yr,0.2006467387483582,0.1849526344779238,3.254564164193741,9,农产品加工
RNDOE_gr_3yr,0.1702378873936965,0.2382945304893121,2.1432034597369647,9,农产品加工
RNDOA_gr_3yr,0.1984928372497509,0.1846083229279684,3.2256319883345674,9,农产品加工
GPOE_Semi,0.14762637209337653,0.22044273246743532,2.009043851538873,9,机械基础件
GPOA_TTM_gr_2yr,0.09543875518765124,0.13920184452609158,2.056842468845931,9,机械基础件
RNDOE,0.14864795459043434,0.04897172315491853,9.106150142207406,9,机械基础件
RNDOA,0.1859695550466332,0.19961280572860327,2.7949542771240887,9,机械基础件
RNDOE_gr_1yr,0.13940941931965414,0.10777995190806768,3.8803900962555242,9,机械基础件
RNDOA_gr_1yr,0.0983116720894206,0.1188908732156032,2.480720414370332,9,机械基础件
RNDOE_gr_2yr,0.13038273682210802,0.031019854797549908,12.60960804037093,9,机械基础件
RNDOA_gr_2yr,0.14415419063045862,0.1838735737391541,2.351956091879053,9,机械基础件
RNDOE_gr_3yr,0.11025709599166114,0.10972324861960103,3.0145961966705217,9,机械基础件
RNDOA_gr_3yr,0.2076492918922616,0.16139823793633387,3.859694403370851,9,机械基础件
RNDOE,0.2010910146585112,0.16395055214517829,3.6796036126876537,9,证券
RNDOA,0.2010910146585112,0.16395055214517829,3.6796036126876537,9,证券
RNDOE_gr_2yr,0.20106555539312085,0.16477561938148896,3.6607155138821836,9,证券
RNDOA_gr_2yr,0.20106555539312085,0.16477561938148896,3.6607155138821836,9,证券
RNDOE_gr_3yr,0.20129718853119904,0.15869784564551234,3.805291515692821,9,证券
RNDOA_gr_3yr,0.20129718853119904,0.15869784564551234,3.805291515692821,9,证券
RNDOE,0.0975602092979111,0.1161269342588321,2.520350939786161,9,种植业
RNDOA,0.0975602092979111,0.1161269342588321,2.520350939786161,9,种植业
RNDOE_gr_2yr,0.0975602092979111,0.1161269342588321,2.520350939786161,9,种植业
RNDOA_gr_2yr,0.0975602092979111,0.1161269342588321,2.520350939786161,9,种植业
RNDOE_gr_3yr,0.10302169409675233,0.11028707424478787,2.8023690392245872,9,种植业
RNDOA_gr_3yr,0.10302169409675233,0.11028707424478787,2.8023690392245872,9,种植业
UNLOCKAMTTTTUNLOCKAMT,0.6129896150150959,0.531426667738808,3.4604376420739316,9,基础建设
CFOOE_gr_3yr,0.10652942867397312,0.15369645173309668,2.0793471964915886,9,机床工具
CFOOE_Semi_gr_3yr,0.1237399125555036,0.13155280400884295,2.8218306744838184,9,机床工具
CFOOE_Semi_Abnormal,0.1057854397171178,0.15783393431557946,2.0106976394367675,9,机床工具
CFOOE_TTM_Abnormal,0.09358052644830056,0.12862059777778242,2.182710889199399,9,机床工具
RNDOE_gr_1yr,0.2187108173606913,0.10516808492364056,6.238893220870877,9,机床工具
TPTP,0.08007079715366808,0.11118623288659446,2.1604508510150837,9,机床工具
GPOA_gr_3yr,0.1170529150204854,0.17455822895274914,2.011699747231686,9,调味发酵品
SOA_gr_3yr,0.1487824566399859,0.21545615022000886,2.07163902939962,9,调味发酵品
OPOA_gr_3yr,0.11831939315435025,0.14194407883206173,2.5006902886242433,9,调味发酵品
S_gr_3yr,0.1470652704475729,0.2197378752806732,2.007827784714744,9,调味发酵品
SOA_Abnormal,0.16315168616058354,0.2225164857007221,2.199635038008162,9,调味发酵品
OPOE_Semi_gr_3yr,0.095965077547672,0.13752997327308625,2.093327191094243,9,调味发酵品
CFOOA_TTM_Abnormal,0.1216603805525876,0.1699882928961072,2.14709575253415,9,调味发酵品
UNLOCKAMTTMKTCAP,0.14005130263180746,0.15695464473711604,2.6769128661285553,9,调味发酵品
RNDOE,0.08469259550590573,0.044447361763552115,5.7163749756249205,9,IT服务
RNDOA,0.0868390334637389,0.0690355512888049,3.7736658218511727,9,IT服务
RNDOE_gr_1yr,0.06121726125903715,0.0837554943913211,2.192713267490924,9,IT服务
RNDOA_gr_1yr,0.08152123945756366,0.08028140753735481,3.0463307243198976,9,IT服务
RNDOE_gr_2yr,0.08230977291266328,0.047584266741262767,5.189305954437767,9,IT服务
RNDOA_gr_2yr,0.08679348313964942,0.06930121653989703,3.757227685448293,9,IT服务
RNDOE_gr_3yr,0.09954637045435646,0.07950487106033607,3.7562366604737054,9,IT服务
RNDOA_gr_3yr,0.09936305593302718,0.10266270612811007,2.903577930500916,9,IT服务
ESTPE,0.12492189209401088,0.1209141494395433,3.0994360711226294,9,印刷包装机械
ESTINSTNUM,0.04401680448047048,0.0381424013943868,3.462037224033947,9,印刷包装机械
ESTMEDIANROE,0.03082532522344913,0.019486832521343863,4.74556219278114,9,印刷包装机械
ASSET_gr_3yr,0.208257623934456,0.2915917511607833,2.1426287585853863,9,印刷包装机械
RNDOA_gr_2yr,0.023461158796635847,0.03477933773332974,2.02371525673008,9,中药
DivYield_gr_1yr,0.043987600565699086,0.056109399324021314,2.351884056627245,9,中药
RNDOA,0.07070579978210616,0.08427873647064457,2.5168554754045447,9,其他建材
RNDOE_gr_1yr,0.07140875369368878,0.10318214293774168,2.0761951145977533,9,其他建材
RNDOA_gr_1yr,0.07942180826043592,0.07452305649730924,3.1972041403040232,9,其他建材
UNLOCKAMTTMKTCAP,0.12142576025598716,0.04583807041275765,7.947046581318919,9,水务
WRATINGNUMOFSELL,0.31678245880131306,0.06804151192250397,13.967170181143821,9,运输设备
DivYield_gr_1yr,0.10029020410711506,0.10818089120748156,2.7811807516384888,9,运输设备
Positive_PROP,0.31678245880131306,0.06804151192250397,13.967170181143821,9,运输设备
UNLOCKAMTTTTUNLOCKAMT,0.04076015158059877,0.04356680071635525,2.8067347781149197,9,造纸
Positive_PROP,0.17333445036400108,0.1550274548007138,3.35426619601323,9,造纸
ROA_gr_1yr,0.10313725554795837,0.15452034390642086,2.0024014885137595,9,家电零部件
ROA_Abnormal,0.12179636517933295,0.13581512142785376,2.6903417800358627,9,家电零部件
UNLOCKAMTTTTUNLOCKAMT,0.11072097835494782,0.04957279230847077,6.700508879910019,9,家电零部件
RNDOA,0.10766866223309586,0.10318995703546326,3.1302075897587613,9,食品综合
RNDOA_gr_2yr,0.07208163013673709,0.09615403933684703,2.2489423419089203,9,食品综合
UNLOCKAMTTTTUNLOCKAMT,0.19103572378503292,0.24299216117318345,2.3585418088719265,9,食品综合
UNLOCKAMTTMKTCAP,0.17145693366419776,0.2557478240604013,2.011242140113425,9,食品综合
GPOE_gr_3yr,0.08770791175341114,0.1259590493563598,2.0889625366718287,9,通信配套服务
GPOA_gr_3yr,0.08628170339527574,0.12888914601465734,2.0082770209090466,9,通信配套服务
GPOE_Abnormal,0.09173281114137684,0.12458496389487053,2.2089217255491067,9,通信配套服务
GPOE_Semi_gr_3yr,0.07862174402946172,0.11659834097356743,2.0228866904877774,9,通信配套服务
GPOA_Semi_gr_3yr,0.08778358019574632,0.13164778199055102,2.000419122945352,9,通信配套服务
GPOA_Semi_Abnormal,0.0926254775385491,0.13742641841983158,2.0220015613500686,9,通信配套服务
DivYield,0.2079273893996347,0.19553352687724396,3.1901545385130547,9,通信配套服务
WRATINGNUMOFSELL,0.2415505910385684,0.013887892331110195,52.178671596727206,9,机场
Positive_PROP,0.16926267622257507,0.12559086217569004,4.043192473329602,9,机场
CFOOA_Semi_gr_2yr,0.10058339201582156,0.1459471871957883,2.067529918494877,9,其他半导体
CFOOE_Semi_Abnormal,0.10662955077411736,0.11702478378509945,2.733512013231191,9,其他半导体
SOE_TTM_Abnormal,0.09347881814469797,0.13234762470873684,2.1189383266323256,9,其他半导体
RNDOE_gr_1yr,0.10186440786726712,0.06076883104418721,5.028782327236038,9,其他半导体
RNDOA_gr_1yr,0.10186440786726712,0.06076883104418721,5.028782327236038,9,其他半导体
RNDOE_gr_2yr,0.046609852090991576,0.06989510469237911,2.000562941974115,9,其他半导体
RNDOA_gr_2yr,0.046609852090991576,0.06989510469237911,2.000562941974115,9,其他半导体
RNDOE_gr_3yr,0.1132317997403947,0.11494998398731912,2.9551582996188848,9,其他半导体
RNDOA_gr_3yr,0.1132317997403947,0.11494998398731912,2.9551582996188848,9,其他半导体
RNDOE_gr_3yr,0.1104196124100713,0.09829452986584393,3.37006380398104,9,饲料
ROE_gr_1yr,0.11548257002872853,0.1635650641313521,2.1181033488176197,9,稀有金属
ROA_gr_1yr,0.1162826536054946,0.16301046601197233,2.1400341300224404,9,稀有金属
OPOA_gr_1yr,0.10992031052602176,0.1627504033313553,2.02617581786683,9,稀有金属
ROE_Semi_gr_1yr,0.11323983800175395,0.15911746261154244,2.1350234501578744,9,稀有金属
ROA_Semi_gr_1yr,0.11476618617898802,0.15369800083089813,2.2400978326046594,9,稀有金属
OPOA_Semi_gr_1yr,0.1279153116987385,0.17710976012084909,2.1667125224175687,9,稀有金属
RNDOA,0.26786179314882913,0.31699790723707905,2.534986386662468,9,集成电路
RNDOA_gr_2yr,0.2312315381180136,0.3373022786876664,2.056596288210626,9,集成电路
UNLOCKAMTTTTUNLOCKAMT,0.8788505410736583,1.0011389187929398,2.633552221104171,9,集成电路
