date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2017-07-31,20170816.0,-2.2,20170919.0,1.4,-4.8,72.0,0.4,0.2,-3.1,2.9
2017-08-31,20170919.0,-0.2,20171018.0,2.5,-0.8,72.0,1.7,1.0,-6.9,6.1
2017-09-30,20171018.0,-3.2,20171117.0,2.4,-4.7,72.0,-0.4,-0.6,-6.8,4.8
2017-10-31,20171117.0,8.4,20171219.0,2.7,13.7,69.0,5.6,5.5,-2.8,13.1
2017-11-30,20171219.0,3.0,20180118.0,2.0,3.3,68.0,-3.1,-3.1,-7.0,3.6
2017-12-31,20180118.0,-6.9,20180216.0,1.8,-8.2,68.0,-1.7,-1.8,-6.0,2.4
2018-01-31,20180216.0,10.1,20180316.0,2.0,9.7,67.0,3.5,3.5,-3.5,7.4
2018-02-28,20180316.0,-3.3,20180417.0,1.9,-7.0,66.0,-2.7,-2.7,-7.2,1.8
2018-03-31,20180417.0,3.6,20180516.0,1.9,1.9,64.0,2.5,2.5,-3.0,8.6
2018-04-30,20180516.0,-3.1,20180619.0,2.1,-3.7,67.0,-0.7,-0.6,-6.8,3.5
2018-05-31,20180619.0,4.8,20180718.0,1.4,5.0,65.0,1.9,2.1,-0.9,4.9
2018-06-30,20180718.0,-12.9,20180816.0,1.7,-12.3,64.0,-2.2,-2.6,-7.2,1.9
2018-07-31,20180816.0,-0.3,20180919.0,2.5,0.9,61.0,7.4,7.9,0.0,12.5
2018-08-31,20180919.0,7.1,20181017.0,2.0,9.2,64.0,5.7,5.5,-1.5,11.3
2018-09-30,20181017.0,-5.5,20181120.0,2.1,-5.3,63.0,-5.6,-5.1,-8.0,0.5
2018-10-31,20181120.0,-1.6,20181218.0,1.7,1.5,66.0,2.2,2.1,-1.8,7.4
2018-11-30,20181218.0,0.4,20190226.0,1.6,3.2,63.0,-0.2,-0.1,-3.9,5.9
2018-12-31,20190226.0,-14.0,20190308.0,1.6,-11.2,67.0,-0.1,-0.1,-6.1,3.8
2019-01-31,20190308.0,11.7,20190326.0,4.3,18.6,50.0,10.9,10.5,2.0,20.6
2019-02-28,20190326.0,-12.0,20190419.0,3.2,-8.7,62.0,-1.6,-1.3,-8.1,8.1
2019-03-31,20190419.0,1.7,20190516.0,2.9,-0.3,65.0,5.4,5.2,-3.2,11.9
2019-04-30,20190516.0,6.8,20190618.0,2.3,5.7,63.0,6.2,6.3,-0.8,13.3
2019-05-31,20190618.0,,,1.8,-0.9,64.0,0.3,0.0,-4.5,6.3
