name,CSDCCCode,SecId,PerformanceId,MasterPortfolioId,ISIN,obsoletedate,obsoletetype
CCB-Principal Pure Bond Fund C,531021,F00000OWSM,0P0000X6LF,,,,
CCB-Principal Social Rspnbility Eq Fd,530019,F00000OKCX,0P0000WHNI,,,,
CCBPrincipal SSE50 ETF Fdr A,5880,F0000119A6,0P0001EP7L,,,,
CCBPrincipal SSE50 ETF Fdr C,5881,F0000119A7,0P0001EP7M,,,,
CCB-Principal SZSE 100 Enhanced Idx Fd,530018,F00000NPPE,0P0000VCNX,,,,
CCB-Principal Tiantianyi MMKt A,3391,F00000XWQR,0P00018V7J,,,,
CCB-Principal Tiantianyi MMKt B,3392,F00000XWQS,0P00018V7K,,,,
CCB-Principal Tiantianyi MMKt C,3393,F00000XWQT,0P00018V7L,,,,
CCB-Principal XinLi Alloc,1858,F00000ZPJC,0P0001C2HM,,,,
CCB-Principal XinLi Return Alloc A,4652,F00000ZOJ5,0P0001BVR1,,,,
CCB-Principal XinLi Return Alloc C,4653,F00000ZOJ6,0P0001BVR2,,,,
CDBS KaiHang Alloc,4649,F00000Z1YI,0P0001AM84,,,,
CDBS KaiTai Flex Alloc A,3762,F00000Y7CV,0P0001992X,,,,
CDBS KaiTai Flex Alloc C,3763,F00000Y7CW,0P0001992Y,,,,
CDBS Money Market Fund A,901,F00000V4Z4,0P000153WU,,,,
CDBS Money Market Fund B,902,F00000V4Z5,0P000153WW,,,,
Chang Xin ChangJinTong MMKT A,5134,F00000ZFAD,0P0001BJ32,,,,
Chang Xin ChangJinTong MMKT B,5135,F00000ZFAE,0P0001BJ33,,,,
Chang Xin consumption Industry Quant Eq,4805,F00000ZTLI,0P0001CB8L,,,,
Chang Xin Convertible Bond Fd A,519977,F00000NRDU,0P0000VGFE,,,,
Chang Xin Convertible Bond Fd C,519976,F00000NRDV,0P0000VGFF,,,,
Chang Xin CSI 500 Index Enhanced,4945,F00000ZBME,0P0001BE8P,,,,
Chang Xin DiTan HTLH Eq,4925,F00000ZJJA,0P0001BP1Y,,,,
Chang Xin Global Bond CNH,4998,F00000ZJOG,0P0001BP82,,,,
Chang Xin Global Bond USD,4999,F00000ZJOH,0P0001BP83,,,,
Chang Xin LeXin Alloc A,4608,F00000ZJJ8,0P0001BP1W,,,,
Chang Xin LeXin Alloc C,4609,F00000ZJJ9,0P0001BP1X,,,,
Chang Xin Liguang mix A,519961,F00000VWFD,0P000165N5,,,,
Chang Xin Liguang mix C,519960,F00000WL4J,0P000172N3,,,,
Chang Xin Lixin Bond (LOF) A,163008,F00000YDO6,0P00019JO4,,,,
Chang Xin Lixin Bond (LOF) C,163003,F00000XE6X,0P000188FD,,,,
Chang Xin LiZhong Bd (LOF)A,163007,F00000XDLN,0P000187QV,,,,
Chang Xin LiZhong Bd (LOF)C,163005,F00000WU6W,0P00017F7X,,,,
Chang Xin Pure No.1 Bd A,519985,F00000HLAW,0P0000O8U4,,,,
Chang Xin Pure No.1 Bd C,4220,F00000YDO5,0P00019JO3,,,,
Chang Xin Quantified Mid&Small-cap Stk,519975,F00000V70J,0P000156C9,,,,
Chang Xin Quantified Value Driven Alloc,5399,F000010GNO,0P0001D9WB,,,,
Chang Xin Quantified Value Sel Alloc,5137,F0000103DM,0P0001CNVU,,,,
Chang Xin SSE HK Idx,519931,F00000Y6TM,0P000198EJ,,,,
Chang Xin Wenjin Assets Alloc(FOF),5976,F000010S7H,0P0001DYSG,,,,
Chang Xin WenShi Pure Bd,3869,F00000YY8R,0P0001AGQI,,,,
Chang Xin XianYou Bd,4885,F00000Z76J,0P0001B9AO,,,,
ChangAn CSI 300 Non-Cyclical Index Fd,740101,F00000O7WD,0P0000W46K,,,,
ChangAn Hongrun Pure Bd A,5345,F000010ENN,0P0001D6A9,,,,
ChangAn Hongrun Pure Bd C,5346,F000010ENO,0P0001D6AA,,,,
ChangAn HongZe Pure Bd A,3731,F00000Y4Q5,0P000195PI,,,,
ChangAn HongZe Pure Bd C,3732,F00000Y4Q6,0P000195PJ,,,,
ChangAn Industry Sel Alloc A,496,F00000T2E2,0P00012JY4,,,,
ChangAn Industry Sel Alloc C,2071,F00000WJ6Y,0P000170EV,,,,
ChangAn Macro-Strategies Equity Fund,740001,F00000NNYC,0P0000V8VN,,,,
ChangAn Money Market Fund A,740601,F00000PB94,0P0000XSL2,,,,
ChangAn Money Market Fund B,740602,F00000PB95,0P0000XSL3,,,,
ChangAn XinFu Leader Flxbl Alloc,1657,F00000YIPU,0P00019QGB,,,,
ChangAn XinHeng Return Alloc A,4897,F00000Z76G,0P0001B9AL,,,,
ChangAn XinHeng Return Alloc C,4898,F00000Z76H,0P0001B9AM,,,,
ChangAn Xinli Sel Flxbl Alloc A,1281,F00000VRZH,0P00015ZBG,,,,
ChangAn Xinli Sel Flxbl Alloc C,2072,F00000WJEY,0P000170NN,,,,
ChangAn XinWang JZ Alloc A,5049,F00000ZDVN,0P0001BH67,,,,
ChangAn XinWang JZ Alloc C,5050,F00000ZDVO,0P0001BH68,,,,
ChangAn Xinxi Flxbl Alloc A,5477,F00000ZYAA,0P0001CH4W,,,,
ChangAn Xinxi Flxbl Alloc C,5478,F00000ZYAB,0P0001CH4X,,,,
ChangAn Xinxing Alloc A,5186,F00000ZN9A,0P0001BU8X,,,,
ChangAn Xinxing Alloc C,5187,F00000ZN9B,0P0001BU8Y,,,,
ChangAn XinYao Theme LunDong Alloc A,4907,F00000ZB62,0P0001BDP4,,,,
ChangAn XinYao Theme LunDong Alloc C,4908,F00000ZB6B,0P0001BDQ2,,,,
ChangAn Xinyi Enhanced mix A,2146,F00000WQMQ,0P000179G7,,,,
ChangAn Xinyi Enhanced mix C,2147,F00000WQMR,0P000179G8,,,,
ChangAn Yulong Flx Alloc A,5743,F000010TVQ,0P0001E0VB,,,,
ChangAn Yulong Flx Alloc C,5744,F000010TVR,0P0001E0VC,,,,
ChangAn YuSheng Alloc A,5343,F00000ZQXA,0P0001C87E,,,,
ChangAn YuSheng Alloc C,5344,F00000ZQXB,0P0001C87F,,,,
ChangAn Yutai Flxbl Alloc A,5341,F00000ZRNR,0P0001C90W,,,,
ChangAn Yutai Flxbl Alloc C,5342,F00000ZRNS,0P0001C90X,,,,
ChangAn Yuteng Flxbl Alloc A,5588,F00001073E,0P0001CSZF,,,,
ChangAn Yuteng Flxbl Alloc C,5592,F00001073F,0P0001CSZG,,,,
Changjiang HuiJu Quant multi Alloc,5757,F0000108KY,0P0001CWEY,,,,
Changjiang Income Enhanced Bond,3336,F00000XRU7,0P00018PZK,,,,
Changjiang LeXiang MMKt A,3363,F00000XVNB,0P00018U0F,,,,
Changjiang LeXiang MMKt B,3364,F00000XVNC,0P00018U0G,,,,
Changjiang LeXiang MMKt C,3365,F00000XVND,0P00018U0H,,,,
Changjiang YouXiang MMKT A,5016,F00000ZCYE,0P0001BFU7,,,,
Changjiang YouXiang MMKT B,5017,F00000ZCYF,0P0001BFU8,,,,
Changsheng Adv Equip Manufacture Bal Fd,534,F00000SQNJ,0P000124IB,,,,
Changsheng Aerospace&Marine Equip Bal Fd,535,F00000SKXQ,0P00011YE6,,,,
Changsheng China Securities 100 Index Fd,519100,F0HKG06Z6U,0P00007ZXL,,,,
Changsheng CITIC Bd Idx Strengthened Bd,510080,F0HKG05VS5,0P00007KGO,,,,
Changsheng Convertible Bd A,3510,F00000XXNS,0P00018X15,,,,
Changsheng Convertible Bd C,3511,F00000XXNT,0P00018X16,,,,
Changsheng CSI 300 index Fund,160807,F00000IZX1,0P0000OWV7,,,,
ChangSheng CSI Fincl Rel Est Idx,160814,F00000VUBT,0P000162QB,,,,
ChangSheng CSI Fincl Rel Est Idx A,150281,F00000VUBU,0P000162QC,,,,
ChangSheng CSI Fincl Rel Est Idx B,150282,F00000VUBV,0P000162QD,,,,
Changsheng CSI OBOR Theme Index,502013,F00000VRZM,0P00015ZBL,,,,
Changsheng CSI OBOR Theme Index A,502014,F00000VRZN,0P00015ZBM,,,,
Changsheng CSI OBOR Theme Index B,502015,F00000VRZO,0P00015ZBN,,,,
ChangSheng CSI Security Corp Idx,502053,F00000W20I,0P00016DCH,,,,
ChangSheng CSI Security Corp Idx A,502054,F00000W20J,0P00016DCI,,,,
ChangSheng CSI Security Corp Idx B,502055,F00000W20K,0P00016DCJ,,,,
Changsheng Dynamic Selected Fd,510081,F0HKG05VRZ,0P00007KGJ,,,,
Changsheng Ecology Enviroment Flex Fd,598,F00000U3PY,0P00013W9N,,,,
ChangSheng E-Info Theme Flexible Fd,63,F00000TUYD,0P00013LKO,,,,
ChangSheng Electronic & Info Svc Stk Fd,80012,F00000NUAW,0P0000VJSP,,,,
Changsheng Emerging Grt Theme Alloc,1892,F00000WCOJ,0P00016QEB,,,,
Changsheng Global Sector Fund QDII,80006,F00000H56M,0P0000NPVT,,,,
Changsheng Growth Value Fd,80001,F0HKG05VRV,0P00007KI2,,,,
ChangSheng Healthcare Quant Eq,2300,F00000WPWO,0P0001785F,,,,
ChangSheng Infor Safe Quant Strat Bal,4397,F00000YOZF,0P00019Z1M,,,,
ChangSheng Int +The Alloc,2085,F00000WJZ4,0P000171BH,,,,
ChangSheng Mid&Sm Cap Select Alloc Fd,80015,F00000W0RP,0P00016BBC,,,,
Changsheng Money Market Fund A,80011,F0HKG066HC,0P00007KKK,,,,
Changsheng Money Market Fund B,5230,F00000ZLCR,0P0001BRS3,,,,
ChangSheng Mul-Fac Strategy Sel Eq,6478,F000011DGB,0P0001EUMQ,,,,
ChangSheng New QuDong Alloc,4745,F00000Z0K1,0P0001AKKN,,,,
ChangSheng Pension Health Industry Fd,684,F00000UNG7,0P00014JR0,,,,
Changsheng Positive Asset Allocation Bd,80003,F0000025O9,0P0000HXR1,,,,
Changsheng Quant Gr Strat Alloc,3658,F00000YCK7,0P00019IE6,,,,
Changsheng Quantification Of Div Policy,80005,F0000045OK,0P0000M21D,,,,
ChangSheng SC Flex Alloc A,3594,F00000Y0LY,0P0001913Q,,,,
ChangSheng SC Flex Alloc C,3595,F00000Y0LZ,0P0001913R,,,,
Changsheng Sector Pioneer Fund,80002,F000001WPN,0P0000FZKW,,,,
ChangSheng SH Alloc A,3169,F00000XL89,0P00018HWV,,,,
ChangSheng SH Alloc C,3170,F00000XL8A,0P00018HWW,,,,
ChangSheng Share Economic Theme Alloc,4670,F00000Z1F1,0P0001ALMO,,,,
ChangSheng ShengFeng Flex Alloc A,3641,F00000Y50M,0P0001967U,,,,
ChangSheng ShengFeng Flex Alloc C,3642,F00000Y50N,0P0001967V,,,,
ChangSheng ShengHe Pure Bd Fd A,2927,F00000XDEH,0P000187J4,,,,
ChangSheng ShengHe Pure Bd Fd C,2928,F00000XDEI,0P000187J5,,,,
ChangSheng ShengJing Pure Bd Fd A,3099,F00000XKC7,0P00018GI6,,,,
ChangSheng ShengJing Pure Bd Fd C,3100,F00000XKC8,0P00018GI7,,,,
Changsheng Shengkang Alloc A,3922,F00000YETE,0P00019L2C,,,,
Changsheng Shengkang Alloc C,3923,F00000YETF,0P00019L2D,,,,
ChangSheng ShengYu Pure Bd Fd A,3102,F00000XKC5,0P00018GI4,,,,
ChangSheng ShengYu Pure Bd Fd C,3103,F00000XKC6,0P00018GI5,,,,
Changsheng SHS Advantage Sel Alloc,2732,F00000X6L0,0P00017Z40,,,,
ChangSheng SS Flex Alloc A,2156,F00000WJZ5,0P000171BI,,,,
ChangSheng SS Flex Alloc C,2157,F00000WJZ6,0P000171BJ,,,,
ChangSheng SSE Idx Classif Fd,502040,F00000VZZE,0P00016A82,,,,
ChangSheng SSE Idx Classif Fd A,502041,F00000VZZF,0P00016A83,,,,
ChangSheng SSE Idx Classif Fd B,502042,F00000VZZG,0P00016A84,,,,
Changsheng Stated Owned Reform mix,1239,F00000VSAW,0P00016070,,,,
Changsheng Strategic Emerg Indstry Bal A,80008,F00000SZG9,0P00012FKM,,,,
Changsheng Strategic Emerg Indstry Bal C,1834,F00000W97Q,0P00016M7A,,,,
ChangSheng SX Flex Alloc A,2089,F00000XGPZ,0P00018BAR,,,,
ChangSheng SX Flex Alloc C,2090,F00000XGQ0,0P00018BAS,,,,
Changsheng Tianlibao Money Market Fd A,424,F00000QSLP,0P000101H2,,,,
Changsheng Tianlibao Money Market Fd B,425,F00000QSLQ,0P000101H3,,,,
Changsheng Tongde Thematic Growth Fund,519039,F000000NRH,0P0000A0DY,,,,
ChangSheng TongQing CSI 800 Clasif(LOF),160806,F00000O7SW,0P0000W410,,,,
ChangSheng TongRui CSI 200 Classif Fd A,150064,F00000NAQZ,0P0000UI88,,,,
ChangSheng TongRui CSI 200 Classif Fd B,150065,F00000NAR0,0P0000UI89,,,,
Changsheng Tongrui CSI 200 Trenched Fd,160808,F00000NAQY,0P0000UI87,,,,
ChangSheng Tongsheng Gr Sel Alloc (LOF),160813,F00000UPUI,0P00014N9M,,,,
Changsheng Tongxi Bd A,80009,F00000XQCZ,0P00018O3M,,,,
Changsheng Tongxi Bd C,80010,F00000XQD2,0P00018O3P,,,,
ChangSheng Tongxiang Alloc A,2789,F000010REW,0P0001DXPV,,,,
ChangSheng Tongxiang Alloc C,2790,F000010REX,0P0001DXPW,,,,
Changsheng Tongxin Industry Alloc Fd,80007,F00000TG3Y,0P000133A2,,,,
Changsheng Tongyi Growth Return Bal Fd,160812,F00000T3ZN,0P00012MOG,,,,
Changsheng Tongzhi Growth Fund,160805,F0HKG06Z6V,0P00007ZXV,,,,
ChangSheng Transform Upgrade Theme Alloc,1197,F00000VN0W,0P00015R96,,,,
Changsheng Urbanization Thematic Eq Fd,354,F00000QJA5,0P0000ZQ33,,,,
Changxin Benefit Selected Open-ended Fd,519997,F0HKG05VRY,0P00007KGK,,,,
Changxin ChuangXin Driven Eq,519935,F00000XLFY,0P00018I8X,,,,
Changxin CSI Energy Net Thm Idx(LOF),501002,F00000WLN9,0P000173CE,,,,
Changxin Defense Military Quantity Alloc,2983,F00000Y7RL,0P000199JE,,,,
Changxin Domestic Demand Growth Stk Fd,519979,F00000MU6Q,0P0000TYLT,,,,
Changxin Double Ret Sel Dyn Asset Alloc,519991,F000001XJX,0P0000G2YK,,,,
Changxin Duoli Alloc,519959,F00000VX6P,0P000166JT,,,,
Changxin Electronic & Info Quant Alloc,519929,F00000XDPK,0P000187VE,,,,
Changxin Health Care Industry Alloc(LOF),163001,F00000VYGU,0P000168FW,,,,
Changxin Hengli Advantage Stock Fd,519987,F000003U5O,0P0000KKAB,,,,
Changxin Inc increasing Dyn Strategic,519993,F0HKG06YSE,0P00007KNC,,,,
Changxin Interest Income Open-ended Fd A,519999,F0HKG05VSC,0P00007KGT,,,,
Changxin Interest Income Open-ended Fd B,519998,F00000LJJ4,0P0000RTHT,,,,
Changxin Jinli Trend Stock Fd,519995,F0HKG06SUD,0P00007KL7,,,,
Changxin Libao Bond,519947,F00000WFMW,0P00016V73,,,,
Changxin LiFa Bond,519933,F00000X9UJ,0P000183GN,,,,
Changxin Lifeng Bond Fd C,519989,F000002H7J,0P0000IZOJ,,,,
Changxin Lifeng Bond Fd E,4651,F00000YZ8A,0P0001AIL5,,,,
Changxin Lifu Bond,519967,F00000VN0R,0P00015R91,,,,
Changxin Linying Flxbl Alloc A,519963,F00000VV0Z,0P000163SE,,,,
Changxin Litai Alloc,519951,F00000WQA6,0P000178UJ,,,,
Changxin Lixin Flxbl Alloc,519949,F00000XXG2,0P00018WQA,,,,
Changxin Liying Flxbl Alloc C,519962,F00000WL4K,0P000172N4,,,,
Changxin Quant Gr Strat Eq A,519965,F00000VY0R,0P000167RZ,,,,
Changxin Quant Gr Strat Eq C,4858,F00000ZA6A,0P0001BCLU,,,,
Changxin Quantified Pioneer Stock Fd A,519983,F00000JTIT,0P0000PYF2,,,,
Changxin Quantified Pioneer Stock Fd C,4221,F00000YDO7,0P00019JO5,,,,
Changxin Reform Div Alloc Fd,519971,F00000TV2F,0P00013LTV,,,,
Changxin Ruijin Alloc A,519957,F00000VY0P,0P000167RX,,,,
Changxin Ruijin Alloc C,519956,F00000VY0Q,0P000167RY,,,,
Changxin US S&P 100 Eq Wt Idx Str QDII,519981,F00000M0KL,0P0000SHVR,,,,
Changxin WenJian Pure Bd A,2996,F00000Y6IE,0P0001981K,,,,
Changxin WenJian Pure Bd E,6047,F000010KVW,0P0001DFBV,,,,
Changxin WenYi Pure Bd,3349,F00000XSBJ,0P00018QIA,,,,
Changxin XianRui Bond Fd,519937,F00000X5K0,0P00017WUR,,,,
ChangXin Xinli Flexible Alloc Fd,519969,F00000V8NZ,0P000158W7,,,,
China Dream Flexible Alloc Fd,554,F00000TFGD,0P00013265,,,,
China Fd Phoenix MMkt Fd A,1006,F00000VHRH,0P00015KLB,,,,
China Fd Phoenix MMkt Fd B,4553,F00000ZFTB,0P0001BJPI,,,,
China Fund CSI BJ 50 ETF Fdr A,6413,F0000112K3,0P0001EHI5,,,,
China Fund CSI BJ 50 ETF Fdr C,6414,F0000112K4,0P0001EHI6,,,,
China Fund Health care reform Alloc,2408,F00000WTBG,0P00017CYI,,,,
China Fund JuLi Bal,1914,F00000ZRH6,0P0001C8TS,,,,
China Fund Money Market Fd A,738,F00000TWYN,0P00013O1U,,,,
China Fund Money Market Fd B,4554,F00000ZFTC,0P0001BJPJ,,,,
China Fund RuiLi Alloc A,3308,F00000XWWE,0P00018VUY,,,,
China Fund RuiLi Alloc C,4635,F00000YY8U,0P0001AGQL,,,,
China Fund Ruixin Alloc Fd A,926,F00000V6QX,0P0001560N,,,,
China Fund Ruixin Alloc Fd C,4676,F00000YYR2,0P0001AHEY,,,,
China Fund RuiYi Alloc Fd,2640,F000010KMA,0P0001DF1Z,,,,
China Fund TianLi MMF,2260,F00000WMJ6,0P000174EF,,,,
China Fund WenXiang Bd A,3978,F00000YG1N,0P00019MK4,,,,
China Fund WenXiang Bd C,3979,F00000YG1O,0P00019MK5,,,,
China Fund ZhiXin Internet mix A,1809,F00000XAVB,0P000184MR,,,,
China Fund ZhiXin Internet mix C,4636,F00000YY8V,0P0001AGQM,,,,
China Internatinl China SJ QDII RMB,3243,F00000XRUC,0P00018PZP,,,,
China International Alpha Stock Fd,377010,F0HKG061F2,0P00007KK8,,,,
China International Cash Mgmt MMkt,685,F00000TXU8,0P00013P2E,,,,
China International China Advanced Fd,375010,F0HKG05VQ6,0P00007KFG,,,,
China International Domes Demand Dyn Stk,377020,F0HKG070VJ,0P00009C0N,,,,
China International Emerg Mkt Stk QDII,378006,F00000LOX5,0P0000S1OX,,,,
China International Growth Pioneer Fd,378010,F0HKG06YSD,0P00007KNB,,,,
China International Stbl Return Alloc Fd,887,F00000V65J,0P000155DK,,,,
China Intl Asia-Pacific Advntge Stk QDII,377016,F000000KRJ,0P00009U6W,,,,
China Intl Healty&High Quality Life Stk,377150,F00000NGR9,0P0000UUUU,,,,
China Intl Large-cap Blue Chip Stock Fd,376510,F00000LIVV,0P0000RS8E,,,,
China Intl Mid-cap and Small-cap Stk,379010,F000002JA2,0P0000J2AL,,,,
China Itl Intergration Drive Flxbl Fd,1192,F00000VNGR,0P00015RPF,,,,
China Life AMP AnKang Pure Bond,3285,F00000XNWR,0P00018L82,,,,
China Life AMP BaoWen Alloc A,4301,F00000YKDV,0P00019SU3,,,,
China Life AMP BaoWen Alloc C,4302,F00000YKDW,0P00019SU4,,,,
China Life AMP Cons Xinhai Flx Alloc,5175,F00000ZYSP,0P0001CHRD,,,,
China Life AMP CSI 300 Index Fd,613,F00000T9HQ,0P00012UZ8,,,,
China Life AMP Gtd Bal,1932,F00000WWST,0P00017JOK,,,,
China Life AMP HlthScnc Alloc A,5043,F00000ZG36,0P0001BK1T,,,,
China Life AMP HlthScnc Alloc C,5044,F00000ZG37,0P0001BK1U,,,,
China Life AMP HuaXing Alloc,5683,F000010A8L,0P0001CZCL,,,,
China Life AMP Money Market A,505,F00000SDN8,0P00011OG5,,,,
China Life AMP Money Market B,506,F00000SDN9,0P00011OG6,,,,
China Life AMP Money Market E,511970,F00000XG90,0P00018AQ1,,,,
China Life AMP Power wisdom Alloc,3131,F00000XMNB,0P00018JRD,,,,
China Life AMP RuiChun Pure Bd,4629,F00000YZVH,0P0001AJHU,,,,
China Life AMP TianLi MMFT Fd A,3422,F00000YCOC,0P00019IIO,,,,
China Life AMP TianLi MMFT Fd B,3423,F00000YCOD,0P00019IIP,,,,
China Life AMP Traget Strategies Alloc A,4818,F00000ZLYE,0P0001BSKV,,,,
China Life AMP Traget Strategies Alloc C,4819,F00000ZLYF,0P0001BSKW,,,,
China Life AMP WenChen Alloc A,4225,F00000YEFC,0P00019KK6,,,,
China Life AMP WenChen Alloc C,4226,F00000YEFD,0P00019KK7,,,,
China Life AMP WenJi Alloc A,4756,F00000ZP6E,0P0001C173,,,,
China Life AMP WenJi Alloc C,4757,F00000ZP6F,0P0001C174,,,,
China Life AMP WenJia Alloc A,4258,F00000YFJN,0P00019LX3,,,,
China Life AMP WenJia Alloc C,4259,F00000YFJO,0P00019LX4,,,,
China Life AMP WenRong Alloc A,4279,F00000YFSQ,0P00019M6W,,,,
China Life AMP WenRong Alloc C,4280,F00000YFSR,0P00019M6X,,,,
China Life AMP WenRui Alloc A,4760,F00000ZQIX,0P0001C6E8,,,,
China Life AMP WenRui Alloc C,4761,F00000ZQIY,0P0001C6E9,,,,
China Life AMP WenShou Alloc A,4405,F00000ZA0F,0P0001BCBF,,,,
China Life AMP WenShou Alloc C,4406,F00000ZA0G,0P0001BCBG,,,,
China Life AMP YuYouHua Bd A,4318,F00000YK84,0P00019SO0,,,,
China Life AMP YuYouHua Bd C,4319,F00000YK86,0P00019SO2,,,,
China Life AMP ZunLi Inrg Rtn Bd A,2720,F00000X65P,0P00017YJQ,,,,
China Life AMP ZunLi Inrg Rtn Bd C,2721,F00000X65R,0P00017YJS,,,,
China Life AnXiang Pure Bd,3514,F00000XWWH,0P00018VV1,,,,
China Life Bao WJ Inc Flxbl Alloc,2148,F00000WJYY,0P000171BB,,,,
China Life Baozunxiang Bond A,668,F00000TPAB,0P00013DXG,,,,
China Life Baozunxiang Bond C,669,F00000TPAC,0P00013DXH,,,,
China Life Box B&S MMkt A,519878,F00000UG47,0P00014A60,,,,
China Life Box B&S MMkt B,519879,F00000UG48,0P00014A61,,,,
China Life Core Industry mix,2376,F00000WRJ1,0P00017AXR,,,,
China Life CSI 500 ETF Fdr,1241,F00000VQVW,0P00015XQO,,,,
China Life CSI Pension Indus Index,168001,F00000VWFA,0P000165N2,,,,
China Life CSI Pension Indus Index A,150305,F00000VWFB,0P000165N3,,,,
China Life CSI Pension Indus Index B,150306,F00000VWFC,0P000165N4,,,,
China Life Growth Sel Eq,1521,F00000WI4M,0P00016YVM,,,,
China Life Jubao Pen Money Market Fund,1096,F00000VCMS,0P00015DU8,,,,
China Life Salary Sec Box MMkt Fd,895,F00000UQ03,0P00014NH4,,,,
China Life Stable returns Alloc A,1845,F00000WADA,0P00016NJB,,,,
China Life Stable returns Alloc C,2309,F00000WX0C,0P00017JWJ,,,,
China Life Wisdom Life Stk,1672,F00000W5JL,0P00016HUM,,,,
China Life Zengjinbao MMkt,1826,F00000WB60,0P00016OLP,,,,
China Merchant Adv Enter Dyn Asset Alloc,217021,F00000NFH6,0P0000UTD8,,,,
China Merchant Convertible Bond Fd,161719,F00000TUYA,0P00013LKL,,,,
China Merchant Convertible Bond Fd A,150188,F00000TUYB,0P00013LKM,,,,
China Merchant Convertible Bond Fd B,150189,F00000TUYC,0P00013LKN,,,,
China Merchant Indus Sel Eq,746,F00000U391,0P00013VQP,,,,
China Merchant Mid-cap&Small-cap Sel Stk,217013,F000005IA3,0P0000MOQS,,,,
China Merchants Anda Alloc,217020,F00000ZLHJ,0P0001BRWV,,,,
China Merchants Anrui Progressive Bd,217018,F00000LZUH,0P0000SGHO,,,,
China Merchants Antai Bond Fd A,217003,F0HKG05VSP,0P00007KI4,,,,
China Merchants Antai Bond Fd B,217203,F0HKG06PP1,0P00007KKY,,,,
China Merchants Anxin Income Bond Fd,217011,F0000026TH,0P0000I3BY,,,,
China Merchants Balanced Type Fd,217002,F0HKG05VST,0P00007KHO,,,,
China Merchants Cash Value-Added Money A,217004,F0HKG05VTH,0P00007KHR,,,,
China Merchants Cash Value-Added Money B,217014,F000005IX5,0P0000MPR8,,,,
China Merchants Core Value Mixed Fd,217009,F0HKG070M3,0P00008WKU,,,,
China Merchants Credit Tianli Bd (LOF),161713,F00000W50F,0P00016H1K,,,,
China Merchants Fengtai Flxbl Alloc(LOF),161722,F00000VN0T,0P00015R93,,,,
China Merchants Glb Res Stk QDII Fd,217015,F00000GVVF,0P0000NAOF,,,,
China Merchants Industry Pioneer Mixed A,217012,F000003T16,0P0000KBYC,,,,
China Merchants Large-Cap Blue Chip Stk,217010,F000001XJW,0P0000G2YJ,,,,
China Merchants Medical Health Ids Eq,960,F00000V6D0,0P000155LI,,,,
China Merchants Pioneer Fd,217005,F0HKG05VQF,0P00007KIL,,,,
China Merchants S&P BRICs Idx (LOF)QDII,161714,F00000LOSJ,0P0000S1IT,,,,
China Merchants SSE Consump 80 ETF Fdr A,217017,F00000JZ32,0P0000Q7BC,,,,
China Merchants SSE Consump 80 ETF Fdr C,4407,F00000YM8I,0P00019UXV,,,,
China Merchants Stock Fd,217001,F0HKG05VSY,0P00007KJF,,,,
China Merchants Sustaining Growth Stk Fd,161706,F0HKG064Y5,0P00007KKH,,,,
China Merchants SZSE 100 Index Fd A,217016,F00000HHJU,0P0000O4VJ,,,,
China Merchants SZSE 100 Index Fd C,4408,F00000YM8J,0P00019UXW,,,,
China Nature Core & Satellite Stock Fund,163503,F0HKG06FBQ,0P00007KKQ,,,,
China Nature Enhance Convertible Bond A,80,F00000PUJK,0P0000YL6Q,,,,
China Nature Enhance Convertible Bond B,81,F00000PUJV,0P0000YLAU,,,,
China Nature Fortune Growth Fund,350001,F0HKG05VSO,0P00007KHN,,,,
China Nature Green Economy Flxbl All,350002,F00000X4LN,0P00017V2I,,,,
China Nature Made In China 2025 Alloc,350005,F00000X2PK,0P00017S3Z,,,,
China Nature New Csmpt Alloc,350008,F00000XH8C,0P00018BXZ,,,,
China Nature Research Driven mix A,350009,F00000VXJA,0P000166YP,,,,
