date,equity,bond
2017-05-30,463.729,470.4072
2017-05-31,463.794,471.6692
2017-06-01,466.404,470.5491
2017-06-02,469.355,472.3699
2017-06-03,469.355,472.3699
2017-06-04,469.355,472.3699
2017-06-05,468.734,472.1562
2017-06-06,467.424,473.8157
2017-06-07,467.632,473.5998
2017-06-08,467.189,472.2309
2017-06-09,466.84,471.1594
2017-06-10,466.84,471.1594
2017-06-11,466.84,471.1594
2017-06-12,465.48,471.9396
2017-06-13,467.687,472.0689
2017-06-14,468.273,475.2388
2017-06-15,464.736,471.646
2017-06-16,466.156,472.3949
2017-06-17,466.156,472.3949
2017-06-18,466.156,472.3949
2017-06-19,469.526,471.3986
2017-06-20,466.293,470.9039
2017-06-21,465.632,471.293
2017-06-22,466.086,471.8474
2017-06-23,466.982,472.5923
2017-06-24,466.982,472.5923
2017-06-25,466.982,472.5923
2017-06-26,467.9,472.796
2017-06-27,465.639,471.9443
2017-06-28,468.45,472.7661
2017-06-29,465.937,472.0236
2017-06-30,465.088,471.2553
2017-07-01,465.088,471.2553
2017-07-02,465.088,471.2553
2017-07-03,466.161,469.5328
2017-07-04,465.408,469.5076
2017-07-05,465.878,469.1902
2017-07-06,463.25,468.9149
2017-07-07,463.958,467.756
2017-07-08,463.958,467.756
2017-07-09,463.958,467.756
2017-07-10,465.157,468.2762
2017-07-11,465.309,468.2045
2017-07-12,469.618,470.4729
2017-07-13,471.058,470.04
2017-07-14,473.784,471.8371
2017-07-15,473.784,471.8371
2017-07-16,473.784,471.8371
2017-07-17,474.127,472.4878
2017-07-18,474.445,475.3047
2017-07-19,476.72,475.0504
2017-07-20,477.705,476.2512
2017-07-21,476.768,477.7639
2017-07-22,476.768,477.7639
2017-07-23,476.768,477.7639
2017-07-24,476.133,477.6552
2017-07-25,477.238,476.0251
2017-07-26,477.551,475.9422
2017-07-27,478.25,476.783
2017-07-28,477.245,478.3136
2017-07-29,477.245,478.3136
2017-07-30,477.245,478.3136
2017-07-31,477.583,479.1785
2017-08-01,479.727,480.7408
2017-08-02,479.757,480.878
2017-08-03,479.111,481.9366
2017-08-04,479.072,479.121
2017-08-05,479.072,479.121
2017-08-06,479.072,479.121
2017-08-07,480.353,479.8282
2017-08-08,479.452,478.6701
2017-08-09,477.89,480.0857
2017-08-10,472.581,480.9676
2017-08-11,471.334,481.8518
2017-08-12,471.334,481.8518
2017-08-13,471.334,481.8518
2017-08-14,475.095,481.3625
2017-08-15,474.316,478.8272
2017-08-16,475.753,479.0089
2017-08-17,472.097,480.5666
2017-08-18,470.627,481.7055
2017-08-19,470.627,481.7055
2017-08-20,470.627,481.7055
2017-08-21,471.233,482.9284
2017-08-22,474.482,481.292
2017-08-23,473.989,482.6578
2017-08-24,473.807,482.2187
2017-08-25,475.017,483.545
2017-08-26,475.017,483.545
2017-08-27,475.017,483.545
2017-08-28,475.371,483.8018
2017-08-29,474.906,486.5625
2017-08-30,475.793,483.7137
2017-08-31,478.406,483.9256
2017-09-01,479.898,483.5568
2017-09-02,479.898,483.5568
2017-09-03,479.898,483.5568
2017-09-04,478.949,484.4369
2017-09-05,477.162,486.6727
2017-09-06,478.042,486.5538
2017-09-07,479.57,488.7231
2017-09-08,479.615,489.2351
2017-09-09,479.615,489.2351
2017-09-10,479.615,489.2351
2017-09-11,483.787,487.1727
2017-09-12,485.305,485.0551
2017-09-13,484.828,483.7333
2017-09-14,484.136,483.0991
2017-09-15,485.181,484.0585
2017-09-16,485.181,484.0585
2017-09-17,485.181,484.0585
2017-09-18,486.356,483.1876
2017-09-19,487.371,483.3446
2017-09-20,488.056,483.621
2017-09-21,486.054,481.6082
2017-09-22,486.661,482.7848
2017-09-23,486.661,482.7848
2017-09-24,486.661,482.7848
2017-09-25,484.749,482.5304
2017-09-26,483.071,480.5813
2017-09-27,484.013,478.4765
2017-09-28,484.63,478.8218
2017-09-29,486.879,479.5665
2017-09-30,486.879,479.5665
2017-10-01,486.879,479.5665
2017-10-02,487.831,478.2394
2017-10-03,489.629,478.2844
2017-10-04,490.162,478.6356
2017-10-05,491.33,477.6643
2017-10-06,490.89,477.1737
2017-10-07,490.89,477.1737
2017-10-08,490.89,477.1737
2017-10-09,490.555,477.6662
2017-10-10,493.001,479.6054
2017-10-11,493.894,479.617
2017-10-12,493.924,480.067
2017-10-13,495.087,481.4125
2017-10-14,495.087,481.4125
2017-10-15,495.087,481.4125
2017-10-16,495.799,481.091
2017-10-17,494.935,480.1354
2017-10-18,495.661,479.3782
2017-10-19,495.755,480.9336
2017-10-20,496.393,478.2015
2017-10-21,496.393,478.2015
2017-10-22,496.393,478.2015
2017-10-23,495.008,477.9781
2017-10-24,495.158,477.1479
2017-10-25,493.498,477.4239
2017-10-26,493.664,476.0441
2017-10-27,495.69,475.3124
2017-10-28,495.69,475.3124
2017-10-29,495.69,475.3124
2017-10-30,495.964,477.5862
2017-10-31,496.625,477.752
2017-11-01,498.077,477.1207
2017-11-02,498.439,478.204
2017-11-03,498.859,477.3245
2017-11-04,498.859,477.3245
2017-11-05,498.859,477.3245
2017-11-06,499.397,477.8821
2017-11-07,499.576,478.1868
2017-11-08,500.428,478.427
2017-11-09,498.586,478.0005
2017-11-10,497.857,477.6617
2017-11-11,497.857,477.6617
2017-11-12,497.857,477.6617
2017-11-13,496.608,477.1835
2017-11-14,495.525,478.4154
2017-11-15,492.815,479.8691
2017-11-16,496.737,479.6962
2017-11-17,496.748,480.3809
2017-11-18,496.748,480.3809
2017-11-19,496.748,480.3809
2017-11-20,497.279,480.1205
2017-11-21,500.511,480.3637
2017-11-22,501.434,482.4124
2017-11-23,501.905,483.4522
2017-11-24,503.349,484.1248
2017-11-25,503.349,484.1248
2017-11-26,503.349,484.1248
2017-11-27,502.02,484.4232
2017-11-28,504.454,483.3671
2017-11-29,504.117,482.2822
2017-11-30,505.442,483.0576
2017-12-01,503.471,483.1435
2017-12-02,503.471,483.1435
2017-12-03,503.471,483.1435
2017-12-04,503.919,482.5219
2017-12-05,502.33,482.6474
2017-12-06,500.299,482.8203
2017-12-07,501.417,481.9914
2017-12-08,504.079,480.8521
2017-12-09,504.079,480.8521
2017-12-10,504.079,480.8521
2017-12-11,506.234,481.6414
2017-12-12,506.306,480.3093
2017-12-13,506.844,481.8168
2017-12-14,505.506,482.7336
2017-12-15,507.081,482.5277
2017-12-16,507.081,482.5277
2017-12-17,507.081,482.5277
2017-12-18,511.679,483.1712
2017-12-19,510.121,481.0876
2017-12-20,509.963,480.8781
2017-12-21,511.189,480.6802
2017-12-22,511.286,480.5906
2017-12-23,511.286,480.5906
2017-12-24,511.286,480.5906
2017-12-25,511.363,480.6389
2017-12-26,511.097,481.0666
2017-12-27,512.233,482.7924
2017-12-28,513.511,483.3046
2017-12-29,513.026,484.7313
2017-12-30,513.026,484.7313
2017-12-31,513.026,484.7313
2018-01-01,512.983,484.7313
2018-01-02,516.757,484.5562
2018-01-03,519.15,484.6262
2018-01-04,523.265,485.0252
2018-01-05,526.686,484.2558
2018-01-06,526.686,484.2558
2018-01-07,526.686,484.2558
2018-01-08,527.285,483.9385
2018-01-09,528.016,482.4828
2018-01-10,527.725,483.5477
2018-01-11,529.739,484.2147
2018-01-12,533.235,485.8057
2018-01-13,533.235,485.8057
2018-01-14,533.235,485.8057
2018-01-15,535.221,488.1343
2018-01-16,534.405,487.9661
2018-01-17,537.136,487.7791
2018-01-18,536.704,487.1504
2018-01-19,539.266,486.921
2018-01-20,539.266,486.921
2018-01-21,539.266,486.921
2018-01-22,542.501,487.2227
2018-01-23,545.173,488.6689
2018-01-24,545.99,490.4864
2018-01-25,546.684,492.866
2018-01-26,550.317,491.3893
2018-01-27,550.317,491.3893
2018-01-28,550.317,491.3893
2018-01-29,546.888,489.2632
2018-01-30,541.496,489.6726
2018-01-31,541.673,490.5078
2018-02-01,541.209,489.757
2018-02-02,531.462,486.9252
2018-02-03,531.462,486.9252
2018-02-04,531.462,486.9252
2018-02-05,515.735,487.2256
2018-02-06,512.965,487.2055
2018-02-07,513.297,485.7454
2018-02-08,500.704,484.6396
2018-02-09,500.907,484.7485
2018-02-10,500.907,484.7485
2018-02-11,500.907,484.7485
2018-02-12,506.837,485.0042
2018-02-13,508.445,486.7431
2018-02-14,514.952,487.2347
2018-02-15,521.253,488.9776
2018-02-16,522.6,489.6281
2018-02-17,522.6,489.6281
2018-02-18,522.6,489.6281
2018-02-19,522.245,488.3508
2018-02-20,519.812,487.0179
2018-02-21,518.917,485.8814
2018-02-22,518.202,486.5568
2018-02-23,524.119,487.5038
2018-02-24,524.119,487.5038
2018-02-25,524.119,487.5038
2018-02-26,528.397,487.4655
2018-02-27,523.832,485.6445
2018-02-28,518.079,486.1554
2018-03-01,511.904,486.3173
2018-03-02,511.338,488.331
2018-03-03,511.338,488.331
2018-03-04,511.338,488.331
2018-03-05,514.623,488.1695
2018-03-06,517.965,488.8362
2018-03-07,517.331,488.9785
2018-03-08,519.647,488.4201
2018-03-09,525.445,487.3794
2018-03-10,525.445,487.3794
2018-03-11,525.445,487.3794
2018-03-12,527.295,488.2593
2018-03-13,525.306,489.4608
2018-03-14,522.867,490.0053
2018-03-15,522.487,489.5393
2018-03-16,522.474,488.805
2018-03-17,522.474,488.805
2018-03-18,522.474,488.805
2018-03-19,516.89,489.8298
2018-03-20,517.332,488.2325
2018-03-21,516.946,487.9799
2018-03-22,508.48,490.7492
2018-03-23,499.363,491.7777
2018-03-24,499.363,491.7777
2018-03-25,499.363,491.7777
2018-03-26,506.9,492.5075
2018-03-27,504.134,492.2391
2018-03-28,501.272,491.5671
2018-03-29,505.44,491.3567
2018-03-30,505.808,491.33
2018-03-31,505.808,491.33
2018-04-01,505.808,491.33
2018-04-02,499.649,491.7352
2018-04-03,501.891,490.688
2018-04-04,503.816,491.0568
2018-04-05,508.552,488.6648
2018-04-06,502.315,490.1544
2018-04-07,502.315,490.1544
2018-04-08,502.315,490.1544
2018-04-09,504.181,490.8767
2018-04-10,511.041,491.1385
2018-04-11,509.432,492.4578
2018-04-12,511.292,490.5831
2018-04-13,510.523,490.6302
2018-04-14,510.523,490.6302
2018-04-15,510.523,490.6302
2018-04-16,512.491,491.312
2018-04-17,516.119,491.5766
2018-04-18,518.316,491.1374
2018-04-19,517.052,489.6231
2018-04-20,512.736,487.1324
2018-04-21,512.736,487.1324
2018-04-22,512.736,487.1324
2018-04-23,511.67,485.0536
2018-04-24,508.082,484.2531
2018-04-25,506.321,482.9298
2018-04-26,509.911,482.9567
2018-04-27,511.314,483.6274
2018-04-28,511.314,483.6274
2018-04-29,511.314,483.6274
2018-04-30,509.694,483.4603
2018-05-01,509.001,481.3556
2018-05-02,506.899,480.5777
2018-05-03,505.039,481.6919
2018-05-04,508.834,481.2526
2018-05-05,508.834,481.2526
2018-05-06,508.834,481.2526
2018-05-07,510.608,481.1617
2018-05-08,510.387,479.5899
2018-05-09,513.618,479.0849
2018-05-10,517.233,479.8789
2018-05-11,519.462,481.117
2018-05-12,519.462,481.117
2018-05-13,519.462,481.117
2018-05-14,520.584,480.8114
2018-05-15,516.14,477.2541
2018-05-16,517.037,476.2707
2018-05-17,517.012,475.4707
2018-05-18,515.656,475.8816
2018-05-19,515.656,475.8816
2018-05-20,515.656,475.8816
2018-05-21,517.722,475.1567
2018-05-22,517.598,475.7028
2018-05-23,515.862,476.4672
2018-05-24,514.856,478.1864
2018-05-25,513.448,477.8386
2018-05-26,513.448,477.8386
2018-05-27,513.448,477.8386
2018-05-28,512.682,477.8124
2018-05-29,506.987,478.5862
2018-05-30,509.961,478.3621
2018-05-31,508.769,479.7931
2018-06-01,512.767,478.1469
2018-06-02,512.767,478.1469
2018-06-03,512.767,478.1469
2018-06-04,516.377,478.2795
2018-06-05,515.719,477.8668
2018-06-06,519.747,477.5316
2018-06-07,519.898,478.1125
2018-06-08,519.154,477.84
2018-06-09,519.154,477.84
2018-06-10,519.154,477.84
2018-06-11,520.758,477.769
2018-06-12,521.071,477.319
2018-06-13,519.697,477.1897
2018-06-14,519.54,476.7544
2018-06-15,517.205,476.4225
2018-06-16,517.205,476.4225
2018-06-17,517.205,476.4225
2018-06-18,514.993,476.2669
2018-06-19,510.78,476.4247
2018-06-20,512.581,476.0342
2018-06-21,509.337,476.5508
2018-06-22,511.682,476.9355
2018-06-23,511.682,476.9355
2018-06-24,511.682,476.9355
2018-06-25,504.489,477.6958
2018-06-26,504.911,477.0641
2018-06-27,501.466,476.6022
2018-06-28,501.879,476.1314
2018-06-29,505.198,477.6598
2018-06-30,505.198,477.6598
2018-07-01,505.198,477.6598
2018-07-02,503.096,476.6358
2018-07-03,503.001,477.8838
2018-07-04,502.937,477.9358
2018-07-05,505.839,478.7874
2018-07-06,509.899,479.9466
2018-07-07,509.899,479.9466
2018-07-08,509.899,479.9466
2018-07-09,514.483,479.6585
2018-07-10,515.519,478.6614
2018-07-11,510.92,478.832
2018-07-12,514.122,477.609
2018-07-13,515.217,477.8767
2018-07-14,515.217,477.8767
2018-07-15,515.217,477.8767
2018-07-16,514.535,477.9756
2018-07-17,515.716,477.5105
2018-07-18,516.473,476.7224
2018-07-19,514.447,476.5427
2018-07-20,515.889,477.8044
2018-07-21,515.889,477.8044
2018-07-22,515.889,477.8044
2018-07-23,515.915,476.6843
2018-07-24,518.999,477.321
2018-07-25,521.744,477.5149
2018-07-26,521.801,476.8212
2018-07-27,520.73,476.852
2018-07-28,520.73,476.852
2018-07-29,520.73,476.852
2018-07-30,518.929,476.972
2018-07-31,519.818,476.8624
2018-08-01,518.988,475.2855
2018-08-02,517.54,474.7979
2018-08-03,519.534,475.5552
2018-08-04,519.534,475.5552
2018-08-05,519.534,475.5552
2018-08-06,519.823,475.354
2018-08-07,522.338,475.4413
2018-08-08,522.185,475.6205
2018-08-09,521.602,475.7249
2018-08-10,515.61,475.0492
2018-08-11,515.61,475.0492
2018-08-12,515.61,475.0492
2018-08-13,511.92,474.2843
2018-08-14,513.993,473.5753
2018-08-15,508.317,473.4372
2018-08-16,511.497,474.1372
2018-08-17,513.08,474.7163
2018-08-18,513.08,474.7163
2018-08-19,513.08,474.7163
2018-08-20,515.192,475.8826
2018-08-21,517.175,476.8428
2018-08-22,518.418,477.8228
2018-08-23,516.84,476.7504
2018-08-24,519.596,477.3262
2018-08-25,519.596,477.3262
2018-08-26,519.596,477.3262
2018-08-27,524.555,477.4566
2018-08-28,525.182,477.6736
2018-08-29,526.94,476.9748
2018-08-30,524.28,477.1919
2018-08-31,522.881,477.3626
2018-09-01,522.881,477.3626
2018-09-02,522.881,477.3626
2018-09-03,521.948,476.9733
2018-09-04,519.302,475.0545
2018-09-05,516.135,475.6934
2018-09-06,514.078,476.9066
2018-09-07,512.966,475.3188
2018-09-08,512.966,475.3188
2018-09-09,512.966,475.3188
2018-09-10,513.392,475.7536
2018-09-11,514.028,474.6688
2018-09-12,515.169,475.834
2018-09-13,518.023,476.1824
2018-09-14,519.461,475.4138
2018-09-15,519.461,475.4138
2018-09-16,519.461,475.4138
2018-09-17,517.497,475.9377
2018-09-18,520.187,475.1969
2018-09-19,521.983,474.3057
2018-09-20,526.136,475.5828
2018-09-21,527.863,475.7063
2018-09-22,527.863,475.7063
2018-09-23,527.863,475.7063
2018-09-24,525.866,475.506
2018-09-25,526.088,474.7219
2018-09-26,525.28,474.986
2018-09-27,525.443,474.085
2018-09-28,524.253,473.2476
2018-09-29,524.253,473.2476
2018-09-30,524.253,473.2476
2018-10-01,525.061,472.2264
2018-10-02,523.361,472.3337
2018-10-03,523.46,470.5799
2018-10-04,518.209,469.2029
2018-10-05,514.686,468.3003
2018-10-06,514.686,468.3003
2018-10-07,514.686,468.3003
2018-10-08,512.718,468.2465
2018-10-09,511.545,468.4447
2018-10-10,500.545,469.2764
2018-10-11,489.405,470.9419
2018-10-12,494.759,471.0905
2018-10-13,494.759,471.0905
2018-10-14,494.759,471.0905
2018-10-15,492.515,471.511
2018-10-16,500.94,471.692
2018-10-17,500.524,471.0466
2018-10-18,494.472,469.9348
2018-10-19,494.047,469.5249
2018-10-20,494.047,469.5249
2018-10-21,494.047,469.5249
2018-10-22,492.779,469.0925
2018-10-23,487.369,469.8927
2018-10-24,477.291,469.499
2018-10-25,480.831,469.2303
2018-10-26,475.106,470.8234
2018-10-27,475.106,470.8234
2018-10-28,475.106,470.8234
2018-10-29,473.521,470.1202
