datetime,US_Growth
2012-05-17,0.4485387094572273
2012-05-18,0.43315595400864204
2012-05-19,0.43315595400864204
2012-05-20,0.43315595400864204
2012-05-21,0.47862302701490167
2012-05-22,0.4772584546081402
2012-05-23,0.4909283013707375
2012-05-24,0.4913602254138869
2012-05-25,0.4888915770787632
2012-05-26,0.4888915770787632
2012-05-27,0.4888915770787632
2012-05-28,0.4888915770787632
2012-05-29,0.5055942531163609
2012-05-30,0.4816622516495277
2012-05-31,0.4755215796507506
2012-06-01,0.4313268678082407
2012-06-02,0.4313268678082407
2012-06-03,0.4313268678082407
2012-06-04,0.4353296958011519
2012-06-05,0.45546339709694506
2012-06-06,0.4773680266405136
2012-06-07,0.46591102067484846
2012-06-08,0.486081131932542
2012-06-09,0.486081131932542
2012-06-10,0.486081131932542
2012-06-11,0.4568580357518073
2012-06-12,0.4731453440862059
2012-06-13,0.45823405179787136
2012-06-14,0.47015805237487185
2012-06-15,0.49055072472234373
2012-06-16,0.49055072472234373
2012-06-17,0.49055072472234373
2012-06-18,0.4990563197007851
2012-06-19,0.5167526254556072
2012-06-20,0.5120261541968698
2012-06-21,0.47234556949354967
2012-06-22,0.4806415094381207
2012-06-23,0.4806415094381207
2012-06-24,0.4806415094381207
2012-06-25,0.4625870591878787
2012-06-26,0.4714936107008203
2012-06-27,0.480204187411823
2012-06-28,0.46785595857008233
2012-06-29,0.5126958085240569
2012-06-30,0.5126958085240569
2012-07-01,0.5126958085240569
2012-07-02,0.5295555655022091
2012-07-03,0.547508208398253
2012-07-04,0.547508208398253
2012-07-05,0.5535605036410969
2012-07-06,0.5338378833211086
2012-07-07,0.5338378833211086
2012-07-08,0.5338378833211086
2012-07-09,0.5298422084340761
2012-07-10,0.5077124738654406
2012-07-11,0.503023760965873
2012-07-12,0.49936826529471534
2012-07-13,0.5203953979841562
2012-07-14,0.5203953979841562
2012-07-15,0.5203953979841562
2012-07-16,0.5140798805449873
2012-07-17,0.5230558294582177
2012-07-18,0.5343009681331017
2012-07-19,0.5387778803165757
2012-07-20,0.519133897028514
2012-07-21,0.519133897028514
2012-07-22,0.519133897028514
2012-07-23,0.49795456107741765
2012-07-24,0.4763253017371636
2012-07-25,0.48123237114085704
2012-07-26,0.5289402325472397
2012-07-27,0.5612336547004242
2012-07-28,0.5612336547004242
2012-07-29,0.5612336547004242
2012-07-30,0.5529560636938544
2012-07-31,0.535193204401015
2012-08-01,0.5159100995432975
2012-08-02,0.5144878785041513
2012-08-03,0.5457223212824578
2012-08-04,0.5457223212824578
2012-08-05,0.5457223212824578
2012-08-06,0.5513673673469963
2012-08-07,0.5637963815532026
2012-08-08,0.551826035718004
2012-08-09,0.5531987430678016
2012-08-10,0.5574692083549313
2012-08-11,0.5574692083549313
2012-08-12,0.5574692083549313
2012-08-13,0.5541601265504028
2012-08-14,0.551483832270165
2012-08-15,0.5621411921503336
2012-08-16,0.5715813109778136
2012-08-17,0.5818489170930943
2012-08-18,0.5818489170930943
2012-08-19,0.5818489170930943
2012-08-20,0.5740676478053182
2012-08-21,0.5704431080354919
2012-08-22,0.5707614226587794
2012-08-23,0.555982300481777
2012-08-24,0.5584122627997796
2012-08-25,0.5584122627997796
2012-08-26,0.5584122627997796
2012-08-27,0.5553547481379812
2012-08-28,0.5598605315298726
2012-08-29,0.5564695870316965
2012-08-30,0.542915329323439
2012-08-31,0.5516211277710736
2012-09-01,0.5516211277710736
2012-09-02,0.5516211277710736
2012-09-03,0.5516211277710736
2012-09-04,0.5651831329445938
2012-09-05,0.5572952128802486
2012-09-06,0.5955104039364616
2012-09-07,0.6100060988894842
2012-09-08,0.6100060988894842
2012-09-09,0.6100060988894842
2012-09-10,0.5970617411868848
2012-09-11,0.607813444972455
2012-09-12,0.6080575846654104
2012-09-13,0.6330389247612547
2012-09-14,0.6524311498344113
2012-09-15,0.6524311498344113
2012-09-16,0.6524311498344113
2012-09-17,0.6452539206804084
2012-09-18,0.6380173361466219
2012-09-19,0.6362595549159042
2012-09-20,0.626336702068683
2012-09-21,0.6316602149380568
2012-09-22,0.6316602149380568
2012-09-23,0.6316602149380568
2012-09-24,0.6301967925212695
2012-09-25,0.6046228813991015
2012-09-26,0.591862535206122
2012-09-27,0.6176221467003633
2012-09-28,0.6121518855618024
2012-09-29,0.6121518855618024
2012-09-30,0.6121518855618024
2012-10-01,0.6113485593264101
2012-10-02,0.6189460193050802
2012-10-03,0.6164795138784129
2012-10-04,0.6276993958148576
2012-10-05,0.6293838832065228
2012-10-06,0.6293838832065228
2012-10-07,0.6293838832065228
2012-10-08,0.6131417733674678
2012-10-09,0.5943331478781093
2012-10-10,0.5853406174155129
2012-10-11,0.5876762097790218
2012-10-12,0.5828545366453424
2012-10-13,0.5828545366453424
2012-10-14,0.5828545366453424
2012-10-15,0.6006878595450409
2012-10-16,0.6211683788260223
2012-10-17,0.6279444416848659
2012-10-18,0.620265757916862
2012-10-19,0.5867856549584094
2012-10-20,0.5867856549584094
2012-10-21,0.5867856549584094
2012-10-22,0.5795756344340206
2012-10-23,0.5673324136139855
2012-10-24,0.558628184789244
2012-10-25,0.5616804560711937
2012-10-26,0.579682348020617
2012-10-27,0.579682348020617
2012-10-28,0.579682348020617
2012-10-29,0.579682348020617
2012-10-30,0.579682348020617
2012-10-31,0.5925502606596023
2012-11-01,0.6044358103567082
2012-11-02,0.578565342113563
2012-11-03,0.578565342113563
2012-11-04,0.578565342113563
2012-11-05,0.5972975321100591
2012-11-06,0.6161906426643406
2012-11-07,0.5876292801682097
2012-11-08,0.5687157313928264
2012-11-09,0.5662624786946817
2012-11-10,0.5662624786946817
2012-11-11,0.5662624786946817
2012-11-12,0.566585810523055
2012-11-13,0.5657228713028832
2012-11-14,0.5351865897394179
2012-11-15,0.53151979079168
2012-11-16,0.5432567344100894
2012-11-17,0.5432567344100894
2012-11-18,0.5432567344100894
2012-11-19,0.573400511554043
2012-11-20,0.5783365750844613
2012-11-21,0.5859555779578833
2012-11-22,0.5859555779578833
2012-11-23,0.6044873211865138
2012-11-24,0.6044873211865138
2012-11-25,0.6044873211865138
2012-11-26,0.6099643788244282
2012-11-27,0.6112083634484522
2012-11-28,0.6215562766998128
2012-11-29,0.6279542606027477
2012-11-30,0.6213754822972266
2012-12-01,0.6213754822972266
2012-12-02,0.6213754822972266
2012-12-03,0.6139631885513663
2012-12-04,0.6165778428293851
2012-12-05,0.6081213419175215
2012-12-06,0.6182595789967209
2012-12-07,0.6232033236500847
2012-12-08,0.6232033236500847
2012-12-09,0.6232033236500847
2012-12-10,0.6253365923626122
2012-12-11,0.6444798343317832
2012-12-12,0.6459441773531505
2012-12-13,0.6369203263206011
2012-12-14,0.6357144830753652
2012-12-15,0.6357144830753652
2012-12-16,0.6357144830753652
2012-12-17,0.6549384816033068
2012-12-18,0.6779888672233734
2012-12-19,0.671080287798582
2012-12-20,0.677797419702209
2012-12-21,0.6616790924570843
2012-12-22,0.6616790924570843
2012-12-23,0.6616790924570843
2012-12-24,0.6584245656051679
2012-12-25,0.6584245656051679
2012-12-26,0.6427426283223467
2012-12-27,0.6397270923333376
2012-12-28,0.6268834825594438
2012-12-29,0.6268834825594438
2012-12-30,0.6268834825594438
2012-12-31,0.6532715922563834
2013-01-01,0.6532715922563834
2013-01-02,0.6988712925991132
2013-01-03,0.6960092765884447
2013-01-04,0.7049567240276728
2013-01-05,0.7049567240276728
2013-01-06,0.7049567240276728
2013-01-07,0.6997464905888426
2013-01-08,0.6987068433457746
2013-01-09,0.7075770067265577
2013-01-10,0.70968689204677
2013-01-11,0.7116221577989161
2013-01-12,0.7116221577989161
2013-01-13,0.7116221577989161
2013-01-14,0.7175812058345716
2013-01-15,0.7268971955753947
2013-01-16,0.7256015279084462
2013-01-17,0.7423346008789167
2013-01-18,0.7420433506126027
2013-01-19,0.7420433506126027
2013-01-20,0.7420433506126027
2013-01-21,0.7420433506126027
2013-01-22,0.7541909979581676
2013-01-23,0.7496924255370054
2013-01-24,0.7530974562459858
2013-01-25,0.7676943350789907
2013-01-26,0.7676943350789907
2013-01-27,0.7676943350789907
2013-01-28,0.7637138481637553
2013-01-29,0.7625803899143273
2013-01-30,0.7468812960454576
2013-01-31,0.7525930173861892
2013-02-01,0.7798804750397643
2013-02-02,0.7798804750397643
2013-02-03,0.7798804750397643
2013-02-04,0.75819306199983
2013-02-05,0.7729219800517841
2013-02-06,0.778270477504942
2013-02-07,0.7742015839042358
2013-02-08,0.7868085864252061
2013-02-09,0.7868085864252061
2013-02-10,0.7868085864252061
2013-02-11,0.7833035357381808
2013-02-12,0.7777635777387699
2013-02-13,0.7891041184661485
2013-02-14,0.7861444127585344
2013-02-15,0.7848183577896428
2013-02-16,0.7848183577896428
2013-02-17,0.7848183577896428
2013-02-18,0.7848183577896428
2013-02-19,0.8017594943517223
2013-02-20,0.7617149045804632
2013-02-21,0.7420561473468852
2013-02-22,0.7642380463651566
2013-02-23,0.7642380463651566
2013-02-24,0.7642380463651566
2013-02-25,0.7340686306073572
2013-02-26,0.747449154304549
2013-02-27,0.7729864283265679
2013-02-28,0.778070786808656
2013-03-01,0.7936383849567987
2013-03-02,0.7936383849567987
2013-03-03,0.7936383849567987
2013-03-04,0.8079761996589938
2013-03-05,0.8336430301153497
2013-03-06,0.8319408933905454
2013-03-07,0.8368275076159291
2013-03-08,0.8485636200960713
2013-03-09,0.8485636200960713
2013-03-10,0.8485636200960713
2013-03-11,0.851404639064318
2013-03-12,0.8519554755681549
2013-03-13,0.8533917861543221
2013-03-14,0.8604947841524617
2013-03-15,0.8490687162045634
2013-03-16,0.8490687162045634
2013-03-17,0.8490687162045634
2013-03-18,0.8379671486017437
2013-03-19,0.8297526310049079
2013-03-20,0.8502564462647815
2013-03-21,0.8390295429084997
2013-03-22,0.8442127886221453
2013-03-23,0.8442127886221453
2013-03-24,0.8442127886221453
2013-03-25,0.8430609556540622
2013-03-26,0.8555628563555691
2013-03-27,0.8643366032949635
2013-03-28,0.8683798296718661
2013-03-29,0.8683798296718661
2013-03-30,0.8683798296718661
2013-03-31,0.8683798296718661
2013-04-01,0.8436265120029391
2013-04-02,0.844426711452066
2013-04-03,0.8121074653198139
2013-04-04,0.8279695506592193
2013-04-05,0.823508420502058
2013-04-06,0.823508420502058
2013-04-07,0.823508420502058
2013-04-08,0.8419113854436115
2013-04-09,0.8429094319588324
2013-04-10,0.8729633433294226
2013-04-11,0.8847162265272579
2013-04-12,0.884212582345808
2013-04-13,0.884212582345808
2013-04-14,0.884212582345808
2013-04-15,0.8209889090197926
2013-04-16,0.8550893764221865
2013-04-17,0.8323045552813944
2013-04-18,0.8206028297845995
2013-04-19,0.8410232271297764
2013-04-20,0.8410232271297764
2013-04-21,0.8410232271297764
2013-04-22,0.8509930504343441
2013-04-23,0.8770411550475699
2013-04-24,0.8887244993376828
2013-04-25,0.9106367074232857
2013-04-26,0.8945568791191514
2013-04-27,0.8945568791191514
2013-04-28,0.8945568791191514
2013-04-29,0.9075362557284772
2013-04-30,0.9221662149612635
2013-05-01,0.9021491503389634
2013-05-02,0.9322213013851282
2013-05-03,0.9570109776209994
2013-05-04,0.9570109776209994
2013-05-05,0.9570109776209994
2013-05-06,0.9709198596289075
2013-05-07,0.9814407342293017
2013-05-08,0.9928429732995578
2013-05-09,1.0050413519229129
2013-05-10,1.039856827857487
2013-05-11,1.039856827857487
2013-05-12,1.039856827857487
2013-05-13,1.0379107389138134
2013-05-14,1.0710321718128202
2013-05-15,1.0739433803781413
2013-05-16,1.0588161600767227
2013-05-17,1.0842636772488432
2013-05-18,1.0842636772488432
2013-05-19,1.0842636772488432
2013-05-20,1.0910802846374654
2013-05-21,1.0920305532220516
2013-05-22,1.061809282521133
2013-05-23,1.0547729628688125
2013-05-24,1.0506956865743873
2013-05-25,1.0506956865743873
2013-05-26,1.0506956865743873
2013-05-27,1.0506956865743873
2013-05-28,1.069012387308614
2013-05-29,1.049859225477447
2013-05-30,1.0630591204032216
2013-05-31,1.0441820322610442
2013-06-01,1.0441820322610442
2013-06-02,1.0441820322610442
2013-06-03,1.0411098855371392
2013-06-04,1.0221326496033476
2013-06-05,0.9925577712062994
2013-06-06,1.0296067965778035
2013-06-07,1.0646041264373287
2013-06-08,1.0646041264373287
2013-06-09,1.0646041264373287
2013-06-10,1.062008922437108
2013-06-11,1.0372862692022942
2013-06-12,1.0237668846153252
2013-06-13,1.063025481794249
2013-06-14,1.052642170421822
2013-06-15,1.052642170421822
2013-06-16,1.052642170421822
2013-06-17,1.0645473063016784
2013-06-18,1.082032956886747
2013-06-19,1.0545710644770794
2013-06-20,0.9936299877844987
2013-06-21,0.986984222257923
2013-06-22,0.986984222257923
2013-06-23,0.986984222257923
2013-06-24,0.9620232701629046
2013-06-25,0.9920230003999366
2013-06-26,1.0144418869742897
2013-06-27,1.047167731696923
2013-06-28,1.0494058315452754
2013-06-29,1.0494058315452754
2013-06-30,1.0494058315452754
2013-07-01,1.0557310131978408
2013-07-02,1.0480976933085602
2013-07-03,1.0434326993908898
2013-07-04,1.0434326993908898
2013-07-05,1.062658445000071
2013-07-06,1.062658445000071
2013-07-07,1.062658445000071
2013-07-08,1.078677929872597
2013-07-09,1.0905476550417554
2013-07-10,1.104001841004112
2013-07-11,1.1482883600194267
2013-07-12,1.1662014153809634
2013-07-13,1.1662014153809634
2013-07-14,1.1662014153809634
2013-07-15,1.1694701332181552
2013-07-16,1.141650394359091
2013-07-17,1.1576382624265773
2013-07-18,1.182658968113118
2013-07-19,1.185449427866164
2013-07-20,1.185449427866164
2013-07-21,1.185449427866164
2013-07-22,1.1840445897295262
2013-07-23,1.172121898257716
2013-07-24,1.166033784990962
2013-07-25,1.1953860129557858
2013-07-26,1.2052756186762674
2013-07-27,1.2052756186762674
2013-07-28,1.2052756186762674
2013-07-29,1.1985103704512747
2013-07-30,1.2014674624777255
2013-07-31,1.2228966921724096
2013-08-01,1.2747134031566976
2013-08-02,1.2900922702346427
2013-08-03,1.2900922702346427
2013-08-04,1.2900922702346427
2013-08-05,1.2960599159672084
2013-08-06,1.2801267445029172
2013-08-07,1.2649918463654588
2013-08-08,1.288683884273175
2013-08-09,1.2850246671484324
2013-08-10,1.2850246671484324
2013-08-11,1.2850246671484324
2013-08-12,1.28457675101003
2013-08-13,1.2894673093254263
2013-08-14,1.2647474371859078
2013-08-15,1.2236112111064776
2013-08-16,1.2262272322898036
2013-08-17,1.2262272322898036
2013-08-18,1.2262272322898036
2013-08-19,1.2104592099498563
2013-08-20,1.247319047306418
2013-08-21,1.2588423426454765
2013-08-22,1.2817885238239977
2013-08-23,1.2946766281988231
2013-08-24,1.2946766281988231
2013-08-25,1.2946766281988231
2013-08-26,1.292045174682099
2013-08-27,1.2388900500406064
2013-08-28,1.2488475530329675
2013-08-29,1.2739594119169366
2013-08-30,1.2454154559802464
2013-08-31,1.2454154559802464
2013-09-01,1.2454154559802464
2013-09-02,1.2454154559802464
2013-09-03,1.2621606245982884
2013-09-04,1.2813702784452912
2013-09-05,1.2975370673615787
2013-09-06,1.2965646258867642
2013-09-07,1.2965646258867642
2013-09-08,1.2965646258867642
2013-09-09,1.3300193600146506
2013-09-10,1.3558041561631615
2013-09-11,1.3346459902581143
2013-09-12,1.3213473778405964
2013-09-13,1.336620017453817
2013-09-14,1.336620017453817
2013-09-15,1.336620017453817
2013-09-16,1.3582987059112779
2013-09-17,1.3786994775917663
2013-09-18,1.4088170644160698
2013-09-19,1.4109975475036403
2013-09-20,1.3899950076293712
2013-09-21,1.3899950076293712
2013-09-22,1.3899950076293712
2013-09-23,1.380499556050573
2013-09-24,1.398723473120612
2013-09-25,1.4014239201438303
2013-09-26,1.4335764596610878
2013-09-27,1.4250063119518472
2013-09-28,1.4250063119518472
2013-09-29,1.4250063119518472
2013-09-30,1.4182177250071821
2013-10-01,1.451645857040989
2013-10-02,1.4370112944088418
2013-10-03,1.4095721933656251
2013-10-04,1.4282272455126641
2013-10-05,1.4282272455126641
2013-10-06,1.4282272455126641
2013-10-07,1.39297129670233
2013-10-08,1.3380784814599656
2013-10-09,1.3308029047792167
2013-10-10,1.3906281097544304
2013-10-11,1.4103336731520066
2013-10-12,1.4103336731520066
2013-10-13,1.4103336731520066
2013-10-14,1.4262522244263591
2013-10-15,1.4248686781645894
2013-10-16,1.4635699803934217
2013-10-17,1.4769334795048432
2013-10-18,1.4998945832748158
2013-10-19,1.4998945832748158
2013-10-20,1.4998945832748158
2013-10-21,1.4854105793916954
2013-10-22,1.4907495228432484
2013-10-23,1.4767835318762637
2013-10-24,1.5042365716864121
2013-10-25,1.497419932371642
2013-10-26,1.497419932371642
2013-10-27,1.497419932371642
2013-10-28,1.493467252187655
2013-10-29,1.5053893505112699
2013-10-30,1.4602892686520872
2013-10-31,1.4491906312996208
2013-11-01,1.4525107274102727
2013-11-02,1.4525107274102727
2013-11-03,1.4525107274102727
2013-11-04,1.4755380313637785
2013-11-05,1.4757156818447341
2013-11-06,1.4550151048942768
2013-11-07,1.4051414580579706
2013-11-08,1.4613645479197164
2013-11-09,1.4613645479197164
2013-11-10,1.4613645479197164
2013-11-11,1.4788730093258624
2013-11-12,1.4746711019724015
2013-11-13,1.5156529182858787
2013-11-14,1.5157209871246544
2013-11-15,1.5363120085618927
2013-11-16,1.5363120085618927
2013-11-17,1.5363120085618927
2013-11-18,1.507594739722895
2013-11-19,1.485776965011325
2013-11-20,1.4818033888601687
2013-11-21,1.5171248600829799
2013-11-22,1.5302561009439444
2013-11-23,1.5302561009439444
2013-11-24,1.5302561009439444
2013-11-25,1.5204759013486364
2013-11-26,1.5417919712079482
2013-11-27,1.5511953838869608
2013-11-28,1.5511953838869608
2013-11-29,1.5490152712167444
2013-11-30,1.5490152712167444
2013-12-01,1.5490152712167444
2013-12-02,1.5421135193307176
2013-12-03,1.5375317734596705
2013-12-04,1.5297298110452644
2013-12-05,1.5227169909791356
2013-12-06,1.5228242913100094
2013-12-07,1.5228242913100094
2013-12-08,1.5228242913100094
2013-12-09,1.5235636999199698
2013-12-10,1.5208166531590268
2013-12-11,1.4838090429517523
2013-12-12,1.4954147277149588
2013-12-13,1.5065747586356015
2013-12-14,1.5065747586356015
2013-12-15,1.5065747586356015
2013-12-16,1.522291998917677
2013-12-17,1.5149926498579331
2013-12-18,1.5538408794683396
2013-12-19,1.5533124144004384
2013-12-20,1.5759247587008334
2013-12-21,1.5759247587008334
2013-12-22,1.5759247587008334
2013-12-23,1.599593165595135
2013-12-24,1.606536409252434
2013-12-25,1.606536409252434
2013-12-26,1.618998916872369
2013-12-27,1.6114314190188206
2013-12-28,1.6114314190188206
2013-12-29,1.6114314190188206
2013-12-30,1.6148790664195776
2013-12-31,1.6172226924698627
2014-01-01,1.6172226924698627
2014-01-02,1.5852248525987265
2014-01-03,1.59280726538248
2014-01-04,1.59280726538248
2014-01-05,1.59280726538248
2014-01-06,1.5840588339300452
2014-01-07,1.6115215155935956
2014-01-08,1.6185847561005726
2014-01-09,1.6194716086291976
2014-01-10,1.6472449983477033
2014-01-11,1.6472449983477033
2014-01-12,1.6472449983477033
2014-01-13,1.6100796852168244
2014-01-14,1.6502856652066455
2014-01-15,1.6612883397513936
2014-01-16,1.6776711554487735
2014-01-17,1.6528158376907265
2014-01-18,1.6528158376907265
2014-01-19,1.6528158376907265
2014-01-20,1.6528158376907265
2014-01-21,1.6750264089536469
2014-01-22,1.693783656605219
2014-01-23,1.6861197935116965
2014-01-24,1.618429636860872
2014-01-25,1.618429636860872
2014-01-26,1.618429636860872
2014-01-27,1.5921203878723222
2014-01-28,1.623724240754092
2014-01-29,1.6069931778538464
2014-01-30,1.6456685543484806
2014-01-31,1.6462155374210812
2014-02-01,1.6462155374210812
2014-02-02,1.6462155374210812
2014-02-03,1.569333286953865
2014-02-04,1.5877746863096007
2014-02-05,1.5750450046206432
2014-02-06,1.6117815015415324
2014-02-07,1.6530267406071917
2014-02-08,1.6530267406071917
2014-02-09,1.6530267406071917
2014-02-10,1.6698363957510312
2014-02-11,1.693848197056118
2014-02-12,1.7245468680943752
2014-02-13,1.7647546684765998
2014-02-14,1.769500279733386
2014-02-15,1.769500279733386
2014-02-16,1.769500279733386
2014-02-17,1.769500279733386
2014-02-18,1.8149689443851105
2014-02-19,1.7894781494289065
2014-02-20,1.8167612790929595
2014-02-21,1.8252212683230709
2014-02-22,1.8252212683230709
2014-02-23,1.8252212683230709
2014-02-24,1.857451585378099
2014-02-25,1.862488830136709
2014-02-26,1.8749723668548182
2014-02-27,1.883420711548463
2014-02-28,1.8534899949734465
2014-03-01,1.8534899949734465
2014-03-02,1.8534899949734465
2014-03-03,1.8438605218726831
2014-03-04,1.9171884230704896
2014-03-05,1.9208379858172604
2014-03-06,1.916164589289727
2014-03-07,1.9031102450585737
2014-03-08,1.9031102450585737
2014-03-09,1.9031102450585737
2014-03-10,1.8852145535980136
2014-03-11,1.8605819698712964
2014-03-12,1.8809701763868731
2014-03-13,1.834732621144635
2014-03-14,1.8532338806627902
2014-03-15,1.8532338806627902
2014-03-16,1.8532338806627902
2014-03-17,1.877565982206813
2014-03-18,1.931493521959855
2014-03-19,1.9033430261213753
2014-03-20,1.9185229974082345
2014-03-21,1.904811306731799
2014-03-22,1.904811306731799
2014-03-23,1.904811306731799
2014-03-24,1.8578756680822295
2014-03-25,1.856303003876541
2014-03-26,1.8131961465215984
2014-03-27,1.8034306866808252
2014-03-28,1.8081891754684807
2014-03-29,1.8081891754684807
2014-03-30,1.8081891754684807
2014-03-31,1.8522912076219602
2014-04-01,1.9027711909873712
2014-04-02,1.9041197367350957
2014-04-03,1.8752798827256334
2014-04-04,1.795465433798714
2014-04-05,1.795465433798714
2014-04-06,1.795465433798714
2014-04-07,1.7564350615742912
2014-04-08,1.785993834469259
2014-04-09,1.8399581978434707
2014-04-10,1.747866892699335
2014-04-11,1.7059977005765412
2014-04-12,1.7059977005765412
2014-04-13,1.7059977005765412
2014-04-14,1.711430115430319
2014-04-15,1.727813680319715
2014-04-16,1.7749893601299234
2014-04-17,1.7909672392296159
2014-04-18,1.7909672392296159
2014-04-19,1.7909672392296159
2014-04-20,1.7909672392296159
2014-04-21,1.8105109172204612
2014-04-22,1.872089040523068
2014-04-23,1.8430255915309246
2014-04-24,1.8324943259842281
2014-04-25,1.7763562091410114
2014-04-26,1.7763562091410114
2014-04-27,1.7763562091410114
2014-04-28,1.7489165364748755
2014-04-29,1.7859492230244145
2014-04-30,1.8165190716544086
2014-05-01,1.8310083273964235
2014-05-02,1.8375957909483125
2014-05-03,1.8375957909483125
2014-05-04,1.8375957909483125
2014-05-05,1.8542015323142373
2014-05-06,1.8179785661359604
2014-05-07,1.8131506901637744
2014-05-08,1.787369539215709
2014-05-09,1.7928010467206268
2014-05-10,1.7928010467206268
2014-05-11,1.7928010467206268
2014-05-12,1.8515976750430174
2014-05-13,1.837585061899881
2014-05-14,1.8115643904358345
2014-05-15,1.7958062884902821
2014-05-16,1.8161332548046611
2014-05-17,1.8161332548046611
2014-05-18,1.8161332548046611
2014-05-19,1.8411947749448778
2014-05-20,1.8060592175321601
2014-05-21,1.8250569358443314
2014-05-22,1.8407244192379357
2014-05-23,1.8589300636134074
2014-05-24,1.8589300636134074
2014-05-25,1.8589300636134074
2014-05-26,1.8589300636134074
2014-05-27,1.8904246026427236
2014-05-28,1.8903420179538757
2014-05-29,1.9016843745665692
2014-05-30,1.8993155224112597
2014-05-31,1.8993155224112597
2014-06-01,1.8993155224112597
2014-06-02,1.9065622919580516
2014-06-03,1.8929792049500018
2014-06-04,1.9193882696694384
2014-06-05,1.9462457473913388
2014-06-06,1.9634865013755394
2014-06-07,1.9634865013755394
2014-06-08,1.9634865013755394
2014-06-09,1.9748354178055627
2014-06-10,1.9773260131663082
2014-06-11,1.9733700193918944
2014-06-12,1.954606837776081
2014-06-13,1.9951207035581335
2014-06-14,1.9951207035581335
2014-06-15,1.9951207035581335
2014-06-16,2.0214882408948767
2014-06-17,2.0380942625962746
2014-06-18,2.05387558560925
2014-06-19,2.047015518029941
2014-06-20,2.0506905526055674
2014-06-21,2.0506905526055674
2014-06-22,2.0506905526055674
2014-06-23,2.0487880240779646
2014-06-24,2.0232234470040398
2014-06-25,2.0413669217029873
2014-06-26,2.039469306882167
2014-06-27,2.0562133733877577
2014-06-28,2.0562133733877577
2014-06-29,2.0562133733877577
2014-06-30,2.062286073261598
2014-07-01,2.0958253507966442
2014-07-02,2.0888622284912004
2014-07-03,2.10271188849618
2014-07-04,2.10271188849618
2014-07-05,2.10271188849618
2014-07-06,2.10271188849618
2014-07-07,2.064392356216123
2014-07-08,2.0233533217354047
2014-07-09,2.041995137170955
2014-07-10,2.017663102462443
2014-07-11,2.018047341891232
2014-07-12,2.018047341891232
2014-07-13,2.018047341891232
2014-07-14,2.038283501668074
2014-07-15,2.012713173071232
2014-07-16,2.0150681969929054
2014-07-17,1.9706457215433733
2014-07-18,2.0121141854038886
2014-07-19,2.0121141854038886
2014-07-20,2.0121141854038886
2014-07-21,2.0181222997240003
2014-07-22,2.0581414491913095
2014-07-23,2.0705720113852935
2014-07-24,2.0864815369878813
2014-07-25,2.0813807443848105
2014-07-26,2.0813807443848105
2014-07-27,2.0813807443848105
2014-07-28,2.0710189775162675
2014-07-29,2.0738737035118056
2014-07-30,2.072898647017494
2014-07-31,1.9940400369525548
2014-08-01,1.974870212253998
2014-08-02,1.974870212253998
2014-08-03,1.974870212253998
2014-08-04,2.006495082065954
2014-08-05,1.989926078261421
2014-08-06,1.9907197336123894
2014-08-07,1.9834277324247123
2014-08-08,2.0219795056769088
2014-08-09,2.0219795056769088
2014-08-10,2.0219795056769088
2014-08-11,2.0526934426341463
2014-08-12,2.0303699079396607
2014-08-13,2.0632189261448652
2014-08-14,2.079585588631013
2014-08-15,2.0822525935588905
2014-08-16,2.0822525935588905
2014-08-17,2.0822525935588905
2014-08-18,2.1163466177801187
2014-08-19,2.132847378735045
2014-08-20,2.133643452184653
2014-08-21,2.126811751031506
2014-08-22,2.1296148629598726
2014-08-23,2.1296148629598726
2014-08-24,2.1296148629598726
2014-08-25,2.1504738160097228
2014-08-26,2.16080682977439
2014-08-27,2.163263779914795
2014-08-28,2.1438423759854235
2014-08-29,2.156165163519336
2014-08-30,2.156165163519336
2014-08-31,2.156165163519336
2014-09-01,2.156165163519336
2014-09-02,2.1739083049611554
2014-09-03,2.15607159245734
2014-09-04,2.147746147857954
2014-09-05,2.155473203397542
2014-09-06,2.155473203397542
2014-09-07,2.155473203397542
2014-09-08,2.1691908214065188
2014-09-09,2.1406610313455454
2014-09-10,2.1732655867170636
2014-09-11,2.187448987784324
2014-09-12,2.155486329952482
2014-09-13,2.155486329952482
2014-09-14,2.155486329952482
2014-09-15,2.099847019371091
2014-09-16,2.1379390925454405
2014-09-17,2.15207832209254
2014-09-18,2.184641442541884
2014-09-19,2.159912078050111
2014-09-20,2.159912078050111
2014-09-21,2.159912078050111
2014-09-22,2.109628855258298
2014-09-23,2.0812623469430407
2014-09-24,2.1110037780926283
2014-09-25,2.0483510317338163
2014-09-26,2.0819497399421305
2014-09-27,2.0819497399421305
2014-09-28,2.0819497399421305
2014-09-29,2.0917334809974157
2014-09-30,2.0570940958466393
2014-10-01,2.006547771877878
2014-10-02,2.0241145694514424
2014-10-03,2.049673025269976
2014-10-04,2.049673025269976
2014-10-05,2.049673025269976
2014-10-06,2.0280350361232364
2014-10-07,1.978010202308318
2014-10-08,2.0493811760306055
2014-10-09,1.9679646346150292
2014-10-10,1.9008718681505394
2014-10-11,1.9008718681505394
2014-10-12,1.9008718681505394
2014-10-13,1.8601975944653306
2014-10-14,1.877900283922835
2014-10-15,1.9034248400245524
2014-10-16,1.9435972758923366
2014-10-17,1.9580111571570171
2014-10-18,1.9580111571570171
2014-10-19,1.9580111571570171
