Date,000016.SH,000905.SH,CBA00101.CS,CCFI.WI,CCCI.FMM,H11025.CSI,885009.WI
2011-10-11,1675.42,3817.927,133.3716,1258.1516,97.43,1155.352,1201.0954
2011-10-12,1737.358,3950.655,133.3986,1274.0704,97.8,1155.465,1201.2129
2011-10-13,1746.935,4001.853,133.4079,1269.5507,97.57,1155.5781,1201.3304
2011-10-14,1745.214,3985.193,133.5429,1286.8963,97.88,1155.6913,1201.4481
2011-10-17,1757.056,3997.121,133.6437,1283.3485,97.63,1156.0384,1201.7882
2011-10-18,1709.283,3877.024,133.8715,1246.1693,96.61,1156.1616,1201.9163
2011-10-19,1708.946,3854.169,134.1448,1247.4924,96.53,1156.2864,1202.046
2011-10-20,1674.027,3740.469,134.4421,1196.4701,95.33,1156.4043,1202.1651
2011-10-21,1676.097,3671.695,134.4944,1206.6973,95.67,1156.5353,1202.3012
2011-10-24,1729.033,3736.765,134.5112,1258.8986,96.84,1156.8902,1202.6434
2011-10-25,1751.677,3842.978,134.422,1283.2123,96.73,1157.0311,1202.7899
2011-10-26,1765.63,3884.39,134.5107,1290.4436,96.93,1157.1752,1202.9397
2011-10-27,1774.506,3888.992,134.4936,1305.921,96.96,1157.3265,1203.097
2011-10-28,1807.056,3978.8,134.5174,1322.2136,97.42,1157.4549,1203.2305
2011-10-31,1792.051,3999.362,134.6511,1301.3894,97.03,1157.8265,1203.5853
2011-11-01,1795.392,3999.831,134.8317,1291.5592,96.67,1158.0066,1203.7725
2011-11-02,1825.453,4072.781,134.9917,1308.4123,96.8,1158.1441,1203.9154
2011-11-03,1819.042,4097.618,135.1018,1277.3165,96.35,1158.2784,1204.0549
2011-11-04,1831.755,4131.13,135.2053,1320.5239,97.23,1158.4273,1204.2098
2011-11-07,1809.798,4114.767,135.2874,1296.6032,96.92,1158.8072,1204.5842
2011-11-08,1808.609,4057.555,135.4987,1292.2001,97.08,1158.9434,1204.7244
2011-11-09,1821.756,4126.003,135.7405,1293.3041,97.2,1159.093,1204.8799
2011-11-10,1781.911,4064.371,136.1814,1242.4013,96.2,1159.2278,1205.02
2011-11-11,1779.514,4062.144,136.2611,1253.9555,96.82,1159.375,1205.173
2011-11-14,1816.057,4159.567,136.3282,1299.7701,97.35,1159.7674,1205.5591
2011-11-15,1808.176,4192.665,136.2497,1286.9785,97.07,1159.9201,1205.7178
2011-11-16,1755.415,4088.323,136.2334,1272.0714,96.82,1160.0681,1205.8717
2011-11-17,1748.447,4079.536,136.146,1282.8517,97.09,1160.2057,1206.0165
2011-11-18,1720.764,3963.258,136.1445,1263.6436,96.67,1160.3399,1206.156
2011-11-21,1721.386,3966.636,136.0696,1253.0924,96.09,1160.7111,1206.5272
2011-11-22,1722.234,3957.93,136.0476,1249.8562,95.92,1160.8526,1206.6759
2011-11-23,1701.065,3942.695,136.1548,1238.2976,95.55,1160.9868,1206.8168
2011-11-24,1704.691,3935.273,136.2079,1237.3181,95.62,1161.1269,1206.9639
2011-11-25,1691.671,3911.356,136.241,1224.4875,95.32,1161.2713,1207.1156
2011-11-28,1693.668,3915.298,136.2464,1250.8036,95.75,1161.6689,1207.4922
2011-11-29,1716.095,3980.618,136.1882,1254.2165,96.06,1161.8575,1207.6912
2011-11-30,1662.748,3819.942,136.2417,1239.1599,95.69,1162.0072,1207.8472
2011-12-01,1713.048,3897.019,136.9435,1293.5492,96.74,1162.1551,1208.0032
2011-12-02,1704.457,3817.041,137.1936,1294.1937,96.65,1162.3182,1208.1752
2011-12-05,1694.496,3692.227,137.2708,1295.0576,96.72,1162.7209,1208.5775
2011-12-06,1689.01,3691.804,137.2279,1291.2906,96.62,1162.859,1208.7201
2011-12-07,1702.454,3702.103,137.2575,1303.2834,96.86,1162.9908,1208.8585
2011-12-08,1701.68,3700.089,137.2952,1294.6649,96.8,1163.1228,1208.9934
2011-12-09,1692.061,3663.843,137.3237,1282.2946,96.68,1163.2516,1209.1289
2011-12-12,1678.698,3616.087,137.3094,1273.5517,96.43,1163.6235,1209.4864
2011-12-13,1645.815,3490.4,137.2834,1262.2453,96.21,1163.7664,1209.6367
2011-12-14,1637.009,3423.474,137.2819,1256.6963,96.2,1163.8925,1209.7694
2011-12-15,1599.012,3329.575,137.2791,1223.1487,95.74,1164.0175,1209.9006
2011-12-16,1628.999,3427.214,137.3399,1246.2446,96.31,1164.143,1210.0325
2011-12-19,1625.257,3434.845,137.395,1235.5072,95.98,1164.5271,1210.4061
2011-12-20,1624.445,3424.448,137.4231,1238.4741,96.02,1164.6587,1210.5446
2011-12-21,1604.251,3342.401,137.4101,1250.7297,96.12,1164.7891,1210.6816
2011-12-22,1608.238,3298.724,137.4196,1254.4154,96.28,1164.9193,1210.8185
2011-12-23,1617.944,3327.394,137.4225,1269.6599,96.5,1165.0619,1210.9687
2011-12-26,1601.467,3308.072,137.5004,1256.8053,96.2,1165.4422,1211.329
2011-12-27,1590.995,3224.148,137.5236,1255.1594,96.21,1165.5865,1211.4809
2011-12-28,1594.835,3207.399,137.5453,1258.8717,96.32,1165.7478,1211.6508
2011-12-29,1596.587,3207.181,137.6057,1243.9918,95.99,1165.8922,1211.803
2011-12-30,1617.613,3266.775,137.6696,1256.7798,96.19,1166.0481,1211.9671
2012-01-04,1595.12,3192.234,137.7505,1262.6295,95.85,1166.7726,1212.6099
2012-01-05,1596.593,3074.368,137.7797,1272.3488,96.07,1166.9696,1212.8184
2012-01-06,1608.358,3087.546,137.9403,1270.4545,96.15,1167.1185,1212.9745
2012-01-09,1659.054,3212.904,138.0787,1265.06,95.99,1167.5058,1213.3455
2012-01-10,1704.744,3345.391,138.2397,1274.8509,96.24,1167.633,1213.4819
2012-01-11,1694.264,3346.742,138.275,1291.5231,96.4,1167.7647,1213.6232
2012-01-12,1701.452,3345.812,138.3337,1299.8014,96.45,1167.9129,1213.7817
2012-01-13,1685.913,3233.701,138.3165,1305.8782,96.4,1168.0788,1213.9572
2012-01-16,1661.994,3130.558,138.3159,1306.699,96.18,1168.4901,1214.356
2012-01-17,1736.606,3304.88,138.3522,1335.514,96.73,1168.641,1214.514
2012-01-18,1714.699,3237.852,138.3421,1329.6741,96.69,1168.7951,1214.6766
2012-01-19,1750.521,3270.765,138.4388,1348.2648,96.82,1168.9434,1214.832
2012-01-20,1775.091,3315.603,138.4974,1357.9308,97.06,1169.0924,1214.9887
2012-01-30,1742.818,3292.409,138.7031,1349.5791,97.2,1170.5754,1216.3605
2012-01-31,1744.708,3294.494,138.7639,1356.2721,97.36,1170.7219,1216.5155
2012-02-01,1713.684,3266.234,138.6784,1337.6342,97.21,1170.8822,1216.6834
2012-02-02,1761.941,3328.153,138.6442,1344.6964,97.45,1171.0317,1216.8403
2012-02-03,1772.192,3383.05,138.6732,1345.8065,97.61,1171.1711,1216.9865
2012-02-06,1764.818,3412.405,138.6136,1363.0879,97.59,1171.5911,1217.3968
2012-02-07,1732.024,3356.838,138.5905,1352.9762,97.26,1171.7897,1217.6065
2012-02-08,1782.059,3445.52,138.4601,1379.5456,98.31,1171.9565,1217.782
2012-02-09,1778.097,3469.846,138.3659,1371.3872,98,1172.1233,1217.9574
2012-02-10,1778.317,3488.229,138.4046,1371.0769,97.74,1172.2816,1218.1237
2012-02-13,1768.539,3519.875,138.5261,1361.0842,97.66,1172.7072,1218.5255
2012-02-14,1758.984,3524.625,138.5416,1349.1518,97.5,1172.8749,1218.7017
2012-02-15,1773.169,3578.149,138.4703,1355.1248,97.19,1173.035,1218.8697
2012-02-16,1761.877,3577.202,138.4068,1329.2367,96.87,1173.1925,1219.0351
2012-02-17,1765.652,3565.306,138.3332,1339.6392,96.95,1173.3502,1219.2004
2012-02-20,1769.412,3574.458,138.5398,1335.8865,96.51,1173.7831,1219.63
2012-02-21,1779.94,3618.302,138.5082,1350.5519,96.86,1173.9415,1219.796
2012-02-22,1795.26,3689.004,138.5089,1357.8946,97.12,1174.0918,1219.9531
2012-02-23,1799.644,3700.888,138.5322,1356.8939,96.87,1174.2483,1220.1168
2012-02-24,1826.716,3756.825,138.5573,1344.6775,96.38,1174.4198,1220.2963
2012-02-27,1828.408,3764.326,138.4925,1357.1041,96.72,1174.8715,1220.7144
2012-02-28,1839.055,3745.58,138.466,1370.1644,96.94,1175.0607,1220.9125
2012-02-29,1822.769,3696.144,138.4534,1370.7811,97.1,1175.2378,1221.0985
2012-03-01,1818.279,3715.673,138.4678,1355.2592,96.76,1175.3911,1221.2586
2012-03-02,1843.848,3794.416,138.4597,1373.2978,96.86,1175.5414,1221.4156
2012-03-05,1827.938,3798.377,138.4609,1367.4999,96.69,1175.9642,1221.8408
2012-03-06,1794.264,3760.585,138.5172,1352.9019,96.53,1176.1113,1221.9946
2012-03-07,1776.363,3732.707,138.5782,1334.7822,96.24,1176.2609,1222.1513
2012-03-08,1798.1,3791.827,138.6339,1336.005,96.43,1176.3985,1222.295
2012-03-09,1811.486,3848.108,138.654,1357.92,96.85,1176.5348,1222.4373
2012-03-12,1796.937,3871.12,138.7355,1358.0539,96.89,1176.934,1222.8287
2012-03-13,1813.201,3910.064,138.7513,1367.0484,97.04,1177.0766,1222.9781
2012-03-14,1776.407,3734.317,138.7299,1357.3621,96.82,1177.2165,1223.1245
2012-03-15,1760.476,3689.014,138.7093,1354.7364,96.89,1177.36,1223.2748
2012-03-16,1780.076,3786.617,138.7587,1359.3459,96.75,1177.4992,1223.4203
2012-03-19,1778.981,3829.696,138.7639,1351.6592,96.85,1177.9091,1223.8019
2012-03-20,1755.725,3746.284,138.7228,1350.19,97.65,1178.0513,1223.9482
2012-03-21,1758.624,3760.047,138.6889,1351.9539,97.76,1178.1875,1224.0909
2012-03-22,1760.335,3742.388,138.6635,1340.3247,97.69,1178.3258,1224.2356
2012-03-23,1747.916,3670.129,138.7165,1346.9899,97.68,1178.4566,1224.3724
2012-03-26,1749.888,3666.279,138.7646,1349.7841,97.74,1178.8626,1224.7311
2012-03-27,1749.185,3652.876,138.7607,1358.8747,97.93,1179.0282,1224.9037
2012-03-28,1708.853,3490.007,138.812,1347.7304,97.73,1179.2279,1225.1121
2012-03-29,1688.09,3425.702,138.8787,1339.7676,97.45,1179.4085,1225.3003
2012-03-30,1705.633,3416.856,138.9008,1342.9294,97.02,1179.5921,1225.4922
2012-04-05,1735.283,3531.549,138.9657,1345.5568,97.42,1180.4692,1226.2778
2012-04-06,1737.512,3554.027,138.9629,1355.4805,97.15,1180.6,1226.4135
2012-04-09,1721.426,3512.914,138.9526,1346.3622,97.19,1180.9777,1226.7503
2012-04-10,1736.24,3554.038,138.9601,1341.6161,97.23,1181.1249,1226.9035
2012-04-11,1734.594,3566.476,138.9844,1314.0874,96.95,1181.2553,1227.0391
2012-04-12,1770.947,3640.407,138.9732,1321.7444,97.07,1181.386,1227.1748
2012-04-13,1777.068,3675.028,138.9458,1317.9326,97.13,1181.5115,1227.3049
2012-04-16,1770.679,3685.481,138.9586,1296.1998,96.7,1181.8987,1227.6553
2012-04-17,1749.4,3631.556,138.969,1292.2215,96.66,1182.0322,1227.7942
2012-04-18,1789.627,3714.02,138.9752,1315.0948,96.89,1182.173,1227.9409
2012-04-19,1791.382,3704.705,138.9719,1313.4952,96.81,1182.304,1228.0769
2012-04-20,1815.882,3736.365,139.029,1314.5017,96.69,1182.4349,1228.2128
2012-04-23,1799.907,3691.574,139.0989,1307.2705,96.61,1182.8312,1228.5687
2012-04-24,1808.859,3666.395,139.1587,1308.6318,96.46,1182.9688,1228.7104
2012-04-25,1819.217,3718.911,139.1586,1308.4564,96.49,1183.1063,1228.8535
2012-04-26,1822.206,3700.028,139.1851,1320.6752,96.66,1183.2456,1228.9983
2012-04-27,1822.542,3664.638,139.2122,1323.3497,96.67,1183.385,1229.1429
2012-05-02,1862.755,3718.259,139.2978,1327.8234,96.46,1184.0373,1229.7487
2012-05-03,1864.295,3733.816,139.3115,1313.9681,96.26,1184.1677,1229.8845
2012-05-04,1876.658,3758.004,139.3273,1318.0403,96.38,1184.3047,1230.0273
2012-05-07,1866.619,3784.556,139.373,1302.8214,95.86,1184.6811,1230.3796
2012-05-08,1862.401,3783.472,139.3735,1303.8658,95.78,1184.8059,1230.5089
2012-05-09,1830.132,3717.47,139.4159,1295.0691,95.45,1184.9465,1230.6489
2012-05-10,1829.607,3731.131,139.5058,1301.4131,95.01,1185.0734,1230.7806
2012-05-11,1815.732,3715.385,139.6911,1284.7416,94.21,1185.2055,1230.918
2012-05-14,1800.503,3710.097,140.124,1261.4288,93.79,1185.5732,1231.2257
2012-05-15,1801.064,3705.883,140.4707,1255.636,93.56,1185.7178,1231.3725
2012-05-16,1774.243,3660.312,140.6583,1230.3917,92.99,1185.8706,1231.5296
2012-05-17,1801.11,3714.186,140.6305,1249.3395,93.46,1185.9904,1231.6541
2012-05-18,1775.572,3655.858,140.7531,1243.4543,93.17,1186.1256,1231.7954
2012-05-21,1784.943,3653.546,140.7786,1258.9946,93.36,1186.48,1232.0904
2012-05-22,1810.411,3711.055,140.8024,1256.4061,93.15,1186.6031,1232.2184
2012-05-23,1801.466,3708.919,140.8348,1236.5248,92.59,1186.7426,1232.3611
2012-05-24,1789.434,3678.093,141.0454,1240.2569,92.7,1186.8942,1232.52
2012-05-25,1776.376,3635.516,141.348,1243.2764,92.57,1187.0349,1232.6668
2012-05-28,1800.913,3687.455,141.38,1257.5794,92.73,1187.4004,1232.9781
2012-05-29,1824.429,3745.678,141.3288,1258.3225,92.93,1187.5418,1233.1258
2012-05-30,1818.385,3752.219,141.3043,1244.0783,92.69,1187.7079,1233.2969
2012-05-31,1804.593,3753.593,141.3857,1229.2783,92.6,1187.8575,1233.4531
2012-06-01,1808.527,3744.437,141.4527,1222.3312,92.29,1188.0052,1233.6075
2012-06-04,1760.955,3621.808,141.5139,1186.4672,91.6,1188.4011,1233.9492
2012-06-05,1763.7,3617.614,141.5211,1200.3261,92.22,1188.5303,1234.0841
2012-06-06,1768.575,3600.163,141.5333,1205.9823,92.28,1188.669,1234.2264
2012-06-07,1757.766,3581.137,141.5229,1205.3437,92.39,1188.7935,1234.356
2012-06-08,1738.587,3564.158,141.8913,1192.8214,92.37,1188.9254,1234.4908
2012-06-11,1756.031,3630.314,141.845,1218.7422,91.82,1189.2802,1234.7949
2012-06-12,1745.454,3608.391,141.8202,1205.7053,91.58,1189.4211,1234.9286
2012-06-13,1771.422,3674.875,141.7641,1209.8191,91.63,1189.5549,1235.0628
2012-06-14,1756.301,3652.705,141.7143,1208.5255,91.59,1189.6718,1235.1846
2012-06-15,1769.492,3648.994,141.7319,1228.0654,91.89,1189.784,1235.3016
2012-06-18,1776.244,3684.727,141.6722,1232.8428,91.8,1190.1129,1235.6128
2012-06-19,1764.881,3657.958,141.6106,1228.335,91.93,1190.2249,1235.7279
2012-06-20,1763.631,3636.09,141.5761,1236.3401,92.04,1190.343,1235.8497
2012-06-21,1735.336,3590.837,141.6065,1216.4263,91.58,1190.4941,1236.0081
2012-06-25,1704.567,3493.116,141.6847,1216.1141,91.13,1190.949,1236.4244
2012-06-26,1700.499,3489.972,141.716,1208.5797,90.9,1191.1118,1236.5949
2012-06-27,1695.031,3476.403,141.7971,1210.2283,90.73,1191.3189,1236.8071
2012-06-28,1681.384,3427.819,141.844,1218.9765,90.89,1191.6616,1237.1381
2012-06-29,1708.856,3470.965,141.8743,1237.7717,91.02,1191.8519,1237.3379
2012-07-02,1706.168,3509.503,141.9069,1242.8715,90.69,1192.2436,1237.7317
2012-07-03,1710.412,3515.778,141.9287,1259.1013,91.09,1192.3655,1237.8576
2012-07-04,1712.937,3497.748,141.9574,1257.9782,91.23,1192.4836,1237.9807
2012-07-05,1695.356,3418.202,142.0028,1261.2733,91.36,1192.6247,1238.1241
2012-07-06,1711.579,3486.546,142.1896,1255.4115,91.2,1192.7352,1238.239
2012-07-09,1668.022,3398.805,142.2963,1249.1709,90.39,1193.0544,1238.5473
2012-07-10,1664.424,3365.665,142.3322,1245.5053,89.66,1193.1607,1238.6577
2012-07-11,1672.252,3404.104,142.3732,1245.4323,88.86,1193.2725,1238.774
2012-07-12,1680.05,3450.302,142.4053,1243.9414,88.75,1193.3871,1238.8943
2012-07-13,1685.019,3435.084,142.404,1257.4092,89.1,1193.4947,1239.0074
2012-07-16,1657.623,3311.089,142.4069,1267.3473,88.56,1193.8006,1239.3058
2012-07-17,1669.706,3334.286,142.382,1259.3067,88.23,1193.913,1239.4239
2012-07-18,1665.865,3352.848,142.3591,1256.0167,88.2,1194.0281,1239.5438
2012-07-19,1674.268,3392.656,142.3626,1265.0033,88.17,1194.1284,1239.6494
2012-07-20,1658.3,3369.913,142.3871,1258.1758,87.61,1194.2301,1239.757
2012-07-23,1629.065,3337.856,142.4236,1227.0658,87.15,1194.5295,1240.0336
2012-07-24,1632.952,3361.09,142.4065,1224.1639,87.01,1194.6403,1240.1493
2012-07-25,1627.959,3332.085,142.3806,1207.6299,86.85,1194.7663,1240.2688
2012-07-26,1624.464,3302.336,142.3579,1216.6602,87.02,1194.8729,1240.3817
2012-07-27,1630.31,3283.592,142.3637,1228.9026,87.48,1194.9926,1240.5057
2012-07-30,1625.636,3217.452,142.3863,1228.624,87.52,1195.2937,1240.7723
2012-07-31,1631.885,3159.192,142.3204,1234.1784,87.68,1195.4002,1240.8851
2012-08-01,1645.616,3216.184,142.2949,1230.0627,87.28,1195.521,1241.0021
2012-08-02,1634.553,3195.863,142.2761,1226.5099,87.04,1195.6179,1241.1034
2012-08-03,1641.599,3259.856,142.2504,1217.5245,86.97,1195.7213,1241.2085
2012-08-06,1658.371,3337.267,142.2038,1225.5905,87.21,1196.014,1241.4533
2012-08-07,1657.911,3368.252,142.105,1231.5164,87.36,1196.112,1241.5579
2012-08-08,1662.768,3356.485,142.0262,1227.8743,87.11,1196.2197,1241.6656
2012-08-09,1671.954,3405.058,142.066,1239.2596,87.4,1196.3127,1241.7641
2012-08-10,1665.175,3395.849,142.066,1229.9134,87.89,1196.4145,1241.8679
2012-08-13,1632.001,3318.1,142.0996,1223.9944,87.67,1196.7061,1242.1076
2012-08-14,1633.143,3349.585,142.0763,1225.5639,87.62,1196.8113,1242.2189
2012-08-15,1610.413,3310.839,142.0361,1227.9549,87.75,1196.9141,1242.3211
2012-08-16,1605.276,3286.828,142.0145,1222.8734,87.57,1197.0127,1242.4259
2012-08-17,1606.003,3286.778,141.9981,1231.1249,87.85,1197.1235,1242.5387
2012-08-20,1596.195,3289.439,141.9202,1229.872,87.82,1197.4139,1242.7869
2012-08-21,1598.5,3335.753,141.8732,1236.5447,87.88,1197.5183,1242.8901
2012-08-22,1591.334,3306.111,141.7503,1244.281,87.81,1197.6231,1242.9938
2012-08-23,1596.574,3327.99,141.75,1255.7921,87.86,1197.7247,1243.0976
2012-08-24,1588.111,3265.749,141.8137,1250.2735,88.04,1197.8268,1243.1998
2012-08-27,1557.165,3184.331,141.8253,1257.3426,88.23,1198.1179,1243.4374
2012-08-28,1570.44,3200.993,141.7777,1248.4503,87.79,1198.2181,1243.5417
2012-08-29,1554.403,3179.54,141.7582,1243.1802,87.78,1198.3375,1243.656
2012-08-30,1560.286,3129.495,141.742,1252.5279,87.81,1198.4359,1243.7542
2012-08-31,1551.199,3139.5,141.7468,1246.0017,87.49,1198.5475,1243.8736
2012-09-03,1560.08,3200.306,141.8123,1263.7524,87.12,1198.8605,1244.1256
2012-09-04,1548.042,3164.826,141.8606,1259.9265,86.8,1198.9597,1244.2251
2012-09-05,1537.531,3181.8,141.865,1253.4128,86.4,1199.0725,1244.3362
2012-09-06,1550.971,3217.936,141.8701,1261.3132,86.59,1199.176,1244.443
2012-09-07,1619.213,3334.66,141.7988,1267.7894,87.41,1199.2794,1244.5727
2012-09-10,1620.027,3363.605,141.6952,1295.4354,88.25,1199.5722,1244.8173
2012-09-11,1605.073,3350.088,141.6474,1298.1487,88.9,1199.6754,1244.9284
2012-09-12,1607.989,3376.122,141.5061,1298.4563,88.98,1199.7711,1245.0246
2012-09-13,1597.16,3329.299,141.4776,1293.235,88.95,1199.8694,1245.1257
2012-09-14,1614.7,3338.038,141.2547,1335.8673,89.98,1199.967,1245.2304
2012-09-17,1582.095,3237.704,141.1929,1324.1689,89.77,1200.2559,1245.5102
2012-09-18,1564.982,3224.259,141.2515,1319.0337,89.78,1200.3654,1245.6209
2012-09-19,1569.069,3255.866,141.2542,1334.7539,90.18,1200.465,1245.7362
2012-09-20,1540.956,3161.763,141.2894,1312.7621,89.26,1200.5682,1245.8399
2012-09-21,1545.964,3143.71,141.3541,1318.1911,89.22,1200.6699,1245.9676
2012-09-24,1553.973,3167.161,141.3977,1301.6653,89.1,1200.973,1246.2251
2012-09-25,1553.701,3144.408,141.4928,1304.0204,89.14,1201.1084,1246.3555
2012-09-26,1541.14,3071.989,141.5628,1302.0593,88.94,1201.2246,1246.4688
2012-09-27,1587.956,3141.082,141.6196,1300.6676,89.06,1201.3653,1246.6053
2012-09-28,1613.092,3199.752,141.6518,1315.5636,89.39,1201.4859,1246.7249
2012-10-08,1596.144,3183.365,141.7332,1297.4014,89.37,1202.5657,1247.7211
2012-10-09,1627.657,3265.617,141.7229,1308.7879,89.59,1202.6904,1247.8443
2012-10-10,1625.328,3296.923,141.7439,1302.4935,89.61,1202.8031,1247.9616
2012-10-11,1615.747,3248.045,141.819,1303.174,89.36,1202.9185,1248.0798
2012-10-12,1618.659,3240.399,141.9319,1300.3184,89.28,1203.0469,1248.2094
2012-10-15,1612.955,3223.189,142.0335,1290.8578,88.84,1203.3673,1248.5243
2012-10-16,1614.138,3233.229,142.0183,1297.034,89.07,1203.4908,1248.6508
2012-10-17,1617.664,3240.778,142.0074,1295.7687,89.22,1203.5948,1248.7588
2012-10-18,1639.667,3294.835,142.0021,1305.8706,89.44,1203.706,1248.8765
2012-10-19,1637.765,3285.445,141.9756,1292.2701,89.12,1203.8183,1248.9918
2012-10-22,1643.342,3298.488,142.0207,1285.7951,89.54,1204.1389,1249.3043
2012-10-23,1625.81,3259.067,141.9984,1271.2068,89.03,1204.259,1249.427
2012-10-24,1623.641,3257.921,141.9771,1277.8297,89.25,1204.3853,1249.5538
2012-10-25,1612.947,3226.172,141.934,1274.8962,89.24,1204.5007,1249.6839
2012-10-26,1584.697,3163.295,141.9038,1264.7405,89.32,1204.6058,1249.7901
2012-10-29,1571.525,3158.943,141.9316,1260.3741,88.92,1204.9201,1250.075
2012-10-30,1576.321,3160.687,141.9828,1259.006,88.94,1205.0356,1250.1884
2012-10-31,1587.052,3168.097,141.9826,1266.4029,89.03,1205.1575,1250.3144
2012-11-01,1617.732,3228.19,141.9427,1272.5294,89.38,1205.2725,1250.4274
2012-11-02,1626.607,3249.552,141.9484,1261.4989,89.07,1205.4069,1250.5577
2012-11-05,1624.709,3235.352,141.9972,1243.8934,88.55,1205.7408,1250.8316
2012-11-06,1619.739,3213.26,142.0259,1250.1704,88.55,1205.85,1250.9419
2012-11-07,1617.834,3209.141,142.0505,1258.3859,88.7,1205.9595,1251.0529
2012-11-08,1591.615,3129.568,142.0735,1242.8676,88.57,1206.0655,1251.1626
2012-11-09,1591.852,3116.978,142.0935,1245.9258,88.69,1206.185,1251.2864
2012-11-12,1600.878,3136.308,142.1452,1238.0477,88.48,1206.501,1251.553
2012-11-13,1575.259,3072.121,142.1844,1234.3871,88.21,1206.6087,1251.6687
2012-11-14,1581.946,3081.254,142.2206,1244.4123,88.31,1206.7218,1251.7989
2012-11-15,1563.698,3026.844,142.2511,1243.1558,88.28,1206.8334,1251.9162
2012-11-16,1551.558,3009.153,142.3104,1240.2475,87.82,1206.9567,1252.0429
2012-11-19,1550.891,3016.159,142.4064,1246.8999,87.48,1207.2886,1252.337
2012-11-20,1540.488,3004.183,142.4225,1250.5295,87.53,1207.4068,1252.4604
2012-11-21,1562.974,3035.282,142.4202,1245.3583,87.63,1207.513,1252.5744
2012-11-22,1554.754,2995.093,142.3965,1248.0131,87.65,1207.6349,1252.7014
2012-11-23,1568.753,3005.459,142.3867,1250.6104,87.99,1207.7461,1252.8173
2012-11-26,1563.198,2970.323,142.4053,1252.8978,87.95,1208.0661,1253.0878
2012-11-27,1552.92,2864.169,142.3995,1250.6506,87.82,1208.1797,1253.2066
2012-11-28,1542.074,2800.537,142.3973,1248.906,87.65,1208.2943,1253.3265
2012-11-29,1532.921,2774.176,142.4061,1251.3378,87.35,1208.4086,1253.4425
2012-11-30,1547.759,2816.624,142.4085,1266.7203,87.92,1208.5302,1253.5599
2012-12-03,1532.176,2749.134,142.437,1274.2431,88.2,1208.8597,1253.8326
2012-12-04,1545.954,2783.412,142.4333,1269.347,88.19,1208.9824,1253.9525
2012-12-05,1601.736,2886.186,142.4138,1278.4857,88.55,1209.1056,1254.0815
2012-12-06,1600.415,2884.348,142.4137,1273.1437,88.44,1209.2235,1254.2034
2012-12-07,1634.919,2950.193,142.4149,1275.9728,89.02,1209.3354,1254.3308
2012-12-10,1653.284,3002.231,142.4431,1286.6941,89.11,1209.6683,1254.6062
2012-12-11,1645.009,2982.027,142.4567,1283.1422,88.96,1209.793,1254.7336
2012-12-12,1657.128,2982.885,142.4664,1284.3134,89.08,1209.9175,1254.8535
2012-12-13,1635.626,2943.276,142.4833,1277.6752,88.97,1210.035,1254.9743
2012-12-14,1728.061,3066.231,142.4873,1285.7517,89.78,1210.1564,1255.0995
2012-12-17,1738.852,3091.875,142.5219,1293.9077,89.96,1210.5,1255.4047
2012-12-18,1744.854,3086.584,142.5337,1289.1468,89.96,1210.6376,1255.5434
2012-12-19,1744.018,3099.092,142.5193,1283.9971,89.87,1210.7598,1255.6933
2012-12-20,1751.936,3108.86,142.5083,1268.7478,89.61,1210.8807,1255.8213
2012-12-21,1737.989,3101.074,142.503,1267.1667,89.66,1211.0268,1255.9688
2012-12-24,1746.438,3117.698,142.5448,1269.5676,89.48,1211.3921,1256.2811
2012-12-25,1798.882,3189.088,142.5739,1272.7946,89.9,1211.5634,1256.4439
2012-12-26,1800.564,3228.675,142.5977,1274.1664,89.95,1211.6937,1256.5725
2012-12-27,1786.779,3199.481,142.6532,1283.4307,89.99,1211.857,1256.7253
2012-12-28,1817.852,3235.195,142.7025,1285.2659,90.79,1211.999,1256.8599
2012-12-31,1857.68,3275.86,142.7568,1288.413,91.09,1212.3747,1257.2296
2013-01-04,1870.5,3258.251,142.7437,1295.9934,91.22,1212.8594,1257.6988
2013-01-07,1880.262,3288.369,142.9068,1293.5312,91.1,1213.22,1257.9566
2013-01-08,1857.688,3327.04,142.9614,1294.3758,91.17,1213.3725,1258.1101
2013-01-09,1855.342,3334.987,143.0408,1292.9883,91.04,1213.5001,1258.2333
2013-01-10,1855.487,3356.35,143.0383,1299.5466,91.19,1213.6202,1258.3578
2013-01-11,1818.984,3271.179,143.0319,1289.9686,90.88,1213.737,1258.4854
2013-01-14,1893.1,3384.745,143.0846,1294.5623,91.32,1214.061,1258.7934
2013-01-15,1900.051,3450.682,143.1192,1281.2969,91.11,1214.1843,1258.9342
2013-01-16,1877,3450.56,143.1409,1286.1441,90.98,1214.2995,1259.0592
2013-01-17,1854.936,3408.022,143.1846,1283.2335,90.97,1214.4135,1259.1832
2013-01-18,1886.794,3464.645,143.2868,1296.0579,91.66,1214.5223,1259.3016
2013-01-21,1898.438,3491.122,143.3806,1291.5662,91.43,1214.8459,1259.6142
2013-01-22,1898.502,3435.434,143.4296,1301.1863,91.58,1214.9632,1259.7518
2013-01-23,1910.135,3441.745,143.4907,1300.7432,91.92,1215.0951,1259.8886
2013-01-24,1900.176,3369.732,143.4844,1293.4296,91.7,1215.218,1260.0172
2013-01-25,1886.454,3364.061,143.5161,1297.256,91.75,1215.327,1260.1372
2013-01-28,1957.395,3449.794,143.5333,1294.8043,91.73,1215.6617,1260.4273
