MSCI Index Code,BBG Ticker,Bloomberg Index Name,Size,Style,Variant,Currency,Extra Info
661842,MGMUBEL,MSCI Belgium SMID Growth USD,SMID,Growth,Price,USD,
661842,MGMUBELG,MSCI Belgium SMID Growth USD Gross,SMID,Growth,Gross,USD,
661842,MGMUBELN,MSCI Belgium SMID Growth USD Net,SMID,Growth,Net,USD,
661843,MGMLCAN,MSCI Canada SMID Growth Loc,SMID,Growth,Price,Local,
661843,MGMLCANG,MSCI Canada SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661843,MGMLCANN,MSCI Canada SMID Growth Loc Net,SMID,Growth,Net,Local,
661843,MGMUCAN,MSCI Canada SMID Growth USD,SMID,Growth,Price,USD,
661843,MGMUCANG,MSCI Canada SMID Growth USD Gross,SMID,Growth,Gross,USD,
661843,MGMUCANN,MSCI Canada SMID Growth USD Net,SMID,Growth,Net,USD,
661844,MGMLDEN,MSCI Denmark SMID Growth Loc,SMID,Growth,Price,Local,
661844,MGMLDENG,MSCI Denmark SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661844,MGMLDENN,MSCI Denmark SMID Growth Loc Net,SMID,Growth,Net,Local,
661844,MGMUDEN,MSCI Denmark SMID Growth USD,SMID,Growth,Price,USD,
661844,MGMUDENG,MSCI Denmark SMID Growth USD Gross,SMID,Growth,Gross,USD,
661844,MGMUDENN,MSCI Denmark SMID Growth USD Net,SMID,Growth,Net,USD,
661845,MGMLEAF,MSCI EAFE SMID Growth Loc,SMID,Growth,Price,Local,
661845,MGMLEAFG,MSCI EAFE SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661845,MGMLEAFN,MSCI EAFE SMID Growth Loc Net,SMID,Growth,Net,Local,
661845,MGMUEAF,MSCI EAFE SMID Growth USD,SMID,Growth,Price,USD,
661845,MGMUEAFG,MSCI EAFE SMID Growth USD Gross,SMID,Growth,Gross,USD,
661845,MGMUEAFN,MSCI EAFE SMID Growth USD Net,SMID,Growth,Net,USD,
661846,MGMLEXU,MSCI EAFE Ex UK SMID Growth Loc,SMID,Growth,Price,Local,
661846,MGMLEXUG,MSCI EAFE Ex UK SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661846,MGMLEXUN,MSCI EAFE Ex UK SMID Growth Loc Net,SMID,Growth,Net,Local,
661846,MGMUEXU,MSCI EAFE Ex UK SMID Growth USD,SMID,Growth,Price,USD,
661846,MGMUEXUG,MSCI EAFE Ex UK SMID Growth USD Gross,SMID,Growth,Gross,USD,
661846,MGMUEXUN,MSCI EAFE Ex UK SMID Growth USD Net,SMID,Growth,Net,USD,
661847,MGMLEXJ,MSCI EASEA Index EAFE Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661847,MGMLEXJG,MSCI EASEA Index EAFE Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661847,MGMLEXJN,MSCI EASEA Index EAFE Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661847,MGMUEXJ,MSCI EASEA Index EAFE Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661847,MGMUEXJG,MSCI EASEA Index EAFE Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661847,MGMUEXJN,MSCI EASEA Index EAFE Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661848,MGMLEMU,MSCI EMU SMID Growth Loc,SMID,Growth,Price,Local,
661848,MGMLEMUG,MSCI EMU SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661848,MGMLEMUN,MSCI EMU SMID Growth Loc Net,SMID,Growth,Net,Local,
661848,MGMUEMU,MSCI EMU SMID Growth USD,SMID,Growth,Price,USD,
661848,MGMUEMUG,MSCI EMU SMID Growth USD Gross,SMID,Growth,Gross,USD,
661848,MGMUEMUN,MSCI EMU SMID Growth USD Net,SMID,Growth,Net,USD,
661849,MGMLEUK,MSCI EMU UK SMID Growth Loc,SMID,Growth,Price,Local,
661849,MGMLEUKG,MSCI EMU UK SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661849,MGMLEUKN,MSCI EMU UK SMID Growth Loc Net,SMID,Growth,Net,Local,
661849,MGMUEUK,MSCI EMU UK SMID Growth USD,SMID,Growth,Price,USD,
661849,MGMUEUKG,MSCI EMU UK SMID Growth USD Gross,SMID,Growth,Gross,USD,
661849,MGMUEUKN,MSCI EMU UK SMID Growth USD Net,SMID,Growth,Net,USD,
661850,MGMLEUR,MSCI Europe SMID Growth Loc,SMID,Growth,Price,Local,
661850,MGMLEURG,MSCI Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661850,MGMLEURN,MSCI Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661850,MGMUEUR,MSCI Europe SMID Growth USD,SMID,Growth,Price,USD,
661850,MGMUEURG,MSCI Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661850,MGMUEURN,MSCI Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661851,MGMLEXE,MSCI Europe Ex EMU SMID Growth Loc,SMID,Growth,Price,Local,
661851,MGMLEXEG,MSCI Europe Ex EMU SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661851,MGMLEXEN,MSCI Europe Ex EMU SMID Growth Loc Net,SMID,Growth,Net,Local,
661851,MGMUEXE,MSCI Europe Ex EMU SMID Growth USD,SMID,Growth,Price,USD,
661851,MGMUEXEG,MSCI Europe Ex EMU SMID Growth USD Gross,SMID,Growth,Gross,USD,
661851,MGMUEXEN,MSCI Europe Ex EMU SMID Growth USD Net,SMID,Growth,Net,USD,
661852,MGMLEXG,MSCI Europe Ex Germany SMID Growth Loc,SMID,Growth,Price,Local,
661852,MGMLEXGG,MSCI Europe Ex Germany SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661852,MGMLEXGN,MSCI Europe Ex Germany SMID Growth Loc Net,SMID,Growth,Net,Local,
661852,MGMUEXG,MSCI Europe Ex Germany SMID Growth USD,SMID,Growth,Price,USD,
661852,MGMUEXGG,MSCI Europe Ex Germany SMID Growth USD Gross,SMID,Growth,Gross,USD,
661852,MGMUEXGN,MSCI Europe Ex Germany SMID Growth USD Net,SMID,Growth,Net,USD,
661853,MGMLEXS,MSCI Europe Ex Switzerland SMID Growth Loc,SMID,Growth,Price,Local,
661853,MGMLEXSG,MSCI Europe Ex Switzerland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661853,MGMLEXSN,MSCI Europe Ex Switzerland SMID Growth Loc Net,SMID,Growth,Net,Local,
661853,MGMUEXS,MSCI Europe Ex Switzerland SMID Growth USD,SMID,Growth,Price,USD,
661853,MGMUEXSG,MSCI Europe Ex Switzerland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661853,MGMUEXSN,MSCI Europe Ex Switzerland SMID Growth USD Net,SMID,Growth,Net,USD,
661854,MGMLESU,MSCI Europe Ex UK SMID Growth Loc,SMID,Growth,Price,Local,
661854,MGMLESUG,MSCI Europe Ex UK SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661854,MGMLESUN,MSCI Europe Ex UK SMID Growth Loc Net,SMID,Growth,Net,Local,
661854,MGMUESU,MSCI Europe Ex UK SMID Growth USD,SMID,Growth,Price,USD,
661854,MGMUESUG,MSCI Europe Ex UK SMID Growth USD Gross,SMID,Growth,Gross,USD,
661854,MGMUESUN,MSCI Europe Ex UK SMID Growth USD Net,SMID,Growth,Net,USD,
661855,MGMLEUS,MSCI Europe Ex UK Ex Switzerland SMID Growth Loc,SMID,Growth,Price,Local,
661855,MGMLEUSG,MSCI Europe Ex UK Ex Switzerland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661855,MGMLEUSN,MSCI Europe Ex UK Ex Switzerland SMID Growth Loc Net,SMID,Growth,Net,Local,
661855,MGMUEUS,MSCI Europe Ex UK Ex Switzerland SMID Growth USD,SMID,Growth,Price,USD,
661855,MGMUEUSG,MSCI Europe Ex UK Ex Switzerland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661855,MGMUEUSN,MSCI Europe Ex UK Ex Switzerland SMID Growth USD Net,SMID,Growth,Net,USD,
661856,MGMLFES,MSCI Far East SMID Growth Loc,SMID,Growth,Price,Local,
661856,MGMLFESG,MSCI Far East SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661856,MGMLFESN,MSCI Far East SMID Growth Loc Net,SMID,Growth,Net,Local,
661856,MGMUFES,MSCI Far East SMID Growth USD,SMID,Growth,Price,USD,
661856,MGMUFESG,MSCI Far East SMID Growth USD Gross,SMID,Growth,Gross,USD,
661856,MGMUFESN,MSCI Far East SMID Growth USD Net,SMID,Growth,Net,USD,
661857,MGMLFIN,MSCI Finland SMID Growth Loc,SMID,Growth,Price,Local,
661857,MGMLFING,MSCI Finland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661857,MGMLFINN,MSCI Finland SMID Growth Loc Net,SMID,Growth,Net,Local,
661857,MGMUFIN,MSCI Finland SMID Growth USD,SMID,Growth,Price,USD,
661857,MGMUFING,MSCI Finland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661857,MGMUFINN,MSCI Finland SMID Growth USD Net,SMID,Growth,Net,USD,
661858,MGMLFRA,MSCI France SMID Growth Loc,SMID,Growth,Price,Local,
661858,MGMLFRAG,MSCI France SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661858,MGMLFRAN,MSCI France SMID Growth Loc Net,SMID,Growth,Net,Local,
661858,MGMUFRA,MSCI France SMID Growth USD,SMID,Growth,Price,USD,
661858,MGMUFRAG,MSCI France SMID Growth USD Gross,SMID,Growth,Gross,USD,
661858,MGMUFRAN,MSCI France SMID Growth USD Net,SMID,Growth,Net,USD,
661859,MGMLGER,MSCI Germany SMID Growth Loc,SMID,Growth,Price,Local,
661859,MGMLGERG,MSCI Germany SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661859,MGMLGERN,MSCI Germany SMID Growth Loc Net,SMID,Growth,Net,Local,
661859,MGMUGER,MSCI Germany SMID Growth USD,SMID,Growth,Price,USD,
661859,MGMUGERG,MSCI Germany SMID Growth USD Gross,SMID,Growth,Gross,USD,
661859,MGMUGERN,MSCI Germany SMID Growth USD Net,SMID,Growth,Net,USD,
661860,MGMLGRE,MSCI Greece SMID Growth Loc,SMID,Growth,Price,Local,
661860,MGMLGREG,MSCI Greece SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661860,MGMLGREN,MSCI Greece SMID Growth Loc Net,SMID,Growth,Net,Local,
661860,MGMUGRE,MSCI Greece SMID Growth USD,SMID,Growth,Price,USD,
661860,MGMUGREG,MSCI Greece SMID Growth USD Gross,SMID,Growth,Gross,USD,
661860,MGMUGREN,MSCI Greece SMID Growth USD Net,SMID,Growth,Net,USD,
661861,MGMLHKG,MSCI Hong Kong SMID Growth Loc,SMID,Growth,Price,Local,
661861,MGMLHKGG,MSCI Hong Kong SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661861,MGMLHKGN,MSCI Hong Kong SMID Growth Loc Net,SMID,Growth,Net,Local,
661861,MGMUHKG,MSCI Hong Kong SMID Growth USD,SMID,Growth,Price,USD,
661861,MGMUHKGG,MSCI Hong Kong SMID Growth USD Gross,SMID,Growth,Gross,USD,
661861,MGMUHKGN,MSCI Hong Kong SMID Growth USD Net,SMID,Growth,Net,USD,
661862,MGMLIRE,MSCI Ireland SMID Growth Loc,SMID,Growth,Price,Local,
661862,MGMLIREG,MSCI Ireland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661862,MGMLIREN,MSCI Ireland SMID Growth Loc Net,SMID,Growth,Net,Local,
661862,MGMUIRE,MSCI Ireland SMID Growth USD,SMID,Growth,Price,USD,
661862,MGMUIREG,MSCI Ireland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661862,MGMUIREN,MSCI Ireland SMID Growth USD Net,SMID,Growth,Net,USD,
661863,MGMLITA,MSCI Italy SMID Growth Loc,SMID,Growth,Price,Local,
661863,MGMLITAG,MSCI Italy SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661863,MGMLITAN,MSCI Italy SMID Growth Loc Net,SMID,Growth,Net,Local,
661863,MGMUITA,MSCI Italy SMID Growth USD,SMID,Growth,Price,USD,
661863,MGMUITAG,MSCI Italy SMID Growth USD Gross,SMID,Growth,Gross,USD,
661863,MGMUITAN,MSCI Italy SMID Growth USD Net,SMID,Growth,Net,USD,
661864,MGMLJPN,MSCI Japan SMID Growth Loc,SMID,Growth,Price,Local,
661864,MGMLJPNG,MSCI Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661864,MGMLJPNN,MSCI Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661864,MGMUJPN,MSCI Japan SMID Growth USD,SMID,Growth,Price,USD,
661864,MGMUJPNG,MSCI Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661864,MGMUJPNN,MSCI Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661865,MGMLKOK,MSCI KOKUSAI Index World Ex Jp SMID Growth Loc,SMID,Growth,Price,Local,
661865,MGMLKOKG,MSCI KOKUSAI Index World Ex Jp SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661865,MGMLKOKN,MSCI KOKUSAI Index World Ex Jp SMID Growth Loc Net,SMID,Growth,Net,Local,
661865,MGMUKOK,MSCI KOKUSAI Index World Ex Jp SMID Growth USD,SMID,Growth,Price,USD,
661865,MGMUKOKG,MSCI KOKUSAI Index World Ex Jp SMID Growth USD Gross,SMID,Growth,Gross,USD,
661865,MGMUKOKN,MSCI KOKUSAI Index World Ex Jp SMID Growth USD Net,SMID,Growth,Net,USD,
661866,MGMLNET,MSCI Netherlands SMID Growth Loc,SMID,Growth,Price,Local,
661866,MGMLNETG,MSCI Netherlands SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661866,MGMLNETN,MSCI Netherlands SMID Growth Loc Net,SMID,Growth,Net,Local,
661866,MGMUNET,MSCI Netherlands SMID Growth USD,SMID,Growth,Price,USD,
661866,MGMUNETG,MSCI Netherlands SMID Growth USD Gross,SMID,Growth,Gross,USD,
661866,MGMUNETN,MSCI Netherlands SMID Growth USD Net,SMID,Growth,Net,USD,
661867,MGMLNZL,MSCI New Zealand SMID Growth Loc,SMID,Growth,Price,Local,
661867,MGMLNZLG,MSCI New Zealand SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661867,MGMLNZLN,MSCI New Zealand SMID Growth Loc Net,SMID,Growth,Net,Local,
661867,MGMUNZL,MSCI New Zealand SMID Growth USD,SMID,Growth,Price,USD,
661867,MGMUNZLG,MSCI New Zealand SMID Growth USD Gross,SMID,Growth,Gross,USD,
661867,MGMUNZLN,MSCI New Zealand SMID Growth USD Net,SMID,Growth,Net,USD,
661868,MGMLNOR,MSCI Nordic Countries SMID Growth Loc,SMID,Growth,Price,Local,
661868,MGMLNORG,MSCI Nordic Countries SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661868,MGMLNORN,MSCI Nordic Countries SMID Growth Loc Net,SMID,Growth,Net,Local,
661868,MGMUNOR,MSCI Nordic Countries SMID Growth USD,SMID,Growth,Price,USD,
661868,MGMUNORG,MSCI Nordic Countries SMID Growth USD Gross,SMID,Growth,Gross,USD,
661868,MGMUNORN,MSCI Nordic Countries SMID Growth USD Net,SMID,Growth,Net,USD,
661869,MGMLNAM,MSCI North America SMID Growth Loc,SMID,Growth,Price,Local,
661869,MGMLNAMG,MSCI North America SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661869,MGMLNAMN,MSCI North America SMID Growth Loc Net,SMID,Growth,Net,Local,
661869,MGMUNAM,MSCI North America SMID Growth USD,SMID,Growth,Price,USD,
661869,MGMUNAMG,MSCI North America SMID Growth USD Gross,SMID,Growth,Gross,USD,
661869,MGMUNAMN,MSCI North America SMID Growth USD Net,SMID,Growth,Net,USD,
661870,MGMLNWY,MSCI Norway SMID Growth Loc,SMID,Growth,Price,Local,
661870,MGMLNWYG,MSCI Norway SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661870,MGMLNWYN,MSCI Norway SMID Growth Loc Net,SMID,Growth,Net,Local,
661870,MGMUNWY,MSCI Norway SMID Growth USD,SMID,Growth,Price,USD,
661870,MGMUNWYG,MSCI Norway SMID Growth USD Gross,SMID,Growth,Gross,USD,
661870,MGMUNWYN,MSCI Norway SMID Growth USD Net,SMID,Growth,Net,USD,
661871,MGMLPAC,MSCI Pacific SMID Growth Loc,SMID,Growth,Price,Local,
661871,MGMLPACG,MSCI Pacific SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661871,MGMLPACN,MSCI Pacific SMID Growth Loc Net,SMID,Growth,Net,Local,
661871,MGMUPAC,MSCI Pacific SMID Growth USD,SMID,Growth,Price,USD,
661871,MGMUPACG,MSCI Pacific SMID Growth USD Gross,SMID,Growth,Gross,USD,
661871,MGMUPACN,MSCI Pacific SMID Growth USD Net,SMID,Growth,Net,USD,
661872,MGMLPXJ,MSCI Pacific Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661872,MGMLPXJG,MSCI Pacific Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661872,MGMLPXJN,MSCI Pacific Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661872,MGMUPXJ,MSCI Pacific Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661872,MGMUPXJG,MSCI Pacific Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661872,MGMUPXJN,MSCI Pacific Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661873,MGMLPOR,MSCI Portugal SMID Growth Loc,SMID,Growth,Price,Local,
661873,MGMLPORG,MSCI Portugal SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661873,MGMLPORN,MSCI Portugal SMID Growth Loc Net,SMID,Growth,Net,Local,
661873,MGMUPOR,MSCI Portugal SMID Growth USD,SMID,Growth,Price,USD,
661873,MGMUPORG,MSCI Portugal SMID Growth USD Gross,SMID,Growth,Gross,USD,
661873,MGMUPORN,MSCI Portugal SMID Growth USD Net,SMID,Growth,Net,USD,
661874,MGMLSGP,MSCI Singapore SMID Growth Loc,SMID,Growth,Price,Local,
661874,MGMLSGPG,MSCI Singapore SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661874,MGMLSGPN,MSCI Singapore SMID Growth Loc Net,SMID,Growth,Net,Local,
661874,MGMUSGP,MSCI Singapore SMID Growth USD,SMID,Growth,Price,USD,
661874,MGMUSGPG,MSCI Singapore SMID Growth USD Gross,SMID,Growth,Gross,USD,
661874,MGMUSGPN,MSCI Singapore SMID Growth USD Net,SMID,Growth,Net,USD,
661875,MGMLSPA,MSCI Spain SMID Growth Loc,SMID,Growth,Price,Local,
661875,MGMLSPAG,MSCI Spain SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661875,MGMLSPAN,MSCI Spain SMID Growth Loc Net,SMID,Growth,Net,Local,
661875,MGMUSPA,MSCI Spain SMID Growth USD,SMID,Growth,Price,USD,
661875,MGMUSPAG,MSCI Spain SMID Growth USD Gross,SMID,Growth,Gross,USD,
661875,MGMUSPAN,MSCI Spain SMID Growth USD Net,SMID,Growth,Net,USD,
661876,MGMLSWE,MSCI Sweden SMID Growth Loc,SMID,Growth,Price,Local,
661876,MGMLSWEG,MSCI Sweden SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661876,MGMLSWEN,MSCI Sweden SMID Growth Loc Net,SMID,Growth,Net,Local,
661876,MGMUSWE,MSCI Sweden SMID Growth USD,SMID,Growth,Price,USD,
661876,MGMUSWEG,MSCI Sweden SMID Growth USD Gross,SMID,Growth,Gross,USD,
661876,MGMUSWEN,MSCI Sweden SMID Growth USD Net,SMID,Growth,Net,USD,
661877,MGMLSWI,MSCI Switzerland SMID Growth Loc,SMID,Growth,Price,Local,
661877,MGMLSWIG,MSCI Switzerland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661877,MGMLSWIN,MSCI Switzerland SMID Growth Loc Net,SMID,Growth,Net,Local,
661877,MGMUSWI,MSCI Switzerland SMID Growth USD,SMID,Growth,Price,USD,
661877,MGMUSWIG,MSCI Switzerland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661877,MGMUSWIN,MSCI Switzerland SMID Growth USD Net,SMID,Growth,Net,USD,
661878,MGMLWOR,MSCI The World Index SMID Growth Loc,SMID,Growth,Price,Local,
661878,MGMLWORG,MSCI The World Index SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661878,MGMLWORN,MSCI The World Index SMID Growth Loc Net,SMID,Growth,Net,Local,
661878,MGMUWOR,MSCI The World Index SMID Growth USD,SMID,Growth,Price,USD,
661878,MGMUWORG,MSCI The World Index SMID Growth USD Gross,SMID,Growth,Gross,USD,
661878,MGMUWORN,MSCI The World Index SMID Growth USD Net,SMID,Growth,Net,USD,
661879,MGMLUKG,MSCI United Kingdom SMID Growth Loc,SMID,Growth,Price,Local,
661879,MGMLUKGG,MSCI United Kingdom SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661879,MGMLUKGN,MSCI United Kingdom SMID Growth Loc Net,SMID,Growth,Net,Local,
661879,MGMUUKG,MSCI United Kingdom SMID Growth USD,SMID,Growth,Price,USD,
661879,MGMUUKGG,MSCI United Kingdom SMID Growth USD Gross,SMID,Growth,Gross,USD,
661879,MGMUUKGN,MSCI United Kingdom SMID Growth USD Net,SMID,Growth,Net,USD,
661880,MGMLUSA,MSCI USA SMID Growth Loc,SMID,Growth,Price,Local,
661880,MGMLUSAG,MSCI USA SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661880,MGMLUSAN,MSCI USA SMID Growth Loc Net,SMID,Growth,Net,Local,
661880,MGMUUSA,MSCI USA SMID Growth USD,SMID,Growth,Price,USD,
661880,MGMUUSAG,MSCI USA SMID Growth USD Gross,SMID,Growth,Gross,USD,
661880,MGMUUSAN,MSCI USA SMID Growth USD Net,SMID,Growth,Net,USD,
661881,MGMLWXA,MSCI World Ex Australia SMID Growth Loc,SMID,Growth,Price,Local,
661881,MGMLWXAG,MSCI World Ex Australia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661881,MGMLWXAN,MSCI World Ex Australia SMID Growth Loc Net,SMID,Growth,Net,Local,
661881,MGMUWXA,MSCI World Ex Australia SMID Growth USD,SMID,Growth,Price,USD,
661881,MGMUWXAG,MSCI World Ex Australia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661881,MGMUWXAN,MSCI World Ex Australia SMID Growth USD Net,SMID,Growth,Net,USD,
661882,MGMLWXM,MSCI World Ex EMU SMID Growth Loc,SMID,Growth,Price,Local,
661882,MGMLWXMG,MSCI World Ex EMU SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661882,MGMLWXMN,MSCI World Ex EMU SMID Growth Loc Net,SMID,Growth,Net,Local,
661882,MGMUWXM,MSCI World Ex EMU SMID Growth USD,SMID,Growth,Price,USD,
661882,MGMUWXMG,MSCI World Ex EMU SMID Growth USD Gross,SMID,Growth,Gross,USD,
661882,MGMUWXMN,MSCI World Ex EMU SMID Growth USD Net,SMID,Growth,Net,USD,
661883,MGMLWXE,MSCI World Ex Europe SMID Growth Loc,SMID,Growth,Price,Local,
661883,MGMLWXEG,MSCI World Ex Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661883,MGMLWXEN,MSCI World Ex Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661883,MGMUWXE,MSCI World Ex Europe SMID Growth USD,SMID,Growth,Price,USD,
661883,MGMUWXEG,MSCI World Ex Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661883,MGMUWXEN,MSCI World Ex Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661884,MGMLWXK,MSCI World Ex UK SMID Growth Loc,SMID,Growth,Price,Local,
661884,MGMLWXKG,MSCI World Ex UK SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661884,MGMLWXKN,MSCI World Ex UK SMID Growth Loc Net,SMID,Growth,Net,Local,
661884,MGMUWXK,MSCI World Ex UK SMID Growth USD,SMID,Growth,Price,USD,
661884,MGMUWXKG,MSCI World Ex UK SMID Growth USD Gross,SMID,Growth,Gross,USD,
661884,MGMUWXKN,MSCI World Ex UK SMID Growth USD Net,SMID,Growth,Net,USD,
661885,MGMLWXU,MSCI World Ex USA SMID Growth Loc,SMID,Growth,Price,Local,
661885,MGMLWXUG,MSCI World Ex USA SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661885,MGMLWXUN,MSCI World Ex USA SMID Growth Loc Net,SMID,Growth,Net,Local,
661885,MGMUWXU,MSCI World Ex USA SMID Growth USD,SMID,Growth,Price,USD,
661885,MGMUWXUG,MSCI World Ex USA SMID Growth USD Gross,SMID,Growth,Gross,USD,
661885,MGMUWXUN,MSCI World Ex USA SMID Growth USD Net,SMID,Growth,Net,USD,
661886,MGMLAAM,MSCI AC Americas SMID Growth Loc,SMID,Growth,Price,Local,
661886,MGMLAAMG,MSCI AC Americas SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661886,MGMLAAMN,MSCI AC Americas SMID Growth Loc Net,SMID,Growth,Net,Local,
661886,MGMUAAM,MSCI AC Americas SMID Growth USD,SMID,Growth,Price,USD,
661886,MGMUAAMG,MSCI AC Americas SMID Growth USD Gross,SMID,Growth,Gross,USD,
661886,MGMUAAMN,MSCI AC Americas SMID Growth USD Net,SMID,Growth,Net,USD,
661887,MGMLAAS,MSCI AC Asia SMID Growth Loc,SMID,Growth,Price,Local,
661887,MGMLAASG,MSCI AC Asia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661887,MGMLAASN,MSCI AC Asia SMID Growth Loc Net,SMID,Growth,Net,Local,
661887,MGMUAAS,MSCI AC Asia SMID Growth USD,SMID,Growth,Price,USD,
661887,MGMUAASG,MSCI AC Asia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661887,MGMUAASN,MSCI AC Asia SMID Growth USD Net,SMID,Growth,Net,USD,
661888,MGMLAAJ,MSCI AC Asia Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661888,MGMLAAJG,MSCI AC Asia Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661888,MGMLAAJN,MSCI AC Asia Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661888,MGMUAAJ,MSCI AC Asia Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661888,MGMUAAJG,MSCI AC Asia Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661888,MGMUAAJN,MSCI AC Asia Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661889,MGMLAAP,MSCI AC Asia Pacific SMID Growth Loc,SMID,Growth,Price,Local,
661889,MGMLAAPG,MSCI AC Asia Pacific SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661889,MGMLAAPN,MSCI AC Asia Pacific SMID Growth Loc Net,SMID,Growth,Net,Local,
661889,MGMUAAP,MSCI AC Asia Pacific SMID Growth USD,SMID,Growth,Price,USD,
661889,MGMUAAPG,MSCI AC Asia Pacific SMID Growth USD Gross,SMID,Growth,Gross,USD,
661889,MGMUAAPN,MSCI AC Asia Pacific SMID Growth USD Net,SMID,Growth,Net,USD,
661890,MGMLASJ,MSCI AC Asia Pacific Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661890,MGMLASJG,MSCI AC Asia Pacific Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661890,MGMLASJN,MSCI AC Asia Pacific Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661890,MGMUASJ,MSCI AC Asia Pacific Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661890,MGMUASJG,MSCI AC Asia Pacific Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661890,MGMUASJN,MSCI AC Asia Pacific Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
