datetime,CN_Quality2
2018-05-10,0.5471676301426251
2018-05-11,0.551801639024071
2018-05-12,0.551801639024071
2018-05-13,0.551801639024071
2018-05-14,0.5677603569524423
2018-05-15,0.5881014091984118
2018-05-16,0.5911353700707398
2018-05-17,0.5654340910231095
2018-05-18,0.5665507046948484
2018-05-19,0.5665507046948484
2018-05-20,0.5665507046948484
2018-05-21,0.5858658563471615
2018-05-22,0.5845037917717892
2018-05-23,0.5594252112299893
2018-05-24,0.5505919463087927
2018-05-25,0.5350626501267048
2018-05-26,0.5350626501267048
2018-05-27,0.5350626501267048
2018-05-28,0.5504442468296176
2018-05-29,0.5431694423728499
2018-05-30,0.5249005565071581
2018-05-31,0.5744746780477179
2018-06-01,0.5678339443446929
2018-06-02,0.5678339443446929
2018-06-03,0.5678339443446929
2018-06-04,0.5850848902849417
2018-06-05,0.6106652759663671
2018-06-06,0.6267858966370419
2018-06-07,0.6246724629625411
2018-06-08,0.6051322959193055
2018-06-09,0.6051322959193055
2018-06-10,0.6051322959193055
2018-06-11,0.5854190719163557
2018-06-12,0.6196795015628711
2018-06-13,0.6029130979565185
2018-06-14,0.5804573596382123
2018-06-15,0.5687303104050052
2018-06-16,0.5687303104050052
2018-06-17,0.5687303104050052
2018-06-18,0.5687303104050052
2018-06-19,0.5076790929450743
2018-06-20,0.5247942487637336
2018-06-21,0.49849083062286703
2018-06-22,0.5071036264961408
2018-06-23,0.5071036264961408
2018-06-24,0.5071036264961408
2018-06-25,0.4955069289191629
2018-06-26,0.4847022627051425
2018-06-27,0.4519783498663368
2018-06-28,0.4301929526145343
2018-06-29,0.4805275176762587
2018-06-30,0.4805275176762587
2018-07-01,0.4805275176762587
2018-07-02,0.4507002417822368
2018-07-03,0.4233083083570477
2018-07-04,0.4158110359913756
2018-07-05,0.3885452031927934
2018-07-06,0.4058145500478725
2018-07-07,0.4058145500478725
2018-07-08,0.4058145500478725
2018-07-09,0.45768953522974276
2018-07-10,0.46764198926902867
2018-07-11,0.44549683503968995
2018-07-12,0.48361790494887513
2018-07-13,0.5202894643214493
2018-07-14,0.5202894643214493
2018-07-15,0.5202894643214493
2018-07-16,0.5225720923753665
2018-07-17,0.5056537118366977
2018-07-18,0.4946991220313133
2018-07-19,0.4960330418888699
2018-07-20,0.5100987178110394
2018-07-21,0.5100987178110394
2018-07-22,0.5100987178110394
2018-07-23,0.5031560464779663
2018-07-24,0.532629734671106
2018-07-25,0.5426136348773467
2018-07-26,0.5245777084095116
2018-07-27,0.5329145892794307
2018-07-28,0.5329145892794307
2018-07-29,0.5329145892794307
2018-07-30,0.515068963258783
2018-07-31,0.5014132156660656
2018-08-01,0.470606667613213
2018-08-02,0.44217985373718016
2018-08-03,0.4121892774952669
2018-08-04,0.4121892774952669
2018-08-05,0.4121892774952669
2018-08-06,0.36976131297252235
2018-08-07,0.4113646871240606
2018-08-08,0.3815113592286872
2018-08-09,0.4209849475915082
2018-08-10,0.42282426182361066
2018-08-11,0.42282426182361066
2018-08-12,0.42282426182361066
2018-08-13,0.4259458241468992
2018-08-14,0.42185747918920535
2018-08-15,0.38422882435362227
2018-08-16,0.35610677811604585
2018-08-17,0.3288181963119181
2018-08-18,0.3288181963119181
2018-08-19,0.3288181963119181
2018-08-20,0.34699757953265276
2018-08-21,0.3813678855938054
2018-08-22,0.3689562037368579
2018-08-23,0.37048024541228575
2018-08-24,0.35015429085177185
2018-08-25,0.35015429085177185
2018-08-26,0.35015429085177185
2018-08-27,0.3957475770173373
2018-08-28,0.38884399082749743
2018-08-29,0.3684937905041519
2018-08-30,0.36025021477217556
2018-08-31,0.34703014923703046
2018-09-01,0.34703014923703046
2018-09-02,0.34703014923703046
2018-09-03,0.3265155058094935
2018-09-04,0.3416177789941952
2018-09-05,0.32008377681483813
2018-09-06,0.29313494960413244
2018-09-07,0.30677946897234953
2018-09-08,0.30677946897234953
2018-09-09,0.30677946897234953
2018-09-10,0.2855126477018193
2018-09-11,0.2746415708606742
2018-09-12,0.263061446251063
2018-09-13,0.2721134502752873
2018-09-14,0.2831556911526103
2018-09-15,0.2831556911526103
2018-09-16,0.2831556911526103
2018-09-17,0.27023600238244394
2018-09-18,0.30770689059300116
2018-09-19,0.3309670807680365
2018-09-20,0.3337401977305108
2018-09-21,0.3803496920323959
2018-09-22,0.3803496920323959
2018-09-23,0.3803496920323959
2018-09-24,0.3803496920323959
2018-09-25,0.3668924962687876
2018-09-26,0.3996925525768602
2018-09-27,0.40013316020717316
2018-09-28,0.40900136259600295
2018-09-29,0.40900136259600295
2018-09-30,0.40900136259600295
2018-10-01,0.40900136259600295
2018-10-02,0.40900136259600295
2018-10-03,0.40900136259600295
2018-10-04,0.40900136259600295
2018-10-05,0.40900136259600295
2018-10-06,0.40900136259600295
2018-10-07,0.40900136259600295
2018-10-08,0.33243305760108366
2018-10-09,0.331988131982055
2018-10-10,0.33714711915602935
2018-10-11,0.27397980244105
2018-10-12,0.3154801614419491
2018-10-13,0.3154801614419491
2018-10-14,0.3154801614419491
2018-10-15,0.29016673763817646
2018-10-16,0.26117016234589285
2018-10-17,0.25116349292605267
2018-10-18,0.21312613744993447
2018-10-19,0.23924409983959594
2018-10-20,0.23924409983959594
2018-10-21,0.23924409983959594
2018-10-22,0.301943302140836
2018-10-23,0.26020897161748424
2018-10-24,0.24464299332746364
2018-10-25,0.22178932635345894
2018-10-26,0.193195098566306
2018-10-27,0.193195098566306
2018-10-28,0.193195098566306
2018-10-29,0.13081196139435147
2018-10-30,0.13398828402472684
2018-10-31,0.18257808899196526
2018-11-01,0.19408506851684737
2018-11-02,0.25992121330173457
2018-11-03,0.25992121330173457
2018-11-04,0.25992121330173457
2018-11-05,0.23518207174570382
2018-11-06,0.22457793337914178
2018-11-07,0.22466865770047684
2018-11-08,0.2173152354543253
2018-11-09,0.19784936724608193
2018-11-10,0.19784936724608193
2018-11-11,0.19784936724608193
2018-11-12,0.2079128408119275
2018-11-13,0.21851567702159636
2018-11-14,0.20451780714813217
2018-11-15,0.21746707631494844
2018-11-16,0.20611548171610283
2018-11-17,0.20611548171610283
2018-11-18,0.20611548171610283
2018-11-19,0.20967661858107367
2018-11-20,0.18317359642090292
2018-11-21,0.18469465307349364
2018-11-22,0.18040724228324811
2018-11-23,0.15210071400571312
2018-11-24,0.15210071400571312
2018-11-25,0.15210071400571312
2018-11-26,0.1441028478814943
2018-11-27,0.13656189007875574
2018-11-28,0.15260706080426178
2018-11-29,0.13903547889973744
2018-11-30,0.14940169062396347
2018-12-01,0.14940169062396347
2018-12-02,0.14940169062396347
2018-12-03,0.19358606240027343
2018-12-04,0.20649101773089806
2018-12-05,0.20215260311057026
2018-12-06,0.17662983286549783
2018-12-07,0.16933781700892192
2018-12-08,0.16933781700892192
2018-12-09,0.16933781700892192
2018-12-10,0.16196668518608814
2018-12-11,0.1744111266687196
2018-12-12,0.18308055449702199
2018-12-13,0.21002816984165973
2018-12-14,0.18882479844938116
2018-12-15,0.18882479844938116
2018-12-16,0.18882479844938116
2018-12-17,0.18924607910162905
2018-12-18,0.17157523212183712
2018-12-19,0.15065679963145984
2018-12-20,0.14799872911616063
2018-12-21,0.1299838645499074
2018-12-22,0.1299838645499074
2018-12-23,0.1299838645499074
2018-12-24,0.14054947458919842
2018-12-25,0.12990487581662946
2018-12-26,0.1222456787954127
2018-12-27,0.12586569502934397
2018-12-28,0.12902988662835635
2018-12-29,0.12902988662835635
2018-12-30,0.12902988662835635
2018-12-31,0.12902988662835635
2019-01-01,0.12902988662835635
2019-01-02,0.10562328184545033
2019-01-03,0.08746264438236562
2019-01-04,0.10555287481991926
2019-01-05,0.10555287481991926
2019-01-06,0.10555287481991926
2019-01-07,0.1303870673894203
2019-01-08,0.1278855250225801
2019-01-09,0.14973589665429987
2019-01-10,0.14616320928947735
2019-01-11,0.15325281836186488
2019-01-12,0.15325281836186488
2019-01-13,0.15325281836186488
2019-01-14,0.150470171382459
2019-01-15,0.18432435393607904
2019-01-16,0.18818220476514802
2019-01-17,0.1881575583117725
2019-01-18,0.21323578529765275
2019-01-19,0.21323578529765275
2019-01-20,0.21323578529765275
2019-01-21,0.22835777851417616
2019-01-22,0.20439555851879354
2019-01-23,0.2075315967529554
2019-01-24,0.20812093357946138
2019-01-25,0.22038638245973963
2019-01-26,0.22038638245973963
2019-01-27,0.22038638245973963
2019-01-28,0.2262396994658391
2019-01-29,0.22713131553433596
2019-01-30,0.2152412080677013
2019-01-31,0.22258374953362803
2019-02-01,0.25585093936371006
2019-02-02,0.25585093936371006
2019-02-03,0.25585093936371006
2019-02-04,0.25585093936371006
2019-02-05,0.25585093936371006
2019-02-06,0.25585093936371006
2019-02-07,0.25585093936371006
2019-02-08,0.25585093936371006
2019-02-09,0.25585093936371006
2019-02-10,0.25585093936371006
2019-02-11,0.288732735772643
2019-02-12,0.2947619645973991
2019-02-13,0.3186054526073747
2019-02-14,0.32526144614510644
2019-02-15,0.2941607140432261
2019-02-16,0.2941607140432261
2019-02-17,0.2941607140432261
2019-02-18,0.33661640516374525
2019-02-19,0.3303691540930431
2019-02-20,0.3292969471202791
2019-02-21,0.3303489976542886
2019-02-22,0.3480275456228885
2019-02-23,0.3480275456228885
2019-02-24,0.3480275456228885
2019-02-25,0.40210070136148257
2019-02-26,0.3873922154056113
2019-02-27,0.3707280366622203
2019-02-28,0.38321290707336586
2019-03-01,0.40596052352258405
2019-03-02,0.40596052352258405
2019-03-03,0.40596052352258405
2019-03-04,0.43324687577455046
2019-03-05,0.43288453270030325
2019-03-06,0.4410314548082941
2019-03-07,0.4098205191353226
2019-03-08,0.36416614503610556
2019-03-09,0.36416614503610556
2019-03-10,0.36416614503610556
2019-03-11,0.3980417610269462
2019-03-12,0.41519872987817674
2019-03-13,0.40364904003470636
2019-03-14,0.4057937311160509
2019-03-15,0.4390635096240798
2019-03-16,0.4390635096240798
2019-03-17,0.4390635096240798
2019-03-18,0.47494444691132176
2019-03-19,0.45975803498447254
2019-03-20,0.4583265491191486
2019-03-21,0.46131290305978556
2019-03-22,0.454003334296607
2019-03-23,0.454003334296607
2019-03-24,0.454003334296607
2019-03-25,0.41703393716023096
2019-03-26,0.41559068467182625
2019-03-27,0.4653068091939774
2019-03-28,0.45726491356885646
2019-03-29,0.5020194648348295
2019-03-30,0.5020194648348295
2019-03-31,0.5020194648348295
2019-04-01,0.5503500933212717
2019-04-02,0.5379017768847025
2019-04-03,0.5498602983101295
2019-04-04,0.5596438653220221
2019-04-05,0.5596438653220221
2019-04-06,0.5596438653220221
2019-04-07,0.5596438653220221
2019-04-08,0.5786099089650543
2019-04-09,0.5645816247863009
2019-04-10,0.5701748796769679
2019-04-11,0.5368976403226406
2019-04-12,0.5451874543490314
2019-04-13,0.5451874543490314
2019-04-14,0.5451874543490314
2019-04-15,0.5288511564662342
2019-04-16,0.558107014535792
2019-04-17,0.5551697377997387
2019-04-18,0.5534756500681162
2019-04-19,0.5619025047189399
2019-04-20,0.5619025047189399
2019-04-21,0.5619025047189399
2019-04-22,0.542791362616545
2019-04-23,0.5400395257970958
2019-04-24,0.5439326502756385
2019-04-25,0.5236743352623139
2019-04-26,0.5011497699192278
2019-04-27,0.5011497699192278
2019-04-28,0.5011497699192278
2019-04-29,0.521790851010314
2019-04-30,0.5312281751558317
2019-05-01,0.5312281751558317
2019-05-02,0.5312281751558317
2019-05-03,0.5312281751558317
2019-05-04,0.5312281751558317
2019-05-05,0.5312281751558317
2019-05-06,0.45984018347799904
2019-05-07,0.4954316194020707
2019-05-08,0.4590208337180153
2019-05-09,0.42260220235744206
2019-05-10,0.4738890213317182
2019-05-11,0.4738890213317182
2019-05-12,0.4738890213317182
2019-05-13,0.44632331175331963
2019-05-14,0.4427120970057803
2019-05-15,0.486476568226031
2019-05-16,0.5003806257427912
2019-05-17,0.47052078289086374
2019-05-18,0.47052078289086374
2019-05-19,0.47052078289086374
2019-05-20,0.43603864572272877
2019-05-21,0.464058058646303
2019-05-22,0.44926602200463184
2019-05-23,0.40696412719947084
2019-05-24,0.4085450670554047
2019-05-25,0.4085450670554047
2019-05-26,0.4085450670554047
2019-05-27,0.42727297011891197
2019-05-28,0.4526229817584908
2019-05-29,0.44782780557808555
2019-05-30,0.4507823801197699
2019-05-31,0.445366115968288
2019-06-01,0.445366115968288
2019-06-02,0.445366115968288
2019-06-03,0.4396232380253682
2019-06-04,0.4065489786991241
2019-06-05,0.3995882563952886
2019-06-06,0.3781060785559722
2019-06-07,0.3781060785559722
2019-06-08,0.3781060785559722
2019-06-09,0.3781060785559722
2019-06-10,0.4062747241528111
2019-06-11,0.4574019798365987
2019-06-12,0.44398597827745956
2019-06-13,0.4438614113816042
2019-06-14,0.42896671920395923
2019-06-15,0.42896671920395923
2019-06-16,0.42896671920395923
2019-06-17,0.42318210265138
2019-06-18,0.42437684884893523
2019-06-19,0.4537621897766362
2019-06-20,0.4857619609555517
2019-06-21,0.4966256139226164
2019-06-22,0.4966256139226164
2019-06-23,0.4966256139226164
2019-06-24,0.5081436410776694
2019-06-25,0.49514705296298933
2019-06-26,0.5036779720009197
2019-06-27,0.5412144095977012
2019-06-28,0.5413074034147691
2019-06-29,0.5413074034147691
2019-06-30,0.5413074034147691
2019-07-01,0.6015415901074503
2019-07-02,0.5950750613796447
2019-07-03,0.5762951504808025
2019-07-04,0.5552641955255513
2019-07-05,0.5918896658202033
2019-07-06,0.5918896658202033
2019-07-07,0.5918896658202033
2019-07-08,0.5619810679208068
2019-07-09,0.5561336967652979
2019-07-10,0.5438067330986396
2019-07-11,0.5377126293284731
2019-07-12,0.5474516574933916
2019-07-13,0.5474516574933916
2019-07-14,0.5474516574933916
2019-07-15,0.5573203225906371
2019-07-16,0.5458406739246513
2019-07-17,0.5454685516413453
2019-07-18,0.5303039291783189
2019-07-19,0.5415630355711665
2019-07-20,0.5415630355711665
2019-07-21,0.5415630355711665
2019-07-22,0.5224478700219535
2019-07-23,0.5352694654642294
2019-07-24,0.5513227497344237
2019-07-25,0.5586095305408947
2019-07-26,0.5646876118021955
2019-07-27,0.5646876118021955
2019-07-28,0.5646876118021955
2019-07-29,0.5825861046949126
2019-07-30,0.5794936807766045
2019-07-31,0.5665579964493448
2019-08-01,0.5539960152353258
2019-08-02,0.5368005128475617
2019-08-03,0.5368005128475617
2019-08-04,0.5368005128475617
2019-08-05,0.5067699511572792
2019-08-06,0.5057276387187419
2019-08-07,0.5079675843175793
2019-08-08,0.5256607744560882
2019-08-09,0.5057046063592812
2019-08-10,0.5057046063592812
2019-08-11,0.5057046063592812
2019-08-12,0.5322498416703654
2019-08-13,0.5355951831321033
2019-08-14,0.558469937973769
2019-08-15,0.5627981550723153
2019-08-16,0.5933992659869671
2019-08-17,0.5933992659869671
2019-08-18,0.5933992659869671
2019-08-19,0.6434501049333874
2019-08-20,0.6486306985340964
2019-08-21,0.6551258119773926
2019-08-22,0.6624533549480855
2019-08-23,0.6684485759164134
2019-08-24,0.6684485759164134
2019-08-25,0.6684485759164134
2019-08-26,0.655536181460431
2019-08-27,0.6812625992815802
2019-08-28,0.6870615720265065
2019-08-29,0.6922204932505207
2019-08-30,0.6948008329751532
2019-08-31,0.6948008329751532
2019-09-01,0.6948008329751532
2019-09-02,0.7150679123612627
2019-09-03,0.727521441604942
2019-09-04,0.7142057494611016
2019-09-05,0.7191392956481326
2019-09-06,0.7230709988249846
2019-09-07,0.7230709988249846
2019-09-08,0.7230709988249846
2019-09-09,0.7605761109335298
2019-09-10,0.7472901950283657
2019-09-11,0.712713013889009
2019-09-12,0.7180546431714325
2019-09-13,0.7180546431714325
2019-09-14,0.7180546431714325
2019-09-15,0.7180546431714325
2019-09-16,0.7357146129251697
2019-09-17,0.7141656058773631
2019-09-18,0.7446795095561352
2019-09-19,0.7507346798240957
2019-09-20,0.756732971278244
2019-09-21,0.756732971278244
2019-09-22,0.756732971278244
2019-09-23,0.7483159249781843
2019-09-24,0.7811676624923558
2019-09-25,0.7505630450887606
2019-09-26,0.707883718480407
2019-09-27,0.7355208043325121
2019-09-28,0.7355208043325121
2019-09-29,0.7355208043325121
2019-09-30,0.697037328200591
2019-10-01,0.697037328200591
2019-10-02,0.697037328200591
2019-10-03,0.697037328200591
2019-10-04,0.697037328200591
2019-10-05,0.697037328200591
2019-10-06,0.697037328200591
2019-10-07,0.697037328200591
2019-10-08,0.7087583963004436
2019-10-09,0.7170892829491902
2019-10-10,0.744694470561011
2019-10-11,0.760958343577494
2019-10-12,0.760958343577494
2019-10-13,0.760958343577494
2019-10-14,0.7656058540931596
2019-10-15,0.7462287705810979
2019-10-16,0.7511785181814188
2019-10-17,0.7682397725239629
2019-10-18,0.7553835242402553
2019-10-19,0.7553835242402553
2019-10-20,0.7553835242402553
2019-10-21,0.7483682396515674
2019-10-22,0.7645981046073436
2019-10-23,0.7483984067523788
2019-10-24,0.7426028884322475
2019-10-25,0.7637399656041379
2019-10-26,0.7637399656041379
2019-10-27,0.7637399656041379
2019-10-28,0.7768085249986703
2019-10-29,0.786227315020354
2019-10-30,0.76779858612458
2019-10-31,0.7521168599239358
2019-11-01,0.768055862496642
2019-11-02,0.768055862496642
2019-11-03,0.768055862496642
2019-11-04,0.8046949777325345
2019-11-05,0.8182269553397492
2019-11-06,0.795909544326787
2019-11-07,0.8059970833690788
2019-11-08,0.8019433869914332
2019-11-09,0.8019433869914332
2019-11-10,0.8019433869914332
2019-11-11,0.7810699378507855
2019-11-12,0.7734403474698799
2019-11-13,0.7974574962476304
2019-11-14,0.7967119838194123
2019-11-15,0.8018889254225465
2019-11-16,0.8018889254225465
2019-11-17,0.8018889254225465
2019-11-18,0.815766266726595
2019-11-19,0.8699144379084318
2019-11-20,0.8708151308286207
2019-11-21,0.8697723154694947
2019-11-22,0.8216463180791655
2019-11-23,0.8216463180791655
2019-11-24,0.8216463180791655
2019-11-25,0.8027667306579414
2019-11-26,0.8284769376705146
2019-11-27,0.7975397094195604
2019-11-28,0.7951165953967467
2019-11-29,0.7638432916180684
2019-11-30,0.7638432916180684
2019-12-01,0.7638432916180684
2019-12-02,0.7651023841857842
2019-12-03,0.7612503282132534
2019-12-04,0.7594180176803917
2019-12-05,0.7820483170370887
2019-12-06,0.800630099424031
2019-12-07,0.800630099424031
2019-12-08,0.800630099424031
2019-12-09,0.8104316115975652
2019-12-10,0.8200682178679632
2019-12-11,0.812506404690581
2019-12-12,0.7972105521573896
2019-12-13,0.81849144103987
2019-12-14,0.81849144103987
2019-12-15,0.81849144103987
2019-12-16,0.8392528647018365
2019-12-17,0.8424873894333822
2019-12-18,0.8347118831972253
2019-12-19,0.8265614793211506
2019-12-20,0.8181731258254894
2019-12-21,0.8181731258254894
2019-12-22,0.8181731258254894
2019-12-23,0.7897583679501017
2019-12-24,0.8072035848164156
2019-12-25,0.8221591343317898
2019-12-26,0.8193546674951953
2019-12-27,0.8086487868851979
2019-12-28,0.8086487868851979
2019-12-29,0.8086487868851979
2019-12-30,0.8366118343114735
2019-12-31,0.8546176154112175
2020-01-01,0.8546176154112175
2020-01-02,0.902452598309067
2020-01-03,0.8753435502802056
2020-01-04,0.8753435502802056
2020-01-05,0.8753435502802056
2020-01-06,0.8952484831307168
2020-01-07,0.9399237970725993
2020-01-08,0.9127301473976774
2020-01-09,0.9577407556026365
2020-01-10,1.0049920917398847
2020-01-11,1.0049920917398847
2020-01-12,1.0049920917398847
2020-01-13,1.0532898761819274
2020-01-14,1.0350543208392353
2020-01-15,1.042200105440176
2020-01-16,1.043528310862059
2020-01-17,1.0496020532322246
2020-01-18,1.0496020532322246
2020-01-19,1.0496020532322246
2020-01-20,1.0960031060098823
2020-01-21,1.0654958031951427
2020-01-22,1.0950311884845902
2020-01-23,1.0744350509379
2020-01-24,1.0744350509379
2020-01-25,1.0744350509379
2020-01-26,1.0744350509379
2020-01-27,1.0744350509379
2020-01-28,1.0744350509379
2020-01-29,1.0744350509379
2020-01-30,1.0744350509379
2020-01-31,1.0744350509379
2020-02-01,1.0744350509379
2020-02-02,1.0744350509379
2020-02-03,0.9087206892434256
2020-02-04,0.9745685205181165
2020-02-05,1.0059468109832923
2020-02-06,1.0504202260085709
2020-02-07,1.079265248714548
2020-02-08,1.079265248714548
2020-02-09,1.079265248714548
2020-02-10,1.1046253696666848
2020-02-11,1.105527407907823
2020-02-12,1.1256191690878996
2020-02-13,1.1470997729193582
2020-02-14,1.1468695321790108
2020-02-15,1.1468695321790108
2020-02-16,1.1468695321790108
2020-02-17,1.1924567021526133
2020-02-18,1.1836626972242041
2020-02-19,1.2039729180798884
2020-02-20,1.276178642629516
2020-02-21,1.3056005010564857
2020-02-22,1.3056005010564857
2020-02-23,1.3056005010564857
2020-02-24,1.334880124791915
2020-02-25,1.3458955056184063
2020-02-26,1.2806359029344514
2020-02-27,1.2828113393224192
2020-02-28,1.2242952330338368
2020-02-29,1.2242952330338368
2020-03-01,1.2242952330338368
2020-03-02,1.2979699162062222
2020-03-03,1.3171248820066697
2020-03-04,1.3291524986434373
2020-03-05,1.3983503776569752
2020-03-06,1.3573425691640146
2020-03-07,1.3573425691640146
2020-03-08,1.3573425691640146
2020-03-09,1.267721123626774
2020-03-10,1.3131991117903352
2020-03-11,1.2773912810266768
2020-03-12,1.2157481654816236
2020-03-13,1.1834873181801844
2020-03-14,1.1834873181801844
2020-03-15,1.1834873181801844
2020-03-16,1.0957398469550501
2020-03-17,1.0766809845879495
2020-03-18,1.0702486637398705
2020-03-19,1.0417777063434226
2020-03-20,1.0968193026274062
2020-03-21,1.0968193026274062
2020-03-22,1.0968193026274062
2020-03-23,1.0495497388970803
2020-03-24,1.116277261070565
2020-03-25,1.1636711728195053
2020-03-26,1.1764832621949939
2020-03-27,1.1971860509320429
2020-03-28,1.1971860509320429
2020-03-29,1.1971860509320429
2020-03-30,1.1800940179136745
2020-03-31,1.2408288105493357
2020-04-01,1.226629565223592
2020-04-02,1.2887121044251186
2020-04-03,1.2999098153872017
2020-04-04,1.2999098153872017
2020-04-05,1.2999098153872017
2020-04-06,1.2999098153872017
2020-04-07,1.3879028089322718
2020-04-08,1.3417421720966791
2020-04-09,1.3718337077687983
2020-04-10,1.332352133368905
2020-04-11,1.332352133368905
2020-04-12,1.332352133368905
2020-04-13,1.315978501538999
2020-04-14,1.3603105922922971
2020-04-15,1.3287532064705618
2020-04-16,1.3485894166348507
2020-04-17,1.3748249398828802
2020-04-18,1.3748249398828802
2020-04-19,1.3748249398828802
2020-04-20,1.3993442301255188
2020-04-21,1.3662666331611315
2020-04-22,1.3874688826029216
2020-04-23,1.396216560099572
2020-04-24,1.3616615405360832
2020-04-25,1.3616615405360832
2020-04-26,1.3616615405360832
2020-04-27,1.3845565216019304
2020-04-28,1.4125218266540354
2020-04-29,1.36659014574487
2020-04-30,1.3622426366156382
2020-05-01,1.3622426366156382
2020-05-02,1.3622426366156382
2020-05-03,1.3622426366156382
2020-05-04,1.3622426366156382
2020-05-05,1.3622426366156382
2020-05-06,1.3885055965893534
2020-05-07,1.3996856867820737
2020-05-08,1.4213838317528174
2020-05-09,1.4213838317528174
2020-05-10,1.4213838317528174
2020-05-11,1.390272076110168
2020-05-12,1.414352549577754
2020-05-13,1.432935612552403
2020-05-14,1.3893609498703672
2020-05-15,1.3939083675091855
2020-05-16,1.3939083675091855
2020-05-17,1.3939083675091855
2020-05-18,1.3868031835800267
2020-05-19,1.4102268387819765
2020-05-20,1.386858923471412
2020-05-21,1.3749708112314498
2020-05-22,1.3369774027446324
2020-05-23,1.3369774027446324
2020-05-24,1.3369774027446324
2020-05-25,1.3475000541057547
2020-05-26,1.3792836193042688
2020-05-27,1.3405719562250664
2020-05-28,1.3304662090653565
2020-05-29,1.348533821332817
2020-05-30,1.348533821332817
2020-05-31,1.348533821332817
2020-06-01,1.4183139279640824
2020-06-02,1.4032331057133391
2020-06-03,1.3990142852526133
2020-06-04,1.4027492613483052
2020-06-05,1.412899417703807
2020-06-06,1.412899417703807
2020-06-07,1.412899417703807
2020-06-08,1.4025624252757574
2020-06-09,1.4274914027837644
2020-06-10,1.44048075627791
2020-06-11,1.4032658388089114
2020-06-12,1.4118050595911855
2020-06-13,1.4118050595911855
2020-06-14,1.4118050595911855
2020-06-15,1.4260352222798391
2020-06-16,1.4490355784834295
2020-06-17,1.4730429014891513
2020-06-18,1.4771919362841435
2020-06-19,1.5242198397517588
2020-06-20,1.5242198397517588
2020-06-21,1.5242198397517588
2020-06-22,1.5336989018540894
2020-06-23,1.5665592505986474
2020-06-24,1.594444477165216
2020-06-25,1.594444477165216
2020-06-26,1.594444477165216
2020-06-27,1.594444477165216
2020-06-28,1.594444477165216
2020-06-29,1.5924133223302612
2020-06-30,1.617654109511431
2020-07-01,1.6430899588860477
2020-07-02,1.669164310534962
2020-07-03,1.6991975762442428
2020-07-04,1.6991975762442428
2020-07-05,1.6991975762442428
2020-07-06,1.7640202196266341
2020-07-07,1.822277388596663
2020-07-08,1.8489113395664334
2020-07-09,1.9189311439212076
2020-07-10,1.9195149482748057
2020-07-11,1.9195149482748057
2020-07-12,1.9195149482748057
2020-07-13,2.0002867772715645
2020-07-14,1.9932699386851302
2020-07-15,1.9978966712619783
2020-07-16,1.8059168955157103
2020-07-17,1.8570985997548073
2020-07-18,1.8570985997548073
2020-07-19,1.8570985997548073
2020-07-20,1.8892267916126446
2020-07-21,1.9276608715995205
2020-07-22,1.946066575509545
2020-07-23,1.9567114831554915
2020-07-24,1.8148267760580654
2020-07-25,1.8148267760580654
2020-07-26,1.8148267760580654
2020-07-27,1.845998417975168
2020-07-28,1.8860925914547035
2020-07-29,1.9489212713349842
2020-07-30,1.9367637333897427
2020-07-31,1.9627683773218294
2020-08-01,1.9627683773218294
2020-08-02,1.9627683773218294
2020-08-03,1.980321444738356
2020-08-04,1.970062643051321
2020-08-05,1.9723408334807506
2020-08-06,1.938010697994061
2020-08-07,1.9187541412924953
2020-08-08,1.9187541412924953
2020-08-09,1.9187541412924953
2020-08-10,1.9182136680733821
2020-08-11,1.9115958609709685
2020-08-12,1.8590478208360666
2020-08-13,1.8494759514714398
2020-08-14,1.8856852296289928
2020-08-15,1.8856852296289928
2020-08-16,1.8856852296289928
2020-08-17,1.933720992416498
2020-08-18,1.972732476393316
2020-08-19,1.9587443444662775
2020-08-20,1.9234756889424753
2020-08-21,1.967734425143198
2020-08-22,1.967734425143198
2020-08-23,1.967734425143198
2020-08-24,2.003362514382169
2020-08-25,2.0516411773257834
2020-08-26,2.036237406663933
2020-08-27,2.072889360334682
2020-08-28,2.136246984656807
2020-08-29,2.136246984656807
2020-08-30,2.136246984656807
2020-08-31,2.130135769607575
2020-09-01,2.153747922022863
2020-09-02,2.1867996794194404
2020-09-03,2.134789348877164
2020-09-04,2.055639080688783
2020-09-05,2.055639080688783
2020-09-06,2.055639080688783
2020-09-07,1.9409636819653788
2020-09-08,1.9424380090056768
2020-09-09,1.8252036412875676
2020-09-10,1.8266146148113291
2020-09-11,1.8690180100798073
2020-09-12,1.8690180100798073
2020-09-13,1.8690180100798073
2020-09-14,1.8750742797426332
2020-09-15,1.8971477290536591
2020-09-16,1.866081343029546
2020-09-17,1.8225802546016237
2020-09-18,1.8846188522222604
2020-09-19,1.8846188522222604
2020-09-20,1.8846188522222604
2020-09-21,1.8533526821704007
2020-09-22,1.8298202802284855
2020-09-23,1.8621623938299785
2020-09-24,1.8149432365653944
2020-09-25,1.8195574566733046
2020-09-26,1.8195574566733046
2020-09-27,1.8195574566733046
2020-09-28,1.8254042004834465
2020-09-29,1.8599213286580052
2020-09-30,1.8628291934394325
2020-10-01,1.8628291934394325
2020-10-02,1.8628291934394325
2020-10-03,1.8628291934394325
2020-10-04,1.8628291934394325
2020-10-05,1.8628291934394325
2020-10-06,1.8628291934394325
2020-10-07,1.8628291934394325
