,Total Return,Return p.a.,Volatility,Sharpe Ratio,Max Drawdown,Max Daily Drop,Calmar Ratio,99% VaR,Total Return_1825,Return p.a._1825,Volatility_1825,Sharpe Ratio_1825,Max Drawdown_1825,Max Daily Drop_1825,Calmar Ratio_1825,99% VaR_1825,Total Return_1095,Return p.a._1095,Volatility_1095,Sharpe Ratio_1095,Max Drawdown_1095,Max Daily Drop_1095,Calmar Ratio_1095,99% VaR_1095,Total Return_365,Return p.a._365,Volatility_365,Sharpe Ratio_365,Max Drawdown_365,Max Daily Drop_365,Calmar Ratio_365,99% VaR_365,Total Return_YTD,Return p.a._YTD,Volatility_YTD,Sharpe Ratio_YTD,Max Drawdown_YTD,Max Daily Drop_YTD,Calmar Ratio_YTD,99% VaR_YTD,Total Return_180,Return p.a._180,Volatility_180,Sharpe Ratio_180,Max Drawdown_180,Max Daily Drop_180,Calmar Ratio_180,99% VaR_180,Total Return_90,Return p.a._90,Volatility_90,Sharpe Ratio_90,Max Drawdown_90,Max Daily Drop_90,Calmar Ratio_90,99% VaR_90,Total Return_30,Return p.a._30,Volatility_30,Sharpe Ratio_30,Max Drawdown_30,Max Daily Drop_30,Calmar Ratio_30,99% VaR_30,Total Return2016,Return p.a.2016,Volatility2016,Sharpe Ratio2016,Max Drawdown2016,Max Daily Drop2016,Calmar Ratio2016,99% VaR2016,Total Return2017,Return p.a.2017,Volatility2017,Sharpe Ratio2017,Max Drawdown2017,Max Daily Drop2017,Calmar Ratio2017,99% VaR2017,Total Return2018,Return p.a.2018,Volatility2018,Sharpe Ratio2018,Max Drawdown2018,Max Daily Drop2018,Calmar Ratio2018,99% VaR2018,Total Return2019,Return p.a.2019,Volatility2019,Sharpe Ratio2019,Max Drawdown2019,Max Daily Drop2019,Calmar Ratio2019,99% VaR2019
EBTOAGROWTH',1.026523455,0.134779289,0.30518673,0.441628931,-0.424214457,-0.09614175,0.317714984,-0.043907095,0.972584751,0.145531759,0.298692701,0.487229044,-0.331271011,-0.09614175,0.439313294,-0.042927731,0.890606433,0.236517813,0.34011816,0.695398955,-0.331271011,-0.09614175,0.713970752,-0.048624181,0.385761143,0.385761143,0.362919556,1.06293843,-0.268423743,-0.09614175,1.43713495,-0.051466902,0.299042399,0.565693103,0.4402418,1.28496,-0.268423743,-0.09614175,2.107462988,-0.062149921,0.322631458,0.762994662,0.448796495,1.700090507,-0.246127894,-0.09614175,3.099992653,-0.06295224,0.239470539,1.388496576,0.391719267,3.544621601,-0.129794778,-0.09614175,10.69763051,-0.053586952,0.073090037,1.359065407,0.469454168,2.894990609,-0.129794778,-0.09614175,10.47087894,-0.064976339,-0.030369117,-0.030369117,0.216442027,-0.140310631,-0.241238327,-0.09614175,-0.125888443,-0.03166434,0.322696165,0.323712823,0.238363902,1.358061435,-0.16873379,-0.09614175,1.918482496,-0.033599528,-0.132088832,-0.132426551,0.369925763,-0.357981422,-0.331271011,-0.09614175,-0.39975291,-0.054361325,0.400121694,0.401416864,0.242289843,1.656763072,-0.126190142,-0.09614175,3.181047714,-0.033935533
ROEGROWTH',0.425800762,0.065560145,0.319956728,0.204903162,-0.61197709,-0.181764847,0.107128431,-0.046300279,0.542981923,0.09061676,0.304641638,0.297453628,-0.437185536,-0.181764847,0.207273006,-0.043986312,0.674736765,0.187541653,0.326443235,0.574500046,-0.437185536,-0.181764847,0.428974972,-0.046806758,0.59687205,0.59687205,0.348193728,1.714195296,-0.239766122,-0.181764847,2.489392766,-0.048771706,0.413477305,0.809410948,0.414493323,1.952771983,-0.239766122,-0.181764847,3.375835336,-0.057861712,0.466856693,1.174689482,0.416608437,2.819648802,-0.218919553,-0.181764847,5.365849982,-0.057495754,0.314658142,2.032857843,0.362873971,5.602104326,-0.092721706,-0.181764847,21.9242929,-0.048557386,0.02661892,0.376615667,0.442072307,0.851932275,-0.092721706,-0.181764847,4.061785339,-0.063041266,-0.125463885,-0.125463885,0.286981984,-0.437183836,-0.334880668,-0.181764847,-0.374652515,-0.042314102,0.42297451,0.424354171,0.225020055,1.885850447,-0.151392053,-0.181764847,2.803014846,-0.031367755,-0.237585357,-0.238153322,0.356552304,-0.667933762,-0.437185536,-0.181764847,-0.544741996,-0.052946269,0.359331259,0.360478185,0.240296963,1.50013625,-0.116556411,-0.181764847,3.092735792,-0.033765522
REVOEGROWTH',2.188745919,0.230701296,0.297459383,0.775572428,-0.482881667,-0.079621618,0.477759483,-0.042461122,2.345918775,0.273218906,0.294877001,0.926552105,-0.298065537,-0.079621618,0.916640377,-0.041950261,0.976778903,0.255025931,0.324136114,0.786786538,-0.280500625,-0.079621618,0.909181328,-0.046252331,0.589489043,0.589489043,0.33294576,1.770525755,-0.255097866,-0.079621618,2.310834865,-0.0465905,0.459913527,0.912464768,0.394918626,2.310513375,-0.255097866,-0.079621618,3.576920428,-0.054828978,0.466262016,1.172902086,0.400023164,2.932085419,-0.255097866,-0.079621618,4.597851422,-0.055126628,0.292269441,1.828776139,0.333290276,5.487037189,-0.085834073,-0.079621618,21.30594611,-0.044539833,0.120456723,2.990006054,0.399962027,7.475724815,-0.085834073,-0.079621618,34.83472171,-0.052967333,0.108606049,0.108606049,0.231835274,0.468462142,-0.20199141,-0.079621618,0.537676571,-0.033355969,1.160075688,1.164650767,0.265921161,4.379684428,-0.141343835,-0.079621618,8.239841302,-0.035625882,-0.060846879,-0.061008835,0.349142299,-0.174739169,-0.280500625,-0.079621618,-0.217499819,-0.051037073,0.137618189,0.138021229,0.247938894,0.556674378,-0.259130445,-0.079621618,0.532632241,-0.035593687
OPCFOEGROWTH',0.432146466,0.066407534,0.289044699,0.229748318,-0.456517699,-0.089463829,0.145465409,-0.041818863,0.44708988,0.076710879,0.272354971,0.281657716,-0.342911244,-0.089463829,0.223704765,-0.039358984,0.450640509,0.132017829,0.289476197,0.456057633,-0.313390244,-0.089463829,0.421256984,-0.041642722,0.391638494,0.391638494,0.336797578,1.162830493,-0.293051275,-0.089463829,1.336416278,-0.047678683,0.207399887,0.381215132,0.392356042,0.971605102,-0.293051275,-0.089463829,1.30084789,-0.05575288,0.28749194,0.669311929,0.399381362,1.675871719,-0.263472559,-0.089463829,2.540347776,-0.056060192,0.366086762,2.54355928,0.3773056,6.741376963,-0.096702713,-0.089463829,26.30287394,-0.05005242,0.101081867,2.227046775,0.45013326,4.947527709,-0.096702713,-0.089463829,23.02982716,-0.061013756,-0.073397088,-0.073397088,0.233454635,-0.314395506,-0.217262974,-0.089463829,-0.337826031,-0.034320519,0.51389521,0.515620894,0.184926976,2.788240545,-0.061049067,-0.089463829,8.446007826,-0.025292076,-0.212336571,-0.212852893,0.295151865,-0.721163978,-0.313390244,-0.089463829,-0.679194381,-0.043921914,0.233947712,0.234660552,0.240302641,0.976520901,-0.275016692,-0.089463829,0.853259306,-0.034156949
GPOEGROWTH',1.800023506,0.20239208,0.312067255,0.648552761,-0.443675844,-0.084700003,0.45617106,-0.044671296,1.814845118,0.229959753,0.307856877,0.746969681,-0.370482715,-0.084700003,0.620703055,-0.043970256,1.551873976,0.366531796,0.344741536,1.063207525,-0.370482715,-0.084700003,0.989335751,-0.048893572,1.008719123,1.008719123,0.359146283,2.808658114,-0.258409912,-0.084700003,3.903562037,-0.049438001,0.676097883,1.423052271,0.425656716,3.343192337,-0.258409912,-0.084700003,5.506956989,-0.058305285,0.576871338,1.518180514,0.435493348,3.486116427,-0.258409912,-0.084700003,5.875086223,-0.059648902,0.266406977,1.606103711,0.376737141,4.26319451,-0.129789505,-0.084700003,12.37468091,-0.051082446,0.081894463,1.605651085,0.455344311,3.526235082,-0.129789505,-0.084700003,12.37119352,-0.062566641,-0.166142985,-0.166142985,0.249462235,-0.666004555,-0.263641833,-0.084700003,-0.630184457,-0.037072693,0.575333245,0.577301333,0.239802405,2.40740427,-0.142821826,-0.084700003,4.042108621,-0.033105436,-0.09652513,-0.096777043,0.36972918,-0.261751164,-0.356924044,-0.084700003,-0.271141843,-0.054172336,0.457028874,0.458536315,0.276155619,1.660427247,-0.208233234,-0.084700003,2.202032333,-0.038689494
EBITDAOEGROWTH',0.19602356,0.032561997,0.300718952,0.108280495,-0.462238917,-0.091277622,0.070444084,-0.043640764,0.238441332,0.043698568,0.287917803,0.151774456,-0.412691272,-0.091277622,0.105886824,-0.041741165,0.141530044,0.045111072,0.317253037,0.142192719,-0.412691272,-0.091277622,0.109309489,-0.045988853,0.125626985,0.125626985,0.349297971,0.359655638,-0.320816155,-0.091277622,0.391585594,-0.050334746,0.057667075,0.100841484,0.413464979,0.243893652,-0.320816155,-0.091277622,0.314327948,-0.059706066,0.114258335,0.245308483,0.413930459,0.592632114,-0.274076707,-0.091277622,0.895035865,-0.059303371,0.161249082,0.833616466,0.343570949,2.426329902,-0.108956371,-0.091277622,7.650919884,-0.047678496,0.06059561,1.045767165,0.406076591,2.575295368,-0.108956371,-0.091277622,9.598035932,-0.056357123,0.057472396,0.057472396,0.242726778,0.236778143,-0.268590345,-0.091277622,0.213977892,-0.035129661,0.216585966,0.21724139,0.187106145,1.161059617,-0.124293078,-0.091277622,1.747815664,-0.026484756,-0.242568033,-0.24314592,0.333209645,-0.729708527,-0.412691272,-0.091277622,-0.589171461,-0.049593682,0.244043242,0.244789779,0.258958756,0.945284812,-0.193852987,-0.091277622,1.2627599,-0.036832264
EBITOEGROWTH',0.764050562,0.106949405,0.30945355,0.345607298,-0.447637138,-0.0929573,0.238919867,-0.044626762,0.743200451,0.117556441,0.297963987,0.39453238,-0.44369299,-0.0929573,0.264949962,-0.042922594,0.539072541,0.154568479,0.330011716,0.468372701,-0.44369299,-0.0929573,0.348368089,-0.04743781,0.497955383,0.497955383,0.357769167,1.391834257,-0.291524801,-0.0929573,1.708106417,-0.050420999,0.322351573,0.614142724,0.427226041,1.437512384,-0.291524801,-0.0929573,2.106656868,-0.060172842,0.365577711,0.88101227,0.42895132,2.053874713,-0.26082688,-0.0929573,3.377766396,-0.05986908,0.333118882,2.209317458,0.381279823,5.79447777,-0.133491048,-0.0929573,16.5503042,-0.051004828,0.033246105,0.488718605,0.479326717,1.019593918,-0.133491048,-0.0929573,3.661059009,-0.068126923,0.048890307,0.048890307,0.251558373,0.194349751,-0.268590345,-0.0929573,0.182025557,-0.036444839,0.242061651,0.242801556,0.200825129,1.209019789,-0.130417015,-0.0929573,1.8617322,-0.028398771,-0.249453386,-0.250044834,0.359512812,-0.695510216,-0.44369299,-0.0929573,-0.563553717,-0.053438286,0.395788364,0.397067628,0.247734414,1.602795596,-0.123559824,-0.0929573,3.213565836,-0.03473851
EBTOEGROWTH',0.618321005,0.089995046,0.307564568,0.292605377,-0.443692577,-0.092957268,0.202831986,-0.044414585,0.604801493,0.099219095,0.295782339,0.335446312,-0.443692577,-0.092957268,0.223621263,-0.042672239,0.338844634,0.102156824,0.333197628,0.306595293,-0.443692577,-0.092957268,0.230242356,-0.048084872,0.32412495,0.32412495,0.356494834,0.909199571,-0.291524718,-0.092957268,1.111826648,-0.050724175,0.226434068,0.418737483,0.423702376,0.988282122,-0.291524718,-0.092957268,1.436370428,-0.060167279,0.266524761,0.614647593,0.425074363,1.445976625,-0.260826802,-0.092957268,2.356535402,-0.059888331,0.242182267,1.409760154,0.371594054,3.793817846,-0.133343168,-0.092957268,10.57242129,-0.050642194,0.033203747,0.487976243,0.478751076,1.019269236,-0.133343168,-0.092957268,3.659551883,-0.068045714,0.141319373,0.141319373,0.223978596,0.630950346,-0.211746054,-0.092957268,0.667400267,-0.032096652,0.281534759,0.282408396,0.210073725,1.344329927,-0.134798894,-0.092957268,2.095034966,-0.029613181,-0.249454028,-0.250045477,0.359512212,-0.695513168,-0.443692577,-0.092957268,-0.563555692,-0.053438203,0.27201859,0.272859676,0.259233686,1.052562577,-0.193852987,-0.092957268,1.407559823,-0.036782392
ROAGROWTH_TTM',0.506423199,0.076103813,0.293309754,0.259465674,-0.455093237,-0.165259016,0.16722686,-0.04239827,0.631069904,0.102794305,0.287423772,0.357640236,-0.455093237,-0.165259016,0.225875265,-0.041446023,0.652708492,0.182311969,0.320918627,0.568094072,-0.455093237,-0.165259016,0.400603557,-0.046024866,0.617618156,0.617618156,0.335624154,1.84020771,-0.231188725,-0.165259016,2.67148909,-0.046908215,0.478403157,0.954157808,0.404914339,2.356443612,-0.231188725,-0.165259016,4.127181413,-0.056187861,0.461031549,1.157213185,0.401841872,2.879772529,-0.231188725,-0.165259016,5.005491447,-0.055417688,0.324532869,2.126311326,0.364488544,5.83368493,-0.11752004,-0.165259016,18.09318081,-0.048675361,0.042497145,0.659246721,0.452302625,1.45753459,-0.11752004,-0.165259016,5.60965366,-0.063819753,-0.110902724,-0.110902724,0.255781277,-0.433584216,-0.282754123,-0.165259016,-0.39222319,-0.037722686,0.207261957,0.207886826,0.203713045,1.020488533,-0.142487583,-0.165259016,1.45898205,-0.028929739,-0.272069857,-0.27270462,0.348579854,-0.782330409,-0.455093237,-0.165259016,-0.599228021,-0.051976794,0.388450653,0.389703068,0.25016526,1.557782515,-0.167297567,-0.165259016,2.329400683,-0.035112675
REVOAGROWTH_TTM',1.398597961,0.169542278,0.312835748,0.541953019,-0.466117494,-0.078374831,0.363732922,-0.044894946,1.422043954,0.193538421,0.31001836,0.624280516,-0.466117494,-0.078374831,0.415213812,-0.044404957,0.382414412,0.113985191,0.342956301,0.332360686,-0.466117494,-0.078374831,0.244541757,-0.049455696,0.428331774,0.428331774,0.343419527,1.247255153,-0.267105898,-0.078374831,1.603602834,-0.048528989,0.292186399,0.551559648,0.413050036,1.335333738,-0.267105898,-0.078374831,2.064947473,-0.058271491,0.315641239,0.744152001,0.419757639,1.772813483,-0.261021738,-0.078374831,2.850919651,-0.058819303,0.186469455,1.000560145,0.345159583,2.898833447,-0.101375988,-0.078374831,9.869794263,-0.047534978,0.101878739,2.25557675,0.413235627,5.458330799,-0.101375988,-0.078374831,22.24961547,-0.055648525,0.011869902,0.011869902,0.231697108,0.051230255,-0.192015854,-0.078374831,0.061817301,-0.033707175,1.157929313,1.16249394,0.285954423,4.06531197,-0.148816279,-0.078374831,7.811604671,-0.038536264,-0.237128636,-0.237695687,0.375453451,-0.633089631,-0.45471835,-0.078374831,-0.52273168,-0.055679661,0.172879339,0.173393269,0.262475613,0.660607159,-0.208791782,-0.078374831,0.830460218,-0.037580327
OPCFOAGROWTH_TTM',0.55216226,0.081881074,0.268024564,0.305498396,-0.475587793,-0.084920458,0.172168158,-0.038711126,0.41768716,0.072299445,0.261153852,0.276846174,-0.475587793,-0.084920458,0.152021238,-0.037749973,0.164998767,0.052224691,0.277301303,0.188331935,-0.475587793,-0.084920458,0.109810832,-0.04016955,0.653910878,0.653910878,0.323565119,2.020956032,-0.267323678,-0.084920458,2.446139011,-0.04506541,0.345255671,0.662347805,0.37963648,1.744689566,-0.267323678,-0.084920458,2.47769973,-0.053163306,0.386364519,0.939527358,0.389270977,2.413556143,-0.267323678,-0.084920458,3.514568422,-0.053994291,0.373695441,2.624285562,0.366553845,7.159345343,-0.084733098,-0.084920458,30.97119809,-0.048334667,0.06214093,1.082329401,0.401676405,2.694530692,-0.084733098,-0.084920458,12.77339584,-0.055652419,0.101824562,0.101824562,0.251048478,0.40559721,-0.220536378,-0.084920458,0.461713226,-0.036171226,0.158979535,0.159449398,0.16157222,0.986861471,-0.102549709,-0.084920458,1.554849843,-0.022966452,-0.265257415,-0.265879331,0.264413645,-1.005543157,-0.388366466,-0.084920458,-0.684609396,-0.03974186,0.098671643,0.09895571,0.243295683,0.406730233,-0.264847367,-0.084920458,0.373632976,-0.035059988
OPCFOAGROWTH_TTM',0.55216226,0.081881074,0.268024564,0.305498396,-0.475587793,-0.084920458,0.172168158,-0.038711126,0.41768716,0.072299445,0.261153852,0.276846174,-0.475587793,-0.084920458,0.152021238,-0.037749973,0.164998767,0.052224691,0.277301303,0.188331935,-0.475587793,-0.084920458,0.109810832,-0.04016955,0.653910878,0.653910878,0.323565119,2.020956032,-0.267323678,-0.084920458,2.446139011,-0.04506541,0.345255671,0.662347805,0.37963648,1.744689566,-0.267323678,-0.084920458,2.47769973,-0.053163306,0.386364519,0.939527358,0.389270977,2.413556143,-0.267323678,-0.084920458,3.514568422,-0.053994291,0.373695441,2.624285562,0.366553845,7.159345343,-0.084733098,-0.084920458,30.97119809,-0.048334667,0.06214093,1.082329401,0.401676405,2.694530692,-0.084733098,-0.084920458,12.77339584,-0.055652419,0.101824562,0.101824562,0.251048478,0.40559721,-0.220536378,-0.084920458,0.461713226,-0.036171226,0.158979535,0.159449398,0.16157222,0.986861471,-0.102549709,-0.084920458,1.554849843,-0.022966452,-0.265257415,-0.265879331,0.264413645,-1.005543157,-0.388366466,-0.084920458,-0.684609396,-0.03974186,0.098671643,0.09895571,0.243295683,0.406730233,-0.264847367,-0.084920458,0.373632976,-0.035059988
GPOAGROWTH_TTM',0.946601635,0.126635142,0.308034965,0.411106388,-0.501492969,-0.162773774,0.252516286,-0.044348116,0.820333896,0.127275871,0.30414517,0.418470795,-0.425560654,-0.162773774,0.299078099,-0.043782104,1.356108033,0.330653764,0.335159102,0.986557612,-0.425560654,-0.162773774,0.77698387,-0.047612697,1.077153284,1.077153284,0.366496412,2.93905547,-0.250962053,-0.162773774,4.292096235,-0.050367707,0.706688094,1.499325697,0.434629917,3.44966059,-0.250962053,-0.162773774,5.974312364,-0.059477855,0.629150809,1.690359959,0.444045914,3.806723372,-0.250962053,-0.162773774,6.735520119,-0.060624674,0.332892648,2.20710925,0.392269653,5.626510315,-0.105668927,-0.162773774,20.88702245,-0.052526505,0.055728597,0.93442907,0.459941551,2.03162569,-0.105668927,-0.162773774,8.842988161,-0.064345583,-0.180481192,-0.180481192,0.276716986,-0.652223031,-0.306531949,-0.162773774,-0.588784276,-0.041091811,0.213325257,0.213969973,0.217393547,0.984251724,-0.130686225,-0.162773774,1.637280232,-0.030900546,-0.177173853,-0.177614558,0.357103929,-0.497374974,-0.406782745,-0.162773774,-0.436632478,-0.052719868,0.532074059,0.533870763,0.260665628,2.048105721,-0.175660487,-0.162773774,3.03921941,-0.036239013
EBITDAOAGROWTH_TTM',0.929792679,0.12488744,0.281577556,0.443527678,-0.385253641,-0.156668767,0.324169395,-0.040518574,0.805066614,0.125378585,0.280385865,0.44716443,-0.385253641,-0.156668767,0.325444257,-0.040343834,0.600581144,0.169748684,0.316697673,0.535995995,-0.385253641,-0.156668767,0.440615392,-0.04545486,0.411845183,0.411845183,0.349251019,1.179223999,-0.277629997,-0.156668767,1.483431863,-0.049413641,0.291824946,0.550816004,0.419663596,1.312517952,-0.263316424,-0.156668767,2.091840665,-0.059216034,0.330882983,0.785369347,0.426678959,1.840656377,-0.243618328,-0.156668767,3.223769543,-0.059708353,0.254908265,1.511460556,0.379323526,3.984621181,-0.106416657,-0.156668767,14.20323277,-0.051600441,0.04807943,0.770636453,0.43189691,1.784306475,-0.106416657,-0.156668767,7.241690087,-0.06062838,-0.029712672,-0.029712672,0.247897244,-0.119858823,-0.236235699,-0.156668767,-0.125775537,-0.036224284,0.237248677,0.237972509,0.211599613,1.124635844,-0.173714562,-0.156668767,1.36990536,-0.029980371,-0.192056831,-0.192530057,0.331722605,-0.580394746,-0.385253641,-0.156668767,-0.499748832,-0.049118116,0.375333001,0.376537685,0.235997804,1.595513513,-0.132793031,-0.156668767,2.835522936,-0.033094038
EBITOAGROWTH_TTM',1.093912828,0.141443922,0.293541048,0.481853977,-0.393933363,-0.156702703,0.359055452,-0.042194392,1.028895082,0.151998511,0.292734104,0.519237455,-0.393933363,-0.156702703,0.385848282,-0.042040155,0.763110258,0.208072942,0.333435876,0.624026859,-0.393933363,-0.156702703,0.528193248,-0.047750877,0.597988039,0.597988039,0.356530312,1.677243192,-0.2423316,-0.156702703,2.467643672,-0.049976643,0.395589059,0.770348318,0.433039922,1.778931408,-0.2423316,-0.156702703,3.178901631,-0.060630234,0.388090275,0.944426228,0.436732466,2.162482301,-0.2423316,-0.156702703,3.897247525,-0.060843834,0.276320892,1.689838298,0.404915315,4.173312881,-0.124038761,-0.156702703,13.62346968,-0.055035991,0.042496068,0.65922587,0.480987329,1.37056806,-0.124038761,-0.156702703,5.314676358,-0.067959213,-0.031493486,-0.031493486,0.247167289,-0.127417693,-0.236282264,-0.156702703,-0.133287557,-0.036125786,0.250438491,0.25120649,0.207791045,1.208937999,-0.158909972,-0.156702703,1.580810105,-0.029380665,-0.213517963,-0.214036752,0.3594051,-0.595530648,-0.393933363,-0.156702703,-0.543332382,-0.053233897,0.460409812,0.461930059,0.254301535,1.816465872,-0.132792907,-0.156702703,3.478574798,-0.035508835
EBTOAGROWTH_TTM',1.210366396,0.152556738,0.293569202,0.51966193,-0.379942145,-0.081996887,0.401526232,-0.042160913,1.090676748,0.158930461,0.288611491,0.550672671,-0.379942145,-0.081996887,0.418301741,-0.041420298,0.599493416,0.169483644,0.328039568,0.5166561,-0.379942145,-0.081996887,0.446077504,-0.047100447,0.269691525,0.269691525,0.348927253,0.772916196,-0.237169774,-0.081996887,1.137124349,-0.049801314,0.147518507,0.265916665,0.417648497,0.636699683,-0.237169774,-0.081996887,1.121208073,-0.059756277,0.162926194,0.358079516,0.423183527,0.846156556,-0.237169774,-0.081996887,1.509802493,-0.060304079,0.06689794,0.300330915,0.339100584,0.885669116,-0.112024447,-0.081996887,2.680940837,-0.048335541,0.000883313,0.010800139,0.377010657,0.028646773,-0.112024447,-0.081996887,0.096408765,-0.054786177,0.050006058,0.050006058,0.210348896,0.23772912,-0.21668478,-0.081996887,0.230777897,-0.030455319,0.450363576,0.451845833,0.22658865,1.994123862,-0.158798652,-0.081996887,2.845400932,-0.031519204,-0.176951137,-0.17739135,0.345911823,-0.512822453,-0.379942145,-0.081996887,-0.466890425,-0.051098109,0.411496118,0.412833213,0.258676747,1.595942499,-0.132793272,-0.081996887,3.108841344,-0.036281373
ROEGROWTH_TTM',0.195963569,0.032552725,0.300601325,0.108292022,-0.527137237,-0.088905317,0.061753796,-0.043623507,0.342981677,0.060752386,0.288155513,0.210831942,-0.448795889,-0.088905317,0.13536752,-0.0417103,0.366790556,0.109772579,0.320370564,0.342642526,-0.448795889,-0.088905317,0.244593548,-0.046199847,0.424716093,0.424716093,0.33592204,1.264329346,-0.293838268,-0.088905317,1.445407694,-0.047458646,0.231388322,0.428572489,0.401571398,1.067238581,-0.293838268,-0.088905317,1.458531907,-0.056952173,0.291640752,0.68023779,0.41052783,1.656983376,-0.25312618,-0.088905317,2.687346638,-0.057647363,0.288101737,1.791958802,0.382531107,4.684478647,-0.113049878,-0.088905317,15.85104588,-0.051716832,0.007161033,0.090695342,0.474249271,0.191239813,-0.113049878,-0.088905317,0.80225953,-0.068558607,0.033613387,0.033613387,0.22995889,0.146171287,-0.235776722,-0.088905317,0.142564485,-0.033368505,0.073397477,0.073606364,0.179665906,0.409684652,-0.140108972,-0.088905317,0.525350828,-0.025907765,-0.277778254,-0.278423645,0.357543101,-0.778713518,-0.445559391,-0.088905317,-0.624885595,-0.05330709,0.481165648,0.482764987,0.250749677,1.925286573,-0.118515819,-0.088905317,4.073422377,-0.034936312
REVOEGROWTH_TTM',0.9645492,0.128487606,0.311808713,0.412071891,-0.500816697,-0.072506753,0.256556154,-0.044890152,1.207912323,0.171645866,0.304879029,0.562996633,-0.44540124,-0.072506753,0.385373571,-0.043735022,0.442566027,0.129913593,0.337309651,0.385146386,-0.44540124,-0.072506753,0.291677664,-0.048581537,0.44255025,0.44255025,0.323401056,1.368425494,-0.268090142,-0.072506753,1.650751669,-0.045595306,0.347596532,0.667307735,0.383793891,1.738713802,-0.268090142,-0.072506753,2.489117017,-0.053766523,0.370646232,0.895196455,0.389046185,2.301003043,-0.268090142,-0.072506753,3.339162147,-0.054072376,0.244375451,1.427061711,0.337459749,4.228835335,-0.09385845,-0.072506753,15.20440311,-0.045726133,0.097550359,2.103350897,0.402091869,5.231020723,-0.09385845,-0.072506753,22.4098192,-0.054217684,-0.026741658,-0.026741658,0.230455841,-0.116038098,-0.204764222,-0.072506753,-0.130597315,-0.033684958,1.152331309,1.156868703,0.267084479,4.331471096,-0.13973096,-0.072506753,8.279258265,-0.035809126,-0.245222562,-0.245805698,0.377143728,-0.651756027,-0.408886218,-0.072506753,-0.601159166,-0.055967131,0.130162314,0.13054229,0.268538807,0.486120765,-0.245014224,-0.072506753,0.532794743,-0.038609742
OPCFOEGROWTH_TTM',0.06661173,0.011610663,0.281286961,0.041276935,-0.654533978,-0.083959522,0.017738825,-0.040905829,-0.010051896,-0.002018512,0.269981826,-0.007476472,-0.654533978,-0.083959522,-0.003083891,-0.039320242,-0.257109629,-0.094319724,0.290932016,-0.324198503,-0.654533978,-0.083959522,-0.144102105,-0.042747031,0.27611229,0.27611229,0.356050334,0.775486677,-0.40306095,-0.083959522,0.685038555,-0.050812034,0.080392436,0.141683758,0.417600509,0.339280616,-0.40306095,-0.083959522,0.351519437,-0.060159334,0.189356926,0.421400349,0.427053778,0.986761788,-0.33915513,-0.083959522,1.242500297,-0.060685395,0.389232625,2.793427933,0.387459378,7.20960207,-0.099672581,-0.083959522,28.02604181,-0.051262186,0.086448862,1.742287722,0.45730309,3.809918975,-0.099672581,-0.083959522,17.48011035,-0.062660948,0.120228984,0.120228984,0.239710486,0.501559135,-0.216136952,-0.083959522,0.556262977,-0.034457866,0.254850295,0.255633153,0.166150635,1.538562604,-0.093294222,-0.083959522,2.740074878,-0.023315602,-0.329330482,-0.330066118,0.272208814,-1.212547504,-0.421421081,-0.083959522,-0.783221658,-0.041238364,-0.091275902,-0.091514819,0.248490272,-0.368283308,-0.374621093,-0.083959522,-0.24428635,-0.036579372
GPOEGROWTH_TTM',0.730356629,0.103134571,0.310274492,0.33239784,-0.486364397,-0.076556101,0.212052058,-0.044759228,1.031010643,0.152238653,0.305578118,0.498198802,-0.418834475,-0.076556101,0.363481666,-0.043903054,1.117161975,0.28405816,0.34431676,0.824990802,-0.418834475,-0.076556101,0.678211029,-0.049082145,0.82875771,0.82875771,0.353001438,2.34774599,-0.255886228,-0.076556101,3.238774191,-0.048925282,0.522654994,1.055458406,0.417828668,2.526055503,-0.255886228,-0.076556101,4.124717517,-0.057834623,0.465666351,1.171112467,0.428429058,2.733503822,-0.255886228,-0.076556101,4.576692062,-0.059211607,0.198516622,1.084228645,0.368245151,2.944312076,-0.124195207,-0.076556101,8.730036164,-0.050760911,0.06261734,1.093721582,0.429259407,2.547926882,-0.124195207,-0.076556101,8.806471783,-0.05961814,-0.281650114,-0.281650114,0.239152996,-1.177698457,-0.310953159,-0.076556101,-0.905763797,-0.036181502,0.652491097,0.654772945,0.240658395,2.720756719,-0.135218881,-0.076556101,4.842318915,-0.033037484,-0.234297134,-0.234858502,0.380909401,-0.61657313,-0.396900304,-0.076556101,-0.591731726,-0.056453914,0.492895853,0.494540247,0.26480352,1.867574298,-0.20581732,-0.076556101,2.402811613,-0.036944148
