,datetime,timestamp,1093 HK Equity_pv,1169 HK Equity_pv,1177 HK Equity_pv,1347 HK Equity_pv,1349 HK Equity_pv,1789 HK Equity_pv,1810 HK Equity_pv,2018 HK Equity_pv,2020 HK Equity_pv,2238 HK Equity_pv,2331 HK Equity_pv,2382 HK Equity_pv,241 HK Equity_pv,268 HK Equity_pv,285 HK Equity_pv,3690 HK Equity_pv,3888 HK Equity_pv,522 HK Equity_pv,700 HK Equity_pv,777 HK Equity_pv,9618 HK Equity_pv,981 HK Equity_pv,992 HK Equity_pv,9988 HK Equity_pv,9999 HK Equity_pv,pv,1093 HK Equity_cost,1169 HK Equity_cost,1177 HK Equity_cost,1347 HK Equity_cost,1349 HK Equity_cost,1789 HK Equity_cost,1810 HK Equity_cost,2018 HK Equity_cost,2020 HK Equity_cost,2238 HK Equity_cost,2331 HK Equity_cost,2382 HK Equity_cost,241 HK Equity_cost,268 HK Equity_cost,285 HK Equity_cost,3690 HK Equity_cost,3888 HK Equity_cost,522 HK Equity_cost,700 HK Equity_cost,777 HK Equity_cost,9618 HK Equity_cost,981 HK Equity_cost,992 HK Equity_cost,9988 HK Equity_cost,9999 HK Equity_cost,1093 HK Equity_position,1169 HK Equity_position,1177 HK Equity_position,1347 HK Equity_position,1349 HK Equity_position,1789 HK Equity_position,1810 HK Equity_position,2018 HK Equity_position,2020 HK Equity_position,2238 HK Equity_position,2331 HK Equity_position,2382 HK Equity_position,241 HK Equity_position,268 HK Equity_position,285 HK Equity_position,3690 HK Equity_position,3888 HK Equity_position,522 HK Equity_position,700 HK Equity_position,777 HK Equity_position,9618 HK Equity_position,981 HK Equity_position,992 HK Equity_position,9988 HK Equity_position,9999 HK Equity_position
325,2016-03-04 23:59:59,1457135999,2977.4022369445156,-9222.108985831645,4378.050981749231,0.0,-4473.069922341687,0.0,0.0,7806.5108663566025,7498.689104676858,1655.7166784129095,0.0,5487.226071034043,0.0,0.0,1954.8649595361148,0.0,6706.935564851252,-3068.010627444295,14622.078386496454,-553.1969532108069,0.0,0.0,-19061.186373703313,0.0,0.0,16709.90198752623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
326,2016-03-07 23:59:59,1457395199,2532.620560947362,-7693.591152854693,5031.169746373231,0.0,-4473.069922341687,0.0,0.0,7806.5108663566025,8104.049240451219,2126.9166829783026,0.0,5684.018445967951,0.0,0.0,1954.8649595361148,0.0,6581.3973082847315,-3068.010627444295,14366.31937667416,-553.1969532108069,0.0,0.0,-19177.848625387916,0.0,0.0,19222.149906330276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
327,2016-03-08 23:59:59,1457481599,2199.0435007149463,-8478.51057199531,3969.860832508628,0.0,-4473.069922341687,0.0,0.0,7308.721112163872,7758.140119783522,1827.0529798966181,0.0,5241.242438674177,0.0,0.0,1954.8649595361148,0.0,6305.182545614583,-3068.010627444295,14293.24870887769,-553.1969532108069,0.0,0.0,-19761.13607464855,0.0,0.0,14523.433048129498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
328,2016-03-09 23:59:59,1457567999,2495.5551507832424,-8685.068451759536,4214.7779346085335,0.0,-4473.069922341687,0.0,0.0,7522.075005193787,8046.395612456508,1677.127979023193,0.0,4929.648457030058,0.0,0.0,1954.8649595361148,0.0,5677.445093468059,-3068.010627444295,14074.015178548318,-553.1969532108069,0.0,0.0,-20052.77143298914,0.0,0.0,13759.787982902346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
329,2016-03-10 23:59:59,1457654399,2754.99998515235,-8478.518105153893,3888.212625376429,0.0,-4473.069922341687,0.0,0.0,6953.156656741638,8248.182095793494,1677.127979023193,0.0,4536.066031593948,0.0,0.0,1954.8649595361148,0.0,5577.012750761687,-3068.010627444295,13818.253482572334,-553.1969532108069,0.0,0.0,-20402.744983004457,0.0,0.0,12432.335975396045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
330,2016-03-11 23:59:59,1457740799,2977.380178357209,-8354.593840058002,3929.0365886959626,0.0,-4473.069922341687,0.0,0.0,7332.442158187081,8334.658374106315,1955.572937448187,0.0,5077.243748305642,0.0,0.0,1954.8649595361148,0.0,6028.977972581053,-3068.010627444295,14950.988987551937,-553.1969532108069,0.0,0.0,-19761.133495117407,0.0,0.0,16331.161066597304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
331,2016-03-14 23:59:59,1457999999,2829.1197615502642,-8148.049313196985,4500.512591800423,0.0,-4473.069922341687,0.0,0.0,7332.442158187081,7671.651000746242,2319.6801709433385,0.0,5142.847221555816,0.0,0.0,1954.8649595361148,0.0,6907.811405792318,-3068.010627444295,16851.066199184104,-553.1969532108069,0.0,0.0,-19119.52815020438,0.0,0.0,20148.14050289755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
332,2016-03-15 23:59:59,1458086399,2495.5431526138927,-7858.861016616553,4214.76924361131,0.0,-4473.069922341687,0.0,0.0,7427.271955834691,6864.498467076788,1934.1535058083427,0.0,5913.621966546738,0.0,0.0,1954.8649595361148,0.0,6506.06926174772,-3068.010627444295,16120.276615527488,-553.1969532108069,0.0,0.0,-18944.553272000092,0.0,0.0,18533.37733668965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
333,2016-03-16 23:59:59,1458172799,2495.5431526138964,-8065.418586933269,3724.9444463759937,0.0,-4473.069922341687,0.0,0.0,7308.753955505286,6489.743828006638,1505.7867383018038,0.0,6840.189919355995,0.0,0.0,1954.8649595361148,0.0,6280.075825273989,-3068.010627444295,15974.101536724316,-553.1969532108069,0.0,0.0,-19586.13663248469,0.0,0.0,16828.171639279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
334,2016-03-17 23:59:59,1458259199,2940.3054894061497,-7858.870944189701,4378.053768475143,0.0,-4473.069922341687,0.0,0.0,7735.437196392017,7296.887502660542,1741.3855883859214,0.0,8562.111435537332,0.0,0.0,1954.8649595361148,0.0,6506.059732327381,-3068.010627444295,16485.684954122255,-553.1969532108069,0.0,0.0,-19469.489978576465,0.0,0.0,22178.1522010799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
335,2016-03-18 23:59:59,1458345599,3125.6379508136197,-7941.493941580622,4337.2266080685,0.0,-4473.069922341687,0.0,0.0,7545.799409840067,7729.278203105103,2448.1857309166735,0.0,7865.140454002492,0.0,0.0,1954.8649595361148,0.0,8163.2832892875285,-3068.010627444295,18531.971868805398,-553.1969532108069,0.0,0.0,-20752.670295961325,0.0,0.0,24912.946733836754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
336,2016-03-21 23:59:59,1458604799,3310.9545610017412,-7487.06432757193,4541.325768049312,0.0,-4473.069922341687,0.0,0.0,8612.50732139187,8507.601318111781,2469.5997848686457,0.0,8767.098885683314,0.0,0.0,1954.8649595361148,0.0,8941.675294650782,-3068.010627444295,18605.07431908299,-553.1969532108069,0.0,0.0,-20869.331721309296,0.0,0.0,29260.02866049853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
337,2016-03-22 23:59:59,1458691199,5534.810957828478,-7569.674908932957,5725.088447414106,0.0,-4473.069922341687,0.0,0.0,8256.934406310327,7700.447604430101,2298.2564699335417,0.0,8685.101632634658,0.0,0.0,1954.8649595361148,0.0,8740.794328286096,-3068.010627444295,19116.63103134185,-553.1969532108069,0.0,0.0,-20169.408809804125,0.0,0.0,32179.568615981407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
338,2016-03-23 23:59:59,1458777599,5201.221782692413,-8313.27415677944,5398.540832168008,0.0,-4473.069922341687,0.0,0.0,8185.813471042638,8363.46377804003,2555.280892879151,0.0,8603.110368227142,0.0,0.0,1954.8649595361148,0.0,8565.023195484488,-3068.010627444295,19189.716579604996,-553.1969532108069,0.0,0.0,-20636.028925274375,0.0,0.0,30973.45527462438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
339,2016-03-24 23:59:59,1458863999,6424.34177888426,-8602.462465388377,6419.034517859152,0.0,-4473.069922341687,0.0,0.0,9276.241192041347,7066.278119309773,2812.2940841035706,0.0,8029.142407497588,0.0,0.0,1954.8649595361148,0.0,8615.237891183884,-3068.010627444295,18860.82767582572,-553.1969532108069,0.0,0.0,-21452.621995798218,0.0,0.0,31308.900662058026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
340,2016-03-29 23:59:59,1459295999,5720.131136192773,-8148.037465668975,5847.572584368274,0.0,-4473.069922341687,0.0,0.0,9631.817876320638,6806.8355907164405,3326.33736003422,0.0,7824.142239946799,0.0,0.0,1954.8649595361148,0.0,8891.445758021315,-3068.010627444295,18312.712822955335,-553.1969532108069,0.0,0.0,-22152.53749477952,0.0,0.0,29921.00786464662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
341,2016-03-30 23:59:59,1459382399,6053.709209974648,-7073.935422713865,5806.762294533084,0.0,-4473.069922341687,0.0,0.0,10177.029431043029,6605.041430779249,3304.911609761013,0.0,7824.142239946803,0.0,0.0,1954.8649595361148,0.0,9142.53610227777,-3068.010627444295,18641.60204312783,-553.1969532108069,0.0,0.0,-21452.632355351125,0.0,0.0,32889.75403991777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.511775165121,2211.257552949828,9580.78861682723,0.0,0.0,0.0,0.0,511.13232315783426,1611.0582851207366,3613.9473722451535,0.0,851.2937896260544,0.0,0.0,0.0,0.0,1287.2663277887984,0.0,370.22163271371306,0.0,0.0,0.0,7594.154032239175,0.0,0.0
342,2016-03-31 23:59:59,1459468799,5934.597094289271,-6633.949723802409,4984.671898150249,0.0,-4473.069922341687,0.0,0.0,10305.497971732995,5879.556006281429,3497.072841624471,0.0,7946.609423301674,0.0,0.0,1954.8649595361148,0.0,9034.22973296926,-3068.010627444295,18709.92102310201,-553.1969532108069,0.0,0.0,-22103.658462655396,0.0,0.0,31415.13526153288,7.927471169208326,14.427829059372788,5.689747380944691,0.0,0.0,0.0,0.0,13.767653806099183,4.832081288865434,0.6000131745325133,0.0,0.5205257989737363,0.0,0.0,0.0,0.0,7.872154485439037,0.0,4.74895101200234,0.0,0.0,0.0,9.4370851957195,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
343,2016-04-01 23:59:59,1459555199,5867.996943785813,-7386.272214764023,4323.503235081222,0.0,-4473.069922341687,0.0,0.0,9864.299454067732,6616.657729753246,3475.40947308005,0.0,7781.030064233717,0.0,0.0,1954.8649595361148,0.0,8678.661124885904,-3068.010627444295,18745.444424855945,-553.1969532108069,0.0,0.0,-22738.997010908257,0.0,0.0,29088.32068061067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
344,2016-04-05 23:59:59,1459900799,6101.09770431467,-7659.838018611201,3926.7993392314456,0.0,-4473.069922341687,0.0,0.0,9864.299454067728,7630.162796727149,3475.409473080046,0.0,7656.849231501044,0.0,0.0,1954.8649595361148,0.0,8523.096971758383,-3068.010627444295,18070.18656649787,-553.1969532108069,0.0,0.0,-24327.389089075783,0.0,0.0,27121.261886030683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
345,2016-04-06 23:59:59,1459987199,6567.299691573913,-7215.274728674143,3970.8747736622645,0.0,-4473.069922341687,0.0,0.0,9588.556351374307,6524.509357075152,3973.7306615161724,0.0,9975.038526027904,0.0,0.0,1954.8649595361148,0.0,9100.880464905556,-3068.010627444295,18923.189690797073,-553.1969532108069,0.0,0.0,-24327.389089075776,0.0,0.0,30942.00315572175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
346,2016-04-07 23:59:59,1460073599,6767.105741953121,-6839.107783484516,4676.138108054904,0.0,-4473.069922341687,0.0,0.0,10333.067891465933,7415.178801843806,4212.058046893388,0.0,9602.466057399259,0.0,0.0,1954.8649595361148,0.0,9278.663615644626,-3068.010627444295,19918.335375627365,-553.1969532108069,0.0,0.0,-23946.172648939297,0.0,0.0,35278.32066299791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
347,2016-04-08 23:59:59,1460159999,6733.793903598071,-6804.900273042913,5249.163332970322,0.0,-4473.069922341687,0.0,0.0,9588.574394935815,9749.342914775363,4580.380421595459,0.0,9726.664279972541,0.0,0.0,1954.8649595361148,0.0,9034.203943976448,-3068.010627444295,19278.587733447668,-553.1969532108069,0.0,0.0,-22929.61625614734,0.0,0.0,38066.781852620756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
348,2016-04-11 23:59:59,1460419199,6800.398433748051,-6223.559897006318,5205.076763040859,0.0,-4473.069922341687,0.0,0.0,9561.002247247929,9933.605103860264,5490.354424708734,0.0,9768.066853320091,0.0,0.0,1954.8649595361148,0.0,9834.222190583576,-3068.010627444295,19100.88255095879,-553.1969532108069,0.0,0.0,-23120.215822373277,0.0,0.0,40210.42030462802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
349,2016-04-12 23:59:59,1460505599,6800.398433748051,-5984.19134413356,4676.135726689761,0.0,-4473.069922341687,0.0,0.0,9698.871984443147,9275.957294321259,4862.03824465266,0.0,10223.432713165377,0.0,0.0,1954.8649595361148,0.0,9812.00370520175,-3068.010627444295,19278.59928428453,-553.1969532108069,0.0,0.0,-22103.65187323476,0.0,0.0,40400.18162567754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
350,2016-04-13 23:59:59,1460591999,6733.804347937843,-6018.391835149316,4499.810541357816,0.0,-4473.069922341687,0.0,0.0,10333.067672571164,9557.809345892445,4927.031404636844,0.0,9395.510574381577,0.0,0.0,1954.8649595361148,0.0,10256.448703935155,-3068.010627444295,20877.946251551773,-553.1969532108069,0.0,0.0,-21087.094671426974,0.0,0.0,43336.52979222765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
351,2016-04-14 23:59:59,1460678399,6200.992052428195,-4855.705811896329,4852.448885133494,0.0,-4473.069922341687,0.0,0.0,9616.13346704335,9557.809345892452,4602.042164653787,0.0,9685.284870830677,0.0,0.0,1954.8649595361148,0.0,10123.113910712931,-3068.010627444295,21055.679902972,-553.1969532108069,0.0,0.0,-19625.781239947188,0.0,0.0,45072.60500436269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
352,2016-04-15 23:59:59,1460764799,6334.197115352239,-4889.911997060444,4720.2229465180535,0.0,-4473.069922341687,0.0,0.0,9891.868406458812,9557.809345892452,4862.035307141006,0.0,9975.05213111842,0.0,0.0,1954.8649595361148,0.0,10078.661746883281,-3068.010627444295,21162.292423500927,-553.1969532108069,0.0,0.0,-19435.161137564122,0.0,0.0,46117.65374477995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
353,2016-04-18 23:59:59,1461023999,6034.497153543023,-5197.692725603032,4720.2229465180535,0.0,-4473.069922341687,0.0,0.0,9505.814615650947,9651.746702676151,4862.035307141006,0.0,9643.878609831754,0.0,0.0,1954.8649595361148,0.0,10056.439583230836,-3068.010627444295,21304.465882170247,-553.1969532108069,0.0,0.0,-19689.303239054607,0.0,0.0,44752.692292643704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
354,2016-04-19 23:59:59,1461110399,5668.192134117002,-5197.692725603032,4367.593873531041,0.0,-4473.069922341687,0.0,0.0,8706.153627805197,11515.064436662888,5577.0165041174005,0.0,10016.446760153238,0.0,0.0,1954.8649595361148,0.0,10256.442083415863,-3068.010627444295,21304.465882170247,-553.1969532108069,0.0,0.0,-19053.96631508125,0.0,0.0,47020.30371782793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.982379650182,1830.4507722935507,10345.649029162776,0.0,0.0,0.0,0.0,594.5676688100802,1716.466269082766,3655.765363128916,0.0,859.556988764191,0.0,0.0,0.0,0.0,1139.2740170584675,0.0,360.09628633093934,0.0,0.0,0.0,8272.248846102399,0.0,0.0
