date,close
2006-12-06,1779.41
2006-12-07,1775.71
2006-12-08,1711.58
2006-12-11,1789.92
2006-12-12,1802.79
2006-12-13,1803.86
2006-12-14,1836.14
2006-12-15,1867.64
2006-12-18,1916.11
2006-12-19,1921.44
2006-12-20,1936.55
2006-12-21,1908.99
2006-12-22,1895.64
2006-12-25,1939.1
2006-12-26,1938.24
2006-12-27,1982.88
2006-12-28,1979.93
2006-12-29,2041.05
2007-01-04,2067.09
2007-01-05,2072.88
2007-01-08,2131.56
2007-01-09,2200.09
2007-01-10,2255.97
2007-01-11,2231.63
2007-01-12,2173.75
2007-01-15,2287.34
2007-01-16,2353.87
2007-01-17,2308.93
2007-01-18,2317.09
2007-01-19,2396.09
2007-01-22,2491.31
2007-01-23,2508.13
2007-01-24,2536.43
2007-01-25,2452.83
2007-01-26,2512.92
2007-01-29,2576.92
2007-01-30,2551.88
2007-01-31,2385.34
2007-02-01,2395.17
2007-02-02,2298.0
2007-02-05,2271.8
2007-02-06,2316.04
2007-02-07,2369.79
2007-02-08,2410.6
2007-02-09,2397.25
2007-02-12,2485.39
2007-02-13,2522.63
2007-02-14,2588.35
2007-02-15,2668.63
2007-02-16,2676.74
2007-02-26,2707.68
2007-02-27,2457.49
2007-02-28,2544.57
2007-03-01,2473.54
2007-03-02,2508.73
2007-03-05,2475.61
2007-03-06,2520.29
2007-03-07,2589.44
2007-03-08,2627.63
2007-03-09,2611.39
2007-03-12,2616.17
2007-03-13,2640.17
2007-03-14,2597.36
2007-03-15,2645.55
2007-03-16,2604.23
2007-03-19,2659.41
2007-03-20,2672.77
2007-03-21,2702.6
2007-03-22,2711.32
2007-03-23,2716.27
2007-03-26,2764.03
2007-03-27,2784.02
2007-03-28,2797.65
2007-03-29,2783.31
2007-03-30,2781.78
2007-04-02,2850.11
2007-04-03,2888.12
2007-04-04,2911.82
2007-04-05,2945.05
2007-04-06,2972.01
2007-04-09,3038.17
2007-04-10,3081.57
2007-04-11,3121.32
2007-04-12,3176.44
2007-04-13,3169.23
2007-04-16,3256.0
2007-04-17,3283.6
2007-04-18,3304.5
2007-04-19,3150.3
2007-04-20,3289.28
2007-04-23,3431.32
2007-04-24,3445.2
2007-04-25,3448.28
2007-04-26,3493.58
2007-04-27,3470.52
2007-04-30,3558.71
2007-05-08,3686.03
2007-05-09,3701.28
2007-05-10,3724.51
2007-05-11,3702.61
2007-05-14,3734.42
2007-05-15,3604.64
2007-05-16,3700.29
2007-05-17,3778.61
2007-05-18,3776.63
2007-05-21,3831.44
2007-05-22,3870.49
2007-05-23,3938.95
2007-05-24,3919.75
2007-05-25,3985.25
2007-05-28,4072.58
2007-05-29,4168.29
2007-05-30,3886.46
2007-05-31,3927.95
2007-06-01,3803.95
2007-06-04,3511.43
2007-06-05,3634.63
2007-06-06,3677.58
2007-06-07,3802.3
2007-06-08,3837.87
2007-06-11,3931.86
2007-06-12,4036.11
2007-06-13,4118.27
2007-06-14,4075.82
2007-06-15,4099.38
2007-06-18,4227.57
2007-06-19,4253.0
2007-06-20,4157.6
2007-06-21,4197.28
2007-06-22,4051.43
2007-06-25,3877.59
2007-06-26,3928.21
2007-06-27,4040.48
2007-06-28,3858.52
2007-06-29,3764.08
2007-07-02,3757.66
2007-07-03,3832.23
2007-07-04,3743.58
2007-07-05,3537.44
2007-07-06,3710.28
2007-07-09,3821.3
2007-07-10,3775.62
2007-07-11,3789.87
2007-07-12,3816.92
2007-07-13,3820.12
2007-07-16,3697.97
2007-07-17,3789.65
2007-07-18,3807.57
2007-07-19,3807.0
2007-07-20,3971.88
2007-07-23,4156.72
2007-07-24,4161.35
2007-07-25,4255.46
2007-07-26,4303.19
2007-07-27,4307.14
2007-07-30,4410.3
2007-07-31,4460.56
2007-08-01,4290.48
2007-08-02,4436.19
2007-08-03,4598.38
2007-08-06,4703.98
2007-08-07,4724.55
2007-08-08,4668.09
2007-08-09,4777.29
2007-08-10,4726.68
2007-08-13,4721.19
2007-08-14,4795.57
2007-08-15,4798.75
2007-08-16,4721.94
2007-08-17,4626.58
2007-08-20,4885.43
2007-08-21,4972.71
2007-08-22,5051.69
2007-08-23,5135.93
2007-08-24,5217.58
2007-08-27,5243.15
2007-08-28,5251.77
2007-08-29,5171.82
2007-08-30,5241.23
2007-08-31,5296.81
2007-09-03,5419.17
2007-09-04,5360.33
2007-09-05,5363.25
2007-09-06,5412.04
2007-09-07,5294.8
2007-09-10,5377.22
2007-09-11,5124.09
2007-09-12,5202.86
2007-09-13,5349.97
2007-09-14,5397.28
2007-09-17,5498.91
2007-09-18,5476.84
2007-09-19,5419.27
2007-09-20,5494.92
2007-09-21,5468.1
2007-09-24,5513.9
2007-09-25,5454.62
2007-09-26,5361.02
2007-09-27,5427.66
2007-09-28,5580.81
2007-10-08,5653.14
2007-10-09,5675.93
2007-10-10,5685.76
2007-10-11,5760.08
2007-10-12,5737.22
2007-10-15,5821.45
2007-10-16,5877.2
2007-10-17,5824.12
2007-10-18,5615.75
2007-10-19,5614.06
2007-10-22,5472.68
2007-10-23,5540.09
2007-10-24,5588.01
2007-10-25,5333.79
2007-10-26,5394.81
2007-10-29,5508.36
2007-10-30,5596.07
2007-10-31,5688.54
2007-11-01,5605.23
2007-11-02,5472.93
2007-11-05,5360.31
2007-11-06,5317.55
2007-11-07,5350.63
2007-11-08,5093.67
2007-11-09,5040.52
2007-11-12,4978.25
2007-11-13,4939.24
2007-11-14,5145.89
2007-11-15,5081.11
2007-11-16,5007.66
2007-11-19,4994.42
2007-11-20,5069.38
2007-11-21,4997.62
2007-11-22,4772.62
2007-11-23,4856.16
2007-11-26,4800.08
2007-11-27,4711.15
2007-11-28,4648.75
2007-11-29,4842.07
2007-11-30,4737.41
2007-12-03,4772.67
2007-12-04,4829.21
2007-12-05,4965.95
2007-12-06,4971.06
2007-12-07,5041.35
2007-12-10,5133.56
2007-12-11,5140.0
2007-12-12,5077.39
2007-12-13,4884.3
2007-12-14,4977.65
2007-12-17,4857.29
2007-12-18,4829.91
2007-12-19,4946.29
2007-12-20,5037.2
2007-12-21,5101.85
2007-12-24,5207.13
2007-12-25,5216.81
2007-12-26,5265.03
2007-12-27,5367.53
2007-12-28,5338.28
2008-01-02,5385.1
2008-01-03,5422.03
2008-01-04,5483.65
2008-01-07,5556.59
2008-01-08,5528.05
2008-01-09,5613.76
2008-01-10,5672.15
2008-01-11,5699.15
2008-01-14,5731.76
2008-01-15,5696.45
2008-01-16,5505.72
2008-01-17,5365.62
2008-01-18,5414.47
2008-01-21,5145.73
2008-01-22,4753.87
2008-01-23,4975.11
2008-01-24,5027.21
2008-01-25,5077.43
2008-01-28,4731.88
2008-01-29,4762.08
2008-01-30,4710.65
2008-01-31,4620.4
2008-02-01,4571.95
2008-02-04,4950.12
2008-02-05,4921.83
2008-02-13,4816.08
2008-02-14,4880.25
2008-02-15,4813.31
2008-02-18,4910.99
2008-02-19,5020.75
2008-02-20,4908.72
2008-02-21,4876.03
2008-02-22,4702.24
2008-02-25,4519.78
2008-02-26,4515.53
2008-02-27,4639.77
2008-02-28,4622.06
2008-02-29,4674.55
2008-03-03,4790.74
2008-03-04,4671.15
2008-03-05,4628.72
2008-03-06,4685.03
2008-03-07,4621.69
2008-03-10,4431.59
2008-03-11,4441.18
2008-03-12,4309.65
2008-03-13,4198.96
2008-03-14,4157.87
2008-03-17,3965.28
2008-03-18,3763.95
2008-03-19,3888.86
2008-03-20,4001.83
2008-03-21,4037.83
2008-03-24,3857.09
2008-03-25,3905.77
2008-03-26,3914.37
2008-03-27,3748.92
2008-03-28,3918.16
2008-03-31,3790.53
2008-04-01,3582.86
2008-04-02,3547.98
2008-04-03,3650.7
2008-04-07,3845.82
2008-04-08,3891.06
2008-04-09,3688.13
2008-04-10,3754.72
2008-04-11,3783.73
2008-04-14,3536.33
2008-04-15,3583.3
2008-04-16,3494.02
2008-04-17,3386.63
2008-04-18,3272.5
2008-04-21,3267.55
2008-04-22,3296.28
2008-04-23,3453.73
2008-04-24,3774.5
2008-04-25,3803.07
2008-04-28,3729.15
2008-04-29,3776.94
2008-04-30,3959.12
2008-05-05,4055.78
2008-05-06,4010.89
2008-05-07,3821.32
2008-05-08,3925.04
2008-05-09,3878.92
2008-05-12,3904.92
2008-05-13,3851.69
2008-05-14,3975.78
2008-05-15,3948.09
2008-05-16,3936.12
2008-05-19,3914.07
2008-05-20,3710.82
2008-05-21,3783.05
2008-05-22,3711.44
2008-05-23,3675.15
2008-05-26,3559.22
2008-05-27,3576.2
2008-05-28,3676.23
2008-05-29,3580.87
2008-05-30,3611.33
2008-06-02,3625.83
2008-06-03,3614.11
2008-06-04,3546.92
2008-06-05,3512.14
2008-06-06,3489.5
2008-06-10,3206.56
2008-06-11,3140.3
2008-06-12,3084.63
2008-06-13,2979.12
2008-06-16,2952.24
2008-06-17,2842.68
2008-06-18,2991.27
2008-06-19,2773.08
2008-06-20,2849.67
2008-06-23,2789.94
2008-06-24,2851.92
2008-06-25,2969.54
2008-06-26,2980.91
2008-06-27,2816.02
2008-06-30,2791.82
2008-07-01,2698.35
2008-07-02,2699.6
2008-07-03,2760.61
2008-07-04,2741.85
2008-07-07,2882.76
2008-07-08,2901.84
2008-07-09,3015.13
2008-07-10,2973.73
2008-07-11,2953.5
2008-07-14,2975.87
2008-07-15,2852.98
2008-07-16,2745.6
2008-07-17,2718.07
2008-07-18,2815.46
2008-07-21,2911.05
2008-07-22,2904.74
2008-07-23,2883.32
2008-07-24,2977.36
2008-07-25,2939.2
2008-07-28,2960.85
2008-07-29,2905.63
2008-07-30,2884.38
2008-07-31,2805.21
2008-08-01,2840.79
2008-08-04,2773.15
2008-08-05,2703.08
2008-08-06,2721.69
2008-08-07,2720.44
2008-08-08,2591.46
2008-08-11,2456.81
2008-08-12,2444.16
2008-08-13,2444.67
2008-08-14,2443.51
2008-08-15,2447.61
2008-08-18,2313.4
2008-08-19,2348.47
2008-08-20,2532.94
2008-08-21,2443.98
2008-08-22,2404.93
2008-08-25,2400.55
2008-08-26,2331.53
2008-08-27,2325.29
2008-08-28,2335.86
2008-08-29,2391.64
2008-09-01,2309.17
2008-09-02,2285.41
2008-09-03,2245.96
2008-09-04,2251.15
2008-09-05,2183.43
2008-09-08,2126.52
2008-09-09,2139.15
2008-09-10,2143.18
2008-09-11,2072.13
2008-09-12,2077.85
2008-09-16,2000.65
2008-09-17,1929.14
2008-09-18,1895.99
2008-09-19,2073.11
2008-09-22,2207.61
2008-09-23,2123.48
2008-09-24,2138.85
2008-09-25,2223.53
2008-09-26,2243.66
2008-10-06,2128.7
2008-10-07,2102.45
2008-10-08,2022.88
2008-10-09,1995.3
2008-10-10,1906.96
2008-10-13,1985.49
2008-10-14,1934.62
2008-10-15,1914.36
2008-10-16,1820.9
2008-10-17,1833.26
2008-10-20,1896.73
2008-10-21,1881.41
2008-10-22,1833.32
2008-10-23,1834.78
2008-10-24,1781.6
2008-10-27,1654.67
2008-10-28,1705.82
2008-10-29,1658.22
2008-10-30,1697.66
2008-10-31,1663.66
2008-11-03,1653.54
2008-11-04,1627.76
2008-11-05,1691.42
2008-11-06,1649.78
2008-11-07,1677.83
2008-11-10,1801.67
2008-11-11,1781.36
2008-11-12,1801.82
2008-11-13,1874.08
2008-11-14,1943.65
2008-11-17,1987.23
2008-11-18,1839.82
2008-11-19,1953.16
2008-11-20,1932.43
2008-11-21,1920.74
2008-11-24,1837.64
2008-11-25,1834.29
2008-11-26,1843.5
2008-11-27,1870.47
2008-11-28,1829.92
2008-12-01,1864.21
2008-12-02,1868.63
2008-12-03,1952.67
2008-12-04,1982.93
2008-12-05,2013.18
2008-12-08,2095.04
2008-12-09,2040.85
2008-12-10,2096.39
2008-12-11,2046.34
2008-12-12,1960.38
2008-12-15,1975.03
2008-12-16,1994.45
2008-12-17,2001.42
2008-12-18,2045.1
2008-12-19,2052.11
2008-12-22,2017.55
2008-12-23,1918.96
2008-12-24,1887.08
2008-12-25,1870.77
2008-12-26,1862.1
2008-12-29,1854.76
2008-12-30,1833.44
2008-12-31,1817.72
2009-01-05,1882.96
2009-01-06,1942.8
2009-01-07,1931.18
2009-01-08,1887.99
2009-01-09,1918.37
2009-01-12,1920.69
2009-01-13,1876.19
2009-01-14,1955.24
2009-01-15,1954.87
2009-01-16,1990.21
2009-01-19,2012.47
2009-01-20,2025.19
2009-01-21,2021.71
2009-01-22,2044.55
2009-01-23,2032.68
2009-02-02,2057.06
2009-02-03,2108.91
2009-02-04,2166.41
2009-02-05,2150.97
2009-02-06,2237.28
2009-02-09,2296.67
2009-02-10,2326.76
2009-02-11,2331.14
2009-02-12,2318.34
2009-02-13,2399.07
2009-02-16,2462.25
2009-02-17,2385.29
2009-02-18,2275.84
2009-02-19,2298.41
2009-02-20,2344.32
2009-02-23,2410.48
2009-02-24,2301.85
2009-02-25,2304.25
2009-02-26,2190.19
2009-02-27,2140.49
2009-03-02,2164.67
2009-03-03,2142.15
2009-03-04,2285.15
2009-03-05,2304.92
2009-03-06,2286.58
2009-03-09,2202.53
2009-03-10,2240.78
2009-03-11,2220.38
2009-03-12,2215.7
2009-03-13,2205.42
2009-03-16,2241.61
2009-03-17,2322.4
2009-03-18,2332.65
2009-03-19,2382.56
2009-03-20,2379.84
2009-03-23,2439.4
2009-03-24,2451.78
2009-03-25,2401.33
2009-03-26,2479.79
2009-03-27,2498.93
2009-03-30,2484.49
2009-03-31,2507.79
2009-04-01,2548.22
2009-04-02,2576.4
2009-04-03,2570.5
2009-04-07,2576.95
2009-04-08,2479.35
2009-04-09,2517.67
2009-04-10,2595.53
2009-04-13,2656.52
2009-04-14,2676.87
2009-04-15,2686.99
2009-04-16,2687.11
2009-04-17,2650.69
2009-04-20,2707.67
2009-04-21,2675.44
2009-04-22,2576.28
2009-04-23,2593.56
2009-04-24,2572.89
2009-04-27,2513.29
2009-04-28,2518.53
2009-04-29,2605.37
2009-04-30,2622.93
2009-05-04,2714.3
2009-05-05,2727.01
2009-05-06,2764.98
2009-05-07,2767.08
2009-05-08,2789.22
2009-05-11,2725.32
2009-05-12,2788.56
2009-05-13,2814.01
2009-05-14,2792.6
2009-05-15,2796.12
2009-05-18,2810.57
2009-05-19,2840.08
2009-05-20,2812.87
2009-05-21,2750.01
2009-05-22,2740.68
2009-05-25,2752.72
2009-05-26,2719.76
2009-05-27,2759.71
2009-06-01,2858.34
2009-06-02,2865.1
2009-06-03,2939.39
2009-06-04,2953.75
2009-06-05,2939.31
2009-06-08,2948.48
2009-06-09,2960.56
2009-06-10,2989.6
2009-06-11,2961.63
2009-06-12,2906.29
2009-06-15,2966.19
2009-06-16,2961.22
2009-06-17,3010.59
2009-06-18,3057.43
2009-06-19,3080.0
2009-06-22,3082.56
2009-06-23,3083.9
2009-06-24,3120.73
2009-06-25,3117.92
2009-06-26,3128.42
2009-06-29,3179.97
2009-06-30,3166.47
2009-07-01,3237.9
2009-07-02,3282.36
2009-07-03,3327.14
2009-07-06,3374.75
2009-07-07,3340.49
2009-07-08,3352.27
2009-07-09,3396.3
2009-07-10,3398.31
2009-07-13,3361.01
2009-07-14,3454.75
2009-07-15,3493.31
2009-07-16,3501.24
2009-07-17,3519.81
2009-07-20,3591.12
2009-07-21,3539.83
2009-07-22,3606.92
2009-07-23,3651.97
2009-07-24,3667.56
2009-07-27,3743.63
2009-07-28,3755.82
2009-07-29,3558.51
2009-07-30,3634.82
2009-07-31,3734.62
2009-08-03,3787.03
2009-08-04,3786.62
2009-08-05,3740.94
2009-08-06,3663.12
2009-08-07,3555.1
2009-08-10,3544.54
2009-08-11,3556.38
2009-08-12,3397.4
2009-08-13,3440.82
2009-08-14,3344.46
2009-08-17,3140.27
2009-08-18,3171.99
2009-08-19,3014.57
2009-08-20,3144.39
2009-08-21,3203.62
2009-08-24,3229.6
2009-08-25,3109.83
2009-08-26,3172.39
2009-08-27,3156.3
2009-08-28,3046.78
2009-08-31,2830.27
2009-09-01,2843.7
2009-09-02,2890.93
2009-09-03,3051.96
2009-09-04,3077.14
2009-09-07,3104.21
2009-09-08,3170.97
2009-09-09,3194.91
2009-09-10,3162.91
2009-09-11,3238.13
2009-09-14,3293.39
2009-09-15,3302.64
2009-09-16,3258.24
2009-09-17,3320.1
2009-09-18,3199.69
2009-09-21,3208.6
2009-09-22,3131.03
2009-09-23,3060.07
2009-09-24,3080.93
2009-09-25,3058.53
2009-09-28,2972.64
2009-09-29,2972.29
2009-09-30,3004.81
2009-10-09,3163.71
2009-10-12,3151.63
2009-10-13,3198.52
2009-10-14,3227.4
2009-10-15,3239.64
2009-10-16,3241.71
2009-10-19,3329.16
2009-10-20,3377.57
2009-10-21,3369.29
2009-10-22,3347.32
2009-10-23,3413.25
2009-10-26,3414.24
2009-10-27,3314.72
2009-10-28,3329.33
2009-10-29,3247.05
2009-10-30,3280.37
2009-11-02,3392.8
2009-11-03,3435.43
2009-11-04,3453.89
2009-11-05,3464.32
2009-11-06,3483.02
2009-11-09,3495.79
2009-11-10,3503.78
2009-11-11,3495.67
2009-11-12,3499.99
2009-11-13,3518.72
2009-11-16,3625.8
2009-11-17,3628.35
2009-11-18,3630.23
2009-11-19,3642.44
2009-11-20,3631.01
2009-11-23,3665.51
2009-11-24,3548.08
2009-11-25,3629.63
2009-11-26,3485.77
2009-11-27,3382.51
2009-11-30,3511.67
2009-12-01,3560.83
2009-12-02,3597.33
2009-12-03,3590.88
2009-12-04,3643.49
2009-12-07,3668.83
2009-12-08,3624.02
2009-12-09,3554.48
2009-12-10,3577.24
2009-12-11,3575.02
2009-12-14,3612.75
2009-12-15,3583.34
2009-12-16,3560.72
2009-12-17,3480.15
2009-12-18,3391.74
2009-12-21,3396.62
2009-12-22,3305.54
2009-12-23,3336.48
2009-12-24,3438.82
2009-12-25,3424.78
2009-12-28,3478.43
2009-12-29,3500.74
2009-12-30,3558.86
2009-12-31,3575.68
2010-01-04,3535.23
2010-01-05,3564.04
2010-01-06,3541.73
2010-01-07,3471.46
2010-01-08,3480.13
2010-01-11,3482.05
2010-01-12,3534.92
2010-01-13,3421.14
2010-01-14,3469.05
2010-01-15,3482.74
2010-01-18,3500.68
2010-01-19,3507.48
2010-01-20,3394.43
2010-01-21,3408.57
2010-01-22,3366.2
2010-01-25,3328.01
2010-01-26,3242.8
2010-01-27,3198.57
2010-01-28,3206.57
2010-01-29,3204.16
2010-02-01,3152.71
2010-02-02,3146.19
2010-02-03,3230.72
2010-02-04,3218.8
2010-02-05,3153.09
2010-02-08,3150.99
2010-02-09,3169.19
2010-02-10,3214.13
2010-02-11,3220.4
2010-02-12,3251.28
2010-02-22,3233.35
2010-02-23,3198.63
2010-02-24,3244.48
2010-02-25,3292.13
2010-02-26,3281.67
2010-03-01,3324.42
2010-03-02,3311.24
2010-03-03,3335.08
2010-03-04,3250.57
2010-03-05,3259.76
2010-03-08,3286.18
2010-03-09,3305.86
2010-03-10,3279.69
2010-03-11,3276.71
2010-03-12,3233.13
2010-03-15,3183.18
2010-03-16,3203.97
2010-03-17,3273.92
2010-03-18,3267.56
2010-03-19,3293.87
2010-03-22,3302.63
2010-03-23,3275.57
2010-03-24,3276.67
2010-03-25,3229.13
2010-03-26,3275.0
2010-03-29,3358.54
2010-03-30,3366.71
2010-03-31,3345.61
2010-04-01,3391.94
2010-04-02,3407.35
2010-04-06,3405.15
2010-04-07,3386.95
2010-04-08,3346.74
2010-04-09,3379.17
2010-04-12,3351.48
2010-04-13,3391.72
2010-04-14,3403.71
2010-04-15,3394.57
2010-04-16,3356.33
2010-04-19,3176.42
2010-04-20,3173.37
2010-04-21,3236.68
2010-04-22,3201.54
2010-04-23,3190.0
2010-04-26,3172.0
2010-04-27,3108.41
2010-04-28,3097.35
2010-04-29,3060.06
2010-04-30,3067.37
2010-05-04,3019.45
2010-05-05,3036.39
2010-05-06,2896.86
2010-05-07,2836.79
2010-05-10,2858.23
2010-05-11,2800.82
2010-05-12,2818.16
2010-05-13,2886.91
2010-05-14,2868.02
2010-05-17,2714.72
2010-05-18,2771.35
2010-05-19,2762.17
2010-05-20,2726.02
2010-05-21,2768.79
2010-05-24,2873.47
2010-05-25,2813.94
2010-05-26,2813.94
2010-05-27,2859.98
2010-05-28,2850.3
2010-05-31,2773.26
2010-06-01,2744.16
2010-06-02,2757.53
2010-06-03,2736.08
2010-06-04,2744.39
2010-06-07,2695.72
2010-06-08,2699.34
2010-06-09,2782.13
2010-06-10,2750.02
2010-06-11,2758.87
2010-06-17,2742.73
2010-06-18,2696.17
2010-06-21,2780.66
2010-06-22,2783.72
2010-06-23,2758.5
2010-06-24,2757.5
2010-06-25,2736.29
2010-06-28,2716.78
2010-06-29,2592.02
2010-06-30,2563.07
2010-07-01,2526.07
2010-07-02,2534.11
2010-07-05,2512.65
2010-07-06,2562.9
2010-07-07,2580.48
2010-07-08,2575.92
2010-07-09,2647.1
2010-07-12,2676.22
2010-07-13,2634.59
2010-07-14,2653.61
2010-07-15,2608.52
2010-07-16,2616.13
2010-07-19,2682.47
2010-07-20,2741.5
2010-07-21,2747.34
2010-07-22,2781.29
2010-07-23,2793.08
2010-07-26,2811.06
2010-07-27,2795.72
2010-07-28,2863.72
2010-07-29,2877.98
2010-07-30,2868.85
2010-08-02,2917.28
2010-08-03,2865.97
2010-08-04,2876.43
2010-08-05,2850.83
2010-08-06,2897.66
2010-08-09,2918.24
2010-08-10,2832.64
2010-08-11,2850.21
2010-08-12,2816.39
2010-08-13,2855.55
2010-08-16,2922.08
2010-08-17,2942.29
2010-08-18,2937.36
2010-08-19,2955.4
2010-08-20,2898.33
2010-08-23,2896.19
2010-08-24,2911.83
2010-08-25,2843.02
2010-08-26,2850.09
2010-08-27,2858.57
2010-08-30,2915.01
2010-08-31,2903.19
2010-09-01,2884.04
2010-09-02,2921.39
2010-09-03,2920.21
2010-09-06,2975.09
2010-09-07,2983.11
2010-09-08,2980.97
2010-09-09,2926.46
2010-09-10,2932.55
2010-09-13,2962.32
2010-09-14,2965.01
2010-09-15,2913.19
2010-09-16,2857.79
2010-09-17,2861.37
2010-09-20,2849.83
2010-09-21,2857.48
2010-09-27,2905.03
2010-09-28,2880.91
2010-09-29,2874.81
2010-09-30,2935.57
2010-10-08,3044.23
2010-10-11,3132.9
2010-10-12,3172.73
2010-10-13,3217.58
2010-10-14,3224.14
2010-10-15,3327.68
2010-10-18,3306.16
2010-10-19,3375.67
2010-10-20,3396.88
2010-10-21,3374.69
2010-10-22,3378.66
2010-10-25,3481.08
2010-10-26,3466.08
2010-10-27,3403.87
2010-10-28,3397.69
2010-10-29,3379.98
2010-11-01,3473.0
2010-11-02,3463.13
2010-11-03,3420.34
2010-11-04,3480.51
2010-11-05,3520.8
2010-11-08,3548.57
2010-11-09,3523.95
2010-11-10,3499.11
2010-11-11,3509.98
2010-11-12,3291.83
2010-11-15,3314.89
2010-11-16,3169.54
2010-11-17,3103.91
2010-11-18,3147.96
2010-11-19,3178.85
2010-11-22,3171.94
2010-11-23,3107.18
2010-11-24,3177.04
2010-11-25,3223.48
2010-11-26,3194.85
2010-11-29,3190.05
2010-11-30,3136.99
2010-12-01,3136.02
2010-12-02,3155.06
2010-12-03,3158.16
2010-12-06,3165.57
2010-12-07,3200.34
2010-12-08,3171.88
2010-12-09,3123.37
2010-12-10,3161.98
2010-12-13,3261.06
2010-12-14,3269.47
2010-12-15,3247.64
2010-12-16,3230.67
2010-12-17,3225.66
2010-12-20,3178.66
2010-12-21,3249.51
2010-12-22,3215.45
2010-12-23,3188.61
2010-12-24,3162.96
2010-12-27,3099.71
2010-12-28,3044.93
2010-12-29,3061.83
2010-12-30,3064.1
2010-12-31,3128.26
2011-01-04,3189.68
2011-01-05,3175.66
2011-01-06,3159.64
2011-01-07,3166.62
2011-01-10,3108.19
2011-01-11,3124.92
2011-01-12,3142.34
2011-01-13,3141.28
2011-01-14,3091.86
2011-01-17,2974.35
2011-01-18,2977.65
2011-01-19,3044.85
2011-01-20,2944.71
2011-01-21,2983.46
2011-01-24,2954.23
2011-01-25,2938.65
2011-01-26,2978.43
2011-01-27,3026.47
2011-01-28,3036.74
2011-01-31,3076.51
2011-02-01,3077.28
2011-02-09,3040.95
2011-02-10,3104.16
2011-02-11,3120.96
2011-02-14,3219.14
2011-02-15,3217.67
2011-02-16,3248.53
2011-02-17,3245.91
2011-02-18,3211.88
2011-02-21,3257.91
2011-02-22,3163.58
2011-02-23,3174.74
2011-02-24,3190.94
2011-02-25,3197.62
2011-02-28,3239.56
2011-03-01,3254.89
2011-03-02,3243.3
2011-03-03,3221.72
2011-03-04,3270.67
2011-03-07,3334.51
2011-03-08,3337.46
2011-03-09,3338.86
2011-03-10,3280.26
2011-03-11,3247.38
2011-03-14,3262.92
2011-03-15,3203.96
2011-03-16,3248.2
2011-03-17,3197.1
2011-03-18,3215.69
2011-03-21,3207.11
2011-03-22,3222.96
2011-03-23,3264.93
2011-03-24,3251.36
2011-03-25,3294.48
2011-03-28,3290.57
2011-03-29,3257.98
2011-03-30,3256.08
2011-03-31,3223.29
2011-04-01,3272.73
2011-04-06,3311.07
2011-04-07,3324.42
2011-04-08,3353.36
2011-04-11,3333.43
2011-04-12,3326.77
2011-04-13,3372.03
2011-04-14,3353.56
2011-04-15,3358.94
2011-04-18,3359.44
2011-04-19,3295.81
2011-04-20,3295.76
2011-04-21,3317.37
2011-04-22,3299.94
2011-04-25,3249.57
2011-04-26,3230.96
2011-04-27,3209.5
2011-04-28,3161.78
2011-04-29,3192.72
2011-05-03,3211.13
2011-05-04,3129.03
2011-05-05,3126.12
2011-05-06,3121.4
2011-05-09,3129.76
2011-05-10,3153.22
2011-05-11,3145.09
2011-05-12,3101.6
2011-05-13,3128.09
2011-05-16,3100.46
2011-05-17,3116.03
2011-05-18,3139.38
2011-05-19,3120.64
2011-05-20,3121.6
2011-05-23,3022.98
2011-05-24,3026.22
2011-05-25,2990.34
2011-05-26,2978.38
2011-05-27,2963.31
2011-05-30,2954.51
2011-05-31,3001.56
2011-06-01,3004.17
2011-06-02,2955.71
2011-06-03,2986.35
2011-06-07,3004.26
2011-06-08,3008.65
2011-06-09,2951.89
2011-06-10,2961.93
2011-06-13,2950.35
2011-06-14,2993.56
2011-06-15,2963.12
2011-06-16,2917.58
2011-06-17,2892.16
2011-06-20,2874.9
2011-06-21,2909.07
2011-06-22,2908.58
2011-06-23,2957.63
2011-06-24,3027.47
2011-06-27,3036.49
2011-06-28,3041.73
2011-06-29,3000.17
2011-06-30,3044.09
2011-07-01,3049.75
2011-07-04,3121.98
2011-07-05,3122.5
2011-07-06,3113.71
2011-07-07,3101.68
2011-07-08,3109.18
2011-07-11,3113.21
2011-07-12,3056.91
2011-07-13,3106.25
2011-07-14,3115.75
2011-07-15,3128.89
2011-07-18,3122.6
2011-07-19,3095.13
2011-07-20,3091.57
2011-07-21,3059.14
2011-07-22,3067.99
2011-07-25,2968.29
2011-07-26,2977.77
2011-07-27,3000.05
2011-07-28,2981.0
2011-07-29,2972.08
2011-08-01,2977.72
2011-08-02,2956.38
2011-08-03,2954.87
2011-08-04,2960.31
2011-08-05,2897.42
2011-08-08,2793.9
2011-08-09,2798.19
2011-08-10,2824.12
2011-08-11,2866.92
2011-08-12,2875.37
2011-08-15,2917.88
2011-08-16,2897.58
2011-08-17,2886.01
2011-08-18,2834.25
2011-08-19,2807.66
2011-08-22,2777.79
2011-08-23,2821.0
2011-08-24,2810.02
2011-08-25,2903.84
2011-08-26,2901.22
2011-08-29,2852.81
2011-08-30,2841.74
2011-08-31,2846.78
2011-09-01,2834.54
2011-09-02,2803.85
2011-09-05,2743.82
2011-09-06,2723.3
2011-09-07,2779.09
2011-09-08,2756.11
2011-09-09,2751.1
2011-09-13,2720.28
2011-09-14,2733.11
2011-09-15,2729.05
2011-09-16,2733.99
