,ASHR,EWH,EWU,EWZ,IVV,SCHF,VEA,VOE,VWO,XLB,XLI,XLP,EWG,VB,VTI,DIA,GXC,HEZU,MCHI,OEF,QQQ,SXXPIEX,IEFA,Cash
2018/7/11,0.0320502717291943,0.0649955085950745,0.0,0.0,0.14763064105937612,0.13019956002098654,0.12855900068880283,0.0503847380345527,0.08557382559633131,0.0,0.0,0.0,0.054448473595245496,0.06658617360685663,0.15982198611280832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029239965756143512,0.050509855204627634
2018/7/12,0.03295722833151043,0.06506235667559043,0.0,0.0,0.14758879862939797,0.13006765564646414,0.1284979629932144,0.05006950667316442,0.08600568709284075,0.0,0.0,0.0,0.05439583662961878,0.06636790991771903,0.15971599010399068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029206591794516734,0.050064475511972226
2018/7/13,0.03280239461218144,0.02023076881240132,0.0,0.0,0.14777684911185332,0.0,0.12888671394629156,0.050072741073803544,0.0860868750112432,0.0,0.0,0.0,0.054569362394727546,0.06628035583689285,0.15985412870681587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02932363472037831,0.2241161757734109
2018/7/16,0.03266358948869804,0.02022908068299598,0.0,0.0,0.10996957794045881,0.0,0.12901137428171688,0.05001604792956808,0.08566713448923804,0.0,0.0,0.0,0.020493919454152125,0.06602627275063946,0.1597174789458832,0.0,0.0,0.0,0.0,0.0,0.14898208978174515,0.0,0.029347504358678226,0.1478759298962259
2018/7/17,0.03246362506841751,0.020118096553115167,0.0,0.0,0.1100348052198246,0.0,0.1287155175065965,0.05003904751764845,0.08603395822715336,0.0,0.0,0.0,0.020555978245756848,0.06612542364770788,0.15989438236070355,0.0,0.0,0.0,0.0,0.0,0.1493720101015496,0.0,0.02928067026668258,0.14736648528484392
2018/7/18,0.03217698157485694,0.020036392434989513,0.0,0.0,0.1102357411652353,0.0,0.12872756708502017,0.050198121290851896,0.085922090132968,0.0,0.0,0.0,0.020568305557080575,0.06632013127446063,0.16018796535514104,0.0,0.0,0.0,0.0,0.0,0.14903541986275662,0.0,0.029279030313273103,0.1473122539533663
2018/7/19,0.031694933915095064,0.02000309312181704,0.0,0.0,0.1101879041565385,0.0,0.12866896579722772,0.05039348262095708,0.08525504662749216,0.0,0.0,0.0,0.02052490848116576,0.06686099168594233,0.16039606514780083,0.0,0.0,0.0,0.0,0.0,0.1488407552624414,0.0,0.02931442835391259,0.14785942482960962
2018/7/20,0.032683732721958104,0.020163073676204034,0.0,0.0,0.10981371293555407,0.0,0.12914209929712786,0.05002702526999725,0.08616039973277605,0.0,0.0,0.0,0.020430519133001614,0.06647316078827793,0.15973491663785358,0.0,0.0,0.0,0.0,0.0,0.1484601405205877,0.0,0.02939694118553386,0.14751427810112772
2018/7/23,0.03261945862776359,0.02015426253915454,0.0,0.0,0.10996840305408342,0.0,0.12887751029498457,0.05005845997625091,0.08586183098281935,0.0,0.0,0.0,0.020441501675408657,0.06640274515057502,0.15991865510774644,0.0,0.0,0.0,0.0,0.0,0.14886783434782694,0.0,0.02937952292797738,0.14744981531540913
2018/7/24,0.03348753063017105,0.02031465193994849,0.0,0.0,0.11004393010786934,0.0,0.12912415777041747,0.04964474190802769,0.08677255169846151,0.0,0.0,0.0,0.02049920687302217,0.06545888805093202,0.15958396037830158,0.0,0.0,0.0,0.0,0.0,0.14884017946214587,0.0,0.029412838857204592,0.1468173623234983
2018/7/25,0.03334042775451202,0.020362730008629332,0.0,0.0,0.11016734351657931,0.0,0.12905018305600452,0.04942351971191432,0.08743931861916261,0.0,0.0,0.0,0.020497472069969675,0.06531819868019341,0.15964476944350328,0.0,0.0,0.0,0.0,0.0,0.14970121324948085,0.0,0.029423574765257213,0.14563124912479322
2018/7/26,0.03263549194226906,0.02024926552091151,0.0,0.0,0.11032415843485596,0.0,0.12915125116982573,0.050075632109680086,0.08701118208788122,0.0,0.0,0.0,0.020545207366816642,0.06592974717048616,0.1601644042204831,0.0,0.0,0.0,0.0,0.0,0.14815539590902238,0.0,0.02941346025047346,0.14634480381729467
2018/7/27,0.032607668650841755,0.02028208006977621,0.0,0.0,0.11015077776583243,0.0,0.13010729055522707,0.05014264389105428,0.08755559664214586,0.0,0.0,0.0,0.02068511167538339,0.06525282329952814,0.15965911517540815,0.0,0.0,0.0,0.0,0.0,0.1468685838971789,0.0,0.02962985273780141,0.14705845563982234
