,SPX Index,NDX Index,INDU Index,ACDER Index,DAX Index,NKY Index,HSI Index,SHSZ300 Index,SENSEX Index,UKX Index,LBUSTRUU Index,IBOXHY Index,IDCOTCPR Index,IDCOTSPR Index,LBUTTRUU Index,GOLDLNAM Index,CL1 Comdty
2017/1/11,2275.32,5050.21,19954.28,1176.73,11646.17,19364.67,22935.35,3334.5,27140.41,7290.49,1985.23,255.5171,99.4519,99.7959,289.9339,1187.55,52.25
2017/1/12,2270.44,5041.426,19891,1189.75,11521.04,19134.7,22829.02,3317.62,27247.16,7292.37,1986.02,255.4004,99.4671,99.802,290.1531,1206.65,53.01
2017/1/13,2274.64,5059.509,19885.73,1197.39,11629.18,19287.28,22937.38,3319.91,27238.06,7337.81,1983.7,255.5528,99.3633,99.7894,289.909,1196.35,52.37
2017/1/16,2274.64,5059.509,19885.73,1185.67,11554.71,19095.24,22718.15,3319.45,27288.17,7327.13,1983.7,255.6823,99.3633,99.7894,289.909,1202.75,52.37
2017/1/17,2267.89,5044.652,19826.77,1194.12,11540,18813.53,22840.97,3326.36,27235.66,7220.38,1989.79,255.6484,99.6824,99.7985,290.7316,1217.5,52.48
2017/1/18,2271.89,5055.851,19804.72,1196.16,11599.39,18894.37,23098.26,3339.37,27257.64,7247.61,1982.88,255.495,99.3331,99.793,289.672,1212.5,51.08
2017/1/19,2263.69,5051.167,19732.4,1186.35,11596.89,19072.25,23049.96,3329.29,27308.6,7208.44,1976.32,255.2026,98.9909,99.7965,289.2923,1203.35,51.37
2017/1/20,2271.31,5063.197,19827.25,1193.01,11630.13,19137.91,22885.91,3354.89,27034.5,7198.44,1976.87,255.0314,99.0069,99.7997,289.3615,1199.1,52.42
2017/1/23,2265.2,5065.7,19799.85,1196.05,11545.75,18891.03,22898.52,3364.08,27117.34,7151.18,1984.27,254.8767,99.3794,99.8027,290.3214,1213.75,52.75
2017/1/24,2280.07,5101.064,19912.71,1200.32,11594.94,18787.99,22949.86,3364.45,27375.58,7150.34,1977.26,255.0823,98.9742,99.7947,289.4619,1213.3,53.18
2017/1/25,2298.37,5151.471,20068.51,1213.98,11806.05,19057.5,23049.12,3375.9,27708.14,7164.43,1972.08,255.7317,98.6911,99.8019,288.844,1203.5,52.75
2017/1/26,2296.68,5156.922,20100.91,1208.62,11848.63,19402.39,23374.17,3387.96,27708.14,7161.49,1974.51,255.9282,98.8095,99.798,289.2374,1191.55,53.78
2017/1/27,2294.69,5168.061,20093.78,1209.15,11814.27,19467.4,23360.78,3387.96,27882.46,7184.49,1977.6,256.1369,98.9489,99.7963,289.9899,1184.2,53.17
2017/1/30,2280.9,5129.329,19971.13,1195.06,11681.89,19368.85,23360.78,3387.96,27849.56,7118.48,1977.56,255.9769,98.922,99.7973,289.8414,1189.85,52.63
2017/1/31,2278.87,5116.768,19864.09,1200.1,11535.31,19041.34,23360.78,3387.96,27655.96,7099.15,1980.25,255.8861,99.0713,99.7978,290.2378,1198.8,52.81
2017/2/1,2279.55,5152.687,19890.94,1205.14,11659.5,19148.08,23318.39,3387.96,28141.64,7107.65,1977.78,256.1006,98.951,99.7956,289.9664,1210,53.88
2017/2/2,2280.85,5147.702,19884.91,1206.66,11627.95,18914.58,23184.52,3387.96,28226.61,7140.75,1978.88,256.4416,98.9791,99.8026,289.8112,1224.05,53.54
2017/2/3,2297.42,5161.598,20071.46,1211.59,11651.49,18918.2,23129.21,3364.49,28240.52,7188.3,1976.85,257.0271,98.8525,99.8005,289.1533,1213.05,53.83
2017/2/6,2292.56,5167.963,20052.42,1198.06,11509.84,18976.71,23348.24,3373.21,28439.28,7172.15,1985.06,257.3215,99.2787,99.8009,290.188,1221.85,53.01
2017/2/7,2293.08,5185.877,20090.29,1196.1,11549.44,18910.78,23331.57,3365.68,28335.16,7186.22,1987.33,257.5008,99.3949,99.8015,290.1963,1231,52.17
2017/2/8,2294.67,5196.577,20054.34,1202,11543.38,19007.6,23485.13,3383.29,28289.92,7188.82,1991.99,257.2232,99.6389,99.7996,290.6099,1235.6,52.34
2017/2/9,2307.87,5212.156,20172.4,1206.5,11642.86,18907.67,23525.14,3396.29,28329.7,7229.5,1986.6,257.1531,99.334,99.7985,290.2123,1241.75,53
2017/2/10,2316.1,5226.686,20269.37,1204.25,11666.97,19378.93,23574.98,3413.49,28334.25,7258.75,1985.53,257.2419,99.2511,99.7962,290.6247,1225.75,53.86
2017/2/13,2328.25,5256.815,20412.16,1211.05,11774.43,19459.15,23710.98,3436.28,28351.62,7278.92,1983.96,257.602,99.117,99.7944,289.9255,1229.4,52.93
2017/2/14,2337.58,5271.072,20504.41,1206.94,11771.81,19238.98,23703.01,3435.8,28339.31,7268.56,1980.53,257.7147,98.8911,99.7924,289.136,1229.65,53.2
2017/2/15,2349.25,5302.393,20611.86,1212.2,11793.93,19437.98,23994.87,3421.71,28155.56,7302.41,1976.83,257.7949,98.6841,99.7876,289.48,1225.15,53.11
2017/2/16,2347.22,5300.639,20619.77,1219.61,11757.24,19347.53,24107.7,3440.93,28301.27,7277.92,1982.41,257.8221,98.9879,99.7899,289.7974,1236.75,53.36
2017/2/17,2351.16,5324.721,20624.05,1214.81,11757.02,19234.62,24033.74,3421.44,28468.75,7299.96,1985.06,257.7345,99.1312,99.7941,290.1735,1241.4,53.4
2017/2/20,2351.16,5324.721,20624.05,1216.5,11827.62,19251.08,24146.08,3471.39,28661.58,7299.86,1985.06,257.8641,99.1312,99.7941,290.1735,1235.35,53.4
2017/2/21,2365.38,5350.725,20743,1214.31,11967.49,19381.44,23963.63,3482.82,28761.59,7274.83,1984.85,258.4501,99.1086,99.7895,290.2611,1228.7,54.06
2017/2/22,2362.82,5352.134,20775.6,1214.49,11998.59,19379.87,24201.96,3489.76,28864.71,7302.25,1986.12,258.8291,99.1351,99.7922,290.6599,1237.5,53.59
2017/2/23,2363.81,5332.373,20810.32,1219.38,11947.83,19371.46,24114.86,3473.32,28892.97,7271.37,1989.74,259.1687,99.2901,99.8013,291.3003,1237.35,54.45
2017/2/24,2367.34,5343.314,20821.76,1207.26,11804.03,19283.54,23965.7,3473.85,28892.97,7243.7,1997.37,259.2571,99.6819,99.7955,292.2936,1255.35,53.99
2017/2/27,2369.75,5347.549,20837.44,1210.81,11822.67,19107.47,23925.05,3446.22,28812.88,7253,1992.59,259.5219,99.3946,99.7996,291.4465,1256.25,54.05
2017/2/28,2363.64,5330.305,20812.24,1214.7,11834.41,19118.99,23740.73,3452.81,28743.32,7263.44,1993.56,259.7188,99.4177,99.7975,291.6048,1251.9,54.01
2017/3/1,2395.96,5390.989,21115.55,1224.48,12067.19,19393.54,23776.49,3458.44,28984.49,7382.9,1982.42,260.4496,98.778,99.7616,289.5531,1246.05,53.83
2017/3/2,2381.92,5363.259,21002.97,1221.9,12059.57,19564.8,23728.07,3435.1,28839.79,7382.35,1979.74,260.4215,98.6215,99.7429,288.8828,1243.3,52.61
2017/3/3,2383.12,5373.478,21005.71,1224.49,12027.36,19469.17,23552.72,3427.86,28832.45,7374.26,1980.38,260.0138,98.6617,99.7393,289.4153,1228.75,53.33
2017/3/6,2375.31,5360.313,20954.34,1222.33,11958.4,19379.14,23596.28,3446.48,29048.19,7350.12,1980.91,259.4521,98.6336,99.7363,289.2584,1231.15,53.2
2017/3/7,2368.39,5351.281,20924.76,1217.37,11966.14,19344.15,23681.07,3453.96,28999.56,7338.99,1978.48,258.5238,98.5266,99.7229,288.8788,1223.7,53.14
2017/3/8,2362.98,5359.805,20855.73,1215.4,11967.31,19254.03,23782.27,3448.73,28901.94,7334.61,1973.46,257.394,98.3072,99.7196,287.6072,1213.3,50.28
2017/3/9,2364.87,5363.982,20858.19,1218.77,11978.39,19318.58,23501.56,3426.94,28929.13,7314.96,1967.61,256.1467,98.0771,99.7129,286.8489,1204.6,49.28
2017/3/10,2372.6,5385.899,20902.98,1228.72,11963.18,19604.61,23568.67,3427.89,28946.23,7343.08,1969.37,256.2683,98.1626,99.7113,287.1186,1196.55,48.49
2017/3/13,2373.47,5394.573,20881.48,1234.98,11990.03,19633.75,23829.67,3458.1,28946.23,7367.08,1966.71,255.7366,98.0333,99.6974,286.9058,1207.8,48.4
2017/3/14,2365.45,5382.167,20837.37,1227.97,11988.79,19609.5,23827.95,3456.69,29442.63,7357.85,1967.6,254.5535,98.1153,99.6985,286.6225,1203.55,47.72
2017/3/15,2385.26,5416.252,20950.1,1231.64,12009.87,19577.38,23792.85,3463.64,29398.11,7368.64,1978.23,255.4989,98.6086,99.7106,289.051,1202.25,48.86
2017/3/16,2381.38,5412.08,20934.55,1253.98,12083.18,19590.14,24288.28,3481.51,29585.85,7415.95,1977.08,256.9635,98.5044,99.7287,288.9618,1225.6,48.75
2017/3/17,2378.25,5408.764,20914.62,1257.03,12095.24,19521.59,24309.93,3445.81,29648.99,7424.96,1979.31,257.0497,98.6125,99.7271,289.2155,1228.75,48.78
2017/3/20,2373.47,5413.308,20905.86,1256.77,12052.9,19521.59,24501.99,3449.61,29518.74,7429.81,1982.72,256.7176,98.7641,99.7253,289.7538,1233,48.22
2017/3/21,2344.02,5332.533,20668.01,1256.56,11962.13,19455.88,24593.12,3466.35,29485.45,7378.34,1986.99,256.242,98.9749,99.7296,290.0358,1232.05,47.34
2017/3/22,2348.45,5367.555,20661.3,1249.84,11904.12,19041.38,24320.41,3450.05,29167.68,7324.72,1991.05,255.4711,99.1894,99.7381,290.7524,1246.1,48.04
2017/3/23,2345.96,5355.143,20656.58,1258.93,12039.68,19085.31,24327.7,3461.98,29332.16,7340.71,1989.09,255.81,99.1088,99.7338,290.3874,1247.9,47.7
2017/3/24,2343.98,5363.996,20596.72,1258.86,12064.27,19262.53,24358.27,3489.6,29421.4,7336.82,1991.18,256.2514,99.2162,99.7332,291.5935,1244,47.97
2017/3/27,2341.59,5374.273,20550.98,1262.84,11996.07,18985.59,24193.7,3478.04,29237.15,7293.5,1993.87,256.177,99.3221,99.7352,291.6236,1256.9,47.73
2017/3/28,2358.57,5407.208,20701.5,1268.74,12149.42,19202.87,24345.87,3469.81,29409.52,7343.42,1989.71,256.8288,99.101,99.7227,290.786,1253.65,48.37
2017/3/29,2361.13,5430.268,20659.32,1259.28,12203,19217.48,24392.05,3465.19,29531.43,7373.72,1992.82,257.855,99.2409,99.7282,291.5295,1252.9,49.51
2017/3/30,2368.06,5439.742,20728.49,1264.93,12256.43,19063.22,24301.09,3436.76,29647.42,7369.52,1990.03,258.7599,99.0744,99.7344,290.7558,1250.9,50.35
2017/3/31,2362.72,5436.232,20663.22,1262.93,12312.87,18909.26,24111.59,3456.05,29620.5,7322.92,1992.51,259.0158,99.1984,99.736,291.4488,1241.7,50.6
2017/4/3,2358.84,5432.2,20650.21,1252.47,12257.2,18983.23,24261.48,3456.05,29910.22,7282.69,1997.77,259.0079,99.4529,99.7424,292.2021,1246.25,50.24
2017/4/4,2360.16,5440.407,20689.24,1256.06,12282.34,18810.25,24261.48,3456.05,29910.22,7321.82,1997.68,258.9704,99.4236,99.7399,292.0723,1258.65,51.03
2017/4/5,2352.95,5418.524,20648.15,1256.89,12217.54,18861.27,24400.8,3503.89,29974.24,7331.68,1997.41,259.44,99.4016,99.7343,292.4548,1252.5,51.15
2017/4/6,2357.49,5420.88,20662.95,1259.08,12230.89,18597.06,24273.72,3514.05,29927.34,7303.2,1998.86,259.4759,99.467,99.7334,292.4122,1253.75,51.7
2017/4/7,2355.54,5418.37,20656.1,1256.33,12225.06,18664.63,24267.3,3517.46,29706.61,7349.37,1995.74,259.6574,99.2913,99.7254,291.5219,1264.3,52.24
2017/4/10,2357.16,5421.679,20658.02,1255.42,12200.52,18797.88,24262.18,3505.14,29575.74,7348.94,1997.35,259.915,99.3658,99.7288,291.5632,1253.6,53.08
2017/4/11,2353.78,5398.399,20651.3,1258.69,12139.35,18747.87,24088.46,3517.33,29788.35,7365.5,2004.5,259.7988,99.7279,99.7316,292.3695,1255.7,53.4
2017/4/12,2344.93,5377.03,20591.86,1260.36,12154.7,18552.61,24313.5,3509.44,29643.48,7348.99,2004.68,259.6578,99.7337,99.7337,292.6818,1272.3,53.11
2017/4/13,2328.95,5353.586,20453.25,1257.15,12109,18426.84,24261.66,3514.57,29461.45,7327.59,2010.98,259.6026,100.0791,99.7429,293.8859,1286.1,53.18
2017/4/14,2328.95,5353.586,20453.25,1257.15,12109,18335.63,24261.66,3486.5,29461.45,7327.59,2010.98,259.6026,100.0791,99.7429,293.8859,1286.1,53.18
2017/4/17,2349.01,5399.196,20636.92,1262.6,12109,18355.26,24261.66,3479.94,29413.66,7327.59,2009.46,259.6284,99.9413,99.7357,292.8137,1286.1,52.65
2017/4/18,2342.19,5391.656,20523.28,1252.23,12000.44,18418.59,23924.54,3462.74,29319.1,7147.5,2016.63,259.3874,100.3652,99.7396,293.5444,1285,52.41
2017/4/19,2338.17,5399.636,20404.49,1257.37,12016.45,18432.2,23825.88,3445.88,29336.57,7114.36,2014.48,259.6208,100.2385,99.7433,293.0203,1282.05,50.44
2017/4/20,2355.84,5443.532,20578.71,1265.9,12027.32,18430.49,24056.98,3461.55,29422.39,7118.54,2010.17,259.7752,100.0291,99.7439,292.561,1279.9,50.27
2017/4/21,2348.69,5442.049,20547.76,1256.89,12048.57,18620.75,24042.02,3466.79,29365.3,7114.55,2011.04,259.9326,100.0545,99.7499,292.3911,1281.5,49.62
2017/4/24,2374.15,5508.033,20763.89,1303.28,12454.98,18875.88,24139.48,3431.26,29655.84,7264.68,2007.85,260.6378,99.8472,99.7438,292.2495,1271.8,49.23
2017/4/25,2388.61,5548.194,20996.12,1314.41,12467.04,19079.33,24455.94,3440.97,29943.24,7275.64,2002.14,260.9867,99.5356,99.7349,291.9017,1270.5,49.56
2017/4/26,2387.45,5541.086,20975.09,1315.13,12472.8,19289.43,24578.43,3445.18,30133.35,7288.72,2004.08,261.3639,99.6223,99.7418,292.1289,1264.95,49.62
2017/4/27,2388.77,5571.283,20981.33,1311.99,12443.79,19251.87,24698.48,3446.72,30029.74,7237.17,2006.12,261.3832,99.6947,99.7449,292.5214,1264.3,48.97
2017/4/28,2384.2,5583.53,20940.51,1313.39,12438.01,19196.74,24615.13,3439.75,29918.4,7203.94,2007.89,261.579,99.732,99.7406,293.1729,1265.55,49.33
2017/5/1,2388.33,5629.632,20913.46,1315.13,12438.01,19310.52,24615.13,3439.75,29918.4,7203.94,2003.52,261.7117,99.478,99.7415,291.7953,1265.55,48.84
2017/5/2,2391.17,5644.068,20949.89,1324.23,12507.9,19445.7,24696.13,3426.58,29921.18,7250.05,2007.24,262.0072,99.6668,99.7442,291.7964,1255.8,47.66
2017/5/3,2388.13,5625.158,20957.9,1324.05,12527.84,19445.7,24696.13,3413.13,29894.8,7234.53,2006.64,262.0345,99.6301,99.7317,291.2835,1253.95,47.82
2017/5/4,2389.52,5626.316,20951.47,1337.93,12647.78,19445.7,24683.88,3404.39,30126.21,7248.1,2002.3,261.3484,99.3782,99.7358,289.9819,1235.85,45.52
2017/5/5,2399.29,5646.094,21006.94,1352.14,12716.89,19445.7,24476.35,3382.55,29858.8,7297.43,2003.26,261.2206,99.4052,99.7361,290.1155,1239.4,46.22
2017/5/8,2399.38,5659.069,21012.28,1344.66,12694.55,19895.7,24577.91,3358.81,29926.15,7300.86,2001.53,261.3293,99.2738,99.7301,289.5611,1229.7,46.43
2017/5/9,2396.92,5678.31,20975.78,1346.34,12749.12,19843,24889.03,3352.53,29933.25,7342.21,1998.88,261.5836,99.1167,99.734,289.027,1225.15,45.88
2017/5/10,2399.63,5681.68,20943.11,1346.24,12757.46,19900.09,25015.42,3337.7,30248.17,7385.24,1998.89,261.8133,99.0886,99.7273,289.2419,1222.95,47.33
2017/5/11,2394.44,5674.218,20919.42,1340.62,12711.06,19961.55,25125.55,3356.65,30250.98,7386.63,1999.92,262.013,99.1434,99.7278,290.1315,1221,47.83
2017/5/12,2390.9,5686.81,20896.61,1351.53,12770.41,19883.9,25156.34,3385.38,30188.15,7435.39,2007.23,262.0679,99.4879,99.7415,290.497,1227.9,47.84
2017/5/15,2402.32,5704.479,20981.94,1360.47,12807.04,19869.85,25371.59,3399.19,30322.12,7454.37,2007.47,262.5023,99.4433,99.7388,290.0579,1231.5,48.85
2017/5/16,2400.67,5724.437,20979.75,1373.81,12804.53,19919.82,25335.94,3428.65,30582.6,7522.03,2008.91,262.7099,99.5018,99.7401,290.0483,1234.05,48.66
2017/5/17,2357.03,5580.548,20606.93,1365.28,12631.61,19814.88,25293.63,3409.97,30658.77,7503.47,2020.12,262.4684,100.0958,99.7522,291.8194,1244.6,49.07
2017/5/18,2365.72,5626.31,20663.02,1356.16,12590.06,19553.86,25136.52,3398.11,30434.79,7436.42,2017.52,262.1835,100.0063,99.7485,291.8248,1261.35,49.35
2017/5/19,2381.73,5651.564,20804.84,1372.92,12638.69,19590.76,25174.87,3403.85,30464.92,7470.71,2016.8,262.8047,99.9661,99.7472,292.3016,1251.85,50.33
2017/5/22,2394.02,5699.404,20894.83,1379.11,12619.46,19678.28,25391.34,3411.24,30570.97,7496.34,2016.7,263.248,99.9242,99.7429,291.924,1255.25,50.73
2017/5/23,2398.42,5703.346,20937.91,1380.02,12659.15,19613.28,25403.15,3424.19,30365.25,7485.29,2013.44,263.4787,99.7356,99.738,291.6805,1259.9,51.47
2017/5/24,2404.39,5730.301,21012.42,1376.31,12642.87,19742.98,25428.5,3424.17,30301.64,7514.9,2015.53,263.6433,99.848,99.7407,291.5515,1251.35,51.36
2017/5/25,2415.07,5778.375,21082.95,1379.34,12621.72,19813.13,25630.78,3485.66,30750.03,7517.71,2017.14,263.8557,99.9117,99.7417,291.5212,1257.1,48.9
2017/5/26,2415.82,5788.359,21080.28,1373.16,12602.18,19686.84,25639.27,3480.43,31028.21,7547.63,2017.39,263.861,99.9303,99.7439,291.8557,1265,49.8
2017/5/29,2415.82,5788.359,21080.28,1372.24,12628.95,19682.57,25701.63,3480.43,31109.28,7547.63,2017.39,263.9926,99.9303,99.7439,291.8557,1265,49.8
2017/5/30,2412.91,5794.632,21029.47,1370.51,12598.68,19677.85,25701.63,3480.43,31159.4,7526.51,2021.28,264.0515,100.1023,99.7428,292.6886,1262.8,49.66
2017/5/31,2411.8,5788.802,21008.65,1377.13,12615.06,19650.57,25660.65,3492.88,31145.8,7519.95,2023.34,264.1089,100.2215,99.7395,293.0471,1263.8,48.32
2017/6/1,2430.06,5816.512,21144.18,1381.36,12664.92,19860.03,25809.22,3497.74,31137.59,7543.77,2021.55,264.369,100.1308,99.7386,292.8942,1266.15,48.36
2017/6/2,2439.07,5881.458,21206.29,1390.6,12822.94,20177.28,25924.05,3486.51,31273.29,7547.63,2027.23,264.6616,100.4458,99.7472,293.6258,1260.95,47.66
2017/6/5,2436.1,5878.117,21184.04,1386.34,12822.94,20170.82,25862.99,3468.75,31309.49,7525.76,2025.39,264.7986,100.2904,99.7489,293.1182,1280.7,47.4
2017/6/6,2429.33,5856.769,21136.23,1378.73,12690.12,19979.9,25997.14,3492.88,31190.56,7524.95,2028.99,264.7544,100.4704,99.7461,293.5349,1287.85,48.19
2017/6/7,2433.14,5877.589,21173.69,1377.77,12672.49,19984.62,25974.16,3533.87,31271.28,7478.62,2026.25,264.4905,100.2971,99.745,292.8415,1292.7,45.72
2017/6/8,2433.79,5885.296,21182.53,1373.16,12713.58,19909.26,26063.06,3560.98,31213.36,7449.98,2024.64,264.178,100.2087,99.7349,292.5849,1284.8,45.64
2017/6/9,2431.77,5741.944,21271.97,1372.78,12815.72,20013.26,26030.29,3576.17,31262.06,7527.33,2024.12,264.315,100.1761,99.7391,292.3858,1274.25,45.83
2017/6/12,2429.39,5708.18,21235.67,1361.79,12690.44,19908.58,25708.04,3574.39,31095.7,7511.87,2022.77,264.4639,100.087,99.7424,291.658,1269.25,46.08
2017/6/13,2440.35,5751.817,21328.47,1370.13,12764.98,19898.75,25852.1,3582.27,31103.49,7500.44,2023.41,264.8297,100.1029,99.7395,291.869,1261.3,46.46
2017/6/14,2437.92,5727.066,21374.56,1375.26,12805.95,19883.52,25875.9,3535.3,31155.91,7474.4,2031.09,264.9091,100.5162,99.7405,291.8578,1268.25,44.73
2017/6/15,2432.46,5700.885,21359.9,1354.09,12691.81,19831.82,25565.34,3528.79,31075.73,7419.36,2028.49,264.6046,100.3962,99.7415,290.8708,1260.25,44.46
2017/6/16,2433.15,5681.479,21384.28,1369.42,12752.73,19943.26,25626.49,3518.76,31056.4,7463.54,2029.48,264.4597,100.4551,99.7453,290.9648,1256.6,44.74
2017/6/19,2453.46,5772.223,21528.99,1377.26,12888.95,20067.75,25924.55,3553.67,31311.57,7523.81,2027.32,264.7247,100.3034,99.7462,290.6302,1251.1,44.2
2017/6/20,2437.03,5726.311,21467.14,1362.25,12814.79,20230.41,25843.04,3546.49,31297.53,7472.71,2031.57,264.2238,100.5498,99.7512,291.1189,1246.5,43.23
2017/6/21,2435.61,5782.394,21410.03,1361.71,12774.26,20138.79,25694.58,3587.95,31283.64,7447.79,2031.49,263.6351,100.5608,99.7539,291.3423,1247.05,42.53
2017/6/22,2434.5,5779.87,21397.29,1363.57,12794,20110.51,25674.53,3590.34,31290.74,7439.29,2031.81,263.4215,100.5806,99.7618,292.0798,1251.4,42.74
2017/6/23,2438.3,5803.105,21394.76,1365.8,12733.41,20132.67,25670.05,3622.88,31138.21,7424.13,2032.99,263.5617,100.6271,99.7645,292.4026,1256.3,43.01
2017/6/26,2439.07,5777.588,21409.55,1370.89,12770.83,20153.35,25871.89,3668.09,31138.21,7446.8,2034.6,263.9404,100.6888,99.7682,292.8597,1240.85,43.38
2017/6/27,2419.38,5671.598,21310.66,1370.5,12671.02,20225.09,25839.99,3674.72,30958.25,7434.36,2029.25,264.2063,100.3735,99.7671,291.7324,1250.4,44.24
2017/6/28,2440.69,5753.032,21454.61,1379.14,12647.27,20130.41,25683.5,3646.17,30834.32,7387.8,2028.06,264.3009,100.2887,99.7669,291.9423,1251.6,44.74
2017/6/29,2419.7,5653.021,21287.03,1368.85,12416.19,20220.3,25965.42,3668.83,30857.52,7350.32,2024.24,264.3605,100.0504,99.7649,290.8362,1246.6,44.93
2017/6/30,2423.41,5646.917,21349.63,1362.17,12325.12,20033.43,25764.58,3666.8,30921.61,7312.72,2021.31,264.3862,99.8799,99.7658,290.2686,1243.25,46.04
2017/7/3,2429.01,5596.956,21479.27,1371.52,12475.31,20055.8,25784.17,3650.85,31221.62,7377.09,2017.4,264.5674,99.6592,99.7658,289.9476,1235.2,47.07
2017/7/4,2429.01,5596.956,21479.27,1365.92,12437.13,20032.35,25389.01,3619.98,31209.79,7357.23,2017.4,264.6177,99.6592,99.7658,289.9476,1224.25,47.07
2017/7/5,2432.54,5648.816,21478.17,1365.6,12453.68,20081.63,25521.97,3659.68,31245.56,7367.6,2019.15,264.5947,99.717,99.7694,290.1967,1221.9,45.13
2017/7/6,2409.75,5597.905,21320.04,1365.59,12381.25,19994.06,25465.22,3660.1,31369.34,7337.28,2015.95,264.1678,99.5149,99.774,289.6591,1224.3,45.52
2017/7/7,2425.18,5656.47,21414.34,1363.14,12388.68,19929.09,25340.85,3655.93,31360.63,7350.92,2013.89,263.6027,99.3754,99.7758,288.6108,1220.4,44.23
2017/7/10,2427.43,5694.152,21408.52,1367.67,12445.92,20080.98,25500.06,3653.69,31715.64,7370.03,2016.92,263.7076,99.4954,99.7789,288.6945,1207.55,44.4
2017/7/11,2425.53,5709.799,21409.07,1362.47,12437.02,20195.48,25877.64,3670.81,31747.09,7329.76,2017.9,263.7791,99.5351,99.7812,289.2466,1211.9,45.04
2017/7/12,2443.25,5778.95,21532.14,1383.04,12626.58,20098.38,26043.64,3658.82,31804.82,7416.93,2022.5,264.4574,99.7431,99.7833,290.1406,1219.4,45.49
2017/7/13,2447.83,5793.356,21553.09,1385.9,12641.33,20099.81,26346.17,3686.92,32037.38,7413.44,2020.7,264.7401,99.6199,99.7862,290.0296,1221.4,46.08
2017/7/14,2459.27,5838.083,21637.74,1394.06,12631.72,20118.86,26389.23,3703.09,32020.75,7378.39,2023.05,265.2399,99.7414,99.7938,290.2843,1218.95,46.54
2017/7/17,2459.14,5839.736,21629.72,1397.35,12587.16,20118.86,26470.58,3663.56,32074.78,7404.13,2025.01,265.8387,99.8102,99.7942,290.73,1229.85,46.02
2017/7/18,2460.61,5880.095,21574.73,1395.49,12430.39,19999.91,26524.94,3667.18,31710.99,7390.22,2029.63,266.1407,100.0378,99.7953,291.5926,1237.1,46.4
2017/7/19,2473.83,5916.162,21640.75,1398.7,12452.05,20020.86,26672.16,3729.75,31955.35,7430.91,2029.88,266.5815,100.0472,99.7963,291.8266,1239.85,47.12
2017/7/20,2473.45,5921.223,21611.78,1407.37,12447.25,20144.59,26740.21,3747.88,31904.4,7487.87,2030.64,266.9144,100.0784,99.7968,291.1491,1236.55,46.79
2017/7/21,2472.54,5921.525,21580.07,1395.92,12240.06,20099.75,26706.09,3728.6,32028.89,7452.91,2034.31,266.9166,100.2641,99.8004,291.6176,1247.25,45.77
2017/7/24,2469.91,5941.369,21513.17,1391.12,12208.95,19975.67,26846.83,3743.47,32245.87,7377.73,2032.27,266.9634,100.1057,99.799,291.4309,1255.85,46.34
2017/7/25,2477.13,5930.646,21613.43,1398.97,12264.31,19955.2,26852.05,3719.56,32228.27,7434.82,2024.71,267.0956,99.6819,99.7993,290.5074,1252,47.89
2017/7/26,2477.83,5950.734,21711.01,1402.21,12305.11,20050.16,26941.02,3705.39,32382.46,7452.32,2029.59,267.2979,99.9224,99.8032,291.4946,1245.4,48.75
2017/7/27,2475.42,5917.028,21796.55,1405.44,12212.04,20079.64,27131.17,3712.2,32383.3,7443.01,2027.29,267.2134,99.7639,99.8076,291.2329,1262.05,49.04
2017/7/28,2472.1,5908.916,21830.31,1401.06,12162.7,19959.84,26979.39,3721.89,32309.88,7368.37,2030.06,267.1965,99.9033,99.8121,291.7914,1259.6,49.71
2017/7/31,2470.3,5880.327,21891.12,1405.21,12118.25,19925.18,27323.99,3737.87,32514.94,7372,2030.01,267.2293,99.8739,99.8117,291.5618,1266.35,50.17
2017/8/1,2476.35,5895.171,21963.92,1416.27,12251.29,19985.79,27540.23,3770.38,32575.17,7423.66,2034.75,267.3564,100.1203,99.8118,292.052,1267.05,49.16
2017/8/2,2477.57,5914.23,22016.24,1416.4,12181.48,20080.04,27607.38,3760.85,32476.74,7411.43,2034.06,267.4247,100.0933,99.8135,291.8598,1266.65,49.59
2017/8/3,2472.16,5891.197,22026.1,1420.33,12154.72,20029.26,27531.01,3727.83,32237.88,7474.77,2037.5,267.2352,100.2991,99.8173,292.383,1261.8,49.03
2017/8/4,2476.83,5899.905,22092.81,1418.24,12297.72,19952.33,27562.68,3707.58,32325.41,7511.71,2033.38,267.1615,100.0691,99.8223,292.0376,1269.3,49.58
2017/8/7,2480.91,5934.728,22118.42,1421.64,12257.17,20055.89,27690.36,3726.8,32273.67,7531.94,2034.56,267.1537,100.1299,99.823,292.5244,1257.55,49.39
2017/8/8,2474.92,5926.352,22085.34,1417.09,12292.05,19996.01,27854.91,3732.21,32014.19,7542.73,2031.74,266.945,99.9765,99.8229,292.5732,1261.45,49.17
2017/8/9,2474.02,5919.392,22048.7,1407.53,12154,19738.71,27757.09,3731.04,31797.84,7498.06,2035.46,265.8638,100.2407,99.8294,293.4769,1267.95,49.56
2017/8/10,2438.21,5788.192,21844.01,1396.18,12014.3,19729.74,27444,3715.92,31531.33,7389.94,2036.83,265.0731,100.3874,99.8349,293.8232,1278.9,48.59
2017/8/11,2441.32,5831.533,21858.32,1386.35,12014.06,19729.74,26883.51,3647.35,31213.59,7309.96,2038.35,264.7457,100.5172,99.8365,293.75,1288.3,48.82
