,Dymon-AQUMON,Dymon-AQUMON (VaR-adjusted),PLMAX US Equity,MERKX US Equity,ICPHX US Equity
2013/9/11,1.114463038,1.35005473,1.032467532,1,1.004733728
2013/9/12,1.115107096,1.352109566,1.032467532,0.993738819,1.002366864
2013/9/13,1.114430561,1.349801456,1.032467532,0.992844365,1.001183432
2013/9/16,1.118505915,1.363492836,1.037662338,0.993738819,1.00591716
2013/9/17,1.11783919,1.361240406,1.038961039,0.997316637,1.008284024
2013/9/18,1.118974249,1.365158537,1.051948052,1.011627907,1.018934911
2013/9/19,1.128399743,1.39799453,1.055844156,1.013416816,1.017751479
2013/9/20,1.129629702,1.402178343,1.049350649,1.007155635,1.014201183
2013/9/23,1.130885444,1.406434397,1.049350649,1.005366726,1.015384615
2013/9/24,1.130833684,1.406258508,1.046753247,1.003577818,1.014201183
2013/9/25,1.130007509,1.403502154,1.045454545,1.005366726,1.01183432
2013/9/26,1.130829237,1.40585258,1.042857143,1.003577818,1.010650888
2013/9/27,1.129946219,1.403115363,1.04025974,1.005366726,1.009467456
2013/9/30,1.12812372,1.397313058,1.041558442,1.005366726,1.009467456
2013/10/1,1.130959963,1.406084826,1.044155844,1.001788909,1.01183432
2013/10/2,1.129699269,1.401721057,1.046753247,1.005366726,1.014201183
2013/10/3,1.130710856,1.404610323,1.049350649,1.007155635,1.014201183
2013/10/4,1.129964959,1.402195175,1.051948052,1.004472272,1.015384615
2013/10/7,1.128173323,1.396548739,1.051948052,1.005366726,1.015384615
2013/10/8,1.128483443,1.397549001,1.049350649,1.004472272,1.01183432
2013/10/9,1.128359635,1.397181545,1.049350649,1,1.01183432
2013/10/10,1.128215522,1.396716982,1.054545455,0.998211091,1.014201183
2013/10/11,1.130703307,1.404689401,1.055844156,0.998211091,1.015384615
2013/10/14,1.130692728,1.404659793,1.055844156,1.000894454,1.016568047
2013/10/15,1.131365059,1.406553664,1.054545455,0.998211091,1.016568047
2013/10/16,1.131077014,1.40571465,1.058441558,1.000894454,1.018934911
2013/10/17,1.133090947,1.411598549,1.063636364,1.012522361,1.024852071
2013/10/18,1.132794693,1.410780952,1.061038961,1.011627907,1.024852071
2013/10/21,1.132389885,1.409745515,1.058441558,1.012522361,1.021301775
2013/10/22,1.133039402,1.411767266,1.064935065,1.020572451,1.026035503
2013/10/23,1.132083929,1.408788364,1.061038961,1.016100179,1.021301775
2013/10/24,1.131711345,1.407604555,1.062337662,1.017889088,1.020118343
2013/10/25,1.132737166,1.410764575,1.063636364,1.018783542,1.021301775
2013/10/28,1.132866997,1.41110665,1.063636364,1.016994633,1.021301775
2013/10/29,1.130153084,1.403920476,1.061038961,1.013416816,1.017751479
2013/10/30,1.131378338,1.407147919,1.061038961,1.012522361,1.017751479
2013/10/31,1.129727425,1.402968026,1.054545455,1.004472272,1.015384615
2013/11/1,1.129289818,1.401601821,1.050649351,0.999105546,1.014201183
2013/11/4,1.130809366,1.406154669,1.050649351,1.001788909,1.015384615
2013/11/5,1.129118201,1.401190569,1.045454545,0.999105546,1.014201183
2013/11/6,1.129441266,1.402150847,1.046753247,1.003577818,1.015384615
2013/11/7,1.129013207,1.401002674,1.042857143,0.996422182,1.01183432
2013/11/8,1.128763666,1.400192607,1.04025974,0.991055456,1.009467456
2013/11/11,1.128045195,1.397811074,1.036363636,0.992844365,1.00591716
2013/11/12,1.126555143,1.393654555,1.035064935,0.989266547,1.003550296
2013/11/13,1.124256431,1.384805221,1.037662338,0.991949911,1.00591716
2013/11/14,1.124780017,1.386503663,1.042857143,0.994633274,1.008284024
2013/11/15,1.124979952,1.387215541,1.044155844,0.997316637,1.010650888
2013/11/18,1.123763823,1.382931328,1.048051948,0.996422182,1.014201183
2013/11/19,1.123394984,1.381457519,1.046753247,0.998211091,1.014201183
2013/11/20,1.123513392,1.381892456,1.042857143,0.989266547,1.01183432
2013/11/21,1.123856067,1.38308253,1.041558442,0.989266547,1.007100592
2013/11/22,1.121592047,1.37570468,1.044155844,0.992844365,1.008284024
2013/11/25,1.120926602,1.373598304,1.041558442,0.992844365,1.007100592
2013/11/26,1.121479836,1.375456743,1.041558442,0.993738819,1.007100592
2013/11/27,1.119678234,1.369992507,1.037662338,0.992844365,1.003550296
2013/11/28,1.120228499,1.371658843,1.037662338,0.992844365,1.003550296
2013/11/29,1.11935039,1.369398277,1.04025974,0.995527728,1.003550296
2013/12/2,1.121792641,1.375650228,1.037662338,0.991055456,1.002366864
2013/12/3,1.121768878,1.375589117,1.036363636,0.994633274,1.003550296
2013/12/4,1.119676601,1.370177213,1.036363636,0.995527728,1.002366864
2013/12/5,1.119031102,1.368558329,1.04025974,0.996422182,1.004733728
2013/12/6,1.118371888,1.366841116,1.045454545,0.999105546,1.008284024
2013/12/9,1.116041403,1.360521753,1.048051948,1.002683363,1.010650888
2013/12/10,1.115039807,1.357783429,1.049350649,1.005366726,1.010650888
2013/12/11,1.114977289,1.357614173,1.045454545,1.003577818,1.008284024
2013/12/12,1.114463629,1.356224272,1.044155844,0.998211091,1.004733728
2013/12/13,1.114829422,1.357224687,1.045454545,0.999105546,1.00591716
2013/12/16,1.114142141,1.355281489,1.045454545,1,1.007100592
2013/12/17,1.113961143,1.354759147,1.045454545,0.998211091,1.00591716
2013/12/18,1.114869725,1.357297956,1.044155844,0.995527728,1.002366864
2013/12/19,1.117154236,1.363857078,1.037662338,0.991055456,0.998816568
2013/12/20,1.117193525,1.363981065,1.037662338,0.992844365,0.998816568
2013/12/23,1.116764223,1.362627331,1.04025974,0.992844365,1
2013/12/24,1.116830231,1.362839859,1.04025974,0.993738819,1
2013/12/25,1.116736555,1.36253656,1.04025974,0.993738819,1
2013/12/26,1.116679952,1.362382062,1.038961039,0.994633274,0.998816568
2013/12/27,1.115320237,1.359165747,1.038961039,0.998211091,1
2013/12/30,1.115309284,1.359138372,1.04025974,1,1.002366864
2013/12/31,1.113424091,1.355035402,1.04025974,1.000894454,1.004733728
2014/1/1,1.113377839,1.354936729,1.04025974,1.000894454,1.004733728
2014/1/2,1.115179624,1.358251151,1.035064935,0.996422182,1.002366864
2014/1/3,1.116876486,1.361901312,1.035064935,0.996422182,1.001183432
2014/1/6,1.12051419,1.369095321,1.035064935,0.998211091,0.997633136
2014/1/7,1.121034058,1.370127516,1.035064935,0.995527728,0.992899408
2014/1/8,1.120653899,1.369412311,1.032467532,0.992844365,0.991715976
2014/1/9,1.120993729,1.370072438,1.035064935,0.993738819,0.991715976
2014/1/10,1.118766325,1.36446773,1.04025974,0.999105546,0.995266272
2014/1/13,1.117933488,1.362109847,1.038961039,1,0.997633136
2014/1/14,1.117491651,1.360934445,1.038961039,1,0.992899408
2014/1/15,1.119821229,1.366880669,1.035064935,0.995527728,0.990532544
2014/1/16,1.120292818,1.367977534,1.035064935,0.995527728,0.989349112
2014/1/17,1.119700731,1.366205527,1.033766234,0.992844365,0.985798817
2014/1/20,1.120560677,1.368604441,1.033766234,0.992844365,0.985798817
2014/1/21,1.120946694,1.369583746,1.02987013,0.992844365,0.983431953
2014/1/22,1.120527535,1.368456047,1.02987013,0.992844365,0.979881657
2014/1/23,1.1243024,1.378278159,1.025974026,1,0.978698225
2014/1/24,1.121799365,1.366953065,1.022077922,0.997316637,0.973964497
2014/1/27,1.121973611,1.367630405,1.020779221,0.996422182,0.973964497
2014/1/28,1.120332799,1.360673617,1.024675325,0.997316637,0.976331361
2014/1/29,1.119554254,1.357528893,1.019480519,0.995527728,0.973964497
2014/1/30,1.121140892,1.363777748,1.019480519,0.989266547,0.973964497
2014/1/31,1.121764526,1.366588259,1.019480519,0.98568873,0.972781065
2014/2/3,1.123012796,1.371798657,1.015584416,0.986583184,0.971597633
2014/2/4,1.121683884,1.366174866,1.023376623,0.989266547,0.976331361
2014/2/5,1.121421253,1.364862116,1.024675325,0.990161002,0.978698225
2014/2/6,1.120517854,1.361464756,1.028571429,0.992844365,0.978698225
2014/2/7,1.118293058,1.354202234,1.028571429,0.996422182,0.979881657
2014/2/10,1.117764168,1.352360835,1.027272727,0.997316637,0.979881657
2014/2/11,1.116616417,1.34828777,1.028571429,1.001788909,0.982248521
2014/2/12,1.115420408,1.345027293,1.028571429,1.000894454,0.985798817
2014/2/13,1.115816971,1.346329339,1.031168831,1.005366726,0.985798817
2014/2/14,1.115482856,1.34523766,1.035064935,1.008944544,0.989349112
2014/2/17,1.115486514,1.345250038,1.035064935,1.008944544,0.989349112
2014/2/18,1.114884824,1.343211905,1.032467532,1.009838998,0.98816568
2014/2/19,1.115219085,1.344313153,1.02987013,1.006261181,0.984615385
2014/2/20,1.116806868,1.349120533,1.031168831,1.007155635,0.981065089
2014/2/21,1.116939781,1.349563487,1.033766234,1.007155635,0.979881657
2014/2/24,1.117163572,1.35030624,1.036363636,1.010733453,0.982248521
2014/2/25,1.11695323,1.349559567,1.036363636,1.010733453,0.982248521
2014/2/26,1.116555959,1.348256245,1.031168831,1.006261181,0.981065089
2014/2/27,1.116963523,1.349592946,1.035064935,1.008050089,0.981065089
2014/2/28,1.118375746,1.355404707,1.036363636,1.011627907,0.983431953
2014/3/3,1.117959131,1.353950936,1.02987013,1.010733453,0.979881657
2014/3/4,1.11769086,1.352905551,1.033766234,1.010733453,0.979881657
2014/3/5,1.117747181,1.35313272,1.036363636,1.011627907,0.982248521
2014/3/6,1.116558652,1.34807886,1.04025974,1.019677996,0.98816568
2014/3/7,1.115294065,1.343737326,1.036363636,1.018783542,0.984615385
2014/3/10,1.115702666,1.345138189,1.033766234,1.017889088,0.982248521
2014/3/11,1.116514254,1.347846637,1.032467532,1.017889088,0.981065089
2014/3/12,1.116916028,1.349255167,1.032467532,1.021466905,0.981065089
2014/3/13,1.1173387,1.350710838,1.031168831,1.019677996,0.981065089
2014/3/14,1.11868736,1.356001759,1.032467532,1.02236136,0.982248521
2014/3/17,1.118306404,1.354500264,1.035064935,1.02236136,0.984615385
2014/3/18,1.118608642,1.35562524,1.035064935,1.021466905,0.983431953
2014/3/19,1.119177498,1.357619239,1.032467532,1.013416816,0.978698225
2014/3/20,1.119721348,1.35941163,1.02987013,1.010733453,0.975147929
2014/3/21,1.120275693,1.360949014,1.032467532,1.012522361,0.976331361
2014/3/24,1.119910702,1.359945723,1.035064935,1.011627907,0.978698225
2014/3/25,1.119301548,1.357590306,1.038961039,1.012522361,0.978698225
2014/3/26,1.119298505,1.35757934,1.04025974,1.010733453,0.982248521
2014/3/27,1.119010944,1.356494602,1.042857143,1.008944544,0.985798817
2014/3/28,1.120193257,1.360910501,1.045454545,1.008944544,0.98816568
2014/3/31,1.119309502,1.357005358,1.049350649,1.009838998,0.990532544
2014/4/1,1.118360834,1.352170506,1.050649351,1.010733453,0.990532544
2014/4/2,1.117039871,1.34740424,1.049350649,1.008944544,0.990532544
2014/4/3,1.116508213,1.344870435,1.045454545,1.005366726,0.989349112
2014/4/4,1.117822215,1.35002196,1.051948052,1.008050089,0.992899408
2014/4/7,1.119445859,1.356369643,1.051948052,1.008944544,0.992899408
2014/4/8,1.119089499,1.354737813,1.054545455,1.013416816,0.997633136
2014/4/9,1.119569712,1.356442297,1.058441558,1.017889088,1.003550296
2014/4/10,1.119300552,1.355580684,1.054545455,1.017889088,1.002366864
2014/4/11,1.119401585,1.355927615,1.054545455,1.016994633,1.002366864
2014/4/14,1.119043336,1.354676107,1.051948052,1.016100179,1
2014/4/15,1.118310408,1.352304905,1.048051948,1.011627907,0.998816568
2014/4/16,1.118451252,1.352840253,1.050649351,1.012522361,1
2014/4/17,1.118281164,1.35224498,1.053246753,1.010733453,0.998816568
2014/4/18,1.118154857,1.351775636,1.053246753,1.010733453,0.998816568
2014/4/21,1.117501806,1.349234724,1.050649351,1.008944544,0.998816568
2014/4/22,1.117233967,1.348082338,1.049350649,1.009838998,0.997633136
2014/4/23,1.115462991,1.341568954,1.048051948,1.008944544,0.996449704
2014/4/24,1.115795956,1.342925397,1.049350649,1.009838998,0.995266272
2014/4/25,1.115516944,1.341913707,1.046753247,1.010733453,0.995266272
2014/4/28,1.116157445,1.344277567,1.049350649,1.011627907,0.997633136
2014/4/29,1.115754509,1.342764349,1.051948052,1.010733453,1
2014/4/30,1.11611545,1.344138767,1.053246753,1.013416816,1
2014/5/1,1.115868945,1.343246447,1.054545455,1.012522361,1
2014/5/2,1.115561591,1.342247544,1.054545455,1.01431127,1.001183432
2014/5/5,1.116056879,1.34385134,1.054545455,1.015205725,1.002366864
2014/5/6,1.116193414,1.344309735,1.058441558,1.019677996,1.003550296
2014/5/7,1.116988711,1.346946174,1.061038961,1.016100179,1.00591716
2014/5/8,1.117161163,1.347562738,1.063636364,1.015205725,1.009467456
2014/5/9,1.117780642,1.349854776,1.061038961,1.009838998,1.00591716
2014/5/12,1.118594611,1.352844765,1.062337662,1.011627907,1.00591716
2014/5/13,1.118036494,1.350736997,1.063636364,1.009838998,1.007100592
2014/5/14,1.119928325,1.358629388,1.064935065,1.010733453,1.00591716
2014/5/15,1.120021919,1.359001721,1.063636364,1.008944544,1.00591716
2014/5/16,1.121076988,1.362836906,1.066233766,1.008944544,1.007100592
2014/5/19,1.121302574,1.363658134,1.068831169,1.008050089,1.008284024
2014/5/20,1.12095228,1.362135692,1.064935065,1.007155635,1.004733728
2014/5/21,1.120509484,1.36016764,1.067532468,1.007155635,1.004733728
2014/5/22,1.120273867,1.359028443,1.068831169,1.006261181,1.00591716
2014/5/23,1.120264558,1.3589906,1.068831169,1.004472272,1.00591716
2014/5/26,1.120744339,1.360820439,1.068831169,1.004472272,1.00591716
2014/5/27,1.120221904,1.358496923,1.064935065,1.001788909,1.00591716
2014/5/28,1.120847428,1.3613108,1.066233766,0.998211091,1.00591716
2014/5/29,1.122114993,1.365838783,1.068831169,0.998211091,1.008284024
2014/5/30,1.122325976,1.366577002,1.067532468,0.998211091,1.008284024
2014/6/2,1.120595865,1.360577988,1.063636364,0.996422182,1.004733728
2014/6/3,1.120576265,1.360509246,1.062337662,0.998211091,1.004733728
2014/6/4,1.119584031,1.358055405,1.062337662,0.997316637,1.003550296
2014/6/5,1.118894971,1.356228092,1.067532468,1,1.00591716
2014/6/6,1.118440264,1.354969336,1.071428571,1.000894454,1.007100592
2014/6/9,1.119163343,1.356969738,1.071428571,0.999105546,1.008284024
2014/6/10,1.121127623,1.362305642,1.071428571,0.998211091,1.008284024
2014/6/11,1.121743167,1.36469089,1.068831169,0.998211091,1.009467456
2014/6/12,1.121714247,1.364589738,1.07012987,1.001788909,1.010650888
2014/6/13,1.121810842,1.364977626,1.068831169,1.002683363,1.009467456
2014/6/16,1.12208795,1.366259536,1.064935065,1.003577818,1.008284024
2014/6/17,1.120766983,1.360151995,1.05974026,1.000894454,1.00591716
2014/6/18,1.12024145,1.358004617,1.067532468,1.003577818,1.008284024
2014/6/19,1.120610034,1.359091491,1.066233766,1.008050089,1.009467456
2014/6/20,1.119520428,1.356229631,1.066233766,1.008050089,1.010650888
2014/6/23,1.120479106,1.358585392,1.068831169,1.008944544,1.01183432
2014/6/24,1.120512767,1.358668413,1.068831169,1.008050089,1.01183432
2014/6/25,1.119106718,1.353938108,1.07012987,1.008944544,1.01183432
2014/6/26,1.119151497,1.354080447,1.072727273,1.008944544,1.013017751
2014/6/27,1.119675135,1.356643541,1.072727273,1.009838998,1.015384615
2014/6/30,1.119693479,1.356733094,1.074025974,1.013416816,1.016568047
2014/7/1,1.117951213,1.347443397,1.072727273,1.015205725,1.017751479
2014/7/2,1.117792104,1.346727428,1.072727273,1.013416816,1.016568047
2014/7/3,1.117845811,1.346933722,1.072727273,1.009838998,1.017751479
2014/7/4,1.119529691,1.35193977,1.072727273,1.009838998,1.017751479
2014/7/7,1.120238949,1.354118335,1.072727273,1.008944544,1.015384615
2014/7/8,1.119642533,1.351331841,1.075324675,1.009838998,1.016568047
2014/7/9,1.119900224,1.352800654,1.077922078,1.012522361,1.017751479
2014/7/10,1.120176527,1.354174998,1.075324675,1.011627907,1.016568047
2014/7/11,1.121958589,1.36557462,1.074025974,1.011627907,1.015384615
2014/7/14,1.120298983,1.354136359,1.074025974,1.007155635,1.015384615
2014/7/15,1.119403147,1.351525308,1.071428571,1.004472272,1.010650888
2014/7/16,1.120590936,1.355195005,1.072727273,1.003577818,1.009467456
2014/7/17,1.1217338,1.359618402,1.066233766,1.004472272,1.009467456
2014/7/18,1.12197039,1.360711726,1.07012987,1.004472272,1.010650888
2014/7/21,1.121983495,1.360777481,1.071428571,1.003577818,1.01183432
2014/7/22,1.121522282,1.358606888,1.072727273,1.001788909,1.013017751
2014/7/23,1.122654017,1.36454238,1.075324675,1.002683363,1.014201183
2014/7/24,1.123179668,1.36878849,1.072727273,0.999105546,1.010650888
2014/7/25,1.121792596,1.362697657,1.071428571,0.999105546,1.010650888
2014/7/28,1.122260461,1.364905003,1.07012987,0.999105546,1.010650888
2014/7/29,1.121859247,1.363209098,1.067532468,0.997316637,1.008284024
2014/7/30,1.121994906,1.363707042,1.063636364,0.995527728,1.004733728
2014/7/31,1.121788956,1.363241051,1.061038961,0.992844365,1.002366864
2014/8/1,1.122200878,1.364170455,1.061038961,0.993738819,1
2014/8/4,1.121070552,1.360185433,1.061038961,0.994633274,1.002366864
2014/8/5,1.121060683,1.360151163,1.057142857,0.991949911,1.002366864
2014/8/6,1.122449888,1.364576951,1.055844156,0.994633274,1.001183432
2014/8/7,1.122805589,1.365786945,1.051948052,0.993738819,0.998816568
2014/8/8,1.123319343,1.367741526,1.055844156,0.993738819,0.997633136
2014/8/11,1.121995307,1.363091949,1.05974026,0.993738819,1.002366864
2014/8/12,1.121872462,1.362623873,1.058441558,0.993738819,1.002366864
2014/8/13,1.121426807,1.36091819,1.061038961,0.992844365,1.002366864
2014/8/14,1.120094196,1.356136185,1.064935065,0.994633274,1.00591716
2014/8/15,1.119417722,1.353801012,1.064935065,0.994633274,1.008284024
2014/8/18,1.119185135,1.353041269,1.066233766,0.992844365,1.009467456
2014/8/19,1.119165733,1.352975614,1.064935065,0.989266547,1.007100592
2014/8/20,1.120707454,1.358103594,1.061038961,0.987477639,1.002366864
2014/8/21,1.120719547,1.358144252,1.062337662,0.986583184,1.003550296
2014/8/22,1.119115085,1.353113246,1.062337662,0.986583184,1.004733728
2014/8/25,1.119905064,1.355654759,1.061038961,0.983899821,1.003550296
2014/8/26,1.120120697,1.356357492,1.063636364,0.984794275,1.00591716
2014/8/27,1.120574654,1.357922908,1.066233766,0.986583184,1.009467456
2014/8/28,1.119791015,1.355216859,1.063636364,0.987477639,1.008284024
2014/8/29,1.120307867,1.357082183,1.064935065,0.98568873,1.008284024
2014/9/1,1.120072911,1.356238905,1.064935065,0.98568873,1.008284024
2014/9/2,1.119782568,1.355394686,1.061038961,0.980322004,1.003550296
2014/9/3,1.119935907,1.355837511,1.064935065,0.982110912,1.004733728
2014/9/4,1.119801608,1.355451286,1.061038961,0.975849732,1.003550296
2014/9/5,1.1222771,1.364274906,1.062337662,0.976744186,1.003550296
2014/9/8,1.123161258,1.367390161,1.05974026,0.969588551,1.001183432
2014/9/9,1.124632912,1.372848657,1.054545455,0.968694097,0.99408284
2014/9/10,1.12401893,1.370714997,1.054545455,0.968694097,0.995266272
2014/9/11,1.123619927,1.369396409,1.051948052,0.966010733,0.992899408
2014/9/12,1.123497986,1.369088076,1.049350649,0.965116279,0.990532544
2014/9/15,1.12382676,1.369897575,1.045454545,0.965116279,0.990532544
2014/9/16,1.1236889,1.36955734,1.049350649,0.967799642,0.992899408
2014/9/17,1.12310536,1.368113469,1.045454545,0.962432916,0.991715976
2014/9/18,1.125773803,1.374394829,1.044155844,0.966905188,0.989349112
2014/9/19,1.123602571,1.369178812,1.044155844,0.962432916,0.990532544
2014/9/22,1.125344214,1.373632016,1.041558442,0.961538462,0.98816568
2014/9/23,1.125115799,1.373015263,1.042857143,0.962432916,0.986982249
2014/9/24,1.125179784,1.373192265,1.044155844,0.959749553,0.98816568
2014/9/25,1.128467259,1.382254575,1.038961039,0.956171735,0.983431953
2014/9/26,1.129903261,1.386126559,1.035064935,0.952593918,0.979881657
2014/9/29,1.133457005,1.395576786,1.028571429,0.951699463,0.976331361
2014/9/30,1.132788364,1.393733795,1.031168831,0.949910555,0.976331361
2014/10/1,1.134749008,1.399151201,1.02987013,0.949910555,0.973964497
2014/10/2,1.133023466,1.394442444,1.031168831,0.949910555,0.977514793
2014/10/3,1.133626087,1.396212078,1.027272727,0.940071556,0.970414201
2014/10/6,1.13617836,1.402221164,1.032467532,0.948121646,0.972781065
2014/10/7,1.134034173,1.396232602,1.032467532,0.9490161,0.972781065
2014/10/8,1.135203167,1.399220468,1.036363636,0.953488372,0.973964497
2014/10/9,1.131177448,1.388608701,1.035064935,0.949910555,0.976331361
2014/10/10,1.132766235,1.39279775,1.031168831,0.946332737,0.970414201
2014/10/13,1.132769162,1.392807292,1.032467532,0.949910555,0.973964497
2014/10/14,1.132861624,1.393091871,1.031168831,0.944543828,0.971597633
2014/10/15,1.134768568,1.399339686,1.031168831,0.950805009,0.972781065
2014/10/16,1.133072649,1.393924842,1.028571429,0.951699463,0.973964497
2014/10/17,1.132707737,1.392866849,1.032467532,0.950805009,0.972781065
2014/10/20,1.131591841,1.388791761,1.032467532,0.954382826,0.975147929
2014/10/21,1.130496556,1.385015307,1.031168831,0.952593918,0.976331361
2014/10/22,1.131703863,1.38905255,1.031168831,0.9490161,0.976331361
2014/10/23,1.13360564,1.395434741,1.028571429,0.948121646,0.972781065
2014/10/24,1.132798512,1.392836129,1.031168831,0.949910555,0.975147929
2014/10/27,1.131322609,1.387935854,1.028571429,0.949910555,0.976331361
2014/10/28,1.130659726,1.385886127,1.032467532,0.951699463,0.979881657
2014/10/29,1.130052984,1.383982525,1.028571429,0.944543828,0.976331361
2014/10/30,1.133611017,1.394521511,1.033766234,0.942754919,0.976331361
2014/10/31,1.134805122,1.398278362,1.025974026,0.939177102,0.966863905
2014/11/3,1.135344253,1.400171222,1.020779221,0.935599284,0.960946746
2014/11/4,1.134667369,1.397790773,1.022077922,0.937388193,0.960946746
2014/11/5,1.135967349,1.402514276,1.016883117,0.931127013,0.955029586
2014/11/6,1.13513428,1.399618478,1.01038961,0.926654741,0.953846154
2014/11/7,1.136158196,1.402978546,1.014285714,0.93470483,0.959763314
2014/11/10,1.133772773,1.394021385,1.014285714,0.929338104,0.95739645
2014/11/11,1.13448391,1.396328785,1.011688312,0.936493739,0.955029586
2014/11/12,1.132371146,1.388569333,1.012987013,0.933810376,0.956213018
2014/11/13,1.132489576,1.388953858,1.01038961,0.932915921,0.953846154
2014/11/14,1.134052694,1.394371719,1.01038961,0.940071556,0.955029586
2014/11/17,1.132794528,1.390101965,1.009090909,0.935599284,0.953846154
2014/11/18,1.133870657,1.393886306,1.01038961,0.940071556,0.953846154
2014/11/19,1.13544681,1.399498961,1.007792208,0.937388193,0.946745562
2014/11/20,1.135042702,1.398102175,1.01038961,0.940071556,0.949112426
2014/11/21,1.134446819,1.396080193,1.012987013,0.937388193,0.95147929
2014/11/24,1.136250731,1.402461334,1.012987013,0.938282648,0.947928994
2014/11/25,1.135273759,1.398748423,1.012987013,0.938282648,0.950295858
2014/11/26,1.135343505,1.39901305,1.012987013,0.940071556,0.952662722
2014/11/27,1.134198744,1.395656199,1.012987013,0.940071556,0.952662722
2014/11/28,1.137619752,1.405535973,1.002597403,0.929338104,0.942011834
2014/12/1,1.138665776,1.408563506,1,0.939177102,0.943195266
2014/12/2,1.137349885,1.404095133,0.993506494,0.932021467,0.938461538
2014/12/3,1.139715009,1.41206177,0.993506494,0.932915921,0.938461538
2014/12/4,1.139491303,1.411376127,0.992207792,0.932915921,0.938461538
2014/12/5,1.14015958,1.413420095,0.987012987,0.926654741,0.930177515
2014/12/8,1.141504781,1.417594937,0.984415584,0.928443649,0.931360947
2014/12/9,1.14154146,1.417698054,0.985714286,0.933810376,0.936094675
2014/12/10,1.139321315,1.412198101,0.983116883,0.935599284,0.936094675
2014/12/11,1.140270006,1.414635773,0.976623377,0.932915921,0.931360947
2014/12/12,1.142157732,1.419853678,0.972727273,0.932915921,0.930177515
2014/12/15,1.142935066,1.422058232,0.957142857,0.923971377,0.930177515
2014/12/16,1.142920802,1.42201685,0.954545455,0.927549195,0.937278107
2014/12/17,1.143925444,1.425022827,0.95974026,0.921288014,0.932544379
2014/12/18,1.146323852,1.432156937,0.963636364,0.923076923,0.932544379
2014/12/19,1.14722203,1.434812391,0.967532468,0.921288014,0.931360947
2014/12/22,1.146905105,1.433859031,0.97012987,0.916815742,0.930177515
2014/12/23,1.149755028,1.442218531,0.967532468,0.914132379,0.926627219
2014/12/24,1.148992642,1.439797588,0.968831169,0.915026834,0.927810651
2014/12/25,1.149152561,1.440262945,0.968831169,0.915026834,0.927810651
2014/12/26,1.14892849,1.439589741,0.967532468,0.918604651,0.928994083
2014/12/29,1.148710629,1.438936095,0.963636364,0.915921288,0.927810651
2014/12/30,1.148049192,1.436991966,0.968831169,0.919499106,0.930177515
2014/12/31,1.146577165,1.432107192,0.966233766,0.915921288,0.930177515
2015/1/1,1.146083235,1.43046676,0.966233766,0.915921288,0.930177515
2015/1/2,1.146972426,1.434186486,0.962337662,0.907871199,0.920710059
2015/1/5,1.147069101,1.434500041,0.955844156,0.906976744,0.918343195
2015/1/6,1.145933748,1.429964041,0.953246753,0.90608229,0.919526627
2015/1/7,1.147330478,1.43528197,0.954545455,0.903398927,0.919526627
2015/1/8,1.146427491,1.431211123,0.962337662,0.901610018,0.921893491
2015/1/9,1.145757927,1.427954703,0.964935065,0.905187835,0.925443787
2015/1/12,1.146224649,1.430311487,0.962337662,0.90608229,0.923076923
2015/1/13,1.147391271,1.436771381,0.961038961,0.903398927,0.925443787
2015/1/14,1.146985947,1.434678328,0.963636364,0.904293381,0.924260355
2015/1/15,1.146736778,1.433475037,0.961038961,0.881037567,0.926627219
2015/1/16,1.184566094,1.544854122,0.963636364,0.88372093,0.926627219
2015/1/19,1.183085292,1.540174863,0.963636364,0.88372093,0.926627219
2015/1/20,1.185884325,1.550668808,0.95974026,0.88372093,0.917159763
2015/1/21,1.186677097,1.554724275,0.961038961,0.882826476,0.915976331
2015/1/22,1.185570194,1.550896371,0.964935065,0.87745975,0.913609467
2015/1/23,1.191798358,1.577078996,0.964935065,0.86940966,0.914792899
2015/1/26,1.196002268,1.601087225,0.95974026,0.871198569,0.913609467
2015/1/27,1.196512339,1.604740472,0.962337662,0.878354204,0.917159763
2015/1/28,1.194368956,1.592559075,0.958441558,0.871198569,0.90887574
2015/1/29,1.193562939,1.587472647,0.953246753,0.865831843,0.90295858
2015/1/30,1.191557495,1.575872227,0.949350649,0.86940966,0.899408284
2015/2/2,1.192891451,1.583990548,0.950649351,0.868515206,0.90295858
2015/2/3,1.190379158,1.569937001,0.962337662,0.872987478,0.910059172
2015/2/4,1.18826808,1.561681071,0.955844156,0.872093023,0.90887574
2015/2/5,1.195483351,1.616028547,0.95974026,0.876565295,0.912426036
2015/2/6,1.192559378,1.603419313,0.953246753,0.864937388,0.905325444
2015/2/9,1.195280272,1.614030793,0.954545455,0.866726297,0.906508876
2015/2/10,1.194680045,1.611704136,0.950649351,0.865831843,0.90295858
2015/2/11,1.195040046,1.613366216,0.945454545,0.861359571,0.89704142
2015/2/12,1.195429295,1.615462398,0.953246753,0.866726297,0.90295858
2015/2/13,1.198118833,1.630480862,0.957142857,0.868515206,0.905325444
2015/2/16,1.196653477,1.623794802,0.957142857,0.868515206,0.905325444
2015/2/17,1.196397753,1.6228784,0.955844156,0.866726297,0.90295858
2015/2/18,1.193062951,1.610760103,0.957142857,0.866726297,0.90295858
2015/2/19,1.195437118,1.620994442,0.954545455,0.864042934,0.898224852
2015/2/20,1.196735619,1.629094989,0.954545455,0.864042934,0.89704142
